	9.1	9.2	8	7	6	5	4	P	3	2	1	N
Rosenbergiella	0.0	0.0	0.0	3.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
Roseobacter clade CHAB-I-5 lineage	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Roseobacter clade Marinomonas lineage	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Roseobacter clade NAC11-7 lineage	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Roseococcus	1.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0
Roseomonas	1.0	0.0	55.0	265.0	0.0	12.0	20.0	0.0	3.0	85.0	2.0	0.0
Roseospirillum	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Roseovarius	0.0	0.0	3.0	3.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
Rs-D38 termite group	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0
Rubellimicrobium	0.0	0.0	2.0	36.0	0.0	1.0	5.0	0.0	0.0	26.0	0.0	0.0
Rubrimonas	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Rubritalea	0.0	0.0	1.0	4.0	0.0	0.0	1.0	0.0	0.0	3.0	0.0	0.0
Rubritepida	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
Rubrivivax	14.0	1.0	728.0	49.0	1.0	28.0	25.0	0.0	16.0	135.0	22.0	0.0
Rubrobacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0
Rudanella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
Ruegeria	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Rugamonas	4.0	1.0	29.0	62.0	0.0	56.0	100.0	1.0	91.0	195.0	158.0	0.0
Ruminiclostridium	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	5.0	3.0	0.0
Ruminiclostridium 1	0.0	0.0	14.0	2.0	0.0	3.0	12.0	0.0	5.0	6.0	3.0	0.0
Ruminiclostridium 5	0.0	0.0	16.0	2.0	0.0	2.0	2.0	0.0	11.0	27.0	11.0	0.0
Ruminiclostridium 6	0.0	0.0	3.0	1.0	0.0	3.0	5.0	0.0	3.0	6.0	8.0	0.0
Ruminiclostridium 9	1.0	0.0	3.0	1.0	0.0	2.0	5.0	0.0	3.0	30.0	0.0	0.0
Ruminococcaceae NK4A214 group	1.0	0.0	24.0	3.0	0.0	3.0	5.0	0.0	2.0	46.0	3.0	0.0
Ruminococcaceae UCG-002	3.0	1.0	46.0	20.0	0.0	5.0	12.0	0.0	15.0	112.0	16.0	0.0
Ruminococcaceae UCG-003	0.0	0.0	7.0	2.0	0.0	2.0	7.0	0.0	3.0	4.0	1.0	0.0
Ruminococcaceae UCG-004	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	13.0	0.0	0.0
Ruminococcaceae UCG-005	2.0	0.0	25.0	6.0	0.0	7.0	16.0	0.0	18.0	35.0	11.0	0.0
Ruminococcaceae UCG-007	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	2.0	0.0	0.0	0.0
Ruminococcaceae UCG-008	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Ruminococcaceae UCG-009	0.0	0.0	2.0	0.0	0.0	0.0	1.0	0.0	0.0	5.0	0.0	0.0
Ruminococcaceae UCG-010	0.0	0.0	12.0	5.0	0.0	7.0	7.0	0.0	1.0	8.0	3.0	0.0
Ruminococcaceae UCG-011	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
Ruminococcaceae UCG-013	1.0	0.0	15.0	3.0	0.0	0.0	5.0	0.0	8.0	6.0	11.0	0.0
Ruminococcaceae UCG-014	1.0	1.0	23.0	0.0	0.0	7.0	2.0	0.0	3.0	2.0	18.0	0.0
Ruminococcaceae V9D2013 group	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
Ruminococcus 1	1.0	0.0	25.0	17.0	0.0	8.0	20.0	0.0	23.0	51.0	34.0	0.0
Ruminococcus 2	6.0	2.0	114.0	10.0	0.0	13.0	13.0	0.0	39.0	66.0	30.0	0.0
Ruminofilibacter	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Runella	3.0	1.0	304.0	8.0	0.0	10.0	20.0	0.0	4.0	13.0	12.0	0.0
S5-A14a	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SAR92 clade	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SBZC-1223	0.0	0.0	0.0	2.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
SD04E11	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
SEEP-SRB1	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SEEP-SRB2	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
SH-PL14	0.0	0.0	21.0	50.0	0.0	14.0	25.0	0.0	3.0	72.0	2.0	0.0
SM1A02	0.0	0.0	13.0	22.0	0.0	3.0	8.0	0.0	1.0	17.0	3.0	0.0
SM23-31	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0
SN8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
SUP05 cluster	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SWB02	0.0	0.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Saccharibacillus	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	1.0	0.0
Saccharofermentans	3.0	0.0	23.0	0.0	0.0	2.0	4.0	0.0	3.0	0.0	3.0	0.0
Salinibacterium	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2.0	8.0	0.0	0.0
Salinihabitans	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Salinirepens	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	3.0	0.0	0.0
Salinispira	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0
Salmonella	6.0	11.0	13.0	14.0	38.0	7.0	2.0	98868.0	13.0	7.0	5.0	6.0
Samsonia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
Sandaracinobacter	0.0	0.0	0.0	16.0	0.0	4.0	1.0	0.0	1.0	0.0	0.0	0.0
Sandaracinus	0.0	0.0	15.0	11.0	0.0	5.0	3.0	0.0	2.0	8.0	0.0	0.0
Sandarakinorhabdus	0.0	0.0	6.0	199.0	0.0	5.0	13.0	0.0	7.0	37.0	1.0	0.0
Sanguibacter	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
Sarcina	0.0	0.0	4.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Schlegelella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
Schleiferia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
Schlesneria	0.0	0.0	0.0	7.0	0.0	0.0	2.0	0.0	0.0	6.0	0.0	0.0
Scytonema UTEX 2349	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Sedimentibacter	1.0	0.0	14.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Sedimenticola	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0
Sediminibacterium	16.0	4.0	154.0	77.0	0.0	147.0	232.0	1.0	243.0	54.0	246.0	0.0
Sediminispirochaeta	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
Segetibacter	0.0	0.0	3.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
Selenomonas	1.0	0.0	6.0	2.0	0.0	0.0	3.0	0.0	0.0	10.0	2.0	0.0
Sellimonas	1.0	0.0	6.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Senegalimassilia	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	1.0	0.0
Seohaeicola	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Serratia	7.0	3.0	52.0	202.0	0.0	20.0	96.0	15.0	33.0	279.0	147.0	0.0
Sh765B-TzT-35	2.0	0.0	13.0	3.0	0.0	2.0	0.0	0.0	1.0	22.0	1.0	0.0
Shewanella	0.0	1.0	2.0	3.0	0.0	1.0	2.0	0.0	0.0	1.0	4.0	0.0
Shimia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
Shimwellia	0.0	0.0	0.0	1.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0
Shinella	0.0	0.0	21.0	143.0	1.0	5.0	9.0	1.0	10.0	53.0	4.0	0.0
Shuttleworthia	1.0	0.0	8.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0
Siccibacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0
Sideroxydans	9.0	1.0	30.0	108.0	0.0	84.0	69.0	0.0	40.0	97.0	61.0	0.0
Silanimonas	0.0	0.0	2.0	0.0	0.0	1.0	4.0	0.0	1.0	24.0	3.0	0.0
Silicimonas	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Silvanigrella	0.0	0.0	7.0	209.0	0.0	12.0	6.0	0.0	4.0	0.0	8.0	0.0
Simiduia	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Simonsiella	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Simplicispira	74.0	50.0	1468.0	468.0	9.0	549.0	501.0	5.0	448.0	3962.0	712.0	1.0
Singulisphaera	1.0	0.0	14.0	2.0	0.0	0.0	0.0	1.0	0.0	33.0	0.0	0.0
Siphonobacter	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Skermanella	0.0	0.0	5.0	28.0	0.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0
Smaragdicoccus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0
Smithella	4.0	0.0	18.0	115.0	0.0	32.0	28.0	0.0	4.0	32.0	5.0	0.0
Sneathiella	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Snodgrassella	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Sodalis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0
Soehngenia	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
Solimonas	0.0	0.0	0.0	8.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Solirubrobacter	0.0	0.0	0.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	1.0	0.0
Solitalea	2.0	0.0	6.0	8.0	0.0	19.0	11.0	0.0	19.0	4.0	15.0	0.0
Soortia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
Sorangium	0.0	0.0	9.0	8.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0
Sphaerisporangium	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Sphaerochaeta	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Sphaerospermopsis BCCUSP55	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Sphaerotilus	39.0	7.0	227.0	250.0	0.0	121.0	123.0	0.0	82.0	709.0	312.0	1.0
Sphingoaurantiacus	0.0	0.0	0.0	21.0	0.0	0.0	3.0	0.0	1.0	2.0	0.0	0.0
Sphingobacterium	0.0	0.0	3.0	2.0	0.0	0.0	2.0	0.0	1.0	0.0	1.0	0.0
Sphingobium	5.0	0.0	81.0	239.0	0.0	7.0	27.0	0.0	12.0	111.0	6.0	0.0
Sphingomicrobium	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Sphingomonas	1.0	0.0	55.0	1278.0	0.0	41.0	39.0	0.0	23.0	396.0	20.0	1.0
Sphingopyxis	4.0	1.0	233.0	823.0	0.0	59.0	88.0	0.0	71.0	176.0	38.0	0.0
Sphingorhabdus	44.0	25.0	1662.0	20946.0	7.0	1202.0	2420.0	13.0	1171.0	3651.0	991.0	2.0
Sphingosinicella	0.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Spirochaeta 2	0.0	0.0	12.0	13.0	0.0	18.0	16.0	0.0	2.0	43.0	2.0	0.0
Spirosoma	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
Sporichthya	0.0	0.0	3.0	0.0	0.0	0.0	4.0	0.0	0.0	2.0	0.0	0.0
Sporobacter	0.0	0.0	4.0	0.0	0.0	3.0	1.0	0.0	0.0	0.0	4.0	0.0
Sporocytophaga	0.0	0.0	2.0	5.0	0.0	8.0	4.0	0.0	8.0	11.0	6.0	0.0
Sporomusa	0.0	0.0	7.0	0.0	0.0	0.0	1.0	0.0	1.0	3.0	0.0	0.0
Sporosarcina	0.0	0.0	12.0	1.0	0.0	1.0	2.0	0.0	3.0	16.0	0.0	0.0
Staphylococcus	5.0	8.0	13.0	6.0	6.0	5.0	5.0	34588.0	7.0	12.0	6.0	2.0
Starkeya	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Stella	3.0	0.0	168.0	89.0	0.0	3.0	3.0	1.0	1.0	11.0	0.0	3.0
Stenotrophobacter	0.0	0.0	5.0	3.0	0.0	5.0	0.0	0.0	0.0	16.0	0.0	0.0
Stenotrophomonas	2.0	1.0	22.0	13.0	0.0	4.0	26.0	0.0	15.0	70.0	17.0	0.0
Stenoxybacter	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
Steroidobacter	0.0	0.0	3.0	12.0	0.0	4.0	1.0	0.0	2.0	4.0	4.0	0.0
Sterolibacterium	4.0	0.0	29.0	52.0	0.0	24.0	53.0	0.0	42.0	172.0	81.0	0.0
Stigmatella	0.0	0.0	0.0	2.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0
Streptococcus	2.0	0.0	73.0	7.0	0.0	2.0	13.0	0.0	18.0	31.0	13.0	0.0
Streptomyces	0.0	0.0	2.0	0.0	0.0	0.0	1.0	0.0	0.0	9.0	0.0	0.0
Streptosporangium	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Subdoligranulum	15.0	5.0	251.0	70.0	0.0	33.0	29.0	0.0	94.0	355.0	80.0	1.0
Subgroup 10	0.0	0.0	19.0	11.0	0.0	2.0	3.0	0.0	1.0	29.0	0.0	0.0
Subgroup 23	1.0	0.0	4.0	5.0	0.0	0.0	5.0	0.0	0.0	29.0	0.0	0.0
Subsaxibacter	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Succiniclasticum	0.0	1.0	3.0	0.0	0.0	2.0	0.0	0.0	1.0	4.0	0.0	0.0
Succinispira	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
Succinivibrio	1.0	0.0	13.0	1.0	0.0	1.0	3.0	0.0	1.0	6.0	3.0	0.0
Sulfitobacter	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0
Sulfuricella	4.0	2.0	13.0	76.0	0.0	41.0	31.0	0.0	17.0	50.0	47.0	0.0
Sulfuricurvum	38.0	15.0	1566.0	1088.0	6.0	1463.0	2258.0	2.0	1284.0	1369.0	839.0	0.0
Sulfuriferula	0.0	0.0	2.0	42.0	1.0	0.0	0.0	0.0	1.0	7.0	0.0	0.0
Sulfurifustis	1.0	0.0	8.0	320.0	0.0	23.0	3.0	0.0	4.0	44.0	7.0	0.0
Sulfurimonas	34.0	17.0	672.0	970.0	6.0	1348.0	1447.0	7.0	1572.0	537.0	1948.0	1.0
Sulfurirhabdus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
Sulfurisoma	1.0	0.0	9.0	166.0	0.0	17.0	11.0	0.0	1.0	18.0	4.0	0.0
Sulfuritalea	55.0	21.0	1045.0	774.0	2.0	599.0	564.0	2.0	179.0	1378.0	244.0	0.0
Sulfurospirillum	23.0	10.0	880.0	393.0	1.0	355.0	606.0	1.0	571.0	388.0	430.0	0.0
Sulfurovum	0.0	0.0	12.0	1.0	0.0	8.0	9.0	0.0	6.0	9.0	3.0	0.0
Sutterella	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	3.0	0.0
Suttonella	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
Sva0081 sediment group	2.0	0.0	21.0	26.0	0.0	7.0	14.0	0.0	0.0	51.0	0.0	0.0
Sva0996 marine group	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0
Symphothece PCC-7002	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Synechococcus PCC-7902	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Syntrophobacter	1.0	0.0	9.0	46.0	1.0	4.0	1.0	0.0	0.0	15.0	3.0	0.0
Syntrophomonas	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Syntrophorhabdus	2.0	1.0	15.0	166.0	0.0	15.0	16.0	0.0	1.0	39.0	0.0	0.0
Syntrophus	3.0	2.0	35.0	423.0	0.0	39.0	52.0	0.0	14.0	45.0	7.0	0.0
TPD-58	0.0	1.0	3.0	10.0	0.0	2.0	3.0	0.0	0.0	18.0	0.0	0.0
TX1A-55	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
Tabrizicola	8.0	5.0	380.0	1388.0	2.0	64.0	240.0	3.0	57.0	470.0	40.0	0.0
Taeseokella	0.0	0.0	5.0	0.0	0.0	5.0	1.0	0.0	5.0	1.0	4.0	0.0
Tahibacter	1.0	0.0	6.0	2.0	0.0	1.0	0.0	0.0	0.0	5.0	0.0	0.0
Taibaiella	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
Taonella	0.0	0.0	2.0	4.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0
Tardiphaga	0.0	0.0	2.0	6.0	0.0	0.0	3.0	0.0	2.0	0.0	0.0	0.0
Tatumella	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0
Telmatocola	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Telmatospirillum	0.0	0.0	1.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Tepidiphilus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0
Tepidisphaera	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Terasakiispira	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Terriglobus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0
Terrimicrobium	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Terrimonas	23.0	5.0	1346.0	68.0	0.0	123.0	95.0	1.0	14.0	75.0	29.0	0.0
Terrisporobacter	0.0	0.0	7.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0
Tessaracoccus	0.0	0.0	28.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	4.0	0.0
Tetrasphaera	0.0	0.0	381.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0
Thalassobaculum	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	1.0	0.0
Thalassobius	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Thalassococcus	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Thauera	22.0	3.0	825.0	57.0	0.0	58.0	30.0	0.0	36.0	372.0	26.0	0.0
Thermoanaerobaculum	0.0	0.0	4.0	6.0	0.0	2.0	1.0	0.0	0.0	10.0	0.0	0.0
Thermobacillus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0
Thermomonas	13.0	3.0	295.0	62.0	0.0	79.0	71.0	2.0	49.0	658.0	42.0	0.0
Thioalbus	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Thioalkalimicrobium	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0
Thioalkalispira	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
Thiobacillus	6.0	2.0	36.0	1363.0	0.0	84.0	77.0	1.0	13.0	163.0	18.0	0.0
Thiobacter	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
Thiocapsa	0.0	0.0	0.0	7.0	0.0	0.0	1.0	0.0	0.0	11.0	0.0	0.0
Thioclava	0.0	0.0	0.0	3.0	0.0	0.0	3.0	0.0	0.0	4.0	1.0	0.0
Thiocystis	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Thiodictyon	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0
Thiogranum	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Thiohalocapsa	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Thiohalomonas	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Thiohalospira	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Thiolapillus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0
Thiomonas	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	2.0	0.0
Thioploca	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Thioprofundum	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Thiopseudomonas	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Thiothrix	5.0	0.0	188.0	233.0	0.0	4.0	15.0	0.0	12.0	79.0	7.0	0.0
Thiovirga	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Thorsellia	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Tibeticola	0.0	3.0	14.0	33.0	0.0	20.0	19.0	0.0	28.0	13.0	17.0	0.0
Tissierella	0.0	0.0	7.0	0.0	0.0	1.0	5.0	0.0	2.0	0.0	0.0	0.0
Tistlia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
Tistrella	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Tolumonas	45.0	11.0	563.0	681.0	3.0	24.0	223.0	3.0	62.0	186.0	192.0	0.0
Trabulsiella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	1.0	0.0	1.0	0.0
Treponema	0.0	0.0	1.0	4.0	0.0	1.0	0.0	0.0	0.0	2.0	1.0	0.0
Treponema 2	0.0	0.0	3.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
Trichococcus	84.0	14.0	1871.0	169.0	2.0	144.0	231.0	6.0	219.0	664.0	170.0	0.0
Tropicimonas	0.0	0.0	1.0	6.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0
Truepera	0.0	0.0	1.0	0.0	0.0	0.0	2.0	0.0	0.0	1.0	0.0	0.0
Tumebacillus	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Turicibacter	0.0	0.0	6.0	0.0	0.0	0.0	1.0	0.0	0.0	3.0	0.0	0.0
Turneriella	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Tychonema CCAP 1459-11B	3.0	0.0	30.0	15.0	1.0	32.0	1616.0	0.0	5.0	18.0	5.0	0.0
Tyzzerella	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Tyzzerella 3	0.0	0.0	4.0	1.0	0.0	6.0	3.0	0.0	2.0	8.0	4.0	0.0
Tyzzerella 4	0.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	2.0	0.0	0.0
U29-B03	1.0	1.0	9.0	0.0	0.0	0.0	1.0	0.0	3.0	0.0	0.0	0.0
UBA1819	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0
UBA6140	0.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
UC5-1-2E3	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
UKL13-1	1.0	0.0	30.0	211.0	1.0	12.0	8.0	0.0	4.0	7.0	3.0	0.0
UTBCD1	0.0	0.0	0.0	0.0	0.0	5.0	1.0	0.0	0.0	0.0	0.0	0.0
Uliginosibacterium	3.0	1.0	21.0	43.0	1.0	55.0	51.0	0.0	44.0	55.0	36.0	0.0
Undibacterium	50.0	40.0	386.0	442.0	1.0	594.0	488.0	4.0	475.0	835.0	854.0	0.0
Urania-1B-19 marine sediment group	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ureibacillus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
Uruburuella	0.0	0.0	2.0	2.0	0.0	1.0	0.0	0.0	2.0	5.0	1.0	0.0
Vagococcus	0.0	0.0	1.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	1.0	0.0
Variibacter	0.0	0.0	0.0	3.0	0.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0
Variovorax	1.0	24.0	93.0	47.0	0.0	34.0	83.0	0.0	59.0	238.0	56.0	0.0
