name	taxRank	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100
Woeseiaceae	F	0	4	3	2	1	1	1	0	2	2	1	1	1	0	1	1	3	1	1	0	5	2	2	3	1	1	0	0	0	1	1	1	1	2	0	2	0	0	1	3	1	2	1	1	2	3	0	0	4	1	1	0	1	3	0	0	1	2	2	1	2	3	2	1	1	2	3	0	2	0	1	1	0	1	1	2	2	0	1	0	2	1	2	1	0	1	1	1	0	0	0	0	4	1	1	1	2	0	1	0
Cellvibrionaceae	F	3	0	6	4	4	5	2	9	6	5	3	3	3	0	3	1	5	4	3	3	3	5	4	4	4	4	1	6	3	4	9	0	6	4	3	2	7	5	6	7	3	6	6	3	6	4	2	4	5	5	4	5	4	4	3	2	5	3	3	4	2	7	6	5	5	0	1	4	6	3	1	6	5	1	6	5	6	2	4	5	3	1	5	3	3	2	5	6	3	2	4	3	3	6	3	6	6	3	8	3
Spongiibacteraceae	F	4	11	5	5	6	8	8	8	5	12	6	9	10	7	4	13	8	8	10	5	4	11	6	10	9	6	8	10	10	11	12	5	6	15	13	11	6	4	8	8	11	9	6	7	9	9	14	11	8	4	7	7	7	6	8	8	4	6	8	7	7	10	13	9	8	4	14	4	11	12	8	10	7	3	6	4	7	7	8	5	8	7	5	6	9	11	7	7	4	8	1	10	8	8	7	14	7	7	8	6
Halieaceae	F	1	1	2	2	2	1	2	1	0	0	1	0	2	1	1	2	0	1	1	1	0	2	2	0	1	1	0	1	0	4	0	0	1	0	1	0	3	2	0	2	1	1	2	1	1	1	1	2	1	0	0	0	3	0	1	3	0	0	1	1	0	3	1	1	3	0	1	0	0	3	1	1	1	1	2	1	1	2	2	0	1	1	1	1	2	3	0	1	0	0	3	0	2	2	0	0	2	0	1	1
Pseudohongiellaceae	F	8	2	2	2	0	1	0	3	0	4	1	1	5	1	0	1	0	3	2	2	2	3	2	2	1	7	1	2	2	3	1	2	1	2	2	3	5	1	1	0	2	4	3	0	2	3	5	2	0	3	2	3	1	3	0	3	0	0	1	7	0	1	2	3	1	3	0	2	0	1	1	1	1	1	4	7	2	3	3	4	2	0	2	3	2	0	3	1	3	4	2	4	4	1	2	4	2	3	1	0
Halomonadaceae	F	6	4	3	3	1	4	1	3	2	2	2	2	2	7	3	5	3	4	0	2	2	3	1	3	3	2	2	4	2	1	4	1	2	3	2	1	2	0	2	1	2	2	0	2	1	3	2	1	2	2	4	4	0	0	6	3	4	2	1	7	2	2	3	2	4	6	4	0	2	1	0	0	2	3	2	2	2	1	1	2	2	2	1	3	2	4	3	2	1	1	1	0	3	1	2	2	0	5	4	3
Nitrincolaceae	F	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	1	0	1	1	1	0	1	0	0	0	0	1	0	0
Alteromonadaceae	F	14	13	23	14	9	22	15	18	11	14	17	15	19	10	18	21	15	11	18	16	16	11	20	16	18	23	19	12	20	23	11	15	19	15	17	23	16	24	15	11	18	16	13	14	20	25	15	13	22	22	13	18	17	14	17	16	21	14	18	11	20	24	25	24	19	24	16	21	20	15	19	22	15	20	14	17	22	17	21	11	17	17	20	18	15	12	19	18	13	14	20	15	13	14	21	19	18	16	14	19
Pseudoalteromonadaceae	F	0	0	0	2	1	0	2	1	1	4	1	2	0	0	1	0	2	1	0	3	0	0	0	1	0	0	1	1	2	1	0	3	0	0	1	0	1	1	1	1	0	1	2	1	2	0	1	0	0	1	0	1	0	1	2	1	0	0	1	2	0	0	2	1	0	1	1	0	1	1	0	0	4	1	0	3	0	2	2	0	1	0	1	0	0	0	0	0	0	3	0	0	0	0	1	0	2	1	0	0
Shewanellaceae	F	0	0	0	0	0	1	0	1	0	1	1	0	0	0	0	0	0	1	1	1	0	0	1	1	1	0	0	0	0	0	0	1	0	0	1	2	0	0	0	0	1	2	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3	0
Idiomarinaceae	F	2	0	2	0	1	0	0	0	0	2	1	0	0	1	0	0	0	0	0	0	0	0	2	1	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	2	1	0	1	2	0	0	0	2	0	1	0	0	0	1	0	0	0	0	0	0	0	1	1	0	1	0	1	1	0	1	0	0	2	0	0	0	1	1	0	0	0	0	1	0	0	2	0	0	2	1	0	0	1	2	0	2	0	0	0	1
Alteromonadales (uncultured)	F	0	0	0	2	0	1	0	1	0	1	0	1	0	1	0	0	0	0	1	0	2	0	2	0	0	1	1	0	0	2	1	2	0	0	0	0	1	0	2	0	0	0	0	0	0	1	2	1	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	1	0	0	1	0	1	0	0	0	1	0	2	2	0	0	0	1	0	0	0	0
Coxiellaceae	F	0	0	4	2	0	3	2	1	0	2	3	2	2	5	2	3	2	1	5	4	3	1	3	1	3	3	4	1	1	1	2	4	4	2	4	3	0	1	1	3	1	1	3	1	1	2	4	3	1	0	1	2	1	2	0	1	0	1	0	3	3	1	2	3	5	0	3	3	4	2	3	2	0	1	4	1	3	0	1	0	2	5	1	2	2	2	0	5	2	3	4	2	1	2	1	0	0	4	0	1
Unknown Family	F	13	28	21	24	18	26	28	24	28	21	20	19	22	20	21	22	28	24	31	20	28	22	25	22	20	18	27	25	17	26	19	17	17	23	24	22	24	22	12	23	23	19	21	22	24	22	35	27	25	15	30	19	28	21	26	25	19	20	24	20	28	25	22	21	26	21	25	25	21	26	18	28	22	26	20	19	30	23	21	18	20	24	28	20	19	18	31	23	21	19	15	23	25	23	31	20	24	16	31	23
Solimonadaceae	F	5	6	10	7	5	4	8	6	8	3	8	4	4	3	6	4	10	5	9	10	8	7	5	4	2	8	4	7	8	6	6	6	5	6	6	7	3	7	7	6	3	6	5	6	6	5	6	9	6	9	5	5	8	3	4	10	9	6	7	6	5	6	5	5	3	8	5	6	10	7	2	3	8	4	7	4	3	4	11	3	7	3	9	1	9	5	7	7	6	5	4	2	8	8	9	4	5	13	7	5
Thiotrichaceae	F	2	4	1	1	4	2	2	0	1	1	3	1	3	4	1	1	1	1	4	2	1	1	0	4	1	1	2	2	0	2	4	1	0	0	2	1	2	3	1	2	3	3	1	2	2	3	2	0	2	5	2	1	3	1	1	3	0	2	1	2	3	2	2	2	5	0	0	3	2	2	2	1	3	2	1	1	0	0	1	1	2	1	6	1	2	3	0	2	0	1	3	1	1	3	3	2	5	4	2	1
Methylococcaceae	F	2	0	0	1	0	0	0	0	1	2	0	1	1	0	1	1	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	2	0	1	0	1	0	2	0	0	0	2	0	1	0	1	2	1	2	0	0	1	0	0	0	0	2	0	2	1	2	2	2	0	0	0	0	0	2	1	1	0	1	0	0	0	0	0	0
Methylomonaceae	F	1	2	0	3	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	2	0	2	0	0	0	1	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	1	0	2	0	1	0	1	1	0	0	0	1	1	0	1	0	0	1	0	1	0	1	0	2	0	0	1	0	1	0	0	0	0	1
Vibrionaceae	F	2	3	0	0	0	2	2	1	1	0	0	0	0	0	1	0	0	4	1	2	0	4	2	0	0	1	1	4	0	1	0	0	0	0	1	0	0	1	0	0	0	0	1	1	1	2	0	0	2	0	1	0	1	0	0	1	1	1	0	1	0	1	0	1	2	3	0	0	0	0	2	4	1	0	1	0	0	1	1	0	1	1	0	2	1	0	0	2	0	1	0	1	1	1	1	3	0	2	0	1
Pasteurellaceae	F	0	1	0	0	0	0	0	0	0	1	0	0	0	1	4	1	0	0	0	0	0	0	1	1	0	0	0	1	0	0	2	0	0	1	3	0	2	0	0	0	1	0	0	1	1	0	1	0	0	1	0	2	0	0	1	0	1	0	0	1	0	1	1	0	1	0	0	2	1	0	0	0	0	1	1	1	0	0	0	1	0	0	0	1	2	0	2	1	0	0	0	1	1	0	1	0	0	3	1	0
Thioglobaceae	F	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	3	0	1	1	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Acidiferrobacteraceae	F	0	0	1	0	0	1	0	0	1	0	0	0	1	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	1	0	0	1	0	2	0	0	1	0	0	1	0	0	0	1	0	0	0	1	0	1	0	0	1	0	0	0	1	1	1	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	0	0	1	1	0	0	0	0	1	1	1	0	0	0	0	0	1	0	0	0	2	1	1	2	1
Piscirickettsiaceae	F	0	0	0	0	0	1	1	0	0	0	1	0	1	0	1	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Ectothiorhodospiraceae	F	1	0	0	0	1	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0
Acidithiobacillaceae	F	0	1	1	0	0	0	0	0	0	1	0	0	1	0	0	2	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	3	1	0	0	0	0	0	1	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	1	0	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0
Beggiatoaceae	F	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	2	0	0	1	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0
Chromatiaceae	F	0	1	0	0	0	1	1	1	3	0	1	3	0	0	1	0	0	1	0	0	0	1	0	0	0	1	2	0	2	2	0	0	1	1	3	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	2	1	0	1	0	0	2	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	1	1	1	0	0	1	0	1	1	0	1	1	1	0	0	0	1	0	0	0
Haliangiaceae	F	24	22	24	25	20	19	24	31	27	21	19	27	23	29	20	30	22	27	28	24	25	30	19	23	21	21	27	22	18	28	22	19	22	25	15	31	21	27	28	24	18	28	26	19	25	30	25	26	26	21	29	25	21	14	18	25	23	34	24	27	23	21	24	15	28	29	14	21	24	26	22	17	20	21	21	21	27	23	31	24	21	24	18	26	22	36	17	21	16	25	19	17	21	27	24	22	20	19	16	27
Blfdi19	F	0	7	5	5	1	2	5	7	3	1	3	1	2	4	1	7	4	3	2	2	1	5	1	2	1	3	3	5	4	2	3	5	4	2	6	2	2	5	0	4	4	2	5	1	1	0	2	1	2	5	5	3	1	1	4	2	4	0	2	4	2	3	2	4	3	3	2	2	3	2	2	2	3	3	4	4	2	2	1	3	2	2	1	1	1	2	1	2	3	3	6	4	0	2	1	3	2	2	5	4
MidBa8	F	0	0	0	0	0	0	0	1	1	1	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Sandaracinaceae	F	12	3	4	4	6	7	6	4	9	7	7	5	5	3	4	4	8	8	4	1	5	3	9	6	5	7	6	5	8	3	10	8	12	9	6	13	8	7	6	4	6	11	4	8	8	4	11	5	6	10	7	9	3	6	8	5	6	5	9	3	7	6	7	7	6	4	6	12	7	9	10	6	5	7	9	7	4	7	4	4	7	6	4	9	8	9	11	4	5	3	2	7	10	7	13	4	4	8	6	8
bacteriap25	F	3	2	1	0	0	0	2	1	3	2	0	1	0	0	1	1	2	0	0	0	0	0	0	0	0	1	0	1	3	1	2	1	0	0	1	0	1	2	2	2	1	3	1	0	3	1	1	0	2	0	0	3	3	2	1	4	1	0	2	1	2	0	2	2	1	1	1	1	1	3	1	2	0	1	3	1	0	1	3	1	0	1	1	3	0	1	1	0	1	2	1	3	3	1	0	0	0	1	1	2
Nannocystaceae	F	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	1	2	0	0	0	0	0	1	2	1	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	2	0	2	0	1	0	2	0	0	0	1	1	0	0	0	1	0	0	1	0	0	1	0	1	0	0	1	1	0	0	2	0	0	0	0	1	0	0	1	1	0	0	0	2
Polyangiaceae	F	1	1	1	0	2	1	0	1	1	0	0	0	1	1	1	0	1	1	1	0	2	0	1	0	0	1	2	1	0	0	1	1	1	1	1	1	0	2	0	1	2	1	2	1	0	1	0	0	1	1	1	2	2	0	1	0	0	1	0	2	2	0	2	2	0	0	2	0	1	0	1	1	2	1	1	0	0	1	0	0	1	3	1	0	1	1	1	0	1	1	1	2	0	2	0	0	1	0	0	1
Archangiaceae	F	1	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	1	0	0	1	1	0	2	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	2	1	0	0	2	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	1	0	2	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0
mle1-27	F	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	1	1	0	1	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
BIrii41	F	3	1	5	1	2	4	6	2	3	1	6	1	4	3	4	3	3	6	3	6	4	4	3	2	2	4	2	5	6	1	6	7	3	7	3	2	6	5	2	5	2	3	3	2	2	2	0	3	2	6	3	1	5	1	3	5	3	3	4	3	2	3	4	8	3	5	3	3	2	2	3	3	8	1	3	5	2	3	3	4	2	1	4	2	6	2	7	2	3	2	6	4	3	2	0	2	2	3	3	4
Phaselicystidaceae	F	2	1	0	0	1	0	0	0	1	2	0	0	1	0	1	0	2	2	2	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	1	2	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	1	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1
P3OB-42	F	1	0	1	0	0	1	1	0	0	3	0	0	1	0	3	0	2	0	1	0	1	2	0	1	1	0	3	0	1	1	0	2	1	1	0	0	0	1	0	0	1	1	2	1	2	1	2	0	2	0	1	1	0	0	0	1	0	0	1	2	2	0	0	1	1	0	3	0	2	0	0	0	1	0	1	0	0	1	1	0	1	1	2	0	0	1	1	0	0	2	0	1	0	1	2	1	1	0	0	0
0319-6G20	F	5	7	6	6	5	7	5	9	4	11	4	7	8	5	7	2	4	9	5	4	5	5	8	3	4	2	8	10	2	3	9	4	9	3	9	4	3	3	7	4	9	8	5	5	6	6	3	5	7	4	7	5	7	4	4	5	2	4	11	4	5	5	11	3	9	8	7	3	7	6	6	9	3	4	9	3	3	8	8	5	7	5	8	7	6	5	7	2	6	6	8	4	1	7	5	5	3	4	3	6
Oligoflexaceae	F	6	3	5	4	6	4	9	2	7	6	7	8	7	4	3	4	7	3	8	10	5	6	5	5	7	2	5	5	7	8	9	4	7	7	7	8	3	5	5	6	3	4	7	3	2	9	4	4	4	5	9	5	7	6	3	4	8	5	7	7	5	3	4	5	7	7	7	7	10	5	5	9	8	6	5	4	3	6	7	4	3	7	10	3	6	8	5	7	8	4	6	6	5	5	8	7	1	5	11	5
Bdellovibrionaceae	F	2	4	1	6	2	6	0	2	1	4	0	1	5	4	2	2	1	3	6	0	2	6	1	7	4	7	3	1	5	2	2	3	4	4	0	2	6	3	4	1	1	1	3	3	6	5	6	4	1	2	2	3	1	4	4	4	4	2	3	5	3	3	3	0	3	3	4	2	1	4	6	4	6	4	7	5	9	4	5	6	3	5	4	3	4	3	4	3	5	5	2	1	2	3	2	0	2	2	4	1
Bacteriovoracaceae	F	6	3	4	6	6	12	2	4	6	3	4	4	6	9	3	3	5	2	6	2	2	5	6	4	4	3	7	5	7	2	1	1	2	3	2	7	4	3	4	4	4	2	3	7	4	2	1	1	2	8	5	7	2	6	6	7	5	3	2	3	2	5	8	5	6	6	4	6	4	5	3	6	6	3	5	4	7	0	3	5	3	3	1	1	1	3	2	7	4	3	1	3	5	6	5	7	3	1	6	7
Desulfarculaceae	F	1	0	1	0	0	0	0	0	1	2	1	1	2	1	3	0	0	0	1	2	0	0	0	2	0	1	0	2	0	0	0	1	2	2	1	0	0	1	1	0	1	1	0	2	0	0	0	1	0	0	1	1	2	0	1	1	0	0	1	0	0	1	1	3	0	1	1	2	0	2	2	2	0	1	0	1	1	1	0	1	2	1	0	0	1	0	2	0	2	0	3	0	3	1	0	0	2	3	1	0
Syntrophaceae	F	3	3	4	4	1	3	1	2	2	5	4	3	2	0	4	3	3	4	4	1	3	2	5	1	2	1	4	6	3	2	6	3	1	2	3	3	4	3	3	2	3	2	4	5	4	3	1	9	1	1	3	3	5	3	2	3	7	3	2	10	2	1	2	2	1	0	5	2	3	1	3	2	4	3	6	2	3	4	3	7	3	3	1	1	4	5	5	2	2	1	1	3	0	1	2	6	3	6	2	0
Syntrophobacteraceae	F	0	0	1	0	1	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	1	1	0	0	0	0	1	1	0	0	0	0	0	1	1	0	0	1	1	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0
Geobacteraceae	F	1	1	3	2	4	1	3	3	0	2	1	1	2	0	2	4	3	1	2	3	0	0	0	3	4	3	2	2	4	3	6	3	1	3	1	1	2	0	1	2	1	1	4	2	1	3	0	2	3	3	2	4	3	0	0	2	2	1	2	6	2	2	1	1	6	2	3	1	1	5	1	2	3	1	1	1	4	3	2	2	1	0	3	1	2	1	3	3	3	3	3	1	2	1	1	2	3	3	2	2
Desulfuromonadaceae	F	1	0	0	1	1	1	4	0	0	0	3	0	1	1	0	1	1	0	1	1	0	2	1	0	2	2	2	0	1	1	0	2	0	2	1	1	0	0	0	1	2	4	0	1	2	4	0	0	3	1	0	0	0	0	0	1	0	1	1	0	1	0	2	0	0	0	0	0	1	0	0	0	0	1	1	1	0	1	1	1	1	1	1	0	0	1	2	1	1	0	1	2	1	1	2	0	0	1	0	0
Desulfobacteraceae	F	0	1	0	1	1	1	0	1	2	0	0	0	1	2	0	0	2	0	1	0	2	0	0	1	2	3	1	0	0	1	0	0	2	0	1	0	2	0	3	0	1	0	2	1	0	0	0	2	1	0	1	2	2	2	0	1	1	1	2	3	2	2	2	2	0	3	2	1	0	1	3	3	1	1	0	6	1	1	1	1	1	2	0	0	0	1	1	0	1	1	0	1	1	1	0	1	2	1	1	1
Desulfobulbaceae	F	1	1	1	0	0	0	0	1	0	0	1	0	0	0	1	0	1	0	0	0	0	1	1	0	0	1	1	0	0	0	1	0	1	1	0	0	0	0	0	0	1	1	1	2	0	0	0	1	0	0	2	0	0	1	0	1	1	0	0	1	0	2	0	0	2	0	1	0	0	0	0	0	0	0	0	1	1	0	1	0	0	1	0	1	0	0	1	1	1	0	1	0	0	1	2	1	0	0	0	1
Desulfovibrionaceae	F	0	0	0	1	2	0	0	2	0	0	0	1	0	0	0	1	0	2	1	0	1	0	0	1	0	0	0	0	0	0	0	2	0	0	3	0	1	0	0	0	0	0	0	1	0	0	0	1	1	0	0	1	1	0	0	1	0	0	1	0	0	1	0	1	3	0	0	1	1	1	0	1	1	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	1	0	0	0	1	1	0	0	1
Magnetococcaceae	F	0	0	2	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	1	0	1	1	0	0	1	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0
Puniceicoccaceae	F	4	7	3	7	5	9	2	7	7	4	5	6	2	5	4	8	7	6	5	5	2	5	5	4	9	11	9	7	9	5	4	8	4	7	7	6	6	5	8	10	5	4	8	7	3	4	5	3	8	8	9	8	5	7	6	6	8	7	12	9	10	4	6	7	3	3	3	5	4	5	5	6	4	7	8	6	5	7	5	8	6	6	10	7	14	3	7	3	2	3	6	4	3	7	7	5	4	5	4	6
Opitutaceae	F	31	41	45	36	34	39	34	42	39	37	48	41	41	43	37	34	41	47	45	50	51	33	38	39	43	40	55	34	43	42	30	29	34	46	32	38	31	38	30	33	41	28	49	48	42	39	47	32	32	29	45	45	36	34	45	28	35	44	40	39	42	40	39	37	30	34	48	34	26	43	32	31	42	40	41	31	38	41	36	42	26	38	37	42	42	46	38	38	41	45	47	44	37	32	38	41	34	49	30	27
Verrucomicrobiaceae	F	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	2	1	0	1	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0
Rubritaleaceae	F	2	2	0	2	1	1	2	1	0	0	1	0	1	1	3	1	0	0	1	0	0	1	0	0	0	0	1	0	1	0	0	1	0	0	0	0	1	1	2	1	2	1	0	1	0	1	2	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	1	1	1	1	0	0	0	0	0	1	2	0	1	1	0	0	1	0	0	0	0	1	0	2	1	0	0	0	0	0	0	1	1	0	1	0	1	0
Pedosphaeraceae	F	0	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	1	1	0	1	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	1	0	0	0	1	0	1	0	0	1	0	1	1	0	0	1	2	0	0	0	1	0	1	0	0	0	0	1	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0
Arcobacteraceae	F	153	171	176	154	162	156	175	167	166	153	183	142	176	164	165	172	156	172	189	185	175	172	169	167	170	174	182	181	156	155	176	167	149	169	180	178	153	187	172	178	165	146	164	180	175	167	170	158	169	145	160	178	152	167	176	176	171	176	151	148	169	181	149	161	180	172	175	153	154	185	159	145	188	155	166	165	170	169	150	162	163	156	164	162	176	159	148	183	164	177	171	145	149	180	167	165	151	162	154	165
Thiovulaceae	F	63	67	63	64	53	59	66	59	71	79	78	74	75	74	65	62	68	77	71	67	79	87	78	64	59	69	65	65	71	66	56	59	71	70	72	65	72	56	65	66	64	80	82	74	65	77	53	70	69	61	60	76	71	73	64	69	74	70	68	70	62	66	79	50	66	74	70	69	81	63	77	62	59	65	65	67	60	69	59	73	52	80	65	88	75	72	88	67	65	78	81	53	66	74	69	69	60	59	68	65
Sulfurospirillaceae	F	26	26	30	22	23	22	30	42	20	32	26	31	24	35	22	36	25	27	17	24	26	26	22	32	27	23	31	20	32	22	30	24	24	26	26	28	32	30	28	30	26	17	32	27	18	29	28	29	29	19	25	26	17	28	29	36	29	23	31	27	27	19	25	27	25	23	30	24	27	30	35	20	24	27	23	31	42	26	28	26	24	30	29	24	21	32	21	30	20	28	18	25	32	25	22	29	32	42	34	30
Sulfurovaceae	F	2	2	5	0	2	3	5	0	2	3	0	1	5	3	0	1	2	1	1	1	2	3	3	3	2	4	0	4	3	1	1	2	2	2	2	5	0	3	1	2	2	2	3	4	0	3	5	2	1	1	3	3	3	2	0	1	1	3	4	2	3	0	2	2	2	5	1	3	2	2	6	3	1	1	3	1	3	0	0	1	5	2	3	4	4	2	1	1	0	4	3	2	1	2	1	0	0	1	4	4
Campylobacteraceae	F	0	0	0	0	1	0	0	1	1	1	1	0	1	1	0	1	0	0	0	4	1	0	0	0	1	0	0	2	0	1	0	0	0	1	0	1	1	0	1	0	1	0	2	1	0	2	0	0	0	1	3	2	0	0	0	1	1	1	1	1	0	2	0	2	1	1	1	0	1	0	1	0	2	0	1	0	1	0	1	1	0	0	0	0	0	1	0	0	0	1	1	0	1	1	1	0	0	0	1	0
Helicobacteraceae	F	0	1	0	0	1	0	1	0	2	0	0	0	0	0	1	1	0	0	1	1	0	1	1	1	1	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	2	1	0	0	0	1	0	0	1	0	0	0	0	2	2	0	2	0	0	0	0	0	1	1	0	0	2	1	0	2	0	1	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	2
Campylobacterales (uncultured)	F	2	0	1	3	2	3	2	1	1	0	0	0	2	4	1	2	1	0	3	2	1	2	1	4	3	0	3	2	1	3	2	1	1	2	2	3	2	4	1	4	2	2	1	3	2	1	3	2	4	1	0	4	1	2	2	0	1	1	5	3	2	2	1	0	1	2	2	6	1	3	3	2	2	1	2	2	1	4	2	2	1	0	0	1	2	3	1	1	0	2	1	2	0	2	3	2	3	2	1	2
Cyanobiaceae	F	3	2	0	0	0	1	1	1	0	0	1	2	1	1	0	1	0	0	1	3	0	0	0	1	0	0	0	0	0	2	0	1	0	2	1	0	2	2	1	1	0	0	0	0	0	0	0	0	2	1	1	0	1	0	1	0	0	0	0	1	2	0	2	0	0	0	0	1	0	1	2	1	0	0	0	1	0	0	2	1	0	0	0	2	0	1	0	0	0	2	0	0	0	0	0	1	1	0	0	0
