"name"	"taxRank"	"taxID"	"Max"	"kraken2_classification_august_BC01.cladeReads"	"kraken2_classification_august_BC02.cladeReads"	"kraken2_classification_august_BC03.cladeReads"	"kraken2_classification_august_BC04.cladeReads"	"kraken2_classification_august_BC05.cladeReads"	"kraken2_classification_august_BC06.cladeReads"	"kraken2_classification_august_BC07.cladeReads"	"kraken2_classification_august_BC08.cladeReads"	"kraken2_classification_august_BC09.cladeReads"	"kraken2_classification_august_BC10.cladeReads"	"kraken2_classification_august_BC11.cladeReads"	"kraken2_classification_august_BC12.cladeReads"	"Max.1"	"kraken2_classification_august_BC01.cladeReads.."	"kraken2_classification_august_BC02.cladeReads.."	"kraken2_classification_august_BC03.cladeReads.."	"kraken2_classification_august_BC04.cladeReads.."	"kraken2_classification_august_BC05.cladeReads.."	"kraken2_classification_august_BC06.cladeReads.."	"kraken2_classification_august_BC07.cladeReads.."	"kraken2_classification_august_BC08.cladeReads.."	"kraken2_classification_august_BC09.cladeReads.."	"kraken2_classification_august_BC10.cladeReads.."	"kraken2_classification_august_BC11.cladeReads.."	"kraken2_classification_august_BC12.cladeReads.."	"lineage"
"Ruminococcus"	"G"	1263	188	49	6	NA	NA	117	90	188	1	NA	10	36	NA	0.03018	0.01922	0.0156	NA	NA	0.01616	0.01277	0.03018	5.982e-05	NA	0.00805	0.004433	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Ruminococcaceae"
"Ruminococcus champanellensis"	"S"	1161942	138	25	3	NA	NA	63	50	138	NA	NA	8	29	NA	0.02215	0.009805	0.007802	NA	NA	0.008702	0.007096	0.02215	NA	NA	0.00644	0.003571	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Ruminococcaceae>Ruminococcus"
"Ruminococcus bicirculans"	"S"	1160721	49	14	2	NA	NA	49	34	43	NA	NA	2	5	NA	0.006903	0.005491	0.005201	NA	NA	0.006768	0.004825	0.006903	NA	NA	0.00161	0.0006157	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Ruminococcaceae>Ruminococcus"
"Ruminococcus albus"	"S"	1264	9	9	NA	NA	NA	4	6	6	NA	NA	NA	1	NA	0.00353	0.00353	NA	NA	NA	0.0005525	0.0008515	0.0009632	NA	NA	NA	0.0001231	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Ruminococcaceae>Ruminococcus"
"unclassified Ruminococcaceae"	"-"	552397	87	25	3	NA	NA	39	50	87	NA	NA	8	21	1	0.01397	0.009805	0.007802	NA	NA	0.005387	0.007096	0.01397	NA	NA	0.00644	0.002586	0.00251	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Ruminococcaceae"
"unclassified Ruminococcaceae (miscellaneous)"	"-"	2305133	78	15	1	NA	NA	25	46	78	NA	NA	8	18	NA	0.01252	0.005883	0.002601	NA	NA	0.003453	0.006528	0.01252	NA	NA	0.00644	0.002216	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Ruminococcaceae>unclassified&nbsp;Ruminococcaceae"
"Ruminococcaceae bacterium CPB6"	"S"	1572656	78	15	1	NA	NA	25	46	78	NA	NA	8	18	NA	0.01252	0.005883	0.002601	NA	NA	0.003453	0.006528	0.01252	NA	NA	0.00644	0.002216	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Ruminococcaceae>unclassified&nbsp;Ruminococcaceae>unclassified&nbsp;Ruminococcaceae&nbsp;(miscellaneous)"
"[Clostridium] cellulosi"	"S"	29343	13	10	2	NA	NA	13	4	9	NA	NA	NA	3	1	0.005201	0.003922	0.005201	NA	NA	0.001796	0.0005677	0.001445	NA	NA	NA	0.0003694	0.00251	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Ruminococcaceae>unclassified&nbsp;Ruminococcaceae"
"Flavonifractor"	"G"	946234	96	15	1	NA	NA	33	34	96	1	NA	2	21	NA	0.01541	0.005883	0.002601	NA	NA	0.004558	0.004825	0.01541	5.982e-05	NA	0.00161	0.002586	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Ruminococcaceae"
"Flavonifractor plautii"	"S"	292800	96	15	1	NA	NA	33	34	96	1	NA	2	21	NA	0.01541	0.005883	0.002601	NA	NA	0.004558	0.004825	0.01541	5.982e-05	NA	0.00161	0.002586	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Ruminococcaceae>Flavonifractor"
"Ethanoligenens"	"G"	253238	47	6	NA	NA	NA	13	19	47	NA	NA	3	22	NA	0.007545	0.002353	NA	NA	NA	0.001796	0.002696	0.007545	NA	NA	0.002415	0.002709	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Ruminococcaceae"
"Ethanoligenens harbinense"	"S"	253239	47	6	NA	NA	NA	13	19	47	NA	NA	3	22	NA	0.007545	0.002353	NA	NA	NA	0.001796	0.002696	0.007545	NA	NA	0.002415	0.002709	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Ruminococcaceae>Ethanoligenens"
"Lachnospiraceae"	"F"	186803	850	183	23	NA	NA	726	850	577	17	NA	109	319	26	0.1206	0.07177	0.05981	NA	NA	0.1003	0.1206	0.09263	0.001017	NA	0.08775	0.03928	0.06527	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales"
"unclassified Lachnospiraceae"	"-"	186928	174	50	4	NA	NA	174	165	102	1	NA	49	60	21	0.05272	0.01961	0.0104	NA	NA	0.02403	0.02342	0.01637	5.982e-05	NA	0.03945	0.007388	0.05272	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Lachnospiraceae"
"[Eubacterium] rectale"	"S"	39491	88	39	1	NA	NA	88	61	27	1	NA	18	30	3	0.0153	0.0153	0.002601	NA	NA	0.01216	0.008657	0.004334	5.982e-05	NA	0.01449	0.003694	0.007531	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Lachnospiraceae>unclassified&nbsp;Lachnospiraceae"
"Lachnospiraceae bacterium Choco86"	"S"	2109690	17	6	1	NA	NA	17	15	5	NA	NA	5	4	NA	0.004025	0.002353	0.002601	NA	NA	0.002348	0.002129	0.0008026	NA	NA	0.004025	0.0004925	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Lachnospiraceae>unclassified&nbsp;Lachnospiraceae"
"Lachnospiraceae bacterium GAM79"	"S"	2109691	79	3	1	NA	NA	57	79	52	NA	NA	22	22	18	0.04519	0.001177	0.002601	NA	NA	0.007873	0.01121	0.008348	NA	NA	0.01771	0.002709	0.04519	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Lachnospiraceae>unclassified&nbsp;Lachnospiraceae"
"Lachnospiraceae bacterium oral taxon 500"	"S"	712991	17	1	1	NA	NA	11	7	17	NA	NA	3	1	NA	0.002729	0.0003922	0.002601	NA	NA	0.001519	0.0009934	0.002729	NA	NA	0.002415	0.0001231	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Lachnospiraceae>unclassified&nbsp;Lachnospiraceae"
"Blautia"	"G"	572511	240	56	8	NA	NA	167	240	99	9	NA	26	73	4	0.03406	0.02196	0.0208	NA	NA	0.02307	0.03406	0.01589	0.0005384	NA	0.02093	0.008989	0.01004	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Lachnospiraceae"
"Blautia sp. N6H1-15"	"S"	1912897	170	47	6	NA	NA	110	170	88	9	NA	21	61	1	0.02413	0.01843	0.0156	NA	NA	0.01519	0.02413	0.01413	0.0005384	NA	0.01691	0.007511	0.00251	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Lachnospiraceae>Blautia"
"Blautia hansenii"	"S"	1322	17	7	1	NA	NA	17	16	10	NA	NA	5	11	1	0.004025	0.002745	0.002601	NA	NA	0.002348	0.002271	0.001605	NA	NA	0.004025	0.001354	0.00251	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Lachnospiraceae>Blautia"
"Blautia sp. YL58"	"S"	1796616	39	1	NA	NA	NA	39	11	NA	NA	NA	NA	NA	NA	0.005387	0.0003922	NA	NA	NA	0.005387	0.001561	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Lachnospiraceae>Blautia"
"Lachnoclostridium"	"G"	1506553	168	28	5	NA	NA	150	168	118	NA	NA	10	71	NA	0.02384	0.01098	0.013	NA	NA	0.02072	0.02384	0.01894	NA	NA	0.00805	0.008743	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Lachnospiraceae"
"Lachnoclostridium phocaeense"	"S"	1871021	70	17	1	NA	NA	70	69	37	NA	NA	6	36	NA	0.009792	0.006667	0.002601	NA	NA	0.009669	0.009792	0.00594	NA	NA	0.00483	0.004433	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Lachnospiraceae>Lachnoclostridium"
"[Clostridium] saccharolyticum"	"S"	84030	37	5	2	NA	NA	21	29	37	NA	NA	1	12	NA	0.00594	0.001961	0.005201	NA	NA	0.002901	0.004116	0.00594	NA	NA	0.000805	0.001478	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Lachnospiraceae>Lachnoclostridium"
"[Clostridium] bolteae"	"S"	208479	15	4	NA	NA	NA	15	7	1	NA	NA	NA	5	NA	0.002072	0.001569	NA	NA	NA	0.002072	0.0009934	0.0001605	NA	NA	NA	0.0006157	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Lachnospiraceae>Lachnoclostridium"
"Lachnoclostridium phytofermentans"	"S"	66219	42	1	2	NA	NA	30	42	35	NA	NA	1	12	NA	0.00596	0.0003922	0.005201	NA	NA	0.004144	0.00596	0.005619	NA	NA	0.000805	0.001478	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Lachnospiraceae>Lachnoclostridium"
"Cellulosilyticum"	"G"	698776	62	12	5	NA	NA	32	49	62	4	NA	9	22	1	0.013	0.004706	0.013	NA	NA	0.00442	0.006954	0.009953	0.0002393	NA	0.007245	0.002709	0.00251	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Lachnospiraceae"
"Cellulosilyticum lentocellum"	"S"	29360	62	12	5	NA	NA	32	49	62	4	NA	9	22	1	0.013	0.004706	0.013	NA	NA	0.00442	0.006954	0.009953	0.0002393	NA	0.007245	0.002709	0.00251	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Lachnospiraceae>Cellulosilyticum"
"Roseburia"	"G"	841	49	13	NA	NA	NA	37	49	24	NA	NA	1	26	NA	0.006954	0.005099	NA	NA	NA	0.005111	0.006954	0.003853	NA	NA	0.000805	0.003202	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Lachnospiraceae"
"Roseburia hominis"	"S"	301301	49	13	NA	NA	NA	37	49	24	NA	NA	1	26	NA	0.006954	0.005099	NA	NA	NA	0.005111	0.006954	0.003853	NA	NA	0.000805	0.003202	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Lachnospiraceae>Roseburia"
"Butyrivibrio"	"G"	830	42	6	NA	NA	NA	15	34	42	1	NA	2	13	NA	0.006742	0.002353	NA	NA	NA	0.002072	0.004825	0.006742	5.982e-05	NA	0.00161	0.001601	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Lachnospiraceae"
"Butyrivibrio hungatei"	"S"	185008	38	6	NA	NA	NA	12	29	38	NA	NA	NA	11	NA	0.0061	0.002353	NA	NA	NA	0.001658	0.004116	0.0061	NA	NA	NA	0.001354	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Lachnospiraceae>Butyrivibrio"
"Herbinix"	"G"	1663717	24	5	NA	NA	NA	18	22	24	1	NA	3	10	NA	0.003853	0.001961	NA	NA	NA	0.002486	0.003122	0.003853	5.982e-05	NA	0.002415	0.001231	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Lachnospiraceae"
"Herbinix luporum"	"S"	1679721	24	5	NA	NA	NA	18	22	24	1	NA	3	10	NA	0.003853	0.001961	NA	NA	NA	0.002486	0.003122	0.003853	5.982e-05	NA	0.002415	0.001231	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Lachnospiraceae>Herbinix"
"Anaerostipes"	"G"	207244	118	10	1	NA	NA	118	99	76	NA	NA	6	31	NA	0.0163	0.003922	0.002601	NA	NA	0.0163	0.01405	0.0122	NA	NA	0.00483	0.003817	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Lachnospiraceae"
"Anaerostipes hadrus"	"S"	649756	118	10	1	NA	NA	118	99	76	NA	NA	6	31	NA	0.0163	0.003922	0.002601	NA	NA	0.0163	0.01405	0.0122	NA	NA	0.00483	0.003817	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Lachnospiraceae>Anaerostipes"
"Hungateiclostridiaceae"	"F"	2304686	275	92	13	NA	NA	220	275	244	2	NA	41	86	1	0.03917	0.03608	0.03381	NA	NA	0.03039	0.03903	0.03917	0.0001196	NA	0.03301	0.01059	0.00251	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales"
"Hungateiclostridium"	"G"	2304692	59	31	2	NA	NA	32	53	59	NA	NA	17	24	1	0.01369	0.01216	0.005201	NA	NA	0.00442	0.007521	0.009471	NA	NA	0.01369	0.002955	0.00251	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Hungateiclostridiaceae"
"Hungateiclostridium clariflavum"	"S"	288965	29	20	NA	NA	NA	17	26	29	NA	NA	4	16	NA	0.007844	0.007844	NA	NA	NA	0.002348	0.00369	0.004655	NA	NA	0.00322	0.00197	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Hungateiclostridiaceae>Hungateiclostridium"
"Hungateiclostridium thermocellum"	"S"	1515	14	6	2	NA	NA	10	9	14	NA	NA	6	5	1	0.005201	0.002353	0.005201	NA	NA	0.001381	0.001277	0.002247	NA	NA	0.00483	0.0006157	0.00251	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Hungateiclostridiaceae>Hungateiclostridium"
"Hungateiclostridium saccincola"	"S"	1677857	16	4	NA	NA	NA	5	16	16	NA	NA	6	2	NA	0.00483	0.001569	NA	NA	NA	0.0006906	0.002271	0.002568	NA	NA	0.00483	0.0002463	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Hungateiclostridiaceae>Hungateiclostridium"
"Pseudoclostridium"	"G"	2304693	93	30	4	NA	NA	45	72	93	NA	NA	19	20	NA	0.0153	0.01177	0.0104	NA	NA	0.006216	0.01022	0.01493	NA	NA	0.0153	0.002463	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Hungateiclostridiaceae"
"Pseudoclostridium thermosuccinogenes"	"S"	84032	93	30	4	NA	NA	45	72	93	NA	NA	19	20	NA	0.0153	0.01177	0.0104	NA	NA	0.006216	0.01022	0.01493	NA	NA	0.0153	0.002463	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Hungateiclostridiaceae>Pseudoclostridium"
"Mageeibacillus"	"G"	1637257	122	22	6	NA	NA	122	120	57	2	NA	3	34	NA	0.01703	0.008628	0.0156	NA	NA	0.01685	0.01703	0.00915	0.0001196	NA	0.002415	0.004187	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Hungateiclostridiaceae"
"Mageeibacillus indolicus"	"S"	884684	122	22	6	NA	NA	122	120	57	2	NA	3	34	NA	0.01703	0.008628	0.0156	NA	NA	0.01685	0.01703	0.00915	0.0001196	NA	0.002415	0.004187	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Hungateiclostridiaceae>Mageeibacillus"
"Fastidiosipila"	"G"	236752	17	7	NA	NA	NA	14	17	12	NA	NA	1	5	NA	0.002745	0.002745	NA	NA	NA	0.001934	0.002413	0.001926	NA	NA	0.000805	0.0006157	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Hungateiclostridiaceae"
"Fastidiosipila sanguinis"	"S"	236753	17	7	NA	NA	NA	14	17	12	NA	NA	1	5	NA	0.002745	0.002745	NA	NA	NA	0.001934	0.002413	0.001926	NA	NA	0.000805	0.0006157	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Hungateiclostridiaceae>Fastidiosipila"
"Thermoclostridium"	"G"	2304691	7	2	NA	NA	NA	2	7	NA	NA	NA	NA	1	NA	0.0009934	0.0007844	NA	NA	NA	0.0002763	0.0009934	NA	NA	NA	NA	0.0001231	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Hungateiclostridiaceae"
"Thermoclostridium stercorarium"	"S"	1510	7	2	NA	NA	NA	2	7	NA	NA	NA	NA	1	NA	0.0009934	0.0007844	NA	NA	NA	0.0002763	0.0009934	NA	NA	NA	NA	0.0001231	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Hungateiclostridiaceae>Thermoclostridium"
"Clostridiales incertae sedis"	"-"	538999	91	28	4	NA	NA	71	82	91	2	NA	8	37	1	0.01461	0.01098	0.0104	NA	NA	0.009807	0.01164	0.01461	0.0001196	NA	0.00644	0.004556	0.00251	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales"
"Clostridiales Family XIII. Incertae Sedis"	"F"	543314	73	25	3	NA	NA	52	62	73	1	NA	7	32	1	0.01172	0.009805	0.007802	NA	NA	0.007183	0.008799	0.01172	5.982e-05	NA	0.005635	0.00394	0.00251	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Clostridiales&nbsp;incertae&nbsp;sedis"
"[Eubacterium] sulci"	"S"	143393	52	18	3	NA	NA	36	35	52	NA	NA	6	23	NA	0.008348	0.00706	0.007802	NA	NA	0.004973	0.004967	0.008348	NA	NA	0.00483	0.002832	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Clostridiales&nbsp;incertae&nbsp;sedis>Clostridiales&nbsp;Family&nbsp;XIII.&nbsp;Incertae&nbsp;Sedis"
"Mogibacterium"	"G"	86331	23	5	NA	NA	NA	14	23	18	1	NA	1	7	1	0.003264	0.001961	NA	NA	NA	0.001934	0.003264	0.00289	5.982e-05	NA	0.000805	0.0008619	0.00251	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Clostridiales&nbsp;incertae&nbsp;sedis>Clostridiales&nbsp;Family&nbsp;XIII.&nbsp;Incertae&nbsp;Sedis"
"Mogibacterium pumilum"	"S"	86332	1	1	NA	NA	NA	1	NA	1	NA	NA	NA	NA	NA	0.0003922	0.0003922	NA	NA	NA	0.0001381	NA	0.0001605	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Clostridiales&nbsp;incertae&nbsp;sedis>Clostridiales&nbsp;Family&nbsp;XIII.&nbsp;Incertae&nbsp;Sedis>Mogibacterium"
"[Eubacterium] minutum"	"S"	76124	1	1	NA	NA	NA	NA	1	NA	NA	NA	NA	1	NA	0.0003922	0.0003922	NA	NA	NA	NA	0.0001419	NA	NA	NA	NA	0.0001231	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Clostridiales&nbsp;incertae&nbsp;sedis>Clostridiales&nbsp;Family&nbsp;XIII.&nbsp;Incertae&nbsp;Sedis"
"Clostridiales Family XVII. Incertae Sedis"	"F"	539000	15	2	1	NA	NA	15	12	9	NA	NA	NA	NA	NA	0.002601	0.0007844	0.002601	NA	NA	0.002072	0.001703	0.001445	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Clostridiales&nbsp;incertae&nbsp;sedis"
"Thermaerobacter"	"G"	73918	15	2	1	NA	NA	15	12	9	NA	NA	NA	NA	NA	0.002601	0.0007844	0.002601	NA	NA	0.002072	0.001703	0.001445	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Clostridiales&nbsp;incertae&nbsp;sedis>Clostridiales&nbsp;Family&nbsp;XVII.&nbsp;Incertae&nbsp;Sedis"
"Thermaerobacter marianensis"	"S"	73919	15	2	1	NA	NA	15	12	9	NA	NA	NA	NA	NA	0.002601	0.0007844	0.002601	NA	NA	0.002072	0.001703	0.001445	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Clostridiales&nbsp;incertae&nbsp;sedis>Clostridiales&nbsp;Family&nbsp;XVII.&nbsp;Incertae&nbsp;Sedis>Thermaerobacter"
"Clostridiales Family XVI. Incertae Sedis"	"F"	543347	9	1	NA	NA	NA	4	8	9	1	NA	1	5	NA	0.001445	0.0003922	NA	NA	NA	0.0005525	0.001135	0.001445	5.982e-05	NA	0.000805	0.0006157	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Clostridiales&nbsp;incertae&nbsp;sedis"
"Carboxydocella"	"G"	178898	9	1	NA	NA	NA	4	8	9	1	NA	1	5	NA	0.001445	0.0003922	NA	NA	NA	0.0005525	0.001135	0.001445	5.982e-05	NA	0.000805	0.0006157	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Clostridiales&nbsp;incertae&nbsp;sedis>Clostridiales&nbsp;Family&nbsp;XVI.&nbsp;Incertae&nbsp;Sedis"
"Carboxydocella thermautotrophica"	"S"	178899	9	1	NA	NA	NA	4	8	9	1	NA	1	5	NA	0.001445	0.0003922	NA	NA	NA	0.0005525	0.001135	0.001445	5.982e-05	NA	0.000805	0.0006157	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Clostridiales&nbsp;incertae&nbsp;sedis>Clostridiales&nbsp;Family&nbsp;XVI.&nbsp;Incertae&nbsp;Sedis>Carboxydocella"
"Eubacteriaceae"	"F"	186806	92	22	6	NA	NA	61	92	82	3	NA	5	43	NA	0.0156	0.008628	0.0156	NA	NA	0.008426	0.01306	0.01316	0.0001795	NA	0.004025	0.005295	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales"
"Eubacterium"	"G"	1730	61	16	5	NA	NA	50	61	28	3	NA	3	14	NA	0.013	0.006275	0.013	NA	NA	0.006906	0.008657	0.004495	0.0001795	NA	0.002415	0.001724	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Eubacteriaceae"
"[Eubacterium] eligens"	"S"	39485	19	9	NA	NA	NA	19	18	5	NA	NA	3	4	NA	0.00353	0.00353	NA	NA	NA	0.002624	0.002554	0.0008026	NA	NA	0.002415	0.0004925	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Eubacteriaceae>Eubacterium"
"[Eubacterium] hallii"	"S"	39488	24	4	2	NA	NA	23	24	6	NA	NA	NA	7	NA	0.005201	0.001569	0.005201	NA	NA	0.003177	0.003406	0.0009632	NA	NA	NA	0.0008619	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Eubacteriaceae>Eubacterium"
"[Eubacterium] cellulosolvens"	"S"	29322	7	2	NA	NA	NA	4	4	7	NA	NA	NA	1	NA	0.001124	0.0007844	NA	NA	NA	0.0005525	0.0005677	0.001124	NA	NA	NA	0.0001231	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Eubacteriaceae>Eubacterium"
"Eubacterium limosum"	"S"	1736	15	1	3	NA	NA	4	15	10	3	NA	NA	2	NA	0.007802	0.0003922	0.007802	NA	NA	0.0005525	0.002129	0.001605	0.0001795	NA	NA	0.0002463	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Eubacteriaceae>Eubacterium"
"Acetobacterium"	"G"	33951	44	5	NA	NA	NA	10	22	44	NA	NA	NA	26	NA	0.007063	0.001961	NA	NA	NA	0.001381	0.003122	0.007063	NA	NA	NA	0.003202	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Eubacteriaceae"
"Acetobacterium woodii"	"S"	33952	16	2	NA	NA	NA	2	7	16	NA	NA	NA	7	NA	0.002568	0.0007844	NA	NA	NA	0.0002763	0.0009934	0.002568	NA	NA	NA	0.0008619	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Eubacteriaceae>Acetobacterium"
"Acetobacterium sp. KB-1"	"S"	2184575	19	1	NA	NA	NA	2	14	19	NA	NA	NA	13	NA	0.00305	0.0003922	NA	NA	NA	0.0002763	0.001987	0.00305	NA	NA	NA	0.001601	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Eubacteriaceae>Acetobacterium"
