"name"	"taxRank"	"taxID"	"Max"	"kraken2_16s_classification_august_BC01.cladeReads"	"kraken2_16s_classification_august_BC02.cladeReads"	"kraken2_16s_classification_august_BC03.cladeReads"	"kraken2_16s_classification_august_BC04.cladeReads"	"kraken2_16s_classification_august_BC05.cladeReads"	"kraken2_16s_classification_august_BC06.cladeReads"	"kraken2_16s_classification_august_BC07.cladeReads"	"kraken2_16s_classification_august_BC08.cladeReads"	"kraken2_16s_classification_august_BC09.cladeReads"	"kraken2_16s_classification_august_BC10.cladeReads"	"kraken2_16s_classification_august_BC11.cladeReads"	"kraken2_16s_classification_august_BC12.cladeReads"	"Max.1"	"kraken2_16s_classification_august_BC01.cladeReads.."	"kraken2_16s_classification_august_BC02.cladeReads.."	"kraken2_16s_classification_august_BC03.cladeReads.."	"kraken2_16s_classification_august_BC04.cladeReads.."	"kraken2_16s_classification_august_BC05.cladeReads.."	"kraken2_16s_classification_august_BC06.cladeReads.."	"kraken2_16s_classification_august_BC07.cladeReads.."	"kraken2_16s_classification_august_BC08.cladeReads.."	"kraken2_16s_classification_august_BC09.cladeReads.."	"kraken2_16s_classification_august_BC10.cladeReads.."	"kraken2_16s_classification_august_BC11.cladeReads.."	"kraken2_16s_classification_august_BC12.cladeReads.."	"lineage"
"Vampirovibrionales"	"O"	1593	24	24	NA	NA	NA	7	7	11	1	NA	2	12	NA	0.007918	0.007918	NA	NA	NA	0.0008116	0.0008074	0.001531	5.981e-05	NA	0.001528	0.001414	NA	"Bacteria>Cyanobacteria>Melainabacteria"
"Caenarcaniphilales"	"O"	1590	7	4	NA	NA	NA	7	6	5	NA	NA	NA	5	NA	0.00132	0.00132	NA	NA	NA	0.0008116	0.0006921	0.0006958	NA	NA	NA	0.0005893	NA	"Bacteria>Cyanobacteria>Melainabacteria"
"Sericytochromatia"	"C"	25536	93	53	2	NA	NA	35	49	93	1	NA	2	56	NA	0.01749	0.01749	0.0045	NA	NA	0.004058	0.005652	0.01294	5.981e-05	NA	0.001528	0.0066	NA	"Bacteria>Cyanobacteria"
"Armatimonadetes"	"P"	894	8354	4202	415	2	4	8354	5017	2937	42	2	26	162	144	1.386	1.386	0.9338	0.939	1.238	0.9685	0.5787	0.4087	0.002512	0.8368	0.01986	0.01909	0.3295	"Bacteria"
"Armatimonadia"	"C"	895	8312	4196	415	2	4	8312	4957	2770	41	2	23	127	144	1.384	1.384	0.9338	0.939	1.238	0.9637	0.5718	0.3855	0.002452	0.8368	0.01757	0.01497	0.3295	"Bacteria>Armatimonadetes"
"Armatimonadales"	"O"	896	8312	4196	415	2	4	8312	4957	2770	41	2	23	127	144	1.384	1.384	0.9338	0.939	1.238	0.9637	0.5718	0.3855	0.002452	0.8368	0.01757	0.01497	0.3295	"Bacteria>Armatimonadetes>Armatimonadia"
"Armatimonadaceae"	"F"	897	8286	4175	412	2	4	8286	4929	2748	40	2	23	123	143	1.377	1.377	0.9271	0.939	1.238	0.9606	0.5685	0.3824	0.002392	0.8368	0.01757	0.0145	0.3272	"Bacteria>Armatimonadetes>Armatimonadia>Armatimonadales"
"Armatimonas"	"G"	898	8286	4175	412	2	4	8286	4929	2748	40	2	23	123	143	1.377	1.377	0.9271	0.939	1.238	0.9606	0.5685	0.3824	0.002392	0.8368	0.01757	0.0145	0.3272	"Bacteria>Armatimonadetes>Armatimonadia>Armatimonadales>Armatimonadaceae"
"uncultured"	"C"	14241	128	3	NA	NA	NA	18	36	128	1	NA	1	16	NA	0.01781	0.0009897	NA	NA	NA	0.002087	0.004152	0.01781	5.981e-05	NA	0.000764	0.001886	NA	"Bacteria>Armatimonadetes"
"Fimbriimonadia"	"C"	14237	13	1	NA	NA	NA	10	5	10	NA	NA	NA	13	NA	0.001532	0.0003299	NA	NA	NA	0.001159	0.0005767	0.001392	NA	NA	NA	0.001532	NA	"Bacteria>Armatimonadetes"
"Fimbriimonadales"	"O"	14238	13	1	NA	NA	NA	10	5	10	NA	NA	NA	13	NA	0.001532	0.0003299	NA	NA	NA	0.001159	0.0005767	0.001392	NA	NA	NA	0.001532	NA	"Bacteria>Armatimonadetes>Fimbriimonadia"
"Fimbriimonadaceae"	"F"	14239	13	1	NA	NA	NA	8	4	8	NA	NA	NA	13	NA	0.001532	0.0003299	NA	NA	NA	0.0009275	0.0004614	0.001113	NA	NA	NA	0.001532	NA	"Bacteria>Armatimonadetes>Fimbriimonadia>Fimbriimonadales"
"Firmicutes"	"P"	1672	620750	1883	314	17	8	5942	6424	9208	620746	4	1550	3620	1158	37.13	0.6212	0.7066	7.981	2.477	0.6889	0.741	1.281	37.13	1.674	1.184	0.4266	2.649	"Bacteria"
"Clostridia"	"C"	1859	6311	1510	249	NA	NA	4235	4133	6311	98	NA	1267	2174	1022	2.338	0.4982	0.5603	NA	NA	0.491	0.4767	0.8783	0.005861	NA	0.968	0.2562	2.338	"Bacteria>Firmicutes"
"Clostridiales"	"O"	1863	6290	1509	248	NA	NA	4208	4104	6290	95	NA	1252	2162	1022	2.338	0.4978	0.558	NA	NA	0.4879	0.4734	0.8754	0.005682	NA	0.9565	0.2548	2.338	"Bacteria>Firmicutes>Clostridia"
"Peptostreptococcaceae"	"F"	2042	2207	584	94	NA	NA	1234	1224	2207	14	NA	599	661	752	1.72	0.1927	0.2115	NA	NA	0.1431	0.1412	0.3071	0.0008373	NA	0.4576	0.0779	1.72	"Bacteria>Firmicutes>Clostridia>Clostridiales"
"Romboutsia"	"G"	11347	1409	390	66	NA	NA	752	723	1409	10	NA	398	387	416	0.9517	0.1287	0.1485	NA	NA	0.08718	0.0834	0.1961	0.0005981	NA	0.3041	0.04561	0.9517	"Bacteria>Firmicutes>Clostridia>Clostridiales>Peptostreptococcaceae"
"Paraclostridium"	"G"	14379	200	53	7	NA	NA	107	107	200	1	NA	51	61	73	0.167	0.01749	0.01575	NA	NA	0.01241	0.01234	0.02783	5.981e-05	NA	0.03896	0.007189	0.167	"Bacteria>Firmicutes>Clostridia>Clostridiales>Peptostreptococcaceae"
"Intestinibacter"	"G"	11345	163	48	8	NA	NA	110	131	163	1	NA	44	60	125	0.286	0.01584	0.018	NA	NA	0.01275	0.01511	0.02268	5.981e-05	NA	0.03362	0.007071	0.286	"Bacteria>Firmicutes>Clostridia>Clostridiales>Peptostreptococcaceae"
"Clostridioides"	"G"	25660	127	26	2	NA	NA	61	87	127	NA	NA	25	39	43	0.09838	0.008578	0.0045	NA	NA	0.007072	0.01004	0.01767	NA	NA	0.0191	0.004596	0.09838	"Bacteria>Firmicutes>Clostridia>Clostridiales>Peptostreptococcaceae"
"uncultured"	"G"	2049	77	23	3	NA	NA	65	47	77	NA	NA	24	29	33	0.0755	0.007588	0.006751	NA	NA	0.007536	0.005421	0.01072	NA	NA	0.01834	0.003418	0.0755	"Bacteria>Firmicutes>Clostridia>Clostridiales>Peptostreptococcaceae"
"Terrisporobacter"	"G"	11348	42	10	NA	NA	NA	26	31	42	1	NA	10	16	17	0.03889	0.003299	NA	NA	NA	0.003014	0.003576	0.005845	5.981e-05	NA	0.00764	0.001886	0.03889	"Bacteria>Firmicutes>Clostridia>Clostridiales>Peptostreptococcaceae"
"Proteocatella"	"G"	2046	9	8	2	NA	NA	8	1	1	NA	NA	6	9	NA	0.004584	0.002639	0.0045	NA	NA	0.0009275	0.0001153	0.0001392	NA	NA	0.004584	0.001061	NA	"Bacteria>Firmicutes>Clostridia>Clostridiales>Peptostreptococcaceae"
"Paeniclostridium"	"G"	14378	32	5	NA	NA	NA	13	23	32	NA	NA	8	10	3	0.006864	0.00165	NA	NA	NA	0.001507	0.002653	0.004453	NA	NA	0.006112	0.001179	0.006864	"Bacteria>Firmicutes>Clostridia>Clostridiales>Peptostreptococcaceae"
"Tepidibacter"	"G"	2048	15	3	2	NA	NA	9	9	15	NA	NA	1	4	3	0.006864	0.0009897	0.0045	NA	NA	0.001043	0.001038	0.002088	NA	NA	0.000764	0.0004714	0.006864	"Bacteria>Firmicutes>Clostridia>Clostridiales>Peptostreptococcaceae"
"Peptoclostridium"	"G"	11346	22	3	1	NA	NA	16	15	22	NA	NA	6	11	6	0.01373	0.0009897	0.00225	NA	NA	0.001855	0.00173	0.003062	NA	NA	0.004584	0.001296	0.01373	"Bacteria>Firmicutes>Clostridia>Clostridiales>Peptostreptococcaceae"
"Peptostreptococcus"	"G"	2045	6	2	NA	NA	NA	5	3	6	NA	NA	NA	4	2	0.004576	0.0006598	NA	NA	NA	0.0005797	0.000346	0.000835	NA	NA	NA	0.0004714	0.004576	"Bacteria>Firmicutes>Clostridia>Clostridiales>Peptostreptococcaceae"
"Ruminococcaceae"	"F"	2050	1132	338	44	NA	NA	734	745	1132	25	NA	137	412	151	0.3455	0.1115	0.09901	NA	NA	0.0851	0.08593	0.1575	0.001495	NA	0.1047	0.04856	0.3455	"Bacteria>Firmicutes>Clostridia>Clostridiales"
"Faecalibacterium"	"G"	2057	188	68	7	NA	NA	188	118	114	3	NA	38	98	146	0.334	0.02243	0.01575	NA	NA	0.0218	0.01361	0.01587	0.0001794	NA	0.02903	0.01155	0.334	"Bacteria>Firmicutes>Clostridia>Clostridiales>Ruminococcaceae"
"uncultured"	"G"	2071	167	50	2	NA	NA	103	142	167	2	NA	23	67	NA	0.02324	0.0165	0.0045	NA	NA	0.01194	0.01638	0.02324	0.0001196	NA	0.01757	0.007896	NA	"Bacteria>Firmicutes>Clostridia>Clostridiales>Ruminococcaceae"
"Ruminiclostridium 1"	"G"	11354	159	33	2	NA	NA	53	89	159	1	NA	20	32	NA	0.02213	0.01089	0.0045	NA	NA	0.006145	0.01027	0.02213	5.981e-05	NA	0.01528	0.003771	NA	"Bacteria>Firmicutes>Clostridia>Clostridiales>Ruminococcaceae"
"Ruminococcaceae UCG-010"	"G"	11367	26	22	7	NA	NA	5	10	26	1	NA	NA	10	NA	0.01575	0.007258	0.01575	NA	NA	0.0005797	0.001153	0.003618	5.981e-05	NA	NA	0.001179	NA	"Bacteria>Firmicutes>Clostridia>Clostridiales>Ruminococcaceae"
"Ruminococcus 1"	"G"	11373	76	22	8	NA	NA	61	62	76	1	NA	NA	12	1	0.018	0.007258	0.018	NA	NA	0.007072	0.007151	0.01058	5.981e-05	NA	NA	0.001414	0.002288	"Bacteria>Firmicutes>Clostridia>Clostridiales>Ruminococcaceae"
"Subdoligranulum"	"G"	2070	42	21	2	NA	NA	42	38	16	2	NA	25	41	NA	0.0191	0.006928	0.0045	NA	NA	0.004869	0.004383	0.002227	0.0001196	NA	0.0191	0.004832	NA	"Bacteria>Firmicutes>Clostridia>Clostridiales>Ruminococcaceae"
"Ruminococcaceae NK4A214 group"	"G"	11358	39	16	1	NA	NA	14	14	39	1	NA	NA	20	NA	0.005428	0.005279	0.00225	NA	NA	0.001623	0.001615	0.005428	5.981e-05	NA	NA	0.002357	NA	"Bacteria>Firmicutes>Clostridia>Clostridiales>Ruminococcaceae"
"Candidatus Soleaferrea"	"G"	11350	15	15	3	NA	NA	NA	3	6	1	NA	1	3	NA	0.006751	0.004949	0.006751	NA	NA	NA	0.000346	0.000835	5.981e-05	NA	0.000764	0.0003536	NA	"Bacteria>Firmicutes>Clostridia>Clostridiales>Ruminococcaceae"
"Ruminococcaceae UCG-014"	"G"	11371	27	15	1	NA	NA	12	27	10	NA	NA	2	11	1	0.004949	0.004949	0.00225	NA	NA	0.001391	0.003114	0.001392	NA	NA	0.001528	0.001296	0.002288	"Bacteria>Firmicutes>Clostridia>Clostridiales>Ruminococcaceae"
"[Eubacterium] coprostanoligenes group"	"G"	11375	32	14	NA	NA	NA	32	20	27	NA	NA	NA	5	NA	0.004619	0.004619	NA	NA	NA	0.00371	0.002307	0.003758	NA	NA	NA	0.0005893	NA	"Bacteria>Firmicutes>Clostridia>Clostridiales>Ruminococcaceae"
"Ruminococcaceae UCG-013"	"G"	11370	24	8	3	NA	NA	18	8	24	NA	NA	2	5	NA	0.006751	0.002639	0.006751	NA	NA	0.002087	0.0009228	0.00334	NA	NA	0.001528	0.0005893	NA	"Bacteria>Firmicutes>Clostridia>Clostridiales>Ruminococcaceae"
"Saccharofermentans"	"G"	2068	29	7	2	NA	NA	29	17	17	NA	NA	NA	3	NA	0.0045	0.002309	0.0045	NA	NA	0.003362	0.001961	0.002366	NA	NA	NA	0.0003536	NA	"Bacteria>Firmicutes>Clostridia>Clostridiales>Ruminococcaceae"
"Ruminiclostridium 9"	"G"	11357	31	6	NA	NA	NA	31	9	25	1	NA	NA	6	NA	0.003594	0.001979	NA	NA	NA	0.003594	0.001038	0.003479	5.981e-05	NA	NA	0.0007071	NA	"Bacteria>Firmicutes>Clostridia>Clostridiales>Ruminococcaceae"
"Ruminiclostridium 5"	"G"	11355	8	5	NA	NA	NA	1	7	8	NA	NA	3	4	NA	0.002292	0.00165	NA	NA	NA	0.0001159	0.0008074	0.001113	NA	NA	0.002292	0.0004714	NA	"Bacteria>Firmicutes>Clostridia>Clostridiales>Ruminococcaceae"
"Ruminiclostridium"	"G"	11353	33	5	NA	NA	NA	15	11	33	NA	NA	NA	9	1	0.004593	0.00165	NA	NA	NA	0.001739	0.001269	0.004593	NA	NA	NA	0.001061	0.002288	"Bacteria>Firmicutes>Clostridia>Clostridiales>Ruminococcaceae"
"Ruminococcaceae UCG-005"	"G"	11363	155	4	1	NA	NA	22	37	155	5	NA	1	8	2	0.02157	0.00132	0.00225	NA	NA	0.002551	0.004268	0.02157	0.000299	NA	0.000764	0.0009428	0.004576	"Bacteria>Firmicutes>Clostridia>Clostridiales>Ruminococcaceae"
"Ruminococcus 2"	"G"	11374	19	2	NA	NA	NA	7	19	3	NA	NA	1	9	NA	0.002192	0.0006598	NA	NA	NA	0.0008116	0.002192	0.0004175	NA	NA	0.000764	0.001061	NA	"Bacteria>Firmicutes>Clostridia>Clostridiales>Ruminococcaceae"
"Caproiciproducens"	"G"	14382	49	2	NA	NA	NA	10	8	49	NA	NA	7	5	NA	0.006819	0.0006598	NA	NA	NA	0.001159	0.0009228	0.006819	NA	NA	0.005348	0.0005893	NA	"Bacteria>Firmicutes>Clostridia>Clostridiales>Ruminococcaceae"
"Pseudobacteroides"	"G"	11352	2	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0006598	0.0006598	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Firmicutes>Clostridia>Clostridiales>Ruminococcaceae"
"Ruminiclostridium 6"	"G"	11356	4	1	NA	NA	NA	4	4	1	1	NA	NA	3	NA	0.0004637	0.0003299	NA	NA	NA	0.0004637	0.0004614	0.0001392	5.981e-05	NA	NA	0.0003536	NA	"Bacteria>Firmicutes>Clostridia>Clostridiales>Ruminococcaceae"
"Ruminococcaceae UCG-009"	"G"	11366	13	1	NA	NA	NA	2	3	13	NA	NA	NA	NA	NA	0.001809	0.0003299	NA	NA	NA	0.0002319	0.000346	0.001809	NA	NA	NA	NA	NA	"Bacteria>Firmicutes>Clostridia>Clostridiales>Ruminococcaceae"
"Anaerobacterium"	"G"	11349	7	1	1	NA	NA	NA	7	3	NA	NA	NA	1	NA	0.00225	0.0003299	0.00225	NA	NA	NA	0.0008074	0.0004175	NA	NA	NA	0.0001179	NA	"Bacteria>Firmicutes>Clostridia>Clostridiales>Ruminococcaceae"
"Fournierella"	"G"	25665	19	1	NA	NA	NA	3	19	2	NA	NA	NA	2	NA	0.002192	0.0003299	NA	NA	NA	0.0003478	0.002192	0.0002783	NA	NA	NA	0.0002357	NA	"Bacteria>Firmicutes>Clostridia>Clostridiales>Ruminococcaceae"
"Fastidiosipila"	"G"	2058	11	1	NA	NA	NA	NA	11	4	NA	NA	NA	1	NA	0.001269	0.0003299	NA	NA	NA	NA	0.001269	0.0005567	NA	NA	NA	0.0001179	NA	"Bacteria>Firmicutes>Clostridia>Clostridiales>Ruminococcaceae"
"Ethanoligenens"	"G"	2056	2	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	0.0003299	0.0003299	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0002357	NA	"Bacteria>Firmicutes>Clostridia>Clostridiales>Ruminococcaceae"
"Clostridiaceae 1"	"F"	1869	1600	260	69	NA	NA	1170	897	1600	18	NA	314	435	51	0.2399	0.08578	0.1553	NA	NA	0.1356	0.1035	0.2227	0.001077	NA	0.2399	0.05127	0.1167	"Bacteria>Firmicutes>Clostridia>Clostridiales"
"Clostridium sensu stricto 1"	"G"	1873	1220	222	59	NA	NA	950	698	1220	8	NA	249	325	39	0.1902	0.07324	0.1328	NA	NA	0.1101	0.08051	0.1698	0.0004785	NA	0.1902	0.0383	0.08923	"Bacteria>Firmicutes>Clostridia>Clostridiales>Clostridiaceae&nbsp;1"
"Clostridium sensu stricto 9"	"G"	1891	10	10	5	NA	NA	10	9	9	NA	NA	5	7	NA	0.01125	0.003299	0.01125	NA	NA	0.001159	0.001038	0.001253	NA	NA	0.00382	0.000825	NA	"Bacteria>Firmicutes>Clostridia>Clostridiales>Clostridiaceae&nbsp;1"
"Clostridium sensu stricto 12"	"G"	1876	73	7	2	NA	NA	53	38	73	1	NA	12	19	NA	0.01016	0.002309	0.0045	NA	NA	0.006145	0.004383	0.01016	5.981e-05	NA	0.009168	0.002239	NA	"Bacteria>Firmicutes>Clostridia>Clostridiales>Clostridiaceae&nbsp;1"
"Clostridium sensu stricto 11"	"G"	1875	33	4	NA	NA	NA	13	33	25	1	NA	3	7	NA	0.003806	0.00132	NA	NA	NA	0.001507	0.003806	0.003479	5.981e-05	NA	0.002292	0.000825	NA	"Bacteria>Firmicutes>Clostridia>Clostridiales>Clostridiaceae&nbsp;1"
"Clostridium sensu stricto 13"	"G"	1877	40	3	2	NA	NA	21	21	40	1	NA	10	11	NA	0.00764	0.0009897	0.0045	NA	NA	0.002435	0.002422	0.005567	5.981e-05	NA	0.00764	0.001296	NA	"Bacteria>Firmicutes>Clostridia>Clostridiales>Clostridiaceae&nbsp;1"
"Sarcina"	"G"	1896	9	2	NA	NA	NA	5	6	9	NA	NA	3	3	NA	0.002292	0.0006598	NA	NA	NA	0.0005797	0.0006921	0.001253	NA	NA	0.002292	0.0003536	NA	"Bacteria>Firmicutes>Clostridia>Clostridiales>Clostridiaceae&nbsp;1"
"Clostridium sensu stricto 7"	"G"	1889	6	2	NA	NA	NA	2	4	5	NA	NA	1	6	NA	0.000764	0.0006598	NA	NA	NA	0.0002319	0.0004614	0.0006958	NA	NA	0.000764	0.0007071	NA	"Bacteria>Firmicutes>Clostridia>Clostridiales>Clostridiaceae&nbsp;1"
"Clostridium sensu stricto 5"	"G"	1887	14	2	NA	NA	NA	9	9	14	NA	NA	NA	5	NA	0.001948	0.0006598	NA	NA	NA	0.001043	0.001038	0.001948	NA	NA	NA	0.0005893	NA	"Bacteria>Firmicutes>Clostridia>Clostridiales>Clostridiaceae&nbsp;1"
"Clostridium sensu stricto 2"	"G"	1884	17	2	NA	NA	NA	17	4	4	NA	NA	NA	5	NA	0.001971	0.0006598	NA	NA	NA	0.001971	0.0004614	0.0005567	NA	NA	NA	0.0005893	NA	"Bacteria>Firmicutes>Clostridia>Clostridiales>Clostridiaceae&nbsp;1"
"Proteiniclasticum"	"G"	1895	13	2	NA	NA	NA	12	8	4	NA	NA	2	13	NA	0.001532	0.0006598	NA	NA	NA	0.001391	0.0009228	0.0005567	NA	NA	0.001528	0.001532	NA	"Bacteria>Firmicutes>Clostridia>Clostridiales>Clostridiaceae&nbsp;1"
"uncultured"	"G"	1899	10	1	NA	NA	NA	8	6	10	1	NA	NA	7	NA	0.001392	0.0003299	NA	NA	NA	0.0009275	0.0006921	0.001392	5.981e-05	NA	NA	0.000825	NA	"Bacteria>Firmicutes>Clostridia>Clostridiales>Clostridiaceae&nbsp;1"
"Clostridium sensu stricto 3"	"G"	1885	39	1	1	NA	NA	16	18	39	1	NA	5	5	11	0.02517	0.0003299	0.00225	NA	NA	0.001855	0.002076	0.005428	5.981e-05	NA	0.00382	0.0005893	0.02517	"Bacteria>Firmicutes>Clostridia>Clostridiales>Clostridiaceae&nbsp;1"
"Anaerobacter"	"G"	1870	8	1	NA	NA	NA	1	3	8	NA	NA	NA	NA	NA	0.001113	0.0003299	NA	NA	NA	0.0001159	0.000346	0.001113	NA	NA	NA	NA	NA	"Bacteria>Firmicutes>Clostridia>Clostridiales>Clostridiaceae&nbsp;1"
"Lachnospiraceae"	"F"	1987	687	174	21	NA	NA	616	687	542	28	NA	104	326	45	0.103	0.0574	0.04725	NA	NA	0.07142	0.07924	0.07543	0.001675	NA	0.07945	0.03842	0.103	"Bacteria>Firmicutes>Clostridia>Clostridiales"
"Blautia"	"G"	1992	131	30	4	NA	NA	114	131	78	3	NA	34	54	4	0.02598	0.009897	0.009001	NA	NA	0.01322	0.01511	0.01086	0.0001794	NA	0.02598	0.006364	0.009151	"Bacteria>Firmicutes>Clostridia>Clostridiales>Lachnospiraceae"
"Agathobacter"	"G"	25644	43	23	NA	NA	NA	43	24	11	NA	NA	7	11	5	0.01144	0.007588	NA	NA	NA	0.004985	0.002768	0.001531	NA	NA	0.005348	0.001296	0.01144	"Bacteria>Firmicutes>Clostridia>Clostridiales>Lachnospiraceae"
"uncultured"	"G"	2021	113	20	2	NA	NA	80	111	113	2	NA	12	38	2	0.01573	0.006598	0.0045	NA	NA	0.009275	0.0128	0.01573	0.0001196	NA	0.009168	0.004478	0.004576	"Bacteria>Firmicutes>Clostridia>Clostridiales>Lachnospiraceae"
"Roseburia"	"G"	2012	54	16	1	NA	NA	54	52	23	1	NA	4	20	2	0.006261	0.005279	0.00225	NA	NA	0.006261	0.005998	0.003201	5.981e-05	NA	0.003056	0.002357	0.004576	"Bacteria>Firmicutes>Clostridia>Clostridiales>Lachnospiraceae"
"Lachnoclostridium"	"G"	11308	20	8	2	NA	NA	16	20	10	NA	NA	2	15	1	0.0045	0.002639	0.0045	NA	NA	0.001855	0.002307	0.001392	NA	NA	0.001528	0.001768	0.002288	"Bacteria>Firmicutes>Clostridia>Clostridiales>Lachnospiraceae"
"Lachnospiraceae NK4A136 group"	"G"	11319	52	6	2	NA	NA	31	47	52	3	NA	4	23	9	0.02059	0.001979	0.0045	NA	NA	0.003594	0.005421	0.007237	0.0001794	NA	0.003056	0.002711	0.02059	"Bacteria>Firmicutes>Clostridia>Clostridiales>Lachnospiraceae"
"[Ruminococcus] torques group"	"G"	14377	20	6	1	NA	NA	18	20	16	NA	NA	1	6	2	0.004576	0.001979	0.00225	NA	NA	0.002087	0.002307	0.002227	NA	NA	0.000764	0.0007071	0.004576	"Bacteria>Firmicutes>Clostridia>Clostridiales>Lachnospiraceae"
"[Eubacterium] hallii group"	"G"	11338	13	5	NA	NA	NA	12	13	2	NA	NA	NA	3	NA	0.00165	0.00165	NA	NA	NA	0.001391	0.0015	0.0002783	NA	NA	NA	0.0003536	NA	"Bacteria>Firmicutes>Clostridia>Clostridiales>Lachnospiraceae"
"Fusicatenibacter"	"G"	11305	22	4	NA	NA	NA	17	20	5	1	NA	3	22	NA	0.002593	0.00132	NA	NA	NA	0.001971	0.002307	0.0006958	5.981e-05	NA	0.002292	0.002593	NA	"Bacteria>Firmicutes>Clostridia>Clostridiales>Lachnospiraceae"
"Butyrivibrio 2"	"G"	11300	4	4	NA	NA	NA	3	4	2	NA	NA	2	NA	1	0.002288	0.00132	NA	NA	NA	0.0003478	0.0004614	0.0002783	NA	NA	0.001528	NA	0.002288	"Bacteria>Firmicutes>Clostridia>Clostridiales>Lachnospiraceae"
"[Ruminococcus] gauvreauii group"	"G"	11342	9	2	NA	NA	NA	6	9	2	NA	NA	2	4	1	0.002288	0.0006598	NA	NA	NA	0.0006956	0.001038	0.0002783	NA	NA	0.001528	0.0004714	0.002288	"Bacteria>Firmicutes>Clostridia>Clostridiales>Lachnospiraceae"
"[Eubacterium] ruminantium group"	"G"	11340	6	2	NA	NA	NA	1	6	5	NA	NA	1	1	NA	0.000764	0.0006598	NA	NA	NA	0.0001159	0.0006921	0.0006958	NA	NA	0.000764	0.0001179	NA	"Bacteria>Firmicutes>Clostridia>Clostridiales>Lachnospiraceae"
"Tyzzerella 3"	"G"	11335	27	2	NA	NA	NA	16	18	27	NA	NA	NA	17	NA	0.003758	0.0006598	NA	NA	NA	0.001855	0.002076	0.003758	NA	NA	NA	0.002004	NA	"Bacteria>Firmicutes>Clostridia>Clostridiales>Lachnospiraceae"
"Lachnospiraceae UCG-004"	"G"	11324	2	2	NA	NA	NA	2	1	1	NA	NA	2	NA	NA	0.001528	0.0006598	NA	NA	NA	0.0002319	0.0001153	0.0001392	NA	NA	0.001528	NA	NA	"Bacteria>Firmicutes>Clostridia>Clostridiales>Lachnospiraceae"
"Lachnospiraceae NK3A20 group"	"G"	11318	5	2	NA	NA	NA	2	1	5	1	NA	NA	2	NA	0.0006958	0.0006598	NA	NA	NA	0.0002319	0.0001153	0.0006958	5.981e-05	NA	NA	0.0002357	NA	"Bacteria>Firmicutes>Clostridia>Clostridiales>Lachnospiraceae"
"Lachnospiraceae ND3007 group"	"G"	11317	6	2	1	NA	NA	5	4	6	2	NA	NA	NA	NA	0.00225	0.0006598	0.00225	NA	NA	0.0005797	0.0004614	0.000835	0.0001196	NA	NA	NA	NA	"Bacteria>Firmicutes>Clostridia>Clostridiales>Lachnospiraceae"
"Acetitomaculum"	"G"	1989	3	2	NA	NA	NA	NA	1	2	NA	NA	NA	3	NA	0.0006598	0.0006598	NA	NA	NA	NA	0.0001153	0.0002783	NA	NA	NA	0.0003536	NA	"Bacteria>Firmicutes>Clostridia>Clostridiales>Lachnospiraceae"
"Dorea"	"G"	1997	13	2	NA	NA	NA	13	9	2	NA	NA	1	4	NA	0.001507	0.0006598	NA	NA	NA	0.001507	0.001038	0.0002783	NA	NA	0.000764	0.0004714	NA	"Bacteria>Firmicutes>Clostridia>Clostridiales>Lachnospiraceae"
"Anaerocolumna"	"G"	25646	14	1	NA	NA	NA	8	14	14	1	NA	1	7	NA	0.001948	0.0003299	NA	NA	NA	0.0009275	0.001615	0.001948	5.981e-05	NA	0.000764	0.000825	NA	"Bacteria>Firmicutes>Clostridia>Clostridiales>Lachnospiraceae"
"Lachnoclostridium 10"	"G"	11310	1	1	NA	NA	NA	1	1	NA	NA	NA	1	1	NA	0.000764	0.0003299	NA	NA	NA	0.0001159	0.0001153	NA	NA	NA	0.000764	0.0001179	NA	"Bacteria>Firmicutes>Clostridia>Clostridiales>Lachnospiraceae"
"[Eubacterium] eligens group"	"G"	14372	3	1	NA	NA	NA	3	3	NA	NA	NA	NA	1	NA	0.0003478	0.0003299	NA	NA	NA	0.0003478	0.000346	NA	NA	NA	NA	0.0001179	NA	"Bacteria>Firmicutes>Clostridia>Clostridiales>Lachnospiraceae"
"Lachnoclostridium 5"	"G"	11312	20	1	1	NA	NA	11	14	20	NA	NA	NA	5	1	0.002783	0.0003299	0.00225	NA	NA	0.001275	0.001615	0.002783	NA	NA	NA	0.0005893	0.002288	"Bacteria>Firmicutes>Clostridia>Clostridiales>Lachnospiraceae"
"Anaerosporobacter"	"G"	1990	13	1	NA	NA	NA	6	11	13	NA	NA	NA	1	NA	0.001809	0.0003299	NA	NA	NA	0.0006956	0.001269	0.001809	NA	NA	NA	0.0001179	NA	"Bacteria>Firmicutes>Clostridia>Clostridiales>Lachnospiraceae"
"Anaerostipes"	"G"	1991	21	1	NA	NA	NA	21	11	4	1	NA	1	2	1	0.002435	0.0003299	NA	NA	NA	0.002435	0.001269	0.0005567	5.981e-05	NA	0.000764	0.0002357	0.002288	"Bacteria>Firmicutes>Clostridia>Clostridiales>Lachnospiraceae"
