"name"	"taxRank"	"taxID"	"Max"	"kraken2_classification_april_BC01.cladeReads"	"kraken2_classification_april_BC02.cladeReads"	"kraken2_classification_april_BC03.cladeReads"	"kraken2_classification_april_BC04.cladeReads"	"kraken2_classification_april_BC05.cladeReads"	"kraken2_classification_april_BC06.cladeReads"	"kraken2_classification_april_BC07.cladeReads"	"kraken2_classification_april_BC08.cladeReads"	"kraken2_classification_april_BC09.cladeReads"	"kraken2_classification_april_BC10.cladeReads"	"kraken2_classification_april_BC11.cladeReads"	"kraken2_classification_april_BC12.cladeReads"	"Max.1"	"kraken2_classification_april_BC01.cladeReads.."	"kraken2_classification_april_BC02.cladeReads.."	"kraken2_classification_april_BC03.cladeReads.."	"kraken2_classification_april_BC04.cladeReads.."	"kraken2_classification_april_BC05.cladeReads.."	"kraken2_classification_april_BC06.cladeReads.."	"kraken2_classification_april_BC07.cladeReads.."	"kraken2_classification_april_BC08.cladeReads.."	"kraken2_classification_april_BC09.cladeReads.."	"kraken2_classification_april_BC10.cladeReads.."	"kraken2_classification_april_BC11.cladeReads.."	"kraken2_classification_april_BC12.cladeReads.."	"lineage"
"Dehalobacter restrictus DSM 9455"	"-"	871738	3	NA	NA	1	NA	NA	1	NA	NA	NA	3	1	NA	0.0009754	NA	NA	0.0004519	NA	NA	5e-04	NA	NA	NA	0.0009754	0.0004992	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Peptococcaceae>Dehalobacter>Dehalobacter&nbsp;restrictus"
"Desulfosporosinus youngiae"	"S"	339862	6	NA	NA	3	1	NA	NA	NA	NA	NA	6	NA	NA	0.001951	NA	NA	0.001356	0.0003301	NA	NA	NA	NA	NA	0.001951	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Peptococcaceae>Desulfosporosinus"
"Desulfosporosinus youngiae DSM 17734"	"-"	768710	6	NA	NA	3	1	NA	NA	NA	NA	NA	6	NA	NA	0.001951	NA	NA	0.001356	0.0003301	NA	NA	NA	NA	NA	0.001951	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Peptococcaceae>Desulfosporosinus>Desulfosporosinus&nbsp;youngiae"
"Desulfosporosinus acidiphilus"	"S"	885581	6	NA	NA	2	4	NA	4	4	NA	1	6	4	NA	0.002	NA	NA	0.0009039	0.00132	NA	0.002	0.00173	NA	0.0004325	0.001951	0.001997	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Peptococcaceae>Desulfosporosinus"
"Desulfosporosinus acidiphilus SJ4"	"-"	646529	6	NA	NA	2	4	NA	4	4	NA	1	6	4	NA	0.002	NA	NA	0.0009039	0.00132	NA	0.002	0.00173	NA	0.0004325	0.001951	0.001997	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Peptococcaceae>Desulfosporosinus>Desulfosporosinus&nbsp;acidiphilus"
"Candidatus Desulforudis"	"G"	471826	48	NA	NA	8	29	NA	48	28	NA	34	8	26	NA	0.024	NA	NA	0.003615	0.009573	NA	0.024	0.01211	NA	0.0147	0.002601	0.01298	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Peptococcaceae"
"Candidatus Desulforudis audaxviator"	"S"	471827	48	NA	NA	8	29	NA	48	28	NA	34	8	26	NA	0.024	NA	NA	0.003615	0.009573	NA	0.024	0.01211	NA	0.0147	0.002601	0.01298	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Peptococcaceae>Candidatus&nbsp;Desulforudis"
"Candidatus Desulforudis audaxviator MP104C"	"-"	477974	48	NA	NA	8	29	NA	48	28	NA	34	8	26	NA	0.024	NA	NA	0.003615	0.009573	NA	0.024	0.01211	NA	0.0147	0.002601	0.01298	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Peptococcaceae>Candidatus&nbsp;Desulforudis>Candidatus&nbsp;Desulforudis&nbsp;audaxviator"
"Desulfitobacterium metallireducens"	"S"	142877	3	NA	NA	2	3	NA	NA	NA	NA	2	3	NA	NA	0.0009903	NA	NA	0.0009039	0.0009903	NA	NA	NA	NA	0.000865	0.0009754	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Peptococcaceae>Desulfitobacterium"
"Desulfitobacterium metallireducens DSM 15288"	"-"	871968	3	NA	NA	2	3	NA	NA	NA	NA	2	3	NA	NA	0.0009903	NA	NA	0.0009039	0.0009903	NA	NA	NA	NA	0.000865	0.0009754	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Peptococcaceae>Desulfitobacterium>Desulfitobacterium&nbsp;metallireducens"
"Desulfitobacterium dehalogenans"	"S"	36854	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0004519	NA	NA	0.0004519	NA	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Peptococcaceae>Desulfitobacterium"
"Desulfitobacterium dehalogenans ATCC 51507"	"-"	756499	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0004519	NA	NA	0.0004519	NA	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Peptococcaceae>Desulfitobacterium>Desulfitobacterium&nbsp;dehalogenans"
"Desulfofarcimen"	"G"	2282742	10	NA	NA	5	NA	NA	2	3	NA	3	10	2	NA	0.003251	NA	NA	0.00226	NA	NA	0.001	0.001297	NA	0.001297	0.003251	0.0009985	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Peptococcaceae"
"Desulfofarcimen acetoxidans"	"S"	58138	10	NA	NA	5	NA	NA	2	3	NA	3	10	2	NA	0.003251	NA	NA	0.00226	NA	NA	0.001	0.001297	NA	0.001297	0.003251	0.0009985	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Peptococcaceae>Desulfofarcimen"
"Desulfofarcimen acetoxidans DSM 771"	"-"	485916	10	NA	NA	5	NA	NA	2	3	NA	3	10	2	NA	0.003251	NA	NA	0.00226	NA	NA	0.001	0.001297	NA	0.001297	0.003251	0.0009985	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Peptococcaceae>Desulfofarcimen>Desulfofarcimen&nbsp;acetoxidans"
"Thermincola"	"G"	278993	4	NA	NA	1	4	NA	NA	NA	NA	NA	1	NA	NA	0.00132	NA	NA	0.0004519	0.00132	NA	NA	NA	NA	NA	0.0003251	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Peptococcaceae"
"Thermincola potens"	"S"	863643	4	NA	NA	1	4	NA	NA	NA	NA	NA	1	NA	NA	0.00132	NA	NA	0.0004519	0.00132	NA	NA	NA	NA	NA	0.0003251	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Peptococcaceae>Thermincola"
"Thermincola potens JR"	"-"	635013	4	NA	NA	1	4	NA	NA	NA	NA	NA	1	NA	NA	0.00132	NA	NA	0.0004519	0.00132	NA	NA	NA	NA	NA	0.0003251	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Peptococcaceae>Thermincola>Thermincola&nbsp;potens"
"Christensenella minuta"	"S"	626937	4	NA	NA	4	NA	NA	NA	NA	NA	NA	1	NA	NA	0.001808	NA	NA	0.001808	NA	NA	NA	NA	NA	NA	0.0003251	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Christensenellaceae>Christensenella"
"Hungateiclostridium clariflavum"	"S"	288965	10	NA	NA	8	4	NA	2	2	NA	1	10	2	NA	0.003615	NA	NA	0.003615	0.00132	NA	0.001	0.000865	NA	0.0004325	0.003251	0.0009985	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Hungateiclostridiaceae>Hungateiclostridium"
"Hungateiclostridium clariflavum DSM 19732"	"-"	720554	10	NA	NA	8	4	NA	2	2	NA	1	10	2	NA	0.003615	NA	NA	0.003615	0.00132	NA	0.001	0.000865	NA	0.0004325	0.003251	0.0009985	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Hungateiclostridiaceae>Hungateiclostridium>Hungateiclostridium&nbsp;clariflavum"
"Hungateiclostridium saccincola"	"S"	1677857	5	NA	NA	1	NA	NA	1	2	NA	NA	5	4	NA	0.001997	NA	NA	0.0004519	NA	NA	5e-04	0.000865	NA	NA	0.001626	0.001997	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Hungateiclostridiaceae>Hungateiclostridium"
"Pseudoclostridium"	"G"	2304693	9	NA	NA	7	4	1	3	6	NA	2	9	4	NA	0.1079	NA	NA	0.003164	0.00132	0.1079	0.0015	0.002595	NA	0.000865	0.002926	0.001997	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Hungateiclostridiaceae"
"Pseudoclostridium thermosuccinogenes"	"S"	84032	9	NA	NA	7	4	1	3	6	NA	2	9	4	NA	0.1079	NA	NA	0.003164	0.00132	0.1079	0.0015	0.002595	NA	0.000865	0.002926	0.001997	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Hungateiclostridiaceae>Pseudoclostridium"
"Ruminiclostridium"	"G"	1508657	2	NA	NA	2	NA	NA	NA	NA	NA	1	1	NA	NA	0.0009039	NA	NA	0.0009039	NA	NA	NA	NA	NA	0.0004325	0.0003251	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Hungateiclostridiaceae"
"Ruminiclostridium cellulolyticum"	"S"	1521	2	NA	NA	2	NA	NA	NA	NA	NA	1	1	NA	NA	0.0009039	NA	NA	0.0009039	NA	NA	NA	NA	NA	0.0004325	0.0003251	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Hungateiclostridiaceae>Ruminiclostridium"
"Ruminiclostridium cellulolyticum H10"	"-"	394503	2	NA	NA	2	NA	NA	NA	NA	NA	1	1	NA	NA	0.0009039	NA	NA	0.0009039	NA	NA	NA	NA	NA	0.0004325	0.0003251	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Hungateiclostridiaceae>Ruminiclostridium>Ruminiclostridium&nbsp;cellulolyticum"
"Thermoclostridium"	"G"	2304691	3	NA	NA	2	2	NA	2	1	NA	1	3	1	NA	0.001	NA	NA	0.0009039	0.0006602	NA	0.001	0.0004325	NA	0.0004325	0.0009754	0.0004992	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Hungateiclostridiaceae"
"Thermoclostridium stercorarium"	"S"	1510	3	NA	NA	2	2	NA	2	1	NA	1	3	1	NA	0.001	NA	NA	0.0009039	0.0006602	NA	0.001	0.0004325	NA	0.0004325	0.0009754	0.0004992	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Hungateiclostridiaceae>Thermoclostridium"
"[Eubacterium] minutum"	"S"	76124	3	NA	NA	3	NA	NA	NA	NA	NA	1	NA	NA	NA	0.001356	NA	NA	0.001356	NA	NA	NA	NA	NA	0.0004325	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Clostridiales&nbsp;incertae&nbsp;sedis>Clostridiales&nbsp;Family&nbsp;XIII.&nbsp;Incertae&nbsp;Sedis"
"Eubacterium minutum ATCC 700079"	"-"	888721	3	NA	NA	3	NA	NA	NA	NA	NA	1	NA	NA	NA	0.001356	NA	NA	0.001356	NA	NA	NA	NA	NA	0.0004325	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Clostridiales&nbsp;incertae&nbsp;sedis>Clostridiales&nbsp;Family&nbsp;XIII.&nbsp;Incertae&nbsp;Sedis>[Eubacterium]&nbsp;minutum"
"Clostridiales Family XVII. Incertae Sedis"	"F"	539000	19	NA	NA	3	19	NA	5	2	NA	4	11	4	NA	0.006272	NA	NA	0.001356	0.006272	NA	0.0025	0.000865	NA	0.00173	0.003576	0.001997	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Clostridiales&nbsp;incertae&nbsp;sedis"
"Thermaerobacter"	"G"	73918	19	NA	NA	3	19	NA	5	2	NA	4	11	4	NA	0.006272	NA	NA	0.001356	0.006272	NA	0.0025	0.000865	NA	0.00173	0.003576	0.001997	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Clostridiales&nbsp;incertae&nbsp;sedis>Clostridiales&nbsp;Family&nbsp;XVII.&nbsp;Incertae&nbsp;Sedis"
"Thermaerobacter marianensis"	"S"	73919	19	NA	NA	3	19	NA	5	2	NA	4	11	4	NA	0.006272	NA	NA	0.001356	0.006272	NA	0.0025	0.000865	NA	0.00173	0.003576	0.001997	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Clostridiales&nbsp;incertae&nbsp;sedis>Clostridiales&nbsp;Family&nbsp;XVII.&nbsp;Incertae&nbsp;Sedis>Thermaerobacter"
"Thermaerobacter marianensis DSM 12885"	"-"	644966	19	NA	NA	3	19	NA	5	2	NA	4	11	4	NA	0.006272	NA	NA	0.001356	0.006272	NA	0.0025	0.000865	NA	0.00173	0.003576	0.001997	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Clostridiales&nbsp;incertae&nbsp;sedis>Clostridiales&nbsp;Family&nbsp;XVII.&nbsp;Incertae&nbsp;Sedis>Thermaerobacter>Thermaerobacter&nbsp;marianensis"
"Clostridiales Family XVI. Incertae Sedis"	"F"	543347	3	NA	NA	1	2	NA	NA	NA	NA	NA	3	NA	NA	0.0009754	NA	NA	0.0004519	0.0006602	NA	NA	NA	NA	NA	0.0009754	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Clostridiales&nbsp;incertae&nbsp;sedis"
"Carboxydocella"	"G"	178898	3	NA	NA	1	2	NA	NA	NA	NA	NA	3	NA	NA	0.0009754	NA	NA	0.0004519	0.0006602	NA	NA	NA	NA	NA	0.0009754	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Clostridiales&nbsp;incertae&nbsp;sedis>Clostridiales&nbsp;Family&nbsp;XVI.&nbsp;Incertae&nbsp;Sedis"
"Carboxydocella thermautotrophica"	"S"	178899	3	NA	NA	1	2	NA	NA	NA	NA	NA	3	NA	NA	0.0009754	NA	NA	0.0004519	0.0006602	NA	NA	NA	NA	NA	0.0009754	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Clostridiales&nbsp;incertae&nbsp;sedis>Clostridiales&nbsp;Family&nbsp;XVI.&nbsp;Incertae&nbsp;Sedis>Carboxydocella"
"Monoglobus"	"G"	2039302	7	NA	NA	7	2	NA	NA	1	NA	5	7	3	NA	0.003164	NA	NA	0.003164	0.0006602	NA	NA	0.0004325	NA	0.002162	0.002276	0.001498	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>unclassified&nbsp;Clostridiales"
"Monoglobus pectinilyticus"	"S"	1981510	7	NA	NA	7	2	NA	NA	1	NA	5	7	3	NA	0.003164	NA	NA	0.003164	0.0006602	NA	NA	0.0004325	NA	0.002162	0.002276	0.001498	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>unclassified&nbsp;Clostridiales>Monoglobus"
"unclassified Clostridiales (miscellaneous)"	"-"	39779	9	NA	NA	3	9	NA	9	2	NA	8	7	5	NA	0.0045	NA	NA	0.001356	0.002971	NA	0.0045	0.000865	NA	0.00346	0.002276	0.002496	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>unclassified&nbsp;Clostridiales"
"Clostridiales bacterium CCNA10"	"S"	2109688	9	NA	NA	3	9	NA	9	2	NA	8	7	5	NA	0.0045	NA	NA	0.001356	0.002971	NA	0.0045	0.000865	NA	0.00346	0.002276	0.002496	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>unclassified&nbsp;Clostridiales>unclassified&nbsp;Clostridiales&nbsp;(miscellaneous)"
"Thermoanaerobacteraceae"	"F"	186814	47	NA	NA	13	47	NA	12	5	NA	5	16	2	NA	0.01551	NA	NA	0.005875	0.01551	NA	0.006	0.002162	NA	0.002162	0.005202	0.0009985	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Thermoanaerobacterales"
"Thermacetogenium"	"G"	140458	14	NA	NA	5	14	NA	3	1	NA	NA	4	NA	NA	0.004621	NA	NA	0.00226	0.004621	NA	0.0015	0.0004325	NA	NA	0.0013	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Thermoanaerobacterales>Thermoanaerobacteraceae"
"Thermacetogenium phaeum"	"S"	85874	14	NA	NA	5	14	NA	3	1	NA	NA	4	NA	NA	0.004621	NA	NA	0.00226	0.004621	NA	0.0015	0.0004325	NA	NA	0.0013	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Thermoanaerobacterales>Thermoanaerobacteraceae>Thermacetogenium"
"Thermacetogenium phaeum DSM 12270"	"-"	1089553	14	NA	NA	5	14	NA	3	1	NA	NA	4	NA	NA	0.004621	NA	NA	0.00226	0.004621	NA	0.0015	0.0004325	NA	NA	0.0013	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Thermoanaerobacterales>Thermoanaerobacteraceae>Thermacetogenium>Thermacetogenium&nbsp;phaeum"
"Thermoanaerobacter"	"G"	1754	7	NA	NA	3	7	NA	2	1	NA	NA	5	1	NA	0.002311	NA	NA	0.001356	0.002311	NA	0.001	0.0004325	NA	NA	0.001626	0.0004992	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Thermoanaerobacterales>Thermoanaerobacteraceae"
"Thermoanaerobacter kivui"	"S"	2325	1	NA	NA	1	1	NA	NA	NA	NA	NA	1	NA	NA	0.0004519	NA	NA	0.0004519	0.0003301	NA	NA	NA	NA	NA	0.0003251	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Thermoanaerobacterales>Thermoanaerobacteraceae>Thermoanaerobacter"
"Thermoanaerobacter brockii"	"S"	29323	2	NA	NA	1	NA	NA	2	NA	NA	NA	2	NA	NA	0.001	NA	NA	0.0004519	NA	NA	0.001	NA	NA	NA	0.0006502	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Thermoanaerobacterales>Thermoanaerobacteraceae>Thermoanaerobacter"
"Thermoanaerobacter brockii subsp. finnii"	"-"	29325	2	NA	NA	1	NA	NA	2	NA	NA	NA	2	NA	NA	0.001	NA	NA	0.0004519	NA	NA	0.001	NA	NA	NA	0.0006502	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Thermoanaerobacterales>Thermoanaerobacteraceae>Thermoanaerobacter>Thermoanaerobacter&nbsp;brockii"
"Thermoanaerobacter brockii subsp. finnii Ako-1"	"-"	509193	2	NA	NA	1	NA	NA	2	NA	NA	NA	2	NA	NA	0.001	NA	NA	0.0004519	NA	NA	0.001	NA	NA	NA	0.0006502	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Thermoanaerobacterales>Thermoanaerobacteraceae>Thermoanaerobacter>Thermoanaerobacter&nbsp;brockii>Thermoanaerobacter&nbsp;brockii&nbsp;subsp.&nbsp;finnii"
"Moorella group"	"-"	42857	8	NA	NA	3	8	NA	6	1	NA	5	4	1	NA	0.003	NA	NA	0.001356	0.002641	NA	0.003	0.0004325	NA	0.002162	0.0013	0.0004992	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Thermoanaerobacterales>Thermoanaerobacteraceae"
"Moorella"	"G"	44260	7	NA	NA	2	7	NA	6	1	NA	5	3	1	NA	0.003	NA	NA	0.0009039	0.002311	NA	0.003	0.0004325	NA	0.002162	0.0009754	0.0004992	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Thermoanaerobacterales>Thermoanaerobacteraceae>Moorella&nbsp;group"
"Moorella thermoacetica"	"S"	1525	7	NA	NA	2	7	NA	6	1	NA	5	3	1	NA	0.003	NA	NA	0.0009039	0.002311	NA	0.003	0.0004325	NA	0.002162	0.0009754	0.0004992	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Thermoanaerobacterales>Thermoanaerobacteraceae>Moorella&nbsp;group>Moorella"
"Ammonifex"	"G"	42837	1	NA	NA	1	1	NA	NA	NA	NA	NA	1	NA	NA	0.0004519	NA	NA	0.0004519	0.0003301	NA	NA	NA	NA	NA	0.0003251	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Thermoanaerobacterales>Thermoanaerobacteraceae>Moorella&nbsp;group"
"Ammonifex degensii"	"S"	42838	1	NA	NA	1	1	NA	NA	NA	NA	NA	1	NA	NA	0.0004519	NA	NA	0.0004519	0.0003301	NA	NA	NA	NA	NA	0.0003251	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Thermoanaerobacterales>Thermoanaerobacteraceae>Moorella&nbsp;group>Ammonifex"
"Ammonifex degensii KC4"	"-"	429009	1	NA	NA	1	1	NA	NA	NA	NA	NA	1	NA	NA	0.0004519	NA	NA	0.0004519	0.0003301	NA	NA	NA	NA	NA	0.0003251	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Thermoanaerobacterales>Thermoanaerobacteraceae>Moorella&nbsp;group>Ammonifex>Ammonifex&nbsp;degensii"
"Carboxydothermus"	"G"	129957	9	NA	NA	1	9	NA	1	NA	NA	NA	1	NA	NA	0.002971	NA	NA	0.0004519	0.002971	NA	5e-04	NA	NA	NA	0.0003251	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Thermoanaerobacterales>Thermoanaerobacteraceae"
"Carboxydothermus hydrogenoformans"	"S"	129958	9	NA	NA	1	9	NA	1	NA	NA	NA	1	NA	NA	0.002971	NA	NA	0.0004519	0.002971	NA	5e-04	NA	NA	NA	0.0003251	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Thermoanaerobacterales>Thermoanaerobacteraceae>Carboxydothermus"
"Carboxydothermus hydrogenoformans Z-2901"	"-"	246194	9	NA	NA	1	9	NA	1	NA	NA	NA	1	NA	NA	0.002971	NA	NA	0.0004519	0.002971	NA	5e-04	NA	NA	NA	0.0003251	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Thermoanaerobacterales>Thermoanaerobacteraceae>Carboxydothermus>Carboxydothermus&nbsp;hydrogenoformans"
"Caldanaerobacter"	"G"	249529	1	NA	NA	1	1	NA	NA	1	NA	NA	NA	NA	NA	0.0004519	NA	NA	0.0004519	0.0003301	NA	NA	0.0004325	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Thermoanaerobacterales>Thermoanaerobacteraceae"
"Caldanaerobacter subterraneus"	"S"	911092	1	NA	NA	1	1	NA	NA	1	NA	NA	NA	NA	NA	0.0004519	NA	NA	0.0004519	0.0003301	NA	NA	0.0004325	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Thermoanaerobacterales>Thermoanaerobacteraceae>Caldanaerobacter"
"Caldanaerobacter subterraneus subsp. tengcongensis"	"-"	119072	1	NA	NA	1	1	NA	NA	1	NA	NA	NA	NA	NA	0.0004519	NA	NA	0.0004519	0.0003301	NA	NA	0.0004325	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Thermoanaerobacterales>Thermoanaerobacteraceae>Caldanaerobacter>Caldanaerobacter&nbsp;subterraneus"
"Caldanaerobacter subterraneus subsp. tengcongensis MB4"	"-"	273068	1	NA	NA	1	1	NA	NA	1	NA	NA	NA	NA	NA	0.0004519	NA	NA	0.0004519	0.0003301	NA	NA	0.0004325	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Thermoanaerobacterales>Thermoanaerobacteraceae>Caldanaerobacter>Caldanaerobacter&nbsp;subterraneus>Caldanaerobacter&nbsp;subterraneus&nbsp;subsp.&nbsp;tengcongensis"
"Thermodesulfobiaceae"	"F"	227387	10	NA	NA	7	9	NA	10	6	NA	8	10	9	NA	0.005	NA	NA	0.003164	0.002971	NA	0.005	0.002595	NA	0.00346	0.003251	0.004493	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Thermoanaerobacterales"
"Thermodesulfobium"	"G"	227388	10	NA	NA	7	9	NA	10	6	NA	8	10	9	NA	0.005	NA	NA	0.003164	0.002971	NA	0.005	0.002595	NA	0.00346	0.003251	0.004493	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Thermoanaerobacterales>Thermodesulfobiaceae"
"Thermodesulfobium narugense"	"S"	184064	6	NA	NA	4	4	NA	6	NA	NA	5	3	3	NA	0.003	NA	NA	0.001808	0.00132	NA	0.003	NA	NA	0.002162	0.0009754	0.001498	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Thermoanaerobacterales>Thermodesulfobiaceae>Thermodesulfobium"
