"name"	"taxRank"	"taxID"	"Max"	"kraken2_classification_april_BC01.cladeReads"	"kraken2_classification_april_BC02.cladeReads"	"kraken2_classification_april_BC03.cladeReads"	"kraken2_classification_april_BC04.cladeReads"	"kraken2_classification_april_BC05.cladeReads"	"kraken2_classification_april_BC06.cladeReads"	"kraken2_classification_april_BC07.cladeReads"	"kraken2_classification_april_BC08.cladeReads"	"kraken2_classification_april_BC09.cladeReads"	"kraken2_classification_april_BC10.cladeReads"	"kraken2_classification_april_BC11.cladeReads"	"kraken2_classification_april_BC12.cladeReads"	"Max.1"	"kraken2_classification_april_BC01.cladeReads.."	"kraken2_classification_april_BC02.cladeReads.."	"kraken2_classification_april_BC03.cladeReads.."	"kraken2_classification_april_BC04.cladeReads.."	"kraken2_classification_april_BC05.cladeReads.."	"kraken2_classification_april_BC06.cladeReads.."	"kraken2_classification_april_BC07.cladeReads.."	"kraken2_classification_april_BC08.cladeReads.."	"kraken2_classification_april_BC09.cladeReads.."	"kraken2_classification_april_BC10.cladeReads.."	"kraken2_classification_april_BC11.cladeReads.."	"kraken2_classification_april_BC12.cladeReads.."	"lineage"
"alpha proteobacterium HIMB59"	"S"	744985	18	NA	NA	7	18	NA	1	3	NA	NA	4	2	NA	0.006666	NA	NA	0.003499	0.006666	NA	0.0005762	0.00145	NA	NA	0.001442	0.001107	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Pelagibacterales>Pelagibacteraceae>unclassified&nbsp;Pelagibacteraceae"
"Candidatus Fonsibacter"	"G"	2045213	37	NA	NA	4	37	NA	1	2	NA	NA	1	1	NA	0.0137	NA	NA	0.002	0.0137	NA	0.0005762	0.0009668	NA	NA	0.0003605	0.0005536	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Pelagibacterales"
"Candidatus Fonsibacter ubiquis"	"S"	1925548	37	NA	NA	4	37	NA	1	2	NA	NA	1	1	NA	0.0137	NA	NA	0.002	0.0137	NA	0.0005762	0.0009668	NA	NA	0.0003605	0.0005536	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Pelagibacterales>Candidatus&nbsp;Fonsibacter"
"Magnetococcales"	"O"	1191478	25	NA	NA	5	25	NA	4	8	NA	3	11	3	NA	0.009258	NA	NA	0.0025	0.009258	NA	0.002305	0.003867	NA	0.001459	0.003965	0.001661	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria"
"Magnetococcaceae"	"F"	1191479	25	NA	NA	5	25	NA	4	8	NA	3	11	3	NA	0.009258	NA	NA	0.0025	0.009258	NA	0.002305	0.003867	NA	0.001459	0.003965	0.001661	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Magnetococcales"
"Magnetococcus"	"G"	162171	25	NA	NA	5	25	NA	4	8	NA	3	11	3	NA	0.009258	NA	NA	0.0025	0.009258	NA	0.002305	0.003867	NA	0.001459	0.003965	0.001661	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Magnetococcales>Magnetococcaceae"
"Magnetococcus marinus"	"S"	1124597	25	NA	NA	5	25	NA	4	8	NA	3	11	3	NA	0.009258	NA	NA	0.0025	0.009258	NA	0.002305	0.003867	NA	0.001459	0.003965	0.001661	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Magnetococcales>Magnetococcaceae>Magnetococcus"
"Parvularculales"	"O"	255473	21	NA	NA	5	21	NA	4	5	NA	NA	5	NA	NA	0.007777	NA	NA	0.0025	0.007777	NA	0.002305	0.002417	NA	NA	0.001802	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria"
"Parvularculaceae"	"F"	255474	21	NA	NA	5	21	NA	4	5	NA	NA	5	NA	NA	0.007777	NA	NA	0.0025	0.007777	NA	0.002305	0.002417	NA	NA	0.001802	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Parvularculales"
"Parvularcula"	"G"	208215	21	NA	NA	5	21	NA	4	5	NA	NA	5	NA	NA	0.007777	NA	NA	0.0025	0.007777	NA	0.002305	0.002417	NA	NA	0.001802	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Parvularculales>Parvularculaceae"
"Parvularcula bermudensis"	"S"	208216	21	NA	NA	5	21	NA	4	5	NA	NA	5	NA	NA	0.007777	NA	NA	0.0025	0.007777	NA	0.002305	0.002417	NA	NA	0.001802	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Parvularculales>Parvularculaceae>Parvularcula"
"Escherichia marmotae"	"S"	1499973	4	NA	NA	1	2	NA	NA	NA	4	NA	1	NA	NA	0.001107	NA	NA	0.0004999	0.0007406	NA	NA	NA	0.001107	NA	0.0003605	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Enterobacteriaceae>Escherichia"
"Klebsiella quasipneumoniae"	"S"	1463165	33	NA	NA	2	12	NA	NA	1	33	NA	3	1	NA	0.009131	NA	NA	0.0009999	0.004444	NA	NA	0.0004834	0.009131	NA	0.001081	0.0005536	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Enterobacteriaceae>Klebsiella"
"Klebsiella oxytoca"	"S"	571	83	NA	NA	1	3	NA	NA	1	83	NA	2	NA	NA	0.02297	NA	NA	0.0004999	0.001111	NA	NA	0.0004834	0.02297	NA	0.0007209	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Enterobacteriaceae>Klebsiella"
"Enterobacter hormaechei"	"S"	158836	91	NA	NA	1	3	NA	NA	NA	91	NA	1	NA	NA	0.02518	NA	NA	0.0004999	0.001111	NA	NA	NA	0.02518	NA	0.0003605	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Enterobacteriaceae>Enterobacter>Enterobacter&nbsp;cloacae&nbsp;complex"
"Blochmannia endosymbiont of Camponotus (Colobopsis) obliquus"	"S"	1505597	4	NA	NA	1	4	NA	NA	NA	4	NA	1	NA	NA	0.001481	NA	NA	0.0004999	0.001481	NA	NA	NA	0.001107	NA	0.0003605	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Enterobacteriaceae>unclassified&nbsp;Enterobacteriaceae>ant,&nbsp;tsetse,&nbsp;mealybug,&nbsp;aphid,&nbsp;etc.&nbsp;endosymbionts>ant&nbsp;endosymbionts>Candidatus&nbsp;Blochmannia>unclassified&nbsp;Candidatus&nbsp;Blochmannia&nbsp;endosymbionts"
"Candidatus Blochmannia chromaiodes"	"S"	251542	3	NA	NA	1	NA	NA	NA	NA	3	NA	NA	1	NA	0.0008301	NA	NA	0.0004999	NA	NA	NA	NA	0.0008301	NA	NA	0.0005536	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Enterobacteriaceae>unclassified&nbsp;Enterobacteriaceae>ant,&nbsp;tsetse,&nbsp;mealybug,&nbsp;aphid,&nbsp;etc.&nbsp;endosymbionts>ant&nbsp;endosymbionts>Candidatus&nbsp;Blochmannia"
"secondary endosymbiont of Ctenarytaina eucalypti"	"S"	1199245	101	NA	NA	1	5	NA	1	2	101	2	NA	1	NA	0.02795	NA	NA	0.0004999	0.001852	NA	0.0005762	0.0009668	0.02795	0.0009726	NA	0.0005536	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Enterobacteriaceae>unclassified&nbsp;Enterobacteriaceae>ant,&nbsp;tsetse,&nbsp;mealybug,&nbsp;aphid,&nbsp;etc.&nbsp;endosymbionts>aphid&nbsp;secondary&nbsp;symbionts"
"Candidatus Mikella"	"G"	1906660	7	NA	NA	7	7	NA	NA	2	6	1	2	2	NA	0.003499	NA	NA	0.003499	0.002592	NA	NA	0.0009668	0.00166	0.0004863	0.0007209	0.001107	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Enterobacteriaceae>unclassified&nbsp;Enterobacteriaceae>ant,&nbsp;tsetse,&nbsp;mealybug,&nbsp;aphid,&nbsp;etc.&nbsp;endosymbionts"
"Candidatus Mikella endobia"	"S"	1778264	7	NA	NA	7	7	NA	NA	2	6	1	2	2	NA	0.003499	NA	NA	0.003499	0.002592	NA	NA	0.0009668	0.00166	0.0004863	0.0007209	0.001107	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Enterobacteriaceae>unclassified&nbsp;Enterobacteriaceae>ant,&nbsp;tsetse,&nbsp;mealybug,&nbsp;aphid,&nbsp;etc.&nbsp;endosymbionts>Candidatus&nbsp;Mikella"
"Candidatus Doolittlea"	"G"	1906657	48	NA	NA	2	16	NA	1	1	48	NA	NA	NA	NA	0.01328	NA	NA	0.0009999	0.005925	NA	0.0005762	0.0004834	0.01328	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Enterobacteriaceae>unclassified&nbsp;Enterobacteriaceae>ant,&nbsp;tsetse,&nbsp;mealybug,&nbsp;aphid,&nbsp;etc.&nbsp;endosymbionts"
"Candidatus Doolittlea endobia"	"S"	1778262	48	NA	NA	2	16	NA	1	1	48	NA	NA	NA	NA	0.01328	NA	NA	0.0009999	0.005925	NA	0.0005762	0.0004834	0.01328	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Enterobacteriaceae>unclassified&nbsp;Enterobacteriaceae>ant,&nbsp;tsetse,&nbsp;mealybug,&nbsp;aphid,&nbsp;etc.&nbsp;endosymbionts>Candidatus&nbsp;Doolittlea"
"mealybug secondary endosymbionts"	"-"	199891	3	NA	NA	2	3	NA	2	2	3	1	NA	NA	NA	0.001152	NA	NA	0.0009999	0.001111	NA	0.001152	0.0009668	0.0008301	0.0004863	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Enterobacteriaceae>unclassified&nbsp;Enterobacteriaceae>ant,&nbsp;tsetse,&nbsp;mealybug,&nbsp;aphid,&nbsp;etc.&nbsp;endosymbionts"
"secondary endosymbiont of Trabutina mannipara"	"S"	1835721	3	NA	NA	2	3	NA	2	2	3	1	NA	NA	NA	0.001152	NA	NA	0.0009999	0.001111	NA	0.001152	0.0009668	0.0008301	0.0004863	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Enterobacteriaceae>unclassified&nbsp;Enterobacteriaceae>ant,&nbsp;tsetse,&nbsp;mealybug,&nbsp;aphid,&nbsp;etc.&nbsp;endosymbionts>mealybug&nbsp;secondary&nbsp;endosymbionts"
"Candidatus Tachikawaea"	"G"	1682492	10	NA	NA	1	5	NA	NA	1	10	NA	2	NA	NA	0.002767	NA	NA	0.0004999	0.001852	NA	NA	0.0004834	0.002767	NA	0.0007209	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Enterobacteriaceae>unclassified&nbsp;Enterobacteriaceae>ant,&nbsp;tsetse,&nbsp;mealybug,&nbsp;aphid,&nbsp;etc.&nbsp;endosymbionts"
"Candidatus Tachikawaea gelatinosa"	"S"	1410383	10	NA	NA	1	5	NA	NA	1	10	NA	2	NA	NA	0.002767	NA	NA	0.0004999	0.001852	NA	NA	0.0004834	0.002767	NA	0.0007209	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Enterobacteriaceae>unclassified&nbsp;Enterobacteriaceae>ant,&nbsp;tsetse,&nbsp;mealybug,&nbsp;aphid,&nbsp;etc.&nbsp;endosymbionts>Candidatus&nbsp;Tachikawaea"
"Enterobacteriaceae bacterium w17"	"S"	2282309	8	NA	NA	2	8	NA	NA	NA	NA	NA	NA	NA	NA	0.002963	NA	NA	0.0009999	0.002963	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Enterobacteriaceae>unclassified&nbsp;Enterobacteriaceae>unclassified&nbsp;Enterobacteriaceae&nbsp;(miscellaneous)"
"Enterobacteriaceae bacterium strain FGI 57"	"S"	693444	2	NA	NA	2	2	NA	NA	NA	1	NA	2	1	NA	0.0009999	NA	NA	0.0009999	0.0007406	NA	NA	NA	0.0002767	NA	0.0007209	0.0005536	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Enterobacteriaceae>unclassified&nbsp;Enterobacteriaceae>unclassified&nbsp;Enterobacteriaceae&nbsp;(miscellaneous)"
"Enterobacteriaceae bacterium w6"	"S"	2282310	1	NA	NA	1	1	NA	NA	1	NA	NA	1	NA	NA	0.0004999	NA	NA	0.0004999	0.0003703	NA	NA	0.0004834	NA	NA	0.0003605	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Enterobacteriaceae>unclassified&nbsp;Enterobacteriaceae>unclassified&nbsp;Enterobacteriaceae&nbsp;(miscellaneous)"
"Citrobacter werkmanii"	"S"	67827	24	NA	NA	23	24	NA	3	4	2	2	12	18	NA	0.0115	NA	NA	0.0115	0.008888	NA	0.001729	0.001934	0.0005534	0.0009726	0.004326	0.009965	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Enterobacteriaceae>Citrobacter>Citrobacter&nbsp;freundii&nbsp;complex"
"Citrobacter freundii"	"S"	546	463	NA	NA	14	73	NA	5	13	463	13	32	10	NA	0.1281	NA	NA	0.006999	0.02703	NA	0.002881	0.006284	0.1281	0.006322	0.01153	0.005536	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Enterobacteriaceae>Citrobacter>Citrobacter&nbsp;freundii&nbsp;complex"
"Citrobacter rodentium"	"S"	67825	640	NA	NA	2	5	NA	NA	NA	640	2	8	4	NA	0.1771	NA	NA	0.0009999	0.001852	NA	NA	NA	0.1771	0.0009726	0.002884	0.002214	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Enterobacteriaceae>Citrobacter"
"Citrobacter amalonaticus"	"S"	35703	58	NA	NA	1	8	NA	NA	1	58	NA	1	NA	NA	0.01605	NA	NA	0.0004999	0.002963	NA	NA	0.0004834	0.01605	NA	0.0003605	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Enterobacteriaceae>Citrobacter"
"Kosakonia oryzae"	"S"	497725	21	NA	NA	2	18	NA	NA	NA	21	NA	NA	NA	NA	0.006666	NA	NA	0.0009999	0.006666	NA	NA	NA	0.005811	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Enterobacteriaceae>Kosakonia"
"Lelliottia"	"G"	1330545	3	NA	NA	2	NA	NA	1	NA	3	NA	1	1	NA	0.0009999	NA	NA	0.0009999	NA	NA	0.0005762	NA	0.0008301	NA	0.0003605	0.0005536	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Enterobacteriaceae"
"Lelliottia amnigena"	"S"	61646	3	NA	NA	2	NA	NA	1	NA	3	NA	1	1	NA	0.0009999	NA	NA	0.0009999	NA	NA	0.0005762	NA	0.0008301	NA	0.0003605	0.0005536	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Enterobacteriaceae>Lelliottia"
"Raoultella"	"G"	160674	9	NA	NA	2	6	NA	NA	4	9	NA	4	3	NA	0.00249	NA	NA	0.0009999	0.002222	NA	NA	0.001934	0.00249	NA	0.001442	0.001661	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Enterobacteriaceae"
"Raoultella ornithinolytica"	"S"	54291	9	NA	NA	2	6	NA	NA	3	9	NA	4	3	NA	0.00249	NA	NA	0.0009999	0.002222	NA	NA	0.00145	0.00249	NA	0.001442	0.001661	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Enterobacteriaceae>Raoultella"
"Leclercia"	"G"	83654	178	NA	NA	3	13	NA	NA	4	178	1	5	4	NA	0.04925	NA	NA	0.0015	0.004814	NA	NA	0.001934	0.04925	0.0004863	0.001802	0.002214	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Enterobacteriaceae"
"Leclercia sp. LSNIH1"	"S"	1920114	81	NA	NA	3	13	NA	NA	4	81	1	4	4	NA	0.02241	NA	NA	0.0015	0.004814	NA	NA	0.001934	0.02241	0.0004863	0.001442	0.002214	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Enterobacteriaceae>Leclercia"
"Buttiauxella"	"G"	82976	2	NA	NA	2	1	NA	NA	1	NA	1	2	1	NA	0.0009999	NA	NA	0.0009999	0.0003703	NA	NA	0.0004834	NA	0.0004863	0.0007209	0.0005536	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Enterobacteriaceae"
"Buttiauxella sp. 3AFRM03"	"S"	2479367	2	NA	NA	2	1	NA	NA	1	NA	1	2	1	NA	0.0009999	NA	NA	0.0009999	0.0003703	NA	NA	0.0004834	NA	0.0004863	0.0007209	0.0005536	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Enterobacteriaceae>Buttiauxella"
"Limnobaculum"	"G"	2172100	4	NA	NA	1	3	NA	NA	2	1	NA	4	3	NA	0.001661	NA	NA	0.0004999	0.001111	NA	NA	0.0009668	0.0002767	NA	0.001442	0.001661	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Enterobacteriaceae"
"Limnobaculum parvum"	"S"	2172103	4	NA	NA	1	3	NA	NA	2	1	NA	4	3	NA	0.001661	NA	NA	0.0004999	0.001111	NA	NA	0.0009668	0.0002767	NA	0.001442	0.001661	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Enterobacteriaceae>Limnobaculum"
"Shimwellia"	"G"	1335483	17	NA	NA	1	1	NA	1	NA	17	NA	NA	NA	NA	0.004704	NA	NA	0.0004999	0.0003703	NA	0.0005762	NA	0.004704	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Enterobacteriaceae"
"Shimwellia blattae"	"S"	563	17	NA	NA	1	1	NA	1	NA	17	NA	NA	NA	NA	0.004704	NA	NA	0.0004999	0.0003703	NA	0.0005762	NA	0.004704	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Enterobacteriaceae>Shimwellia"
"Yersinia entomophaga"	"S"	935293	84	NA	NA	18	84	NA	4	7	11	2	37	12	NA	0.03111	NA	NA	0.008999	0.03111	NA	0.002305	0.003384	0.003044	0.0009726	0.01334	0.006643	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Yersiniaceae>Yersinia"
"Yersinia aldovae"	"S"	29483	26	NA	NA	15	26	NA	8	7	9	3	13	3	NA	0.009628	NA	NA	0.007499	0.009628	NA	0.00461	0.003384	0.00249	0.001459	0.004686	0.001661	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Yersiniaceae>Yersinia"
"Yersinia kristensenii"	"S"	28152	100	NA	NA	11	100	NA	5	14	94	3	21	11	NA	0.03703	NA	NA	0.005499	0.03703	NA	0.002881	0.006768	0.02601	0.001459	0.00757	0.00609	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Yersiniaceae>Yersinia"
"Yersinia ruckeri"	"S"	29486	20	NA	NA	4	20	NA	4	6	1	NA	14	2	NA	0.007406	NA	NA	0.002	0.007406	NA	0.002305	0.0029	0.0002767	NA	0.005046	0.001107	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Yersiniaceae>Yersinia"
"Serratia rubidaea"	"S"	61652	7	NA	NA	3	7	NA	NA	1	2	3	4	NA	NA	0.002592	NA	NA	0.0015	0.002592	NA	NA	0.0004834	0.0005534	0.001459	0.001442	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Yersiniaceae>Serratia"
"Serratia sp. FGI94"	"S"	671990	7	NA	NA	2	7	NA	NA	1	1	NA	2	1	NA	0.002592	NA	NA	0.0009999	0.002592	NA	NA	0.0004834	0.0002767	NA	0.0007209	0.0005536	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Yersiniaceae>Serratia"
"Serratia plymuthica"	"S"	82996	41	NA	NA	3	27	NA	4	12	41	4	29	12	NA	0.01134	NA	NA	0.0015	0.009999	NA	0.002305	0.005801	0.01134	0.001945	0.01045	0.006643	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Yersiniaceae>Serratia"
"Serratia sp. YD25"	"S"	1759437	1	NA	NA	1	NA	NA	NA	NA	1	1	NA	NA	NA	0.0004999	NA	NA	0.0004999	NA	NA	NA	NA	0.0002767	0.0004863	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Yersiniaceae>Serratia"
"Rahnella sp. Y9602"	"S"	741091	2	NA	NA	1	NA	NA	NA	NA	2	NA	NA	NA	NA	0.0005534	NA	NA	0.0004999	NA	NA	NA	NA	0.0005534	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Yersiniaceae>Rahnella"
"Candidatus Fukatsuia"	"G"	1927833	2	NA	NA	1	1	NA	NA	NA	2	NA	NA	NA	NA	0.0005534	NA	NA	0.0004999	0.0003703	NA	NA	NA	0.0005534	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Yersiniaceae"
"Candidatus Fukatsuia symbiotica"	"S"	1878942	2	NA	NA	1	1	NA	NA	NA	2	NA	NA	NA	NA	0.0005534	NA	NA	0.0004999	0.0003703	NA	NA	NA	0.0005534	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Yersiniaceae>Candidatus&nbsp;Fukatsuia"
"Erwinia billingiae"	"S"	182337	30	NA	NA	1	19	NA	NA	30	5	NA	5	14	NA	0.0145	NA	NA	0.0004999	0.007036	NA	NA	0.0145	0.001383	NA	0.001802	0.00775	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Erwiniaceae>Erwinia"
"Erwinia pyrifoliae"	"S"	79967	32	NA	NA	1	NA	NA	NA	1	32	NA	NA	2	NA	0.008854	NA	NA	0.0004999	NA	NA	NA	0.0004834	0.008854	NA	NA	0.001107	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Erwiniaceae>Erwinia"
"Pantoea stewartii"	"S"	66269	17	NA	NA	1	4	NA	NA	NA	17	NA	1	1	NA	0.004704	NA	NA	0.0004999	0.001481	NA	NA	NA	0.004704	NA	0.0003605	0.0005536	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Erwiniaceae>Pantoea"
"Mixta"	"G"	2100764	3	NA	NA	2	1	NA	1	2	1	NA	3	1	NA	0.001081	NA	NA	0.0009999	0.0003703	NA	0.0005762	0.0009668	0.0002767	NA	0.001081	0.0005536	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Erwiniaceae"
"Mixta gaviniae"	"S"	665914	3	NA	NA	2	1	NA	1	2	1	NA	3	1	NA	0.001081	NA	NA	0.0009999	0.0003703	NA	0.0005762	0.0009668	0.0002767	NA	0.001081	0.0005536	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Erwiniaceae>Mixta"
"Tatumella"	"G"	82986	3	NA	NA	1	3	NA	NA	1	3	NA	2	NA	NA	0.001111	NA	NA	0.0004999	0.001111	NA	NA	0.0004834	0.0008301	NA	0.0007209	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Erwiniaceae"
"Tatumella ptyseos"	"S"	82987	3	NA	NA	1	3	NA	NA	1	1	NA	2	NA	NA	0.001111	NA	NA	0.0004999	0.001111	NA	NA	0.0004834	0.0002767	NA	0.0007209	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Erwiniaceae>Tatumella"
"Pectobacterium parmentieri"	"S"	1905730	15	NA	NA	1	12	NA	1	1	15	NA	3	NA	NA	0.004444	NA	NA	0.0004999	0.004444	NA	0.0005762	0.0004834	0.00415	NA	0.001081	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Pectobacteriaceae>Pectobacterium"
"Pectobacterium wasabiae"	"S"	55208	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0004999	NA	NA	0.0004999	NA	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Pectobacteriaceae>Pectobacterium"
"Sodalis praecaptivus"	"S"	1239307	18	NA	NA	3	14	NA	NA	2	18	NA	1	NA	NA	0.005184	NA	NA	0.0015	0.005184	NA	NA	0.0009668	0.004981	NA	0.0003605	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Pectobacteriaceae>Sodalis"
"Sodalis glossinidius"	"S"	63612	23	NA	NA	1	14	NA	1	NA	23	NA	2	2	NA	0.006364	NA	NA	0.0004999	0.005184	NA	0.0005762	NA	0.006364	NA	0.0007209	0.001107	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Pectobacteriaceae>Sodalis"
"Dickeya"	"G"	204037	32	NA	NA	6	19	NA	1	3	32	1	3	2	NA	0.008854	NA	NA	0.003	0.007036	NA	0.0005762	0.00145	0.008854	0.0004863	0.001081	0.001107	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Pectobacteriaceae"
"Dickeya dadantii"	"S"	204038	21	NA	NA	5	11	NA	1	1	21	NA	2	1	NA	0.005811	NA	NA	0.0025	0.004073	NA	0.0005762	0.0004834	0.005811	NA	0.0007209	0.0005536	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Pectobacteriaceae>Dickeya"
"Dickeya zeae"	"S"	204042	4	NA	NA	1	NA	NA	NA	1	4	NA	NA	NA	NA	0.001107	NA	NA	0.0004999	NA	NA	NA	0.0004834	0.001107	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Pectobacteriaceae>Dickeya"
