"name"	"taxRank"	"taxID"	"Max"	"kraken2_classification_august_BC01.cladeReads"	"kraken2_classification_august_BC02.cladeReads"	"kraken2_classification_august_BC03.cladeReads"	"kraken2_classification_august_BC04.cladeReads"	"kraken2_classification_august_BC05.cladeReads"	"kraken2_classification_august_BC06.cladeReads"	"kraken2_classification_august_BC07.cladeReads"	"kraken2_classification_august_BC08.cladeReads"	"kraken2_classification_august_BC09.cladeReads"	"kraken2_classification_august_BC10.cladeReads"	"kraken2_classification_august_BC11.cladeReads"	"kraken2_classification_august_BC12.cladeReads"	"Max.1"	"kraken2_classification_august_BC01.cladeReads.."	"kraken2_classification_august_BC02.cladeReads.."	"kraken2_classification_august_BC03.cladeReads.."	"kraken2_classification_august_BC04.cladeReads.."	"kraken2_classification_august_BC05.cladeReads.."	"kraken2_classification_august_BC06.cladeReads.."	"kraken2_classification_august_BC07.cladeReads.."	"kraken2_classification_august_BC08.cladeReads.."	"kraken2_classification_august_BC09.cladeReads.."	"kraken2_classification_august_BC10.cladeReads.."	"kraken2_classification_august_BC11.cladeReads.."	"kraken2_classification_august_BC12.cladeReads.."	"lineage"
"Lactobacillus pentosus"	"S"	1589	208	29	7	NA	NA	208	172	49	57	NA	5	15	3	0.02486	0.009716	0.01499	NA	NA	0.02486	0.02148	0.007142	0.003335	NA	0.003505	0.001685	0.006649	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Lactobacillales>Lactobacillaceae>Lactobacillus"
"Lactobacillus mucosae"	"S"	97478	141	16	2	1	NA	67	38	19	141	NA	3	10	NA	0.1305	0.00536	0.004282	0.1305	NA	0.008006	0.004746	0.002769	0.00825	NA	0.002103	0.001123	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Lactobacillales>Lactobacillaceae>Lactobacillus"
"Lactobacillus paraplantarum"	"S"	60520	47	13	3	NA	NA	36	47	23	2	NA	5	19	NA	0.006424	0.004355	0.006424	NA	NA	0.004302	0.00587	0.003352	0.000117	NA	0.003505	0.002134	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Lactobacillales>Lactobacillaceae>Lactobacillus"
"Lactobacillus plantarum"	"S"	1590	1158	19	NA	NA	NA	117	98	76	1158	NA	5	59	2	0.06775	0.006365	NA	NA	NA	0.01398	0.01224	0.01108	0.06775	NA	0.003505	0.006626	0.004433	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Lactobacillales>Lactobacillaceae>Lactobacillus"
"Lactobacillus ginsenosidimutans"	"S"	1007676	40	9	NA	NA	NA	17	40	8	NA	NA	1	24	6	0.0133	0.003015	NA	NA	NA	0.002031	0.004995	0.001166	NA	NA	0.0007009	0.002695	0.0133	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Lactobacillales>Lactobacillaceae>Lactobacillus"
"Lactobacillus oligofermentans"	"S"	293371	58	8	2	NA	NA	58	52	5	10	NA	1	2	2	0.006931	0.00268	0.004282	NA	NA	0.006931	0.006494	0.0007287	0.0005851	NA	0.0007009	0.0002246	0.004433	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Lactobacillales>Lactobacillaceae>Lactobacillus"
"Lactobacillus ruminis"	"S"	1623	205	7	3	NA	NA	31	39	10	205	NA	4	10	2	0.01199	0.002345	0.006424	NA	NA	0.003704	0.004871	0.001457	0.01199	NA	0.002804	0.001123	0.004433	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Lactobacillales>Lactobacillaceae>Lactobacillus"
"Lactobacillus paracollinoides"	"S"	240427	22	6	1	NA	NA	10	4	2	22	NA	1	2	NA	0.002141	0.00201	0.002141	NA	NA	0.001195	0.0004995	0.0002915	0.001287	NA	0.0007009	0.0002246	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Lactobacillales>Lactobacillaceae>Lactobacillus"
"Lactobacillus kefiranofaciens"	"S"	267818	17	6	1	NA	NA	12	6	4	17	NA	NA	1	1	0.002216	0.00201	0.002141	NA	NA	0.001434	0.0007493	0.000583	0.0009947	NA	NA	0.0001123	0.002216	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Lactobacillales>Lactobacillaceae>Lactobacillus"
"Lactobacillus jensenii"	"S"	109790	93	5	NA	NA	NA	17	14	8	93	NA	NA	6	2	0.005441	0.001675	NA	NA	NA	0.002031	0.001748	0.001166	0.005441	NA	NA	0.0006738	0.004433	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Lactobacillales>Lactobacillaceae>Lactobacillus"
"Lactobacillus helveticus"	"S"	1587	130	3	NA	NA	NA	NA	3	1	130	NA	4	NA	NA	0.007606	0.001005	NA	NA	NA	NA	0.0003747	0.0001457	0.007606	NA	0.002804	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Lactobacillales>Lactobacillaceae>Lactobacillus"
"Lactobacillus murinus"	"S"	1622	21	2	1	NA	NA	1	1	1	21	NA	NA	3	NA	0.002141	0.00067	0.002141	NA	NA	0.0001195	0.0001249	0.0001457	0.001229	NA	NA	0.0003369	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Lactobacillales>Lactobacillaceae>Lactobacillus"
"Lactobacillus agilis"	"S"	1601	10	1	NA	NA	NA	10	8	3	3	NA	1	9	NA	0.001195	0.000335	NA	NA	NA	0.001195	0.0009991	0.0004372	0.0001755	NA	0.0007009	0.001011	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Lactobacillales>Lactobacillaceae>Lactobacillus"
"Lactobacillus brevis"	"S"	1580	3	1	NA	NA	NA	2	1	NA	3	NA	NA	1	NA	0.000335	0.000335	NA	NA	NA	0.000239	0.0001249	NA	0.0001755	NA	NA	0.0001123	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Lactobacillales>Lactobacillaceae>Lactobacillus"
"Lactobacillus casei group"	"-"	655183	66	1	NA	NA	NA	3	6	5	66	NA	NA	NA	NA	0.003862	0.000335	NA	NA	NA	0.0003585	0.0007493	0.0007287	0.003862	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Lactobacillales>Lactobacillaceae>Lactobacillus"
"Lactobacillus casei"	"S"	1582	9	1	NA	NA	NA	1	2	1	9	NA	NA	NA	NA	0.0005266	0.000335	NA	NA	NA	0.0001195	0.0002498	0.0001457	0.0005266	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Lactobacillales>Lactobacillaceae>Lactobacillus>Lactobacillus&nbsp;casei&nbsp;group"
"Lactobacillus acidipiscis"	"S"	89059	52	1	NA	NA	NA	9	4	1	52	NA	1	NA	NA	0.003042	0.000335	NA	NA	NA	0.001075	0.0004995	0.0001457	0.003042	NA	0.0007009	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Lactobacillales>Lactobacillaceae>Lactobacillus"
"Lactobacillus gallinarum"	"S"	52242	4	1	NA	NA	NA	2	4	2	NA	NA	NA	1	NA	0.0004995	0.000335	NA	NA	NA	0.000239	0.0004995	0.0002915	NA	NA	NA	0.0001123	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Lactobacillales>Lactobacillaceae>Lactobacillus"
"Pediococcus"	"G"	1253	67	24	6	NA	NA	58	67	31	67	NA	5	28	1	0.01285	0.00804	0.01285	NA	NA	0.006931	0.008367	0.004518	0.00392	NA	0.003505	0.003145	0.002216	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Lactobacillales>Lactobacillaceae"
"Pediococcus pentosaceus"	"S"	1255	44	14	3	NA	NA	28	44	13	7	NA	4	16	1	0.006424	0.00469	0.006424	NA	NA	0.003346	0.005495	0.001895	0.0004096	NA	0.002804	0.001797	0.002216	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Lactobacillales>Lactobacillaceae>Pediococcus"
"Pediococcus damnosus"	"S"	51663	39	9	2	NA	NA	28	20	15	39	NA	1	7	NA	0.004282	0.003015	0.004282	NA	NA	0.003346	0.002498	0.002186	0.002282	NA	0.0007009	0.0007861	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Lactobacillales>Lactobacillaceae>Pediococcus"
"Streptococcaceae"	"F"	1300	1833	440	85	2	1	1774	1833	704	1512	NA	80	337	52	0.2611	0.1474	0.182	0.2611	0.07924	0.212	0.2289	0.1026	0.08847	NA	0.05607	0.03785	0.1153	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Lactobacillales"
"Streptococcus"	"G"	1301	1340	318	64	1	NA	1280	1309	434	1340	NA	43	241	38	0.1635	0.1065	0.137	0.1305	NA	0.153	0.1635	0.06325	0.0784	NA	0.03014	0.02707	0.08423	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Lactobacillales>Streptococcaceae"
"Streptococcus pyogenes"	"S"	1314	669	188	38	NA	NA	604	669	186	358	NA	19	111	14	0.08355	0.06298	0.08137	NA	NA	0.07218	0.08355	0.02711	0.02095	NA	0.01332	0.01247	0.03103	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Lactobacillales>Streptococcaceae>Streptococcus"
"Streptococcus pneumoniae"	"S"	1313	288	41	21	NA	NA	288	229	26	44	NA	4	20	16	0.04496	0.01374	0.04496	NA	NA	0.03442	0.0286	0.003789	0.002574	NA	0.002804	0.002246	0.03546	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Lactobacillales>Streptococcaceae>Streptococcus"
"Streptococcus agalactiae"	"S"	1311	225	34	NA	NA	NA	146	225	110	138	NA	NA	7	NA	0.0281	0.01139	NA	NA	NA	0.01745	0.0281	0.01603	0.008074	NA	NA	0.0007861	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Lactobacillales>Streptococcaceae>Streptococcus"
"Streptococcus sobrinus"	"S"	1310	23	15	1	NA	NA	23	17	12	1	NA	NA	1	1	0.005025	0.005025	0.002141	NA	NA	0.002748	0.002123	0.001749	5.851e-05	NA	NA	0.0001123	0.002216	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Lactobacillales>Streptococcaceae>Streptococcus"
"Streptococcus sanguinis"	"S"	1305	22	7	NA	NA	NA	22	21	5	4	NA	NA	7	NA	0.002629	0.002345	NA	NA	NA	0.002629	0.002623	0.0007287	0.000234	NA	NA	0.0007861	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Lactobacillales>Streptococcaceae>Streptococcus"
"Streptococcus suis"	"S"	1307	37	8	1	NA	NA	25	37	2	18	NA	2	11	1	0.004621	0.00268	0.002141	NA	NA	0.002987	0.004621	0.0002915	0.001053	NA	0.001402	0.001235	0.002216	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Lactobacillales>Streptococcaceae>Streptococcus"
"Streptococcus infantarius"	"S"	102684	295	5	NA	NA	NA	12	12	17	295	NA	4	13	1	0.01726	0.001675	NA	NA	NA	0.001434	0.001499	0.002478	0.01726	NA	0.002804	0.00146	0.002216	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Lactobacillales>Streptococcaceae>Streptococcus"
"Streptococcus dysgalactiae group"	"-"	119603	53	3	2	NA	NA	34	38	22	53	NA	4	16	1	0.004746	0.001005	0.004282	NA	NA	0.004063	0.004746	0.003206	0.003101	NA	0.002804	0.001797	0.002216	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Lactobacillales>Streptococcaceae>Streptococcus"
"Streptococcus dysgalactiae"	"S"	1334	53	3	2	NA	NA	34	38	22	53	NA	4	16	1	0.004746	0.001005	0.004282	NA	NA	0.004063	0.004746	0.003206	0.003101	NA	0.002804	0.001797	0.002216	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Lactobacillales>Streptococcaceae>Streptococcus>Streptococcus&nbsp;dysgalactiae&nbsp;group"
"Streptococcus halotolerans"	"S"	1814128	3	3	NA	NA	NA	NA	NA	NA	1	NA	NA	1	NA	0.001005	0.001005	NA	NA	NA	NA	NA	NA	5.851e-05	NA	NA	0.0001123	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Lactobacillales>Streptococcaceae>Streptococcus"
"Streptococcus thermophilus"	"S"	1308	12	2	NA	NA	NA	12	4	4	4	NA	2	3	NA	0.001434	0.00067	NA	NA	NA	0.001434	0.0004995	0.000583	0.000234	NA	0.001402	0.0003369	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Lactobacillales>Streptococcaceae>Streptococcus"
"Streptococcus marmotae"	"S"	1825069	8	2	NA	NA	NA	6	8	3	7	NA	NA	2	NA	0.0009991	0.00067	NA	NA	NA	0.000717	0.0009991	0.0004372	0.0004096	NA	NA	0.0002246	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Lactobacillales>Streptococcaceae>Streptococcus"
"Streptococcus salivarius"	"S"	1304	8	1	NA	NA	NA	1	2	NA	8	NA	4	5	NA	0.002804	0.000335	NA	NA	NA	0.0001195	0.0002498	NA	0.0004681	NA	0.002804	0.0005615	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Lactobacillales>Streptococcaceae>Streptococcus"
"Streptococcus cristatus"	"S"	45634	6	1	NA	NA	NA	NA	1	NA	6	NA	NA	NA	NA	0.0003511	0.000335	NA	NA	NA	NA	0.0001249	NA	0.0003511	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Lactobacillales>Streptococcaceae>Streptococcus"
"Streptococcus ruminantium"	"S"	1917441	12	1	NA	NA	NA	NA	NA	NA	12	NA	NA	1	NA	0.0007021	0.000335	NA	NA	NA	NA	NA	NA	0.0007021	NA	NA	0.0001123	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Lactobacillales>Streptococcaceae>Streptococcus"
"Streptococcus acidominimus"	"S"	1326	3	1	NA	NA	NA	NA	3	2	NA	NA	NA	1	1	0.002216	0.000335	NA	NA	NA	NA	0.0003747	0.0002915	NA	NA	NA	0.0001123	0.002216	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Lactobacillales>Streptococcaceae>Streptococcus"
"Streptococcus sp. I-G2"	"S"	1156431	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000335	0.000335	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Lactobacillales>Streptococcaceae>Streptococcus"
"Streptococcus sp. I-P16"	"S"	1156433	9	1	NA	NA	NA	2	NA	NA	9	NA	NA	NA	NA	0.0005266	0.000335	NA	NA	NA	0.000239	NA	NA	0.0005266	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Lactobacillales>Streptococcaceae>Streptococcus"
"Streptococcus uberis"	"S"	1349	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000335	0.000335	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Lactobacillales>Streptococcaceae>Streptococcus"
"Lactococcus"	"G"	1357	523	121	21	1	1	493	523	270	171	NA	36	96	14	0.1305	0.04054	0.04496	0.1305	0.07924	0.05891	0.06532	0.03935	0.01001	NA	0.02523	0.01078	0.03103	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Lactobacillales>Streptococcaceae"
"Lactococcus piscium"	"S"	1364	324	54	10	NA	NA	324	242	74	22	NA	15	44	11	0.03872	0.01809	0.02141	NA	NA	0.03872	0.03022	0.01079	0.001287	NA	0.01051	0.004941	0.02438	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Lactobacillales>Streptococcaceae>Lactococcus"
"Lactococcus lactis"	"S"	1358	252	67	11	1	1	161	252	178	143	NA	21	50	3	0.1305	0.02245	0.02355	0.1305	0.07924	0.01924	0.03147	0.02594	0.008367	NA	0.01472	0.005615	0.006649	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Lactobacillales>Streptococcaceae>Lactococcus"
"Enterococcaceae"	"F"	81852	60711	445	59	6	3	1397	1531	716	60711	2	59	480	38	3.552	0.1491	0.1263	0.7833	0.2377	0.1669	0.1912	0.1044	3.552	0.2561	0.04135	0.05391	0.08423	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Lactobacillales"
"Enterococcus"	"G"	1350	60595	437	58	6	3	1364	1494	707	60595	2	58	473	34	3.545	0.1464	0.1242	0.7833	0.2377	0.163	0.1866	0.103	3.545	0.2561	0.04065	0.05312	0.07536	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Lactobacillales>Enterococcaceae"
"Enterococcus hirae"	"S"	1354	955	290	23	NA	NA	620	750	276	955	NA	20	213	19	0.09716	0.09716	0.04925	NA	NA	0.07409	0.09366	0.04023	0.05588	NA	0.01402	0.02392	0.04211	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Lactobacillales>Enterococcaceae>Enterococcus"
"Enterococcus faecalis"	"S"	1351	57219	119	34	6	3	564	565	207	57219	2	20	149	13	3.348	0.03987	0.0728	0.7833	0.2377	0.0674	0.07056	0.03017	3.348	0.2561	0.01402	0.01673	0.02881	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Lactobacillales>Enterococcaceae>Enterococcus"
"Enterococcus durans"	"S"	53345	64	8	NA	NA	NA	16	43	9	64	NA	NA	5	NA	0.00537	0.00268	NA	NA	NA	0.001912	0.00537	0.001312	0.003745	NA	NA	0.0005615	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Lactobacillales>Enterococcaceae>Enterococcus"
"Enterococcus faecium"	"S"	1352	2123	12	NA	NA	NA	92	113	163	2123	NA	17	86	1	0.1242	0.00402	NA	NA	NA	0.01099	0.01411	0.02376	0.1242	NA	0.01192	0.009658	0.002216	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Lactobacillales>Enterococcaceae>Enterococcus"
"Enterococcus cecorum"	"S"	44008	80	4	NA	NA	NA	60	15	31	80	NA	NA	12	NA	0.00717	0.00134	NA	NA	NA	0.00717	0.001873	0.004518	0.004681	NA	NA	0.001348	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Lactobacillales>Enterococcaceae>Enterococcus"
"Enterococcus sp. FDAARGOS_375"	"S"	2060307	1	1	NA	NA	NA	1	NA	1	NA	NA	NA	NA	NA	0.000335	0.000335	NA	NA	NA	0.0001195	NA	0.0001457	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Lactobacillales>Enterococcaceae>Enterococcus"
"Enterococcus sp. CR-Ec1"	"S"	2057791	1	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	0.000335	0.000335	NA	NA	NA	NA	0.0001249	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Lactobacillales>Enterococcaceae>Enterococcus"
"Tetragenococcus"	"G"	51668	60	6	NA	NA	NA	19	28	8	60	NA	1	6	3	0.006649	0.00201	NA	NA	NA	0.00227	0.003497	0.001166	0.003511	NA	0.0007009	0.0006738	0.006649	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Lactobacillales>Enterococcaceae"
"Tetragenococcus halophilus"	"S"	51669	60	6	NA	NA	NA	19	28	8	60	NA	1	6	3	0.006649	0.00201	NA	NA	NA	0.00227	0.003497	0.001166	0.003511	NA	0.0007009	0.0006738	0.006649	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Lactobacillales>Enterococcaceae>Tetragenococcus"
"Melissococcus"	"G"	33969	46	2	1	NA	NA	13	8	NA	46	NA	NA	NA	NA	0.002691	0.00067	0.002141	NA	NA	0.001553	0.0009991	NA	0.002691	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Lactobacillales>Enterococcaceae"
"Melissococcus plutonius"	"S"	33970	46	2	1	NA	NA	13	8	NA	46	NA	NA	NA	NA	0.002691	0.00067	0.002141	NA	NA	0.001553	0.0009991	NA	0.002691	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Lactobacillales>Enterococcaceae>Melissococcus"
"Leuconostocaceae"	"F"	81850	184	34	11	NA	1	172	167	111	184	NA	9	43	NA	0.07924	0.01139	0.02355	NA	0.07924	0.02055	0.02086	0.01618	0.01077	NA	0.006308	0.004829	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Lactobacillales"
"Weissella"	"G"	46255	171	28	7	NA	NA	125	112	30	171	NA	7	21	NA	0.01499	0.009381	0.01499	NA	NA	0.01494	0.01399	0.004372	0.01001	NA	0.004906	0.002358	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Lactobacillales>Leuconostocaceae"
"Weissella ceti"	"S"	759620	112	22	4	NA	NA	112	93	14	60	NA	1	10	NA	0.01338	0.00737	0.008565	NA	NA	0.01338	0.01161	0.00204	0.003511	NA	0.0007009	0.001123	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Lactobacillales>Leuconostocaceae>Weissella"
"Weissella cibaria"	"S"	137591	78	4	3	NA	NA	11	16	13	78	NA	2	10	NA	0.006424	0.00134	0.006424	NA	NA	0.001314	0.001998	0.001895	0.004564	NA	0.001402	0.001123	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Lactobacillales>Leuconostocaceae>Weissella"
"Weissella jogaejeotgali"	"S"	1631871	1	1	NA	NA	NA	1	NA	NA	1	NA	NA	NA	NA	0.000335	0.000335	NA	NA	NA	0.0001195	NA	NA	5.851e-05	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Lactobacillales>Leuconostocaceae>Weissella"
"Weissella viridescens"	"S"	1629	6	1	NA	NA	NA	NA	NA	NA	6	NA	1	NA	NA	0.0007009	0.000335	NA	NA	NA	NA	NA	NA	0.0003511	NA	0.0007009	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Lactobacillales>Leuconostocaceae>Weissella"
"Leuconostoc"	"G"	1243	76	5	4	NA	1	41	47	76	12	NA	1	19	NA	0.07924	0.001675	0.008565	NA	0.07924	0.004899	0.00587	0.01108	0.0007021	NA	0.0007009	0.002134	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Lactobacillales>Leuconostocaceae"
"Oenococcus"	"G"	46254	7	1	NA	NA	NA	6	7	5	1	NA	1	3	NA	0.0008742	0.000335	NA	NA	NA	0.000717	0.0008742	0.0007287	5.851e-05	NA	0.0007009	0.0003369	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Lactobacillales>Leuconostocaceae"
"Carnobacteriaceae"	"F"	186828	115	16	4	NA	NA	60	92	31	115	NA	8	42	3	0.01149	0.00536	0.008565	NA	NA	0.00717	0.01149	0.004518	0.006729	NA	0.005607	0.004717	0.006649	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Lactobacillales"
"Jeotgalibaca"	"G"	1470540	52	7	1	NA	NA	18	52	5	15	NA	3	24	3	0.006649	0.002345	0.002141	NA	NA	0.002151	0.006494	0.0007287	0.0008776	NA	0.002103	0.002695	0.006649	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Lactobacillales>Carnobacteriaceae"
"Jeotgalibaca dankookensis"	"S"	708126	12	4	1	NA	NA	5	12	2	2	NA	1	6	1	0.002216	0.00134	0.002141	NA	NA	0.0005975	0.001499	0.0002915	0.000117	NA	0.0007009	0.0006738	0.002216	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Lactobacillales>Carnobacteriaceae>Jeotgalibaca"
"Jeotgalibaca sp. PTS2502"	"S"	1903686	39	2	NA	NA	NA	12	39	3	11	NA	1	15	2	0.004871	0.00067	NA	NA	NA	0.001434	0.004871	0.0004372	0.0006436	NA	0.0007009	0.001685	0.004433	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Lactobacillales>Carnobacteriaceae>Jeotgalibaca"
"Carnobacterium"	"G"	2747	96	7	3	NA	NA	40	38	22	96	NA	3	14	NA	0.006424	0.002345	0.006424	NA	NA	0.00478	0.004746	0.003206	0.005617	NA	0.002103	0.001572	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Lactobacillales>Carnobacteriaceae"
"Carnobacterium maltaromaticum"	"S"	2751	93	7	1	NA	NA	33	35	22	93	NA	3	13	NA	0.005441	0.002345	0.002141	NA	NA	0.003943	0.004371	0.003206	0.005441	NA	0.002103	0.00146	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Lactobacillales>Carnobacteriaceae>Carnobacterium"
"Marinilactibacillus"	"G"	191769	4	1	NA	NA	NA	1	1	3	4	NA	2	3	NA	0.001402	0.000335	NA	NA	NA	0.0001195	0.0001249	0.0004372	0.000234	NA	0.001402	0.0003369	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Lactobacillales>Carnobacteriaceae"
"Marinilactibacillus sp. 15R"	"S"	1911586	4	1	NA	NA	NA	1	1	3	4	NA	2	3	NA	0.001402	0.000335	NA	NA	NA	0.0001195	0.0001249	0.0004372	0.000234	NA	0.001402	0.0003369	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Lactobacillales>Carnobacteriaceae>Marinilactibacillus"
