	1-April_genus.tsv	1-August_genus.tsv	1-June_genus.tsv	2-April_genus.tsv	2-August_genus.tsv	3-April_genus.tsv	4-April_genus.tsv	4-August_genus.tsv	5-April_genus.tsv	5-August_genus.tsv	6-August_genus.tsv	6-June_genus.tsv	7-April_genus.tsv	8-April_genus.tsv	9.1-August_genus.tsv	Mock-April_genus.tsv	Mock-August_genus.tsv	Mock-June_genus.tsv
GCA-900066225	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GCA-900066575	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GKS98 freshwater group	330.0	84.0	364.0	328.0	68.0	134.0	48.0	242.0	250.0	310.0	358.0	196.0	122.0	145.0	649.0	0.0	2.0	0.0
GOUTA6	3.0	6.0	3.0	13.0	2.0	1.0	1.0	13.0	10.0	11.0	5.0	0.0	6.0	2.0	0.0	0.0	0.0	0.0
GOUTB8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GWE2-31-10	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Gaiella	0.0	3.0	2.0	12.0	5.0	0.0	0.0	4.0	0.0	3.0	2.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0
Galbitalea	0.0	0.0	0.0	3.0	5.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0
Gallionella	29.0	15.0	12.0	41.0	5.0	28.0	21.0	33.0	56.0	33.0	14.0	0.0	43.0	17.0	1.0	0.0	0.0	0.0
Garciella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Geitlerinema PCC-7105	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	2.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0
Geminicoccus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Geminocystis PCC-6308	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0
Gemmata	0.0	0.0	2.0	18.0	4.0	0.0	2.0	7.0	2.0	2.0	1.0	5.0	2.0	5.0	0.0	0.0	0.0	0.0
Gemmatimonas	3.0	7.0	0.0	22.0	7.0	5.0	5.0	35.0	10.0	42.0	89.0	5.0	55.0	17.0	112.0	0.0	0.0	0.0
Gemmobacter	18.0	3.0	50.0	73.0	24.0	20.0	32.0	11.0	6.0	2.0	5.0	42.0	140.0	18.0	5.0	0.0	0.0	0.0
Geobacter	6.0	1.0	0.0	11.0	1.0	3.0	16.0	4.0	15.0	6.0	13.0	3.0	129.0	14.0	0.0	0.0	0.0	0.0
Georgfuchsia	1.0	1.0	0.0	2.0	1.0	0.0	0.0	2.0	8.0	2.0	1.0	0.0	1.0	3.0	0.0	0.0	0.0	0.0
Geothermobacter	0.0	0.0	3.0	12.0	0.0	0.0	2.0	2.0	4.0	3.0	3.0	0.0	33.0	5.0	0.0	0.0	0.0	0.0
Geothrix	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	5.0	3.0	1.0	0.0	0.0	0.0	0.0
Gibbsiella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Giesbergeria	7.0	3.0	9.0	6.0	4.0	6.0	2.0	6.0	4.0	4.0	1.0	0.0	5.0	5.0	1.0	0.0	0.0	0.0
Gilliamella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Glaciimonas	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Gordonia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Gottschalkia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Gracilibacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Granulicatella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.0	22.0	18.0
Gulbenkiania	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0
Haematobacter	0.0	0.0	0.0	3.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	4.0	2.0	0.0	0.0	0.0	0.0
Haematospirillum	0.0	1.0	0.0	0.0	11.0	0.0	0.0	36.0	0.0	11.0	7.0	0.0	6.0	0.0	16.0	0.0	0.0	0.0
Haemophilus	3.0	0.0	0.0	6.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0
Hafnia-Obesumbacterium	2.0	7.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0
Hahella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0
Haliangium	10.0	36.0	33.0	210.0	33.0	18.0	54.0	205.0	85.0	67.0	57.0	46.0	73.0	1497.0	14.0	0.0	0.0	0.0
Halioglobus	0.0	1.0	0.0	0.0	0.0	0.0	2.0	2.0	0.0	0.0	1.0	0.0	3.0	1.0	0.0	0.0	0.0	0.0
Haliscomenobacter	0.0	0.0	0.0	1.0	0.0	2.0	14.0	0.0	1.0	1.0	0.0	2.0	2.0	327.0	0.0	0.0	0.0	0.0
Halobacteriovorax	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0
Halomonas	5.0	0.0	2.0	8.0	0.0	3.0	3.0	6.0	2.0	2.0	1.0	0.0	221.0	26.0	0.0	0.0	0.0	0.0
Halovulum	0.0	1.0	0.0	2.0	4.0	0.0	0.0	7.0	0.0	3.0	1.0	3.0	13.0	1.0	0.0	0.0	0.0	0.0
Hansschlegelia	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HdN1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
Helicobacter	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Herbaspirillum	3.0	0.0	0.0	4.0	0.0	5.0	7.0	1.0	3.0	4.0	0.0	0.0	1.0	2.0	0.0	0.0	0.0	0.0
Herbinix	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	3.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Herminiimonas	17.0	4.0	0.0	5.0	0.0	9.0	14.0	1.0	11.0	0.0	0.0	0.0	10.0	8.0	0.0	0.0	0.0	0.0
Herpetosiphon	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Hydrocarboniphaga	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0
Hydrogenispora	0.0	4.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	3.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Hydrogenophaga	525.0	164.0	371.0	1094.0	163.0	302.0	383.0	386.0	412.0	290.0	239.0	224.0	245.0	276.0	289.0	0.0	1.0	2.0
Hylemonella	0.0	1.0	0.0	2.0	3.0	0.0	0.0	14.0	0.0	6.0	1.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0
Hyphomicrobium	10.0	17.0	50.0	81.0	59.0	10.0	27.0	78.0	11.0	26.0	38.0	40.0	194.0	144.0	22.0	0.0	0.0	0.0
Hypnocyclicus	8.0	1.0	6.0	0.0	0.0	9.0	3.0	1.0	11.0	3.0	5.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0
IMCC26134	14.0	27.0	102.0	36.0	23.0	37.0	50.0	199.0	88.0	134.0	78.0	345.0	106.0	9.0	2.0	0.0	1.0	0.0
IMCC26207	0.0	0.0	3.0	3.0	2.0	0.0	0.0	3.0	0.0	2.0	1.0	0.0	0.0	12.0	6.0	0.0	0.0	0.0
IS-44	1.0	2.0	7.0	19.0	0.0	0.0	6.0	1.0	16.0	0.0	2.0	0.0	3.0	3.0	0.0	0.0	0.0	0.0
Iamia	0.0	0.0	6.0	2.0	1.0	0.0	0.0	5.0	0.0	0.0	1.0	0.0	0.0	10.0	5.0	0.0	0.0	0.0
Ideonella	17.0	17.0	26.0	26.0	11.0	6.0	10.0	69.0	10.0	29.0	12.0	7.0	11.0	37.0	26.0	0.0	0.0	0.0
Ignatzschineria	0.0	1.0	0.0	0.0	0.0	0.0	3.0	0.0	4.0	0.0	1.0	0.0	19.0	0.0	0.0	0.0	0.0	0.0
Ignavibacterium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ilumatobacter	0.0	5.0	10.0	12.0	6.0	2.0	4.0	5.0	2.0	3.0	2.0	5.0	6.0	4.0	5.0	0.0	0.0	0.0
Immundisolibacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Inhella	0.0	3.0	0.0	0.0	3.0	0.0	3.0	16.0	4.0	14.0	8.0	1.0	0.0	42.0	3.0	0.0	0.0	0.0
Inquilinus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Insolitispirillum	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Intestinibacter	1.0	7.0	10.0	3.0	8.0	0.0	0.0	14.0	4.0	21.0	11.0	15.0	0.0	6.0	9.0	0.0	0.0	0.0
Intestinimonas	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Iodobacter	0.0	0.0	3.0	2.0	0.0	2.0	6.0	3.0	2.0	0.0	0.0	0.0	41.0	1.0	0.0	0.0	0.0	0.0
JGI 0001001-H03	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Jannaschia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
Janthinobacterium	97.0	6.0	15.0	154.0	0.0	61.0	77.0	6.0	97.0	1.0	0.0	1.0	46.0	25.0	0.0	0.0	0.0	0.0
KCM-B-112	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
Kaistia	0.0	0.0	0.0	2.0	4.0	3.0	2.0	7.0	0.0	0.0	0.0	0.0	20.0	4.0	0.0	0.0	0.0	0.0
Kerstersia	4.0	1.0	0.0	2.0	0.0	2.0	0.0	0.0	0.0	3.0	3.0	3.0	2.0	3.0	0.0	0.0	0.0	0.0
Ketogulonicigenium	0.0	1.0	10.0	2.0	3.0	1.0	5.0	5.0	0.0	3.0	5.0	17.0	35.0	7.0	2.0	0.0	0.0	0.0
Kineosporia	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Kingella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0
Kinneretia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Klebsiella	24.0	8.0	22.0	19.0	0.0	3.0	11.0	7.0	3.0	2.0	2.0	0.0	20.0	14.0	1.0	39.0	26.0	17.0
Kluyvera	11.0	6.0	3.0	12.0	0.0	3.0	4.0	4.0	0.0	1.0	0.0	0.0	11.0	22.0	2.0	4.0	2.0	0.0
Kosakonia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	9.0	3.0
Koukoulia	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0
Kouleothrix	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0
Kurthia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0
Labrys	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	5.0	1.0	1.0	0.0	0.0	0.0
Lachnoclostridium	6.0	0.0	0.0	8.0	0.0	11.0	0.0	1.0	3.0	0.0	0.0	0.0	0.0	9.0	5.0	0.0	0.0	0.0
Lachnoclostridium 5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	3.0	3.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0
Lachnospira	3.0	0.0	0.0	3.0	0.0	4.0	3.0	0.0	3.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0
Lachnospiraceae FCS020 group	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	1.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0
Lachnospiraceae NC2004 group	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Lachnospiraceae ND3007 group	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0
Lachnospiraceae NK3A20 group	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Lachnospiraceae NK4A136 group	7.0	1.0	0.0	20.0	0.0	7.0	5.0	0.0	12.0	1.0	1.0	0.0	8.0	9.0	0.0	0.0	0.0	0.0
Lachnospiraceae UCG-004	6.0	0.0	0.0	2.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
Lachnotalea	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Lacibacter	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	1.0	1.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0
Lacibacterium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
Lacihabitans	38.0	7.0	26.0	28.0	5.0	37.0	61.0	20.0	88.0	22.0	14.0	61.0	30.0	41.0	12.0	0.0	0.0	0.0
Lactobacillus	0.0	1.0	12.0	1.0	4.0	1.0	1.0	5.0	0.0	7.0	9.0	10.0	4.0	5.0	4.0	1685.0	1704.0	1819.0
Lactococcus	0.0	1.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	7.0	1.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0
Lacunisphaera	12.0	27.0	10.0	32.0	25.0	22.0	38.0	55.0	59.0	36.0	20.0	46.0	133.0	18.0	8.0	0.0	0.0	0.0
Laribacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	3.0	0.0	0.0	0.0	0.0
Lautropia	7.0	11.0	9.0	26.0	3.0	5.0	6.0	27.0	34.0	32.0	27.0	6.0	8.0	152.0	7.0	0.0	0.0	0.0
Leadbetterella	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Leeia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Legionella	22.0	35.0	20.0	48.0	34.0	14.0	31.0	65.0	12.0	34.0	32.0	15.0	319.0	56.0	30.0	0.0	0.0	0.0
Leifsonia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Lelliottia	11.0	5.0	8.0	12.0	0.0	3.0	2.0	5.0	0.0	0.0	3.0	0.0	2.0	8.0	22.0	0.0	0.0	0.0
Lentimonas	0.0	0.0	0.0	0.0	0.0	0.0	6.0	2.0	1.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0
Lentisphaera	4.0	9.0	16.0	7.0	13.0	4.0	12.0	18.0	7.0	3.0	3.0	7.0	22.0	2.0	8.0	0.0	0.0	0.0
Leptolinea	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Leptolyngbya LEGE-06070	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Leptospira	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	4.0	1.0	3.0	0.0	0.0	36.0	3.0	0.0	0.0	0.0
Leptospirillum	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0
Leptothrix	37.0	39.0	46.0	79.0	14.0	20.0	33.0	89.0	35.0	38.0	23.0	49.0	23.0	218.0	10.0	0.0	0.0	0.0
Leucobacter	0.0	8.0	6.0	6.0	5.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	2.0	3.0	0.0	0.0	0.0
Leuconostoc	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Lewinella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Limnobacter	16.0	15.0	5.0	25.0	16.0	10.0	16.0	56.0	17.0	18.0	7.0	3.0	14.0	14.0	2.0	0.0	0.0	0.0
Limnohabitans	9227.0	12110.0	14226.0	13386.0	10593.0	8388.0	12501.0	16449.0	10338.0	19655.0	20316.0	26031.0	4169.0	5676.0	4537.0	7.0	25.0	31.0
Listeria	4.0	3.0	10.0	0.0	5.0	0.0	2.0	2.0	0.0	7.0	4.0	7.0	1.0	2.0	2.0	2820.0	2723.0	3047.0
Loktanella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Luteibacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Luteimonas	0.0	4.0	0.0	8.0	0.0	3.0	0.0	1.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0
Luteitalea	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Luteolibacter	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	3.0	11.0	0.0	0.0	0.0	0.0
Lutispora	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0
Lysinibacillus	0.0	0.0	0.0	0.0	1.0	0.0	0.0	3.0	0.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Lysinimonas	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Lysobacter	5.0	0.0	8.0	30.0	1.0	2.0	6.0	22.0	8.0	5.0	3.0	6.0	5.0	83.0	2.0	0.0	0.0	0.0
Lyticum	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
M2PT2-76 termite group	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MD3-55	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
MM1	0.0	1.0	0.0	2.0	2.0	0.0	0.0	4.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MM2	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	3.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MND1	15.0	20.0	20.0	70.0	17.0	11.0	18.0	41.0	26.0	15.0	9.0	13.0	6.0	10.0	3.0	0.0	0.0	0.0
MSBL3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MWH-Ta3	3.0	87.0	88.0	7.0	133.0	4.0	2.0	143.0	3.0	79.0	60.0	15.0	0.0	3.0	24.0	0.0	1.0	0.0
MWH-UniP1 aquatic group	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	3.0	8.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0
Macellibacteroides	3.0	4.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
Macrococcus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Macromonas	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	7.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Magnetococcus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	3.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0
Magnetospira	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
Magnetospirillum	2.0	5.0	1.0	2.0	12.0	2.0	1.0	30.0	4.0	3.0	1.0	0.0	25.0	0.0	0.0	0.0	0.0	0.0
Malikia	297.0	17.0	89.0	643.0	28.0	340.0	360.0	37.0	522.0	35.0	45.0	118.0	128.0	67.0	7.0	0.0	0.0	0.0
Mangrovibacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Marinagarivorans	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
Marinimicrobium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0
Marinoscillum	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Marinospirillum	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0
Marivirga	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Marmoricola	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0
Marvinbryantia	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Massilia	501.0	38.0	37.0	563.0	13.0	309.0	383.0	77.0	451.0	27.0	12.0	12.0	262.0	202.0	4.0	0.0	0.0	0.0
Megamonas	5.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	7.0	4.0	1.0	0.0	3.0	3.0	0.0	0.0	0.0	0.0
Megasphaera	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Meniscus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0
Mesorhizobium	0.0	0.0	5.0	17.0	6.0	6.0	7.0	4.0	2.0	0.0	1.0	6.0	33.0	16.0	2.0	0.0	0.0	0.0
Methylibium	4.0	1.0	0.0	7.0	0.0	2.0	1.0	5.0	8.0	6.0	15.0	0.0	8.0	2.0	15.0	0.0	0.0	0.0
Methylobacillus	0.0	3.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Methylobacterium	0.0	0.0	1.0	7.0	0.0	2.0	3.0	3.0	5.0	0.0	1.0	0.0	658.0	1.0	1.0	0.0	0.0	0.0
Methyloceanibacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Methylocystis	0.0	1.0	0.0	10.0	2.0	0.0	0.0	4.0	0.0	9.0	5.0	4.0	11.0	6.0	0.0	0.0	0.0	0.0
Methylomonas	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Methyloparacoccus	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	2.0	0.0	0.0	0.0
Methylophilus	12.0	21.0	26.0	9.0	10.0	12.0	6.0	76.0	18.0	24.0	21.0	40.0	13.0	3.0	2.0	0.0	0.0	0.0
Methylorosula	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	46.0	8.0	0.0	0.0	0.0
Methylosinus	0.0	0.0	0.0	2.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Methylotenera	467.0	72.0	191.0	87.0	19.0	121.0	208.0	94.0	100.0	32.0	39.0	72.0	577.0	168.0	24.0	0.0	0.0	0.0
Methyloversatilis	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0
Methylovorus	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
