	1-April_genus.tsv	1-August_genus.tsv	1-June_genus.tsv	2-April_genus.tsv	2-August_genus.tsv	3-April_genus.tsv	4-April_genus.tsv	4-August_genus.tsv	5-April_genus.tsv	5-August_genus.tsv	6-August_genus.tsv	6-June_genus.tsv	7-April_genus.tsv	8-April_genus.tsv	9.1-August_genus.tsv	Mock-April_genus.tsv	Mock-August_genus.tsv	Mock-June_genus.tsv
GCA-900066225	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GCA-900066575	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GKS98 freshwater group	350.0	61.0	359.0	290.0	62.0	129.0	64.0	217.0	270.0	319.0	411.0	203.0	119.0	131.0	651.0	0.0	1.0	0.0
GOUTA6	3.0	6.0	4.0	12.0	3.0	2.0	2.0	15.0	6.0	13.0	8.0	0.0	3.0	4.0	0.0	0.0	0.0	0.0
GOUTB8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GWE2-31-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Gaiella	0.0	5.0	4.0	11.0	4.0	0.0	2.0	9.0	0.0	7.0	2.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0
Galbitalea	0.0	0.0	0.0	1.0	3.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
Gallionella	35.0	12.0	9.0	56.0	8.0	22.0	42.0	25.0	44.0	38.0	12.0	0.0	49.0	22.0	3.0	0.0	0.0	0.0
Garciella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Geitlerinema PCC-7105	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0
Geminicoccus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Geminocystis PCC-6308	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0
Gemmata	0.0	1.0	4.0	22.0	0.0	0.0	4.0	7.0	3.0	1.0	3.0	6.0	3.0	3.0	2.0	0.0	0.0	0.0
Gemmatimonas	2.0	5.0	0.0	14.0	10.0	2.0	5.0	42.0	11.0	39.0	69.0	9.0	69.0	15.0	136.0	0.0	0.0	0.0
Gemmobacter	13.0	4.0	33.0	79.0	22.0	14.0	45.0	13.0	15.0	6.0	10.0	38.0	119.0	20.0	3.0	0.0	0.0	0.0
Geobacter	5.0	3.0	0.0	14.0	3.0	2.0	7.0	10.0	22.0	6.0	0.0	2.0	123.0	13.0	0.0	0.0	0.0	0.0
Georgfuchsia	0.0	0.0	0.0	1.0	2.0	2.0	0.0	1.0	4.0	3.0	2.0	0.0	3.0	2.0	0.0	0.0	0.0	0.0
Geothermobacter	0.0	1.0	1.0	7.0	6.0	0.0	4.0	2.0	3.0	1.0	6.0	0.0	35.0	2.0	0.0	0.0	0.0	0.0
Geothrix	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	2.0	0.0	0.0	1.0	5.0	4.0	0.0	0.0	0.0	0.0
Gibbsiella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Giesbergeria	3.0	5.0	4.0	5.0	4.0	9.0	1.0	5.0	4.0	1.0	1.0	0.0	1.0	7.0	2.0	0.0	0.0	0.0
Gilliamella	0.0	2.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Glaciimonas	2.0	0.0	0.0	0.0	0.0	4.0	0.0	2.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0
Gordonia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Gottschalkia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Gracilibacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Granulicatella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.0	19.0	11.0
Gulbenkiania	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
Haematobacter	0.0	0.0	0.0	5.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	6.0	1.0	0.0	0.0	0.0	0.0
Haematospirillum	0.0	2.0	0.0	0.0	8.0	0.0	0.0	31.0	0.0	17.0	15.0	0.0	2.0	0.0	10.0	0.0	0.0	0.0
Haemophilus	1.0	0.0	0.0	2.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	2.0	0.0	0.0	0.0	0.0
Hafnia-Obesumbacterium	2.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0
Hahella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0
Haliangium	10.0	37.0	33.0	210.0	23.0	30.0	49.0	225.0	88.0	62.0	60.0	62.0	70.0	1507.0	15.0	0.0	0.0	0.0
Halioglobus	0.0	1.0	0.0	3.0	0.0	0.0	2.0	2.0	0.0	0.0	1.0	0.0	4.0	2.0	0.0	0.0	0.0	0.0
Haliscomenobacter	0.0	0.0	0.0	1.0	0.0	2.0	10.0	0.0	2.0	0.0	2.0	4.0	2.0	369.0	0.0	0.0	0.0	0.0
Halobacteriovorax	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0
Halomonas	3.0	1.0	3.0	6.0	0.0	2.0	6.0	10.0	3.0	1.0	0.0	0.0	226.0	27.0	0.0	0.0	0.0	0.0
Halovulum	0.0	2.0	0.0	5.0	2.0	0.0	1.0	5.0	0.0	5.0	2.0	9.0	5.0	0.0	0.0	0.0	0.0	0.0
Hansschlegelia	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HdN1	0.0	2.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Helicobacter	2.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Herbaspirillum	9.0	4.0	0.0	2.0	0.0	2.0	8.0	1.0	1.0	5.0	4.0	0.0	4.0	2.0	0.0	0.0	0.0	0.0
Herbinix	0.0	0.0	0.0	2.0	0.0	0.0	0.0	2.0	2.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0
Herminiimonas	17.0	2.0	0.0	10.0	0.0	4.0	8.0	3.0	7.0	0.0	0.0	0.0	8.0	10.0	0.0	0.0	0.0	0.0
Herpetosiphon	0.0	2.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Hydrocarboniphaga	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Hydrogenispora	0.0	3.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	5.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Hydrogenophaga	547.0	155.0	370.0	1103.0	172.0	327.0	357.0	369.0	397.0	306.0	256.0	278.0	235.0	291.0	293.0	1.0	0.0	3.0
Hylemonella	0.0	0.0	0.0	2.0	1.0	0.0	0.0	18.0	0.0	3.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0
Hyphomicrobium	10.0	17.0	35.0	92.0	65.0	9.0	30.0	62.0	12.0	26.0	29.0	37.0	221.0	137.0	29.0	0.0	0.0	0.0
Hypnocyclicus	19.0	1.0	4.0	0.0	0.0	13.0	2.0	1.0	9.0	2.0	1.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0
IMCC26134	19.0	28.0	108.0	46.0	18.0	28.0	57.0	221.0	72.0	129.0	78.0	306.0	113.0	14.0	9.0	0.0	0.0	0.0
IMCC26207	0.0	0.0	3.0	1.0	7.0	0.0	0.0	3.0	0.0	1.0	0.0	0.0	0.0	10.0	8.0	0.0	0.0	0.0
IS-44	3.0	6.0	3.0	20.0	0.0	0.0	3.0	1.0	14.0	1.0	2.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0
Iamia	0.0	0.0	1.0	7.0	1.0	0.0	0.0	6.0	0.0	1.0	1.0	0.0	0.0	11.0	4.0	0.0	0.0	0.0
Ideonella	22.0	27.0	26.0	22.0	15.0	9.0	11.0	74.0	15.0	21.0	12.0	9.0	14.0	53.0	35.0	0.0	0.0	0.0
Ignatzschineria	0.0	1.0	0.0	0.0	0.0	0.0	10.0	0.0	2.0	0.0	2.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0
Ignavibacterium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ilumatobacter	0.0	5.0	6.0	6.0	7.0	0.0	2.0	3.0	8.0	5.0	6.0	7.0	2.0	8.0	1.0	0.0	0.0	0.0
Immundisolibacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Inhella	0.0	8.0	5.0	1.0	6.0	0.0	3.0	23.0	4.0	18.0	7.0	5.0	3.0	40.0	2.0	0.0	0.0	0.0
Inquilinus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Insolitispirillum	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Intestinibacter	1.0	3.0	3.0	2.0	17.0	0.0	0.0	15.0	4.0	19.0	13.0	11.0	0.0	12.0	7.0	0.0	0.0	0.0
Intestinimonas	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Iodobacter	0.0	0.0	2.0	2.0	0.0	3.0	9.0	3.0	1.0	0.0	0.0	0.0	48.0	1.0	0.0	0.0	0.0	0.0
JGI 0001001-H03	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Jannaschia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Janthinobacterium	103.0	10.0	10.0	131.0	4.0	70.0	77.0	5.0	80.0	6.0	1.0	1.0	33.0	23.0	0.0	0.0	0.0	0.0
KCM-B-112	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0
Kaistia	0.0	0.0	0.0	4.0	2.0	1.0	0.0	8.0	0.0	0.0	1.0	0.0	11.0	2.0	0.0	0.0	0.0	0.0
Kerstersia	3.0	1.0	0.0	2.0	0.0	3.0	0.0	0.0	0.0	1.0	5.0	2.0	1.0	3.0	0.0	0.0	0.0	0.0
Ketogulonicigenium	0.0	1.0	11.0	3.0	4.0	0.0	8.0	5.0	4.0	1.0	3.0	20.0	44.0	5.0	0.0	0.0	0.0	0.0
Kineosporia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Kingella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Kinneretia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Klebsiella	30.0	10.0	19.0	16.0	0.0	3.0	12.0	4.0	3.0	3.0	3.0	0.0	31.0	31.0	9.0	50.0	35.0	11.0
Kluyvera	8.0	5.0	6.0	7.0	0.0	2.0	4.0	4.0	0.0	1.0	0.0	0.0	10.0	25.0	3.0	3.0	0.0	0.0
Kosakonia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	5.0	2.0
Koukoulia	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0
Kouleothrix	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0
Kurthia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Labrys	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	6.0	3.0	0.0	0.0	0.0
Lachnoclostridium	6.0	0.0	0.0	9.0	0.0	3.0	0.0	0.0	4.0	3.0	0.0	0.0	0.0	6.0	6.0	0.0	0.0	0.0
Lachnoclostridium 5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Lachnospira	6.0	0.0	0.0	6.0	0.0	1.0	1.0	0.0	2.0	1.0	1.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0
Lachnospiraceae FCS020 group	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	3.0	0.0	6.0	1.0	0.0	0.0	0.0	0.0
Lachnospiraceae NC2004 group	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Lachnospiraceae ND3007 group	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0
Lachnospiraceae NK3A20 group	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0
Lachnospiraceae NK4A136 group	8.0	0.0	0.0	15.0	0.0	10.0	4.0	0.0	12.0	1.0	1.0	0.0	6.0	5.0	0.0	0.0	0.0	0.0
Lachnospiraceae UCG-004	2.0	0.0	0.0	3.0	0.0	5.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0
Lachnotalea	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Lacibacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
Lacibacterium	0.0	2.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0
Lacihabitans	50.0	10.0	25.0	27.0	3.0	50.0	48.0	11.0	84.0	13.0	4.0	70.0	15.0	40.0	5.0	0.0	0.0	0.0
Lactobacillus	0.0	2.0	7.0	0.0	3.0	2.0	0.0	5.0	0.0	10.0	14.0	9.0	2.0	8.0	2.0	1720.0	1625.0	1770.0
Lactococcus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	3.0	1.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0
Lacunisphaera	14.0	18.0	24.0	31.0	19.0	21.0	32.0	53.0	59.0	43.0	33.0	40.0	120.0	10.0	2.0	0.0	0.0	0.0
Laribacter	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	1.0	0.0	0.0	0.0
Lautropia	11.0	5.0	10.0	29.0	4.0	3.0	8.0	19.0	25.0	23.0	34.0	0.0	5.0	126.0	7.0	0.0	0.0	0.0
Leadbetterella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Leeia	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Legionella	31.0	34.0	17.0	37.0	24.0	27.0	23.0	58.0	15.0	35.0	37.0	25.0	370.0	57.0	26.0	0.0	0.0	0.0
Leifsonia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Lelliottia	7.0	2.0	12.0	8.0	0.0	1.0	2.0	9.0	0.0	1.0	2.0	0.0	3.0	9.0	16.0	0.0	0.0	0.0
Lentimonas	0.0	0.0	0.0	4.0	0.0	0.0	4.0	1.0	2.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0
Lentisphaera	6.0	4.0	12.0	9.0	11.0	5.0	6.0	10.0	4.0	3.0	2.0	4.0	12.0	5.0	4.0	0.0	0.0	0.0
Leptolinea	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Leptolyngbya LEGE-06070	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Leptospira	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	2.0	4.0	2.0	0.0	0.0	28.0	2.0	0.0	0.0	0.0
Leptospirillum	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Leptothrix	32.0	37.0	42.0	66.0	15.0	18.0	34.0	107.0	44.0	47.0	11.0	39.0	24.0	213.0	19.0	0.0	0.0	0.0
Leucobacter	0.0	1.0	4.0	4.0	13.0	0.0	0.0	0.0	3.0	2.0	1.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0
Leuconostoc	0.0	0.0	0.0	3.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Lewinella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Limnobacter	16.0	15.0	17.0	17.0	17.0	14.0	9.0	35.0	13.0	16.0	6.0	5.0	14.0	15.0	8.0	0.0	0.0	0.0
Limnohabitans	9383.0	12112.0	14261.0	13621.0	10581.0	8319.0	12566.0	16304.0	10190.0	19702.0	20213.0	26034.0	4231.0	5757.0	4542.0	8.0	29.0	29.0
Listeria	0.0	1.0	11.0	3.0	3.0	0.0	1.0	3.0	0.0	5.0	3.0	8.0	3.0	5.0	2.0	2687.0	2705.0	3067.0
Loktanella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0
Luteibacter	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Luteimonas	0.0	3.0	0.0	3.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0
Luteitalea	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Luteolibacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	2.0	5.0	0.0	0.0	0.0	0.0
Lutispora	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0
Lysinibacillus	0.0	1.0	0.0	0.0	3.0	0.0	0.0	7.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Lysinimonas	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Lysobacter	2.0	8.0	4.0	24.0	3.0	5.0	4.0	19.0	9.0	2.0	3.0	6.0	7.0	89.0	0.0	0.0	0.0	0.0
Lyticum	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
M2PT2-76 termite group	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MD3-55	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0
MM1	0.0	1.0	0.0	0.0	4.0	0.0	0.0	2.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MM2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MND1	14.0	18.0	26.0	53.0	21.0	5.0	19.0	37.0	17.0	25.0	13.0	16.0	19.0	11.0	3.0	0.0	0.0	0.0
MSBL3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
MWH-Ta3	4.0	85.0	85.0	3.0	155.0	3.0	4.0	123.0	4.0	63.0	67.0	25.0	1.0	6.0	28.0	0.0	1.0	0.0
MWH-UniP1 aquatic group	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	3.0	3.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0
Macellibacteroides	1.0	1.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
Macrococcus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Macromonas	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	9.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Magnetococcus	0.0	1.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	3.0	2.0	0.0	2.0	0.0	3.0	0.0	0.0	0.0
Magnetospira	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Magnetospirillum	2.0	2.0	3.0	6.0	11.0	2.0	1.0	26.0	3.0	3.0	7.0	0.0	33.0	0.0	6.0	0.0	0.0	0.0
Malikia	319.0	16.0	113.0	632.0	30.0	322.0	319.0	34.0	556.0	44.0	27.0	135.0	147.0	77.0	5.0	0.0	0.0	0.0
Mangrovibacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Marinagarivorans	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Marinimicrobium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
Marinoscillum	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Marinospirillum	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0
Marivirga	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Marmoricola	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0
Marvinbryantia	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Massilia	505.0	32.0	43.0	584.0	9.0	355.0	398.0	69.0	530.0	37.0	14.0	10.0	257.0	208.0	6.0	1.0	0.0	0.0
Megamonas	4.0	2.0	0.0	1.0	0.0	6.0	0.0	1.0	5.0	4.0	7.0	0.0	2.0	5.0	0.0	0.0	0.0	0.0
Megasphaera	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0
Meniscus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
Mesorhizobium	0.0	2.0	3.0	18.0	4.0	2.0	5.0	7.0	0.0	1.0	3.0	11.0	42.0	27.0	2.0	0.0	0.0	0.0
Methylibium	4.0	3.0	0.0	4.0	0.0	4.0	1.0	4.0	3.0	2.0	17.0	0.0	3.0	0.0	11.0	0.0	0.0	0.0
Methylobacillus	0.0	3.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Methylobacterium	1.0	0.0	3.0	4.0	0.0	1.0	11.0	2.0	2.0	2.0	0.0	0.0	659.0	2.0	8.0	0.0	0.0	0.0
Methyloceanibacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0
Methylocystis	0.0	3.0	0.0	6.0	3.0	0.0	0.0	4.0	0.0	2.0	2.0	2.0	14.0	4.0	6.0	0.0	0.0	0.0
Methylomonas	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Methyloparacoccus	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	2.0	0.0	0.0	0.0
Methylophilus	15.0	23.0	18.0	10.0	4.0	11.0	13.0	62.0	13.0	24.0	19.0	21.0	13.0	3.0	2.0	0.0	0.0	0.0
Methylorosula	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	45.0	4.0	0.0	0.0	0.0
Methylosinus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0
Methylotenera	467.0	76.0	159.0	107.0	13.0	120.0	212.0	77.0	119.0	21.0	37.0	62.0	507.0	169.0	20.0	0.0	0.0	0.0
Methyloversatilis	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0
Methylovorus	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
