	1-April_family.tsv	1-August_family.tsv	1-June_family.tsv	2-April_family.tsv	2-August_family.tsv	3-April_family.tsv	4-April_family.tsv	4-August_family.tsv	5-April_family.tsv	5-August_family.tsv	6-August_family.tsv	6-June_family.tsv	7-April_family.tsv	8-April_family.tsv	9.1-August_family.tsv	9.2-August_family.tsv	N-August_family.tsv	P-April_family.tsv	P-August_family.tsv	P-June_family.tsv
Paraspirulinaceae	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Parvibaculaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Parvularculaceae	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Pasteurellaceae	3.0	2.0	5.0	9.0	0.0	8.0	7.0	6.0	4.0	2.0	1.0	0.0	13.0	6.0	1.0	0.0	9.0	4.0	6.0	2.0
PeH15	5.0	0.0	0.0	1.0	0.0	7.0	5.0	0.0	3.0	3.0	2.0	0.0	4.0	3.0	1.0	2.0	0.0	0.0	0.0	0.0
Pedosphaeraceae	14.0	3.0	0.0	32.0	3.0	38.0	30.0	78.0	47.0	108.0	56.0	0.0	51.0	15.0	44.0	26.0	0.0	0.0	0.0	0.0
Peptococcaceae	5.0	1.0	0.0	4.0	0.0	6.0	2.0	7.0	3.0	4.0	5.0	0.0	3.0	3.0	4.0	0.0	0.0	0.0	0.0	0.0
Peptostreptococcaceae	8.0	36.0	43.0	44.0	163.0	14.0	16.0	164.0	12.0	73.0	82.0	68.0	5.0	135.0	93.0	104.0	751.0	0.0	2.0	0.0
Phaselicystidaceae	0.0	0.0	0.0	3.0	0.0	0.0	0.0	3.0	0.0	2.0	0.0	0.0	10.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0
Phormidesmiaceae	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Phormidiaceae	3.0	1.0	7.0	2.0	0.0	1.0	238.0	1.0	11.0	0.0	2.0	9.0	5.0	5.0	3.0	17.0	0.0	0.0	0.0	0.0
Phycisphaeraceae	2.0	2.0	0.0	2.0	7.0	2.0	3.0	13.0	4.0	5.0	11.0	9.0	20.0	9.0	2.0	0.0	0.0	0.0	0.0	0.0
Pirellulaceae	3.0	2.0	5.0	11.0	6.0	2.0	7.0	14.0	3.0	7.0	3.0	0.0	41.0	8.0	2.0	9.0	0.0	0.0	0.0	0.0
Piscirickettsiaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Planococcaceae	0.0	3.0	0.0	0.0	1.0	2.0	6.0	8.0	4.0	5.0	2.0	8.0	1.0	3.0	2.0	0.0	0.0	27.0	18.0	10.0
Pleomorphomonadaceae	0.0	1.0	0.0	2.0	1.0	0.0	0.0	5.0	0.0	3.0	4.0	0.0	9.0	2.0	9.0	2.0	0.0	0.0	0.0	0.0
Polyangiaceae	0.0	0.0	0.0	9.0	0.0	1.0	5.0	3.0	1.0	1.0	3.0	0.0	21.0	42.0	0.0	0.0	0.0	0.0	0.0	0.0
Porphyromonadaceae	5.0	25.0	2.0	5.0	19.0	13.0	8.0	2.0	8.0	3.0	4.0	0.0	3.0	7.0	6.0	10.0	13.0	0.0	0.0	0.0
Porticoccaceae	0.0	1.0	0.0	4.0	0.0	0.0	1.0	1.0	2.0	0.0	0.0	0.0	21.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0
Prevotellaceae	30.0	22.0	11.0	3.0	14.0	33.0	25.0	9.0	25.0	10.0	11.0	6.0	12.0	18.0	16.0	17.0	16.0	0.0	0.0	0.0
Procabacteriaceae	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Prolixibacteraceae	20.0	13.0	10.0	4.0	11.0	12.0	17.0	19.0	24.0	20.0	7.0	12.0	19.0	15.0	11.0	7.0	11.0	0.0	0.0	0.0
Promicromonosporaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0
Propionibacteriaceae	6.0	15.0	15.0	6.0	17.0	7.0	8.0	8.0	6.0	9.0	7.0	8.0	6.0	62.0	14.0	26.0	10.0	1.0	1.0	0.0
Pseudanabaenaceae	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Pseudoalteromonadaceae	0.0	0.0	1.0	4.0	1.0	5.0	2.0	4.0	2.0	2.0	1.0	0.0	10.0	7.0	5.0	0.0	0.0	0.0	2.0	0.0
Pseudohongiellaceae	5.0	3.0	6.0	0.0	0.0	2.0	5.0	5.0	2.0	2.0	3.0	0.0	87.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0
Pseudomonadaceae	304.0	102.0	225.0	397.0	110.0	218.0	284.0	208.0	240.0	155.0	137.0	107.0	2800.0	484.0	140.0	184.0	281.0	267.0	297.0	321.0
Pseudonocardiaceae	1.0	0.0	0.0	1.0	6.0	0.0	0.0	2.0	3.0	2.0	0.0	0.0	2.0	2.0	4.0	0.0	0.0	0.0	0.0	0.0
Puniceicoccaceae	111.0	15.0	21.0	255.0	16.0	228.0	185.0	555.0	257.0	686.0	461.0	52.0	416.0	59.0	321.0	146.0	49.0	1.0	0.0	0.0
Pyrinomonadaceae	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Reyranellaceae	1.0	4.0	7.0	9.0	26.0	4.0	3.0	23.0	6.0	6.0	5.0	0.0	53.0	30.0	21.0	12.0	10.0	0.0	0.0	0.0
Rhizobiaceae	44.0	68.0	151.0	297.0	211.0	47.0	158.0	368.0	63.0	72.0	105.0	149.0	880.0	262.0	135.0	148.0	58.0	1.0	0.0	1.0
Rhizobiales Incertae Sedis	12.0	31.0	45.0	76.0	187.0	12.0	40.0	225.0	23.0	73.0	112.0	94.0	236.0	84.0	255.0	234.0	104.0	0.0	1.0	0.0
Rhodanobacteraceae	11.0	16.0	17.0	90.0	8.0	6.0	25.0	30.0	41.0	12.0	16.0	20.0	38.0	152.0	15.0	25.0	3.0	0.0	0.0	0.0
Rhodobacteraceae	519.0	758.0	2514.0	2252.0	4156.0	492.0	1386.0	3491.0	531.0	1230.0	2217.0	4567.0	5309.0	2071.0	3740.0	3698.0	371.0	6.0	8.0	6.0
Rhodobiaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Rhodocyclaceae	138.0	165.0	173.0	322.0	113.0	107.0	173.0	194.0	270.0	122.0	119.0	108.0	794.0	1935.0	72.0	158.0	104.0	4.0	0.0	0.0
Rhodomicrobiaceae	0.0	0.0	0.0	1.0	1.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	4.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0
Rhodopirillaceae	0.0	0.0	0.0	5.0	0.0	0.0	0.0	3.0	0.0	1.0	0.0	2.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Rhodospirillaceae	3.0	4.0	7.0	5.0	25.0	0.0	1.0	45.0	3.0	12.0	13.0	2.0	26.0	10.0	19.0	12.0	0.0	0.0	0.0	0.0
Rhodothermaceae	1.0	0.0	0.0	2.0	0.0	2.0	1.0	1.0	4.0	4.0	1.0	0.0	6.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0
Rickettsiaceae	6.0	1.0	0.0	2.0	2.0	6.0	12.0	9.0	10.0	4.0	10.0	6.0	56.0	8.0	16.0	21.0	0.0	0.0	0.0	0.0
Rikenellaceae	74.0	36.0	21.0	20.0	30.0	70.0	33.0	20.0	35.0	23.0	17.0	7.0	15.0	30.0	34.0	20.0	25.0	1.0	0.0	0.0
Roseiflexaceae	0.0	0.0	0.0	1.0	9.0	2.0	0.0	0.0	3.0	1.0	1.0	0.0	0.0	15.0	2.0	0.0	0.0	0.0	0.0	0.0
Rs-E47 termite group	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Rs-M59 termite group	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0
Rubidibacteraceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Rubinisphaeraceae	0.0	1.0	3.0	11.0	3.0	3.0	3.0	11.0	6.0	0.0	1.0	2.0	9.0	10.0	3.0	0.0	0.0	0.0	0.0	0.0
Rubritaleaceae	2.0	3.0	0.0	15.0	1.0	10.0	10.0	17.0	17.0	17.0	14.0	8.0	19.0	12.0	7.0	6.0	3.0	0.0	0.0	0.0
Rubrobacteriaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ruminococcaceae	146.0	30.0	48.0	292.0	56.0	114.0	83.0	82.0	92.0	66.0	58.0	20.0	165.0	207.0	51.0	54.0	152.0	4.0	1.0	4.0
S15-21	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
S15A-MN91	3.0	2.0	2.0	0.0	0.0	2.0	1.0	0.0	0.0	2.0	3.0	0.0	1.0	1.0	3.0	0.0	0.0	0.0	0.0	0.0
S25-593	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SAR116 clade	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0
SB-5	21.0	10.0	12.0	5.0	5.0	17.0	11.0	6.0	21.0	6.0	7.0	3.0	8.0	2.0	9.0	0.0	19.0	0.0	0.0	0.0
SC-I-84	11.0	47.0	71.0	184.0	55.0	7.0	34.0	101.0	56.0	65.0	80.0	55.0	28.0	49.0	13.0	28.0	16.0	0.0	0.0	0.0
SG8-4	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	2.0	3.0	0.0	0.0	9.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
SM23-30	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SM2D12	12.0	7.0	4.0	10.0	16.0	17.0	18.0	6.0	28.0	6.0	4.0	0.0	72.0	10.0	18.0	10.0	0.0	0.0	0.0	0.0
ST-12K33	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Saccharimonadaceae	0.0	3.0	0.0	2.0	9.0	1.0	1.0	3.0	3.0	4.0	2.0	0.0	1.0	19.0	10.0	8.0	0.0	0.0	0.0	0.0
Saccharospirillaceae	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Salinivirgaceae	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	3.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Sandaracinaceae	6.0	9.0	4.0	29.0	4.0	8.0	2.0	34.0	11.0	4.0	3.0	4.0	99.0	19.0	2.0	0.0	0.0	0.0	0.0	0.0
Sanguibacteraceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
Saprospiraceae	84.0	47.0	38.0	30.0	36.0	68.0	69.0	33.0	127.0	54.0	54.0	37.0	42.0	875.0	36.0	19.0	50.0	0.0	0.0	0.0
Scalinduaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Schleiferiaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Schlesneriaceae	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Sedimenticolaceae	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Shewanellaceae	2.0	1.0	0.0	5.0	1.0	0.0	2.0	6.0	3.0	1.0	1.0	0.0	12.0	8.0	2.0	5.0	0.0	3.0	0.0	0.0
Sneathiellaceae	0.0	0.0	3.0	5.0	3.0	0.0	0.0	4.0	0.0	0.0	6.0	0.0	3.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0
Solibacteraceae (Subgroup 3)	0.0	0.0	0.0	0.0	0.0	2.0	3.0	7.0	4.0	1.0	0.0	7.0	4.0	16.0	1.0	0.0	0.0	0.0	0.0	0.0
Solimonadaceae	8.0	6.0	8.0	5.0	3.0	1.0	1.0	3.0	8.0	0.0	0.0	0.0	32.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0
Solirubrobacteraceae	1.0	0.0	0.0	3.0	0.0	2.0	0.0	2.0	0.0	2.0	5.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0
Sphingobacteriaceae	158.0	129.0	44.0	44.0	120.0	150.0	88.0	51.0	112.0	67.0	53.0	18.0	42.0	63.0	76.0	81.0	84.0	0.0	1.0	0.0
Sphingomonadaceae	387.0	477.0	916.0	1135.0	1731.0	400.0	823.0	820.0	660.0	516.0	780.0	1000.0	5098.0	778.0	2310.0	1880.0	519.0	9.0	4.0	5.0
Spirochaetaceae	7.0	4.0	6.0	8.0	5.0	6.0	9.0	6.0	9.0	4.0	6.0	6.0	7.0	6.0	5.0	4.0	3.0	0.0	1.0	0.0
Spirosomaceae	7974.0	15766.0	8291.0	1472.0	13011.0	9167.0	5579.0	4866.0	4399.0	4753.0	4433.0	1128.0	1894.0	2416.0	9704.0	7598.0	13403.0	25.0	11.0	8.0
Spongiibacteraceae	5.0	7.0	1.0	4.0	3.0	1.0	6.0	11.0	4.0	3.0	2.0	2.0	99.0	6.0	4.0	0.0	96.0	0.0	0.0	0.0
Sporichthyaceae	44.0	156.0	279.0	50.0	492.0	67.0	61.0	224.0	73.0	157.0	189.0	40.0	25.0	41.0	1038.0	1112.0	94.0	0.0	1.0	0.0
Sporolactobacillaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Staphylococcaceae	22.0	7.0	9.0	22.0	8.0	26.0	28.0	6.0	42.0	12.0	14.0	24.0	32.0	35.0	9.0	19.0	10.0	3571.0	3434.0	3809.0
Stappiaceae	0.0	1.0	0.0	2.0	1.0	0.0	2.0	3.0	0.0	0.0	2.0	6.0	16.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0
Steroidobacteraceae	2.0	12.0	21.0	16.0	13.0	2.0	5.0	11.0	10.0	8.0	14.0	14.0	7.0	9.0	17.0	10.0	234.0	0.0	0.0	0.0
Streptococcaceae	5.0	9.0	10.0	8.0	5.0	9.0	7.0	7.0	0.0	6.0	6.0	5.0	2.0	31.0	7.0	7.0	0.0	93.0	52.0	77.0
Streptomycetaceae	11.0	48.0	75.0	18.0	128.0	15.0	11.0	45.0	20.0	35.0	43.0	10.0	16.0	60.0	145.0	122.0	60.0	0.0	0.0	0.0
Streptosporangiaceae	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	2.0	1.0	0.0	0.0	3.0	6.0	0.0	0.0	0.0	0.0	0.0
Succinivibrionaceae	0.0	1.0	0.0	0.0	0.0	1.0	2.0	0.0	0.0	0.0	1.0	0.0	3.0	4.0	0.0	0.0	0.0	1.0	0.0	2.0
Sulfuricellaceae	15.0	11.0	13.0	14.0	5.0	13.0	8.0	14.0	14.0	9.0	11.0	6.0	22.0	16.0	2.0	0.0	5.0	0.0	0.0	0.0
Sulfurospirillaceae	77.0	24.0	28.0	34.0	57.0	111.0	99.0	70.0	85.0	19.0	22.0	0.0	46.0	135.0	86.0	46.0	33.0	0.0	0.0	0.0
Sulfurovaceae	101.0	7.0	9.0	18.0	10.0	115.0	45.0	17.0	101.0	20.0	18.0	1.0	24.0	118.0	180.0	179.0	16.0	0.0	0.0	0.0
Sva1033	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Synechococcales Incertae Sedis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
Synergistaceae	2.0	1.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Syntrophaceae	6.0	5.0	0.0	18.0	9.0	6.0	20.0	19.0	33.0	8.0	13.0	10.0	135.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0
Syntrophobacteraceae	0.0	0.0	0.0	6.0	0.0	0.0	1.0	4.0	2.0	4.0	3.0	5.0	33.0	3.0	1.0	0.0	0.0	0.0	0.0	0.0
Syntrophomonadaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0
Syntrophorhabdaceae	0.0	0.0	0.0	3.0	0.0	0.0	1.0	4.0	3.0	0.0	1.0	0.0	8.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
T34	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TRA3-20	22.0	10.0	16.0	29.0	8.0	14.0	9.0	20.0	35.0	20.0	15.0	7.0	15.0	21.0	1.0	0.0	12.0	0.0	0.0	0.0
TSAC18	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Tannerellaceae	5.0	4.0	0.0	1.0	2.0	4.0	3.0	0.0	6.0	3.0	1.0	0.0	4.0	5.0	1.0	0.0	0.0	0.0	0.0	0.0
Tenderiaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Tepidisphaeraceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	3.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Terasakiellaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Terrimicrobiaceae	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Thalassospiraceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Thermaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Thermoactinomycetaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Thermoanaerobacteraceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0
Thermoanaerobaculaceae	0.0	0.0	0.0	9.0	2.0	0.0	1.0	4.0	4.0	2.0	2.0	0.0	4.0	7.0	1.0	0.0	0.0	0.0	1.0	0.0
Thermomonosporaceae	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Thioalkalispiraceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Thioglobaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Thiohalorhabdaceae	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Thiomicrospiraceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Thiotrichaceae	2.0	2.0	3.0	18.0	0.0	3.0	2.0	0.0	1.0	3.0	4.0	0.0	21.0	33.0	1.0	0.0	0.0	0.0	0.0	0.0
Thiovulaceae	643.0	86.0	87.0	244.0	197.0	554.0	672.0	372.0	760.0	127.0	114.0	28.0	269.0	394.0	124.0	123.0	2.0	0.0	0.0	0.0
Tistrellaceae	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Trueperaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
UASB-TL25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
UBA12409	0.0	3.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	2.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
URHD0088	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Unknown Family	16.0	29.0	3.0	25.0	19.0	18.0	24.0	25.0	33.0	20.0	0.0	16.0	215.0	39.0	2.0	14.0	239.0	1.0	1.0	0.0
VHS-B3-70	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0
VHS-B4-70	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Veillonellaceae	13.0	11.0	9.0	19.0	9.0	16.0	5.0	16.0	12.0	21.0	10.0	9.0	4.0	23.0	4.0	2.0	0.0	1.0	2.0	0.0
Vermiphilaceae	1.0	4.0	0.0	1.0	3.0	11.0	7.0	6.0	2.0	7.0	13.0	4.0	5.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0
Verrucomicrobiaceae	11.0	1.0	0.0	25.0	1.0	19.0	14.0	58.0	26.0	59.0	46.0	0.0	39.0	8.0	26.0	17.0	0.0	0.0	1.0	0.0
Vibrionaceae	9.0	5.0	7.0	4.0	1.0	6.0	8.0	7.0	4.0	3.0	4.0	2.0	28.0	13.0	2.0	0.0	8.0	5.0	9.0	5.0
Victivallaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0	1.0	15.0	10.0	0.0	0.0	0.0	0.0
WD2101 soil group	0.0	2.0	0.0	7.0	3.0	0.0	5.0	2.0	1.0	3.0	0.0	0.0	24.0	1.0	0.0	6.0	0.0	0.0	0.0	0.0
Weeksellaceae	24.0	26.0	10.0	7.0	17.0	36.0	14.0	7.0	23.0	10.0	7.0	3.0	11.0	10.0	28.0	27.0	16.0	0.0	0.0	0.0
Woeseiaceae	1.0	1.0	0.0	5.0	1.0	0.0	4.0	3.0	1.0	2.0	3.0	0.0	2.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0
Wohlfahrtiimonadaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Xanthobacteraceae	13.0	28.0	25.0	174.0	158.0	39.0	68.0	152.0	50.0	49.0	59.0	52.0	467.0	165.0	77.0	52.0	2213.0	0.0	0.0	0.0
Xanthomonadaceae	107.0	149.0	118.0	564.0	96.0	83.0	168.0	252.0	269.0	133.0	153.0	227.0	157.0	366.0	109.0	98.0	117.0	2.0	3.0	0.0
Xenococcaceae	0.0	0.0	0.0	0.0	0.0	0.0	3.0	5.0	0.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Xiphinematobacteraceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
bac2nit3	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
bacteriap25	1.0	1.0	0.0	6.0	0.0	0.0	3.0	6.0	5.0	1.0	2.0	0.0	12.0	5.0	3.0	0.0	0.0	0.0	0.0	0.0
env.OPS 17	15.0	5.0	7.0	8.0	1.0	22.0	17.0	3.0	27.0	10.0	9.0	3.0	14.0	28.0	9.0	12.0	0.0	0.0	0.0	0.0
mle1-27	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	2.0	5.0	0.0	0.0	7.0	27.0	0.0	0.0	0.0	0.0	0.0	0.0
p-251-o5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
p-2534-18B5 gut group	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0
possible family 01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s74e-6049	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
uncultured	3.0	10.0	10.0	2.0	7.0	7.0	0.0	9.0	1.0	14.0	9.0	7.0	0.0	3.0	7.0	20.0	39.0	0.0	0.0	0.0
vadinBE97	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0
