"name"	"taxRank"	"taxID"	"Max"	"kraken2_classification_april_BC01.cladeReads"	"kraken2_classification_april_BC02.cladeReads"	"kraken2_classification_april_BC03.cladeReads"	"kraken2_classification_april_BC04.cladeReads"	"kraken2_classification_april_BC05.cladeReads"	"kraken2_classification_april_BC06.cladeReads"	"kraken2_classification_april_BC07.cladeReads"	"kraken2_classification_april_BC08.cladeReads"	"kraken2_classification_april_BC09.cladeReads"	"kraken2_classification_april_BC10.cladeReads"	"kraken2_classification_april_BC11.cladeReads"	"kraken2_classification_april_BC12.cladeReads"	"Max.1"	"kraken2_classification_april_BC01.cladeReads.."	"kraken2_classification_april_BC02.cladeReads.."	"kraken2_classification_april_BC03.cladeReads.."	"kraken2_classification_april_BC04.cladeReads.."	"kraken2_classification_april_BC05.cladeReads.."	"kraken2_classification_april_BC06.cladeReads.."	"kraken2_classification_april_BC07.cladeReads.."	"kraken2_classification_april_BC08.cladeReads.."	"kraken2_classification_april_BC09.cladeReads.."	"kraken2_classification_april_BC10.cladeReads.."	"kraken2_classification_april_BC11.cladeReads.."	"kraken2_classification_april_BC12.cladeReads.."	"lineage"
"Acetobacter ascendens"	"S"	481146	4	NA	NA	1	4	NA	NA	NA	NA	NA	1	NA	NA	0.001066	NA	NA	0.0003891	0.001066	NA	NA	NA	NA	NA	0.0002847	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodospirillales>Acetobacteraceae>Acetobacter"
"Komagataeibacter"	"G"	1434011	36	NA	NA	6	36	NA	NA	3	NA	5	1	2	NA	0.009592	NA	NA	0.002335	0.009592	NA	NA	0.001118	NA	0.001934	0.0002847	0.0008334	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodospirillales>Acetobacteraceae"
"Komagataeibacter saccharivorans"	"S"	265959	14	NA	NA	3	14	NA	NA	1	NA	1	NA	NA	NA	0.00373	NA	NA	0.001167	0.00373	NA	NA	0.0003727	NA	0.0003867	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodospirillales>Acetobacteraceae>Komagataeibacter"
"Komagataeibacter medellinensis"	"S"	1177712	2	NA	NA	2	2	NA	NA	NA	NA	1	NA	NA	NA	0.0007782	NA	NA	0.0007782	0.0005329	NA	NA	NA	NA	0.0003867	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodospirillales>Acetobacteraceae>Komagataeibacter"
"Komagataeibacter medellinensis NBRC 3288"	"-"	634177	2	NA	NA	2	2	NA	NA	NA	NA	1	NA	NA	NA	0.0007782	NA	NA	0.0007782	0.0005329	NA	NA	NA	NA	0.0003867	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodospirillales>Acetobacteraceae>Komagataeibacter>Komagataeibacter&nbsp;medellinensis"
"Neoasaia"	"G"	320496	9	NA	NA	3	9	NA	NA	NA	NA	NA	NA	1	NA	0.002398	NA	NA	0.001167	0.002398	NA	NA	NA	NA	NA	NA	0.0004167	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodospirillales>Acetobacteraceae"
"Neoasaia chiangmaiensis"	"S"	320497	9	NA	NA	3	9	NA	NA	NA	NA	NA	NA	1	NA	0.002398	NA	NA	0.001167	0.002398	NA	NA	NA	NA	NA	NA	0.0004167	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodospirillales>Acetobacteraceae>Neoasaia"
"Granulibacter"	"G"	364409	34	NA	NA	3	34	NA	NA	4	NA	NA	6	NA	NA	0.009059	NA	NA	0.001167	0.009059	NA	NA	0.001491	NA	NA	0.001708	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodospirillales>Acetobacteraceae"
"Granulibacter bethesdensis"	"S"	364410	34	NA	NA	3	34	NA	NA	4	NA	NA	6	NA	NA	0.009059	NA	NA	0.001167	0.009059	NA	NA	0.001491	NA	NA	0.001708	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodospirillales>Acetobacteraceae>Granulibacter"
"Gluconacetobacter"	"G"	89583	2	NA	NA	2	2	NA	1	NA	NA	NA	1	NA	NA	0.0007782	NA	NA	0.0007782	0.0005329	NA	0.0004183	NA	NA	NA	0.0002847	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodospirillales>Acetobacteraceae"
"Gluconacetobacter diazotrophicus"	"S"	33996	2	NA	NA	2	2	NA	1	NA	NA	NA	1	NA	NA	0.0007782	NA	NA	0.0007782	0.0005329	NA	0.0004183	NA	NA	NA	0.0002847	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodospirillales>Acetobacteraceae>Gluconacetobacter"
"Gluconacetobacter diazotrophicus PA1 5"	"-"	272568	2	NA	NA	2	2	NA	1	NA	NA	NA	1	NA	NA	0.0007782	NA	NA	0.0007782	0.0005329	NA	0.0004183	NA	NA	NA	0.0002847	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodospirillales>Acetobacteraceae>Gluconacetobacter>Gluconacetobacter&nbsp;diazotrophicus"
"Rickettsia raoultii"	"S"	369822	4	NA	NA	2	4	NA	NA	NA	NA	1	3	1	NA	0.001066	NA	NA	0.0007782	0.001066	NA	NA	NA	NA	0.0003867	0.0008542	0.0004167	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rickettsiales>Rickettsiaceae>Rickettsieae>Rickettsia>spotted&nbsp;fever&nbsp;group"
"belli group"	"-"	1129742	42	NA	NA	7	42	NA	35	27	NA	34	12	23	NA	0.01464	NA	NA	0.002724	0.01119	NA	0.01464	0.01006	NA	0.01315	0.003417	0.009584	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rickettsiales>Rickettsiaceae>Rickettsieae>Rickettsia"
"Rickettsia canadensis"	"S"	788	33	NA	NA	4	28	NA	31	25	NA	33	11	23	NA	0.01297	NA	NA	0.001556	0.00746	NA	0.01297	0.009318	NA	0.01276	0.003132	0.009584	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rickettsiales>Rickettsiaceae>Rickettsieae>Rickettsia>belli&nbsp;group"
"Rickettsia bellii"	"S"	33990	14	NA	NA	3	14	NA	4	2	NA	1	1	NA	NA	0.00373	NA	NA	0.001167	0.00373	NA	0.001673	0.0007454	NA	0.0003867	0.0002847	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rickettsiales>Rickettsiaceae>Rickettsieae>Rickettsia>belli&nbsp;group"
"Rickettsia prowazekii"	"S"	782	3	NA	NA	2	NA	NA	NA	2	NA	3	NA	NA	NA	0.00116	NA	NA	0.0007782	NA	NA	NA	0.0007454	NA	0.00116	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rickettsiales>Rickettsiaceae>Rickettsieae>Rickettsia>typhus&nbsp;group"
"unclassified Rickettsia"	"-"	114295	4	NA	NA	1	4	NA	NA	NA	NA	NA	1	2	NA	0.001066	NA	NA	0.0003891	0.001066	NA	NA	NA	NA	NA	0.0002847	0.0008334	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rickettsiales>Rickettsiaceae>Rickettsieae>Rickettsia"
"Rickettsia endosymbiont of Bemisia tabaci"	"S"	337479	4	NA	NA	1	4	NA	NA	NA	NA	NA	1	2	NA	0.001066	NA	NA	0.0003891	0.001066	NA	NA	NA	NA	NA	0.0002847	0.0008334	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rickettsiales>Rickettsiaceae>Rickettsieae>Rickettsia>unclassified&nbsp;Rickettsia"
"Rickettsia sp. MEAM1 (Bemisia tabaci)"	"-"	1182263	4	NA	NA	1	4	NA	NA	NA	NA	NA	1	2	NA	0.001066	NA	NA	0.0003891	0.001066	NA	NA	NA	NA	NA	0.0002847	0.0008334	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rickettsiales>Rickettsiaceae>Rickettsieae>Rickettsia>unclassified&nbsp;Rickettsia>Rickettsia&nbsp;endosymbiont&nbsp;of&nbsp;Bemisia&nbsp;tabaci"
"Orientia tsutsugamushi str. Gilliam"	"-"	1359184	2	NA	NA	1	2	NA	NA	NA	NA	NA	NA	NA	NA	0.0005329	NA	NA	0.0003891	0.0005329	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rickettsiales>Rickettsiaceae>Rickettsieae>Orientia>Orientia&nbsp;tsutsugamushi"
"Wolbachieae"	"-"	952	111	NA	NA	28	111	NA	22	26	NA	17	47	18	NA	0.02957	NA	NA	0.0109	0.02957	NA	0.009203	0.009691	NA	0.006574	0.01338	0.0075	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rickettsiales>Anaplasmataceae"
"Wolbachia"	"G"	953	111	NA	NA	28	111	NA	22	26	NA	17	47	18	NA	0.02957	NA	NA	0.0109	0.02957	NA	0.009203	0.009691	NA	0.006574	0.01338	0.0075	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rickettsiales>Anaplasmataceae>Wolbachieae"
"Wolbachia endosymbiont of Drosophila simulans"	"S"	77038	4	NA	NA	2	3	NA	NA	2	NA	NA	4	NA	NA	0.001139	NA	NA	0.0007782	0.0007993	NA	NA	0.0007454	NA	NA	0.001139	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rickettsiales>Anaplasmataceae>Wolbachieae>Wolbachia"
"Wolbachia endosymbiont of Drosophila simulans wNo"	"-"	1236908	3	NA	NA	1	3	NA	NA	1	NA	NA	1	NA	NA	0.0007993	NA	NA	0.0003891	0.0007993	NA	NA	0.0003727	NA	NA	0.0002847	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rickettsiales>Anaplasmataceae>Wolbachieae>Wolbachia>Wolbachia&nbsp;endosymbiont&nbsp;of&nbsp;Drosophila&nbsp;simulans"
"Wolbachia endosymbiont of Drosophila simulans wHa"	"-"	1236909	3	NA	NA	1	NA	NA	NA	1	NA	NA	3	NA	NA	0.0008542	NA	NA	0.0003891	NA	NA	NA	0.0003727	NA	NA	0.0008542	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rickettsiales>Anaplasmataceae>Wolbachieae>Wolbachia>Wolbachia&nbsp;endosymbiont&nbsp;of&nbsp;Drosophila&nbsp;simulans"
"Wolbachia endosymbiont of Brugia malayi"	"S"	80849	2	NA	NA	1	2	NA	NA	2	NA	NA	1	NA	NA	0.0007454	NA	NA	0.0003891	0.0005329	NA	NA	0.0007454	NA	NA	0.0002847	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rickettsiales>Anaplasmataceae>Wolbachieae>Wolbachia"
"Wolbachia endosymbiont strain TRS of Brugia malayi"	"-"	292805	2	NA	NA	1	2	NA	NA	2	NA	NA	1	NA	NA	0.0007454	NA	NA	0.0003891	0.0005329	NA	NA	0.0007454	NA	NA	0.0002847	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rickettsiales>Anaplasmataceae>Wolbachieae>Wolbachia>Wolbachia&nbsp;endosymbiont&nbsp;of&nbsp;Brugia&nbsp;malayi"
"Wolbachia endosymbiont of Folsomia candida"	"S"	169402	22	NA	NA	1	22	NA	NA	4	NA	1	8	1	NA	0.005862	NA	NA	0.0003891	0.005862	NA	NA	0.001491	NA	0.0003867	0.002278	0.0004167	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rickettsiales>Anaplasmataceae>Wolbachieae>Wolbachia"
"Neorickettsia"	"G"	33993	77	NA	NA	27	77	NA	15	27	NA	13	32	12	NA	0.02052	NA	NA	0.01051	0.02052	NA	0.006275	0.01006	NA	0.005027	0.009112	0.005	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rickettsiales>Anaplasmataceae"
"Neorickettsia helminthoeca"	"S"	33994	29	NA	NA	5	29	NA	NA	3	NA	3	1	1	NA	0.007727	NA	NA	0.001946	0.007727	NA	NA	0.001118	NA	0.00116	0.0002847	0.0004167	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rickettsiales>Anaplasmataceae>Neorickettsia"
"Neorickettsia helminthoeca str. Oregon"	"-"	1286528	29	NA	NA	5	29	NA	NA	3	NA	3	1	1	NA	0.007727	NA	NA	0.001946	0.007727	NA	NA	0.001118	NA	0.00116	0.0002847	0.0004167	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rickettsiales>Anaplasmataceae>Neorickettsia>Neorickettsia&nbsp;helminthoeca"
"Anaplasma"	"G"	768	36	NA	NA	7	36	NA	7	2	NA	2	8	3	NA	0.009592	NA	NA	0.002724	0.009592	NA	0.002928	0.0007454	NA	0.0007734	0.002278	0.00125	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rickettsiales>Anaplasmataceae"
"Candidatus Midichloria"	"G"	411566	76	NA	NA	10	76	NA	5	5	NA	2	20	3	NA	0.02025	NA	NA	0.003891	0.02025	NA	0.002092	0.001864	NA	0.0007734	0.005695	0.00125	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rickettsiales>Candidatus&nbsp;Midichloriaceae"
"Candidatus Midichloria mitochondrii"	"S"	234827	76	NA	NA	10	76	NA	5	5	NA	2	20	3	NA	0.02025	NA	NA	0.003891	0.02025	NA	0.002092	0.001864	NA	0.0007734	0.005695	0.00125	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rickettsiales>Candidatus&nbsp;Midichloriaceae>Candidatus&nbsp;Midichloria"
"Candidatus Midichloria mitochondrii IricVA"	"-"	696127	76	NA	NA	10	76	NA	5	5	NA	2	20	3	NA	0.02025	NA	NA	0.003891	0.02025	NA	0.002092	0.001864	NA	0.0007734	0.005695	0.00125	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rickettsiales>Candidatus&nbsp;Midichloriaceae>Candidatus&nbsp;Midichloria>Candidatus&nbsp;Midichloria&nbsp;mitochondrii"
"Candidatus Fokinia"	"G"	1802983	26	NA	NA	3	26	NA	4	3	NA	3	8	1	NA	0.006927	NA	NA	0.001167	0.006927	NA	0.001673	0.001118	NA	0.00116	0.002278	0.0004167	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rickettsiales>Candidatus&nbsp;Midichloriaceae"
"Candidatus Fokinia solitaria"	"S"	1802984	26	NA	NA	3	26	NA	4	3	NA	3	8	1	NA	0.006927	NA	NA	0.001167	0.006927	NA	0.001673	0.001118	NA	0.00116	0.002278	0.0004167	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rickettsiales>Candidatus&nbsp;Midichloriaceae>Candidatus&nbsp;Fokinia"
"Micavibrio aeruginosavorus EPB"	"-"	349215	30	NA	NA	17	30	NA	8	3	NA	6	11	7	NA	0.007993	NA	NA	0.006615	0.007993	NA	0.003347	0.001118	NA	0.00232	0.003132	0.002917	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>unclassified&nbsp;Alphaproteobacteria>Micavibrio>Micavibrio&nbsp;aeruginosavorus"
"SAR116 cluster"	"-"	62654	19	NA	NA	10	19	NA	3	2	NA	NA	3	3	NA	0.005062	NA	NA	0.003891	0.005062	NA	0.001255	0.0007454	NA	NA	0.0008542	0.00125	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>unclassified&nbsp;Alphaproteobacteria"
"Candidatus Puniceispirillum"	"G"	767891	19	NA	NA	10	19	NA	3	2	NA	NA	3	3	NA	0.005062	NA	NA	0.003891	0.005062	NA	0.001255	0.0007454	NA	NA	0.0008542	0.00125	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>unclassified&nbsp;Alphaproteobacteria>SAR116&nbsp;cluster"
"Candidatus Puniceispirillum marinum"	"S"	767892	19	NA	NA	10	19	NA	3	2	NA	NA	3	3	NA	0.005062	NA	NA	0.003891	0.005062	NA	0.001255	0.0007454	NA	NA	0.0008542	0.00125	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>unclassified&nbsp;Alphaproteobacteria>SAR116&nbsp;cluster>Candidatus&nbsp;Puniceispirillum"
"Candidatus Puniceispirillum marinum IMCC1322"	"-"	488538	19	NA	NA	10	19	NA	3	2	NA	NA	3	3	NA	0.005062	NA	NA	0.003891	0.005062	NA	0.001255	0.0007454	NA	NA	0.0008542	0.00125	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>unclassified&nbsp;Alphaproteobacteria>SAR116&nbsp;cluster>Candidatus&nbsp;Puniceispirillum>Candidatus&nbsp;Puniceispirillum&nbsp;marinum"
"Polymorphum"	"G"	991903	15	NA	NA	1	15	NA	1	1	NA	NA	7	2	NA	0.003996	NA	NA	0.0003891	0.003996	NA	0.0004183	0.0003727	NA	NA	0.001993	0.0008334	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>unclassified&nbsp;Alphaproteobacteria"
"Polymorphum gilvum"	"S"	991904	15	NA	NA	1	15	NA	1	1	NA	NA	7	2	NA	0.003996	NA	NA	0.0003891	0.003996	NA	0.0004183	0.0003727	NA	NA	0.001993	0.0008334	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>unclassified&nbsp;Alphaproteobacteria>Polymorphum"
"Polymorphum gilvum SL003B-26A1"	"-"	991905	15	NA	NA	1	15	NA	1	1	NA	NA	7	2	NA	0.003996	NA	NA	0.0003891	0.003996	NA	0.0004183	0.0003727	NA	NA	0.001993	0.0008334	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>unclassified&nbsp;Alphaproteobacteria>Polymorphum>Polymorphum&nbsp;gilvum"
"Holosporaceae"	"F"	44746	43	NA	NA	4	43	NA	8	15	NA	9	12	8	NA	0.01146	NA	NA	0.001556	0.01146	NA	0.003347	0.005591	NA	0.00348	0.003417	0.003333	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Holosporales"
"unclassified Holosporaceae"	"-"	204454	43	NA	NA	4	43	NA	8	15	NA	9	12	8	NA	0.01146	NA	NA	0.001556	0.01146	NA	0.003347	0.005591	NA	0.00348	0.003417	0.003333	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Holosporales>Holosporaceae"
"endosymbiont of Acanthamoeba sp. UWC8"	"S"	86106	43	NA	NA	4	43	NA	8	15	NA	9	12	8	NA	0.01146	NA	NA	0.001556	0.01146	NA	0.003347	0.005591	NA	0.00348	0.003417	0.003333	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Holosporales>Holosporaceae>unclassified&nbsp;Holosporaceae"
"Pelagibacteraceae"	"F"	1655514	105	NA	NA	40	105	NA	22	20	1	9	41	19	NA	0.02798	NA	NA	0.01556	0.02798	NA	0.009203	0.007454	0.0002562	0.00348	0.01167	0.007917	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Pelagibacterales"
"Candidatus Pelagibacter"	"G"	198251	40	NA	NA	20	40	NA	15	13	1	8	23	16	NA	0.01066	NA	NA	0.007782	0.01066	NA	0.006275	0.004845	0.0002562	0.003094	0.006549	0.006667	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Pelagibacterales>Pelagibacteraceae"
"Candidatus Pelagibacter sp. IMCC9063"	"S"	1002672	28	NA	NA	13	28	NA	14	9	1	8	14	14	NA	0.00746	NA	NA	0.005058	0.00746	NA	0.005857	0.003355	0.0002562	0.003094	0.003986	0.005834	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Pelagibacterales>Pelagibacteraceae>Candidatus&nbsp;Pelagibacter"
"Candidatus Pelagibacter sp. RS40"	"S"	1977865	10	NA	NA	7	10	NA	1	1	NA	NA	9	1	NA	0.002724	NA	NA	0.002724	0.002664	NA	0.0004183	0.0003727	NA	NA	0.002563	0.0004167	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Pelagibacterales>Pelagibacteraceae>Candidatus&nbsp;Pelagibacter"
"unclassified Pelagibacteraceae"	"-"	1655516	35	NA	NA	7	35	NA	2	3	NA	NA	10	1	NA	0.009325	NA	NA	0.002724	0.009325	NA	0.0008367	0.001118	NA	NA	0.002847	0.0004167	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Pelagibacterales>Pelagibacteraceae"
"alpha proteobacterium HIMB59"	"S"	744985	35	NA	NA	7	35	NA	2	3	NA	NA	10	1	NA	0.009325	NA	NA	0.002724	0.009325	NA	0.0008367	0.001118	NA	NA	0.002847	0.0004167	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Pelagibacterales>Pelagibacteraceae>unclassified&nbsp;Pelagibacteraceae"
"Parvularculales"	"O"	255473	39	NA	NA	19	39	NA	2	6	NA	2	14	2	NA	0.01039	NA	NA	0.007393	0.01039	NA	0.0008367	0.002236	NA	0.0007734	0.003986	0.0008334	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria"
"Parvularculaceae"	"F"	255474	39	NA	NA	19	39	NA	2	6	NA	2	14	2	NA	0.01039	NA	NA	0.007393	0.01039	NA	0.0008367	0.002236	NA	0.0007734	0.003986	0.0008334	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Parvularculales"
"Parvularcula"	"G"	208215	39	NA	NA	19	39	NA	2	6	NA	2	14	2	NA	0.01039	NA	NA	0.007393	0.01039	NA	0.0008367	0.002236	NA	0.0007734	0.003986	0.0008334	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Parvularculales>Parvularculaceae"
"Parvularcula bermudensis"	"S"	208216	39	NA	NA	19	39	NA	2	6	NA	2	14	2	NA	0.01039	NA	NA	0.007393	0.01039	NA	0.0008367	0.002236	NA	0.0007734	0.003986	0.0008334	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Parvularculales>Parvularculaceae>Parvularcula"
"Parvularcula bermudensis HTCC2503"	"-"	314260	39	NA	NA	19	39	NA	2	6	NA	2	14	2	NA	0.01039	NA	NA	0.007393	0.01039	NA	0.0008367	0.002236	NA	0.0007734	0.003986	0.0008334	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Parvularculales>Parvularculaceae>Parvularcula>Parvularcula&nbsp;bermudensis"
"Escherichia coli ABU 83972"	"-"	655817	854	NA	NA	12	16	3	7	6	854	5	9	9	NA	0.2188	NA	NA	0.004669	0.004263	0.1268	0.002928	0.002236	0.2188	0.001934	0.002563	0.00375	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Enterobacteriaceae>Escherichia>Escherichia&nbsp;coli"
"Escherichia coli BW2952"	"-"	595496	219	NA	NA	1	1	1	2	1	219	1	1	1	1	0.1783	NA	NA	0.0003891	0.0002664	0.04227	0.0008367	0.0003727	0.05611	0.0003867	0.0002847	0.0004167	0.1783	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Enterobacteriaceae>Escherichia>Escherichia&nbsp;coli>Escherichia&nbsp;coli&nbsp;K&#x2011;12"
"Escherichia coli O27:H7"	"-"	2048781	99	NA	NA	3	1	NA	1	1	99	1	NA	NA	NA	0.02537	NA	NA	0.001167	0.0002664	NA	0.0004183	0.0003727	0.02537	0.0003867	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Enterobacteriaceae>Escherichia>Escherichia&nbsp;coli"
"Escherichia coli O127:H6"	"-"	168807	1108	NA	NA	3	11	NA	3	5	1108	5	5	8	NA	0.2839	NA	NA	0.001167	0.002931	NA	0.001255	0.001864	0.2839	0.001934	0.001424	0.003333	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Enterobacteriaceae>Escherichia>Escherichia&nbsp;coli"
"Escherichia coli APEC O2-211"	"-"	1954351	82	NA	NA	2	1	NA	1	NA	82	NA	1	1	NA	0.02101	NA	NA	0.0007782	0.0002664	NA	0.0004183	NA	0.02101	NA	0.0002847	0.0004167	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Enterobacteriaceae>Escherichia>Escherichia&nbsp;coli"
"Escherichia coli IHE3034"	"-"	714962	258	NA	NA	1	1	NA	NA	NA	258	1	NA	1	1	0.1783	NA	NA	0.0003891	0.0002664	NA	NA	NA	0.06611	0.0003867	NA	0.0004167	0.1783	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Enterobacteriaceae>Escherichia>Escherichia&nbsp;coli"
"Escherichia coli APEC IMT5155"	"-"	1329907	127	NA	NA	1	3	NA	NA	NA	127	NA	2	1	NA	0.03254	NA	NA	0.0003891	0.0007993	NA	NA	NA	0.03254	NA	0.0005695	0.0004167	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Enterobacteriaceae>Escherichia>Escherichia&nbsp;coli"
"Escherichia coli O157:H16"	"-"	930406	2	NA	NA	1	NA	NA	NA	NA	2	NA	NA	NA	NA	0.0005124	NA	NA	0.0003891	NA	NA	NA	NA	0.0005124	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Enterobacteriaceae>Escherichia>Escherichia&nbsp;coli"
"Klebsiella pneumoniae subsp. pneumoniae Kp13"	"-"	1123862	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0003891	NA	NA	0.0003891	NA	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Enterobacteriaceae>Klebsiella>Klebsiella&nbsp;pneumoniae>Klebsiella&nbsp;pneumoniae&nbsp;subsp.&nbsp;pneumoniae"
"Klebsiella pneumoniae subsp. pneumoniae 1158"	"-"	1392499	3	NA	NA	1	1	NA	NA	NA	NA	NA	3	NA	NA	0.0008542	NA	NA	0.0003891	0.0002664	NA	NA	NA	NA	NA	0.0008542	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Enterobacteriaceae>Klebsiella>Klebsiella&nbsp;pneumoniae>Klebsiella&nbsp;pneumoniae&nbsp;subsp.&nbsp;pneumoniae"
"Klebsiella pneumoniae 30660/NJST258_1"	"-"	1420012	12	NA	NA	4	12	NA	NA	NA	2	2	3	4	NA	0.003197	NA	NA	0.001556	0.003197	NA	NA	NA	0.0005124	0.0007734	0.0008542	0.001667	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Enterobacteriaceae>Klebsiella>Klebsiella&nbsp;pneumoniae"
