"name"	"taxRank"	"taxID"	"Max"	"kraken2_classification_april_BC01.cladeReads"	"kraken2_classification_april_BC02.cladeReads"	"kraken2_classification_april_BC03.cladeReads"	"kraken2_classification_april_BC04.cladeReads"	"kraken2_classification_april_BC05.cladeReads"	"kraken2_classification_april_BC06.cladeReads"	"kraken2_classification_april_BC07.cladeReads"	"kraken2_classification_april_BC08.cladeReads"	"kraken2_classification_april_BC09.cladeReads"	"kraken2_classification_april_BC10.cladeReads"	"kraken2_classification_april_BC11.cladeReads"	"kraken2_classification_april_BC12.cladeReads"	"Max.1"	"kraken2_classification_april_BC01.cladeReads.."	"kraken2_classification_april_BC02.cladeReads.."	"kraken2_classification_april_BC03.cladeReads.."	"kraken2_classification_april_BC04.cladeReads.."	"kraken2_classification_april_BC05.cladeReads.."	"kraken2_classification_april_BC06.cladeReads.."	"kraken2_classification_april_BC07.cladeReads.."	"kraken2_classification_april_BC08.cladeReads.."	"kraken2_classification_april_BC09.cladeReads.."	"kraken2_classification_april_BC10.cladeReads.."	"kraken2_classification_april_BC11.cladeReads.."	"kraken2_classification_april_BC12.cladeReads.."	"lineage"
"Zunongwangia profunda"	"S"	398743	1003	NA	NA	275	453	NA	634	430	9	1003	567	547	NA	0.414	NA	NA	0.1128	0.1307	NA	0.2827	0.1693	0.002309	0.414	0.1705	0.2403	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae>Zunongwangia"
"Sediminicola"	"G"	389486	2	NA	NA	1	1	NA	2	2	NA	NA	NA	NA	NA	0.0008919	NA	NA	0.0004101	0.0002886	NA	0.0008919	0.0007874	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae"
"Sediminicola sp. YIK13"	"S"	1453352	2	NA	NA	1	1	NA	2	2	NA	NA	NA	NA	NA	0.0008919	NA	NA	0.0004101	0.0002886	NA	0.0008919	0.0007874	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae>Sediminicola"
"Blattabacterium sp. (Mastotermes darwiniensis)"	"S"	39768	5	NA	NA	2	1	NA	NA	NA	NA	1	5	NA	NA	0.001503	NA	NA	0.0008202	0.0002886	NA	NA	NA	NA	0.0004127	0.001503	NA	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Blattabacteriaceae>Blattabacterium"
"Blattabacterium cuenoti"	"S"	1653831	1	NA	NA	1	NA	NA	NA	1	NA	NA	1	NA	NA	0.0004101	NA	NA	0.0004101	NA	NA	NA	0.0003937	NA	NA	0.0003006	NA	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Blattabacteriaceae>Blattabacterium"
"Blattabacterium sp. (Nauphoeta cinerea)"	"S"	1316444	1	NA	NA	1	1	NA	NA	NA	NA	NA	NA	NA	NA	0.0004101	NA	NA	0.0004101	0.0002886	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Blattabacteriaceae>Blattabacterium"
"Blattabacterium sp. (Blattella germanica)"	"S"	624186	2	NA	NA	1	NA	NA	NA	1	NA	2	NA	NA	NA	0.0008254	NA	NA	0.0004101	NA	NA	NA	0.0003937	NA	0.0008254	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Blattabacteriaceae>Blattabacterium"
"Blattabacterium sp. (Periplaneta americana)"	"S"	367488	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0004101	NA	NA	0.0004101	NA	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Blattabacteriaceae>Blattabacterium"
"Blattabacterium sp. (Cryptocercus kyebangensis)"	"S"	298656	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0004101	NA	NA	0.0004101	NA	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Blattabacteriaceae>Blattabacterium"
"Ichthyobacteriaceae"	"F"	1755828	6	NA	NA	4	5	NA	4	6	NA	2	6	3	NA	0.002362	NA	NA	0.00164	0.001443	NA	0.001784	0.002362	NA	0.0008254	0.001804	0.001318	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales"
"Ichthyobacterium"	"G"	1755829	6	NA	NA	4	5	NA	4	6	NA	2	6	3	NA	0.002362	NA	NA	0.00164	0.001443	NA	0.001784	0.002362	NA	0.0008254	0.001804	0.001318	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Ichthyobacteriaceae"
"Ichthyobacterium seriolicida"	"S"	242600	6	NA	NA	4	5	NA	4	6	NA	2	6	3	NA	0.002362	NA	NA	0.00164	0.001443	NA	0.001784	0.002362	NA	0.0008254	0.001804	0.001318	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Ichthyobacteriaceae>Ichthyobacterium"
"Porphyromonas crevioricanis"	"S"	393921	1	NA	NA	1	1	NA	1	NA	NA	1	NA	1	NA	0.000446	NA	NA	0.0004101	0.0002886	NA	0.000446	NA	NA	0.0004127	NA	0.0004394	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Bacteroidia>Bacteroidales>Porphyromonadaceae>Porphyromonas"
"Fermentimonas"	"G"	1784836	265	NA	NA	119	136	NA	197	132	NA	265	134	105	NA	0.1094	NA	NA	0.0488	0.03924	NA	0.08786	0.05197	NA	0.1094	0.04029	0.04613	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Bacteroidia>Bacteroidales>Porphyromonadaceae"
"Fermentimonas caenicola"	"S"	1562970	265	NA	NA	119	136	NA	197	132	NA	265	134	105	NA	0.1094	NA	NA	0.0488	0.03924	NA	0.08786	0.05197	NA	0.1094	0.04029	0.04613	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Bacteroidia>Bacteroidales>Porphyromonadaceae>Fermentimonas"
"Bacteroides helcogenes"	"S"	290053	10	NA	NA	9	4	NA	6	3	NA	8	5	10	NA	0.004394	NA	NA	0.003691	0.001154	NA	0.002676	0.001181	NA	0.003302	0.001503	0.004394	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Bacteroidia>Bacteroidales>Bacteroidaceae>Bacteroides"
"Bacteroides fragilis"	"S"	817	7	NA	NA	5	6	NA	5	4	NA	4	4	7	NA	0.003076	NA	NA	0.00205	0.001731	NA	0.00223	0.001575	NA	0.001651	0.001203	0.003076	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Bacteroidia>Bacteroidales>Bacteroidaceae>Bacteroides"
"Bacteroides caccae"	"S"	47678	4	NA	NA	2	NA	NA	NA	2	NA	2	1	4	NA	0.001758	NA	NA	0.0008202	NA	NA	NA	0.0007874	NA	0.0008254	0.0003006	0.001758	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Bacteroidia>Bacteroidales>Bacteroidaceae>Bacteroides"
"Bacteroides salanitronis"	"S"	376805	8	NA	NA	1	2	NA	2	7	NA	7	8	4	NA	0.002889	NA	NA	0.0004101	0.0005771	NA	0.0008919	0.002756	NA	0.002889	0.002405	0.001758	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Bacteroidia>Bacteroidales>Bacteroidaceae>Bacteroides"
"Bacteroides zoogleoformans"	"S"	28119	1	NA	NA	1	NA	NA	1	1	NA	NA	NA	1	NA	0.000446	NA	NA	0.0004101	NA	NA	0.000446	0.0003937	NA	NA	NA	0.0004394	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Bacteroidia>Bacteroidales>Bacteroidaceae>Bacteroides"
"Prevotella enoeca"	"S"	76123	23	NA	NA	23	9	NA	11	15	NA	21	11	19	NA	0.009432	NA	NA	0.009432	0.002597	NA	0.004906	0.005906	NA	0.008667	0.003307	0.008348	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Bacteroidia>Bacteroidales>Prevotellaceae>Prevotella"
"Prevotella dentalis"	"S"	52227	15	NA	NA	15	3	NA	3	NA	NA	1	8	2	NA	0.006151	NA	NA	0.006151	0.0008657	NA	0.001338	NA	NA	0.0004127	0.002405	0.0008788	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Bacteroidia>Bacteroidales>Prevotellaceae>Prevotella"
"Prevotella ruminicola"	"S"	839	11	NA	NA	7	11	NA	11	5	NA	11	10	10	NA	0.004906	NA	NA	0.002871	0.003174	NA	0.004906	0.001969	NA	0.00454	0.003006	0.004394	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Bacteroidia>Bacteroidales>Prevotellaceae>Prevotella"
"Prevotella denticola"	"S"	28129	30	NA	NA	30	18	NA	19	16	NA	18	NA	15	NA	0.0123	NA	NA	0.0123	0.005194	NA	0.008473	0.006299	NA	0.007429	NA	0.006591	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Bacteroidia>Bacteroidales>Prevotellaceae>Prevotella"
"Prevotella jejuni"	"S"	1177574	8	NA	NA	1	6	NA	8	1	NA	NA	NA	8	NA	0.003568	NA	NA	0.0004101	0.001731	NA	0.003568	0.0003937	NA	NA	NA	0.003515	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Bacteroidia>Bacteroidales>Prevotellaceae>Prevotella"
"Prevotella fusca"	"S"	589436	6	NA	NA	1	NA	NA	NA	NA	NA	NA	6	1	NA	0.001804	NA	NA	0.0004101	NA	NA	NA	NA	NA	NA	0.001804	0.0004394	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Bacteroidia>Bacteroidales>Prevotellaceae>Prevotella"
"Prevotella melaninogenica"	"S"	28132	28	NA	NA	1	28	NA	15	1	NA	1	1	13	NA	0.008079	NA	NA	0.0004101	0.008079	NA	0.006689	0.0003937	NA	0.0004127	0.0003006	0.005712	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Bacteroidia>Bacteroidales>Prevotellaceae>Prevotella"
"Tannerella sp. oral taxon HOT-286"	"S"	712710	12	NA	NA	12	2	NA	7	2	NA	4	3	3	NA	0.004921	NA	NA	0.004921	0.0005771	NA	0.003122	0.0007874	NA	0.001651	0.0009019	0.001318	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Bacteroidia>Bacteroidales>Tannerellaceae>Tannerella"
"Parabacteroides sp. CT06"	"S"	2025876	109	NA	NA	50	1	NA	80	33	NA	45	109	44	NA	0.03568	NA	NA	0.0205	0.0002886	NA	0.03568	0.01299	NA	0.01857	0.03277	0.01933	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Bacteroidia>Bacteroidales>Tannerellaceae>Parabacteroides"
"Alistipes sp. Marseille-P5997"	"S"	2364787	16	NA	NA	10	4	NA	8	NA	NA	16	3	14	NA	0.006604	NA	NA	0.004101	0.001154	NA	0.003568	NA	NA	0.006604	0.0009019	0.006151	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Bacteroidia>Bacteroidales>Rikenellaceae>Alistipes"
"Alistipes shahii"	"S"	328814	24	NA	NA	5	7	NA	11	5	1	24	9	18	NA	0.009905	NA	NA	0.00205	0.00202	NA	0.004906	0.001969	0.0002566	0.009905	0.002706	0.007909	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Bacteroidia>Bacteroidales>Rikenellaceae>Alistipes"
"Odoribacteraceae"	"F"	1853231	38	NA	NA	29	23	NA	38	25	NA	37	16	18	NA	0.01695	NA	NA	0.01189	0.006637	NA	0.01695	0.009843	NA	0.01527	0.00481	0.007909	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Bacteroidia>Bacteroidales"
"Odoribacter"	"G"	283168	38	NA	NA	29	23	NA	38	25	NA	37	16	18	NA	0.01695	NA	NA	0.01189	0.006637	NA	0.01695	0.009843	NA	0.01527	0.00481	0.007909	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Bacteroidia>Bacteroidales>Odoribacteraceae"
"Odoribacter splanchnicus"	"S"	28118	38	NA	NA	29	23	NA	38	25	NA	37	16	18	NA	0.01695	NA	NA	0.01189	0.006637	NA	0.01695	0.009843	NA	0.01527	0.00481	0.007909	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Bacteroidia>Bacteroidales>Odoribacteraceae>Odoribacter"
"Barnesiellaceae"	"F"	2005519	28	NA	NA	28	8	NA	11	10	NA	12	3	9	NA	0.01148	NA	NA	0.01148	0.002308	NA	0.004906	0.003937	NA	0.004953	0.0009019	0.003954	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Bacteroidia>Bacteroidales"
"Barnesiella"	"G"	397864	28	NA	NA	28	8	NA	11	10	NA	12	3	9	NA	0.01148	NA	NA	0.01148	0.002308	NA	0.004906	0.003937	NA	0.004953	0.0009019	0.003954	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Bacteroidia>Bacteroidales>Barnesiellaceae"
"Barnesiella viscericola"	"S"	397865	28	NA	NA	28	8	NA	11	10	NA	12	3	9	NA	0.01148	NA	NA	0.01148	0.002308	NA	0.004906	0.003937	NA	0.004953	0.0009019	0.003954	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Bacteroidia>Bacteroidales>Barnesiellaceae>Barnesiella"
"Dysgonamonadaceae"	"F"	2005520	6	NA	NA	3	6	NA	2	6	NA	NA	NA	1	NA	0.002362	NA	NA	0.00123	0.001731	NA	0.0008919	0.002362	NA	NA	NA	0.0004394	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Bacteroidia>Bacteroidales"
"Proteiniphilum"	"G"	294702	6	NA	NA	3	6	NA	2	6	NA	NA	NA	1	NA	0.002362	NA	NA	0.00123	0.001731	NA	0.0008919	0.002362	NA	NA	NA	0.0004394	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Bacteroidia>Bacteroidales>Dysgonamonadaceae"
"Proteiniphilum saccharofermentans"	"S"	1642647	6	NA	NA	3	6	NA	2	6	NA	NA	NA	1	NA	0.002362	NA	NA	0.00123	0.001731	NA	0.0008919	0.002362	NA	NA	NA	0.0004394	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Bacteroidia>Bacteroidales>Dysgonamonadaceae>Proteiniphilum"
"Salinivirgaceae"	"F"	1970190	49	NA	NA	44	29	NA	49	9	NA	24	7	24	NA	0.02185	NA	NA	0.01804	0.008368	NA	0.02185	0.003543	NA	0.009905	0.002104	0.01055	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Bacteroidia>Marinilabiliales"
"Salinivirga"	"G"	1970191	49	NA	NA	44	29	NA	49	9	NA	24	7	24	NA	0.02185	NA	NA	0.01804	0.008368	NA	0.02185	0.003543	NA	0.009905	0.002104	0.01055	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Bacteroidia>Marinilabiliales>Salinivirgaceae"
"Salinivirga cyanobacteriivorans"	"S"	1307839	49	NA	NA	44	29	NA	49	9	NA	24	7	24	NA	0.02185	NA	NA	0.01804	0.008368	NA	0.02185	0.003543	NA	0.009905	0.002104	0.01055	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Bacteroidia>Marinilabiliales>Salinivirgaceae>Salinivirga"
"Mucilaginibacter sp. BJC16-A31"	"S"	1234841	5	NA	NA	5	1	NA	1	3	NA	2	3	4	NA	0.00205	NA	NA	0.00205	0.0002886	NA	0.000446	0.001181	NA	0.0008254	0.0009019	0.001758	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Sphingobacteriia>Sphingobacteriales>Sphingobacteriaceae>Mucilaginibacter"
"Pedobacter ginsengisoli"	"S"	363852	13	NA	NA	4	3	NA	13	6	NA	5	3	7	NA	0.005798	NA	NA	0.00164	0.0008657	NA	0.005798	0.002362	NA	0.002064	0.0009019	0.003076	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Sphingobacteriia>Sphingobacteriales>Sphingobacteriaceae>Pedobacter"
"Pedobacter sp. PACM 27299"	"S"	1727164	6	NA	NA	3	6	NA	3	4	NA	1	2	3	NA	0.001731	NA	NA	0.00123	0.001731	NA	0.001338	0.001575	NA	0.0004127	0.0006013	0.001318	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Sphingobacteriia>Sphingobacteriales>Sphingobacteriaceae>Pedobacter"
"Pedobacter heparinus"	"S"	984	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	1	NA	0.0004394	NA	NA	0.0004101	NA	NA	NA	NA	NA	NA	NA	0.0004394	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Sphingobacteriia>Sphingobacteriales>Sphingobacteriaceae>Pedobacter"
"Pseudopedobacter"	"G"	1649482	4131	NA	NA	1959	2202	NA	3622	2837	NA	4131	1850	2954	NA	1.705	NA	NA	0.8034	0.6354	NA	1.615	1.117	NA	1.705	0.5562	1.298	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Sphingobacteriia>Sphingobacteriales>Sphingobacteriaceae"
"Pseudopedobacter saltans"	"S"	151895	4131	NA	NA	1959	2202	NA	3622	2837	NA	4131	1850	2954	NA	1.705	NA	NA	0.8034	0.6354	NA	1.615	1.117	NA	1.705	0.5562	1.298	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Sphingobacteriia>Sphingobacteriales>Sphingobacteriaceae>Pseudopedobacter"
"Rhodothermaceae bacterium"	"S"	2026787	1	NA	NA	1	NA	NA	1	NA	NA	NA	NA	NA	NA	0.000446	NA	NA	0.0004101	NA	NA	0.000446	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Bacteroidetes&nbsp;Order&nbsp;II.&nbsp;Incertae&nbsp;sedis>Rhodothermaceae>unclassified&nbsp;Rhodothermaceae"
"Pelodictyon"	"G"	1099	4	NA	NA	4	2	NA	NA	NA	NA	1	2	NA	NA	0.00164	NA	NA	0.00164	0.0005771	NA	NA	NA	NA	0.0004127	0.0006013	NA	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Chlorobi>Chlorobia>Chlorobiales>Chlorobiaceae>Chlorobium/Pelodictyon&nbsp;group"
"Pelodictyon phaeoclathratiforme"	"S"	34090	4	NA	NA	4	2	NA	NA	NA	NA	1	2	NA	NA	0.00164	NA	NA	0.00164	0.0005771	NA	NA	NA	NA	0.0004127	0.0006013	NA	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Chlorobi>Chlorobia>Chlorobiales>Chlorobiaceae>Chlorobium/Pelodictyon&nbsp;group>Pelodictyon"
"Prosthecochloris sp. CIB 2401"	"S"	1868325	15	NA	NA	9	15	NA	7	1	NA	5	4	8	NA	0.004328	NA	NA	0.003691	0.004328	NA	0.003122	0.0003937	NA	0.002064	0.001203	0.003515	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Chlorobi>Chlorobia>Chlorobiales>Chlorobiaceae>Prosthecochloris"
"Prosthecochloris sp. GSB1"	"S"	281093	16	NA	NA	1	1	NA	14	4	NA	9	16	5	NA	0.006244	NA	NA	0.0004101	0.0002886	NA	0.006244	0.001575	NA	0.003714	0.00481	0.002197	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Chlorobi>Chlorobia>Chlorobiales>Chlorobiaceae>Prosthecochloris"
"Chloroherpeton"	"G"	100715	4	NA	NA	3	4	NA	2	1	1	3	2	1	NA	0.001238	NA	NA	0.00123	0.001154	NA	0.0008919	0.0003937	0.0002566	0.001238	0.0006013	0.0004394	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Chlorobi>Chlorobia>Chlorobiales>Chlorobiaceae"
"Chloroherpeton thalassium"	"S"	100716	4	NA	NA	3	4	NA	2	1	1	3	2	1	NA	0.001238	NA	NA	0.00123	0.001154	NA	0.0008919	0.0003937	0.0002566	0.001238	0.0006013	0.0004394	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Chlorobi>Chlorobia>Chlorobiales>Chlorobiaceae>Chloroherpeton"
"Ignavibacteriae"	"P"	1134404	38	NA	NA	12	38	1	21	11	1	10	19	8	NA	0.04721	NA	NA	0.004921	0.01096	0.04721	0.009365	0.004331	0.0002566	0.004127	0.005712	0.003515	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group"
"Ignavibacteria"	"C"	795747	38	NA	NA	12	38	1	21	11	1	10	19	8	NA	0.04721	NA	NA	0.004921	0.01096	0.04721	0.009365	0.004331	0.0002566	0.004127	0.005712	0.003515	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Ignavibacteriae"
"Ignavibacteriales"	"O"	795748	38	NA	NA	12	38	1	21	11	1	10	19	8	NA	0.04721	NA	NA	0.004921	0.01096	0.04721	0.009365	0.004331	0.0002566	0.004127	0.005712	0.003515	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Ignavibacteriae>Ignavibacteria"
"Ignavibacteriaceae"	"F"	795749	11	NA	NA	8	1	NA	11	1	NA	2	4	2	NA	0.004906	NA	NA	0.003281	0.0002886	NA	0.004906	0.0003937	NA	0.0008254	0.001203	0.0008788	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Ignavibacteriae>Ignavibacteria>Ignavibacteriales"
"Ignavibacterium"	"G"	795750	11	NA	NA	8	1	NA	11	1	NA	2	4	2	NA	0.004906	NA	NA	0.003281	0.0002886	NA	0.004906	0.0003937	NA	0.0008254	0.001203	0.0008788	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Ignavibacteriae>Ignavibacteria>Ignavibacteriales>Ignavibacteriaceae"
"Ignavibacterium album"	"S"	591197	11	NA	NA	8	1	NA	11	1	NA	2	4	2	NA	0.004906	NA	NA	0.003281	0.0002886	NA	0.004906	0.0003937	NA	0.0008254	0.001203	0.0008788	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Ignavibacteriae>Ignavibacteria>Ignavibacteriales>Ignavibacteriaceae>Ignavibacterium"
"Melioribacteraceae"	"F"	1334117	14	NA	NA	3	14	NA	2	2	NA	1	4	1	NA	0.00404	NA	NA	0.00123	0.00404	NA	0.0008919	0.0007874	NA	0.0004127	0.001203	0.0004394	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Ignavibacteriae>Ignavibacteria>Ignavibacteriales"
"Melioribacter"	"G"	1134403	14	NA	NA	3	14	NA	2	2	NA	1	4	1	NA	0.00404	NA	NA	0.00123	0.00404	NA	0.0008919	0.0007874	NA	0.0004127	0.001203	0.0004394	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Ignavibacteriae>Ignavibacteria>Ignavibacteriales>Melioribacteraceae"
"Melioribacter roseus"	"S"	1134405	14	NA	NA	3	14	NA	2	2	NA	1	4	1	NA	0.00404	NA	NA	0.00123	0.00404	NA	0.0008919	0.0007874	NA	0.0004127	0.001203	0.0004394	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Ignavibacteriae>Ignavibacteria>Ignavibacteriales>Melioribacteraceae>Melioribacter"
