"name"	"taxRank"	"taxID"	"Max"	"kraken2_classification_april_BC01.cladeReads"	"kraken2_classification_april_BC02.cladeReads"	"kraken2_classification_april_BC03.cladeReads"	"kraken2_classification_april_BC04.cladeReads"	"kraken2_classification_april_BC05.cladeReads"	"kraken2_classification_april_BC06.cladeReads"	"kraken2_classification_april_BC07.cladeReads"	"kraken2_classification_april_BC08.cladeReads"	"kraken2_classification_april_BC09.cladeReads"	"kraken2_classification_april_BC10.cladeReads"	"kraken2_classification_april_BC11.cladeReads"	"kraken2_classification_april_BC12.cladeReads"	"Max.1"	"kraken2_classification_april_BC01.cladeReads.."	"kraken2_classification_april_BC02.cladeReads.."	"kraken2_classification_april_BC03.cladeReads.."	"kraken2_classification_april_BC04.cladeReads.."	"kraken2_classification_april_BC05.cladeReads.."	"kraken2_classification_april_BC06.cladeReads.."	"kraken2_classification_april_BC07.cladeReads.."	"kraken2_classification_april_BC08.cladeReads.."	"kraken2_classification_april_BC09.cladeReads.."	"kraken2_classification_april_BC10.cladeReads.."	"kraken2_classification_april_BC11.cladeReads.."	"kraken2_classification_april_BC12.cladeReads.."	"lineage"
"Leptospirillum"	"G"	179	88	NA	1	6	88	NA	21	13	NA	4	24	4	NA	0.02359	NA	0.005575	0.00237	0.02359	NA	0.008918	0.00495	NA	0.001514	0.006929	0.001737	NA	"cellular&nbsp;organisms>Bacteria>Nitrospirae>Nitrospira>Nitrospirales>Nitrospiraceae"
"Acidovorax sp. JS42"	"S"	232721	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0003951	NA	NA	0.0003951	NA	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Comamonadaceae>Acidovorax"
"Delftia acidovorans"	"S"	80866	3	NA	NA	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001185	NA	NA	0.001185	NA	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Comamonadaceae>Delftia"
"Delftia tsuruhatensis"	"S"	180282	3	NA	NA	1	1	NA	3	3	NA	3	1	2	NA	0.001274	NA	NA	0.0003951	0.0002681	NA	0.001274	0.001142	NA	0.001135	0.0002887	0.0008684	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Comamonadaceae>Delftia"
"Comamonas serinivorans"	"S"	1082851	21	NA	NA	5	14	NA	3	9	NA	2	21	9	NA	0.006063	NA	NA	0.001975	0.003753	NA	0.001274	0.003427	NA	0.0007568	0.006063	0.003908	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Comamonadaceae>Comamonas"
"Comamonas aquatica"	"S"	225991	3	NA	NA	1	1	NA	2	3	NA	NA	3	1	NA	0.001142	NA	NA	0.0003951	0.0002681	NA	0.0008493	0.001142	NA	NA	0.0008662	0.0004342	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Comamonadaceae>Comamonas"
"Thiomonas intermedia"	"S"	926	3	NA	NA	3	1	NA	3	1	NA	1	3	NA	NA	0.001274	NA	NA	0.001185	0.0002681	NA	0.001274	0.0003808	NA	0.0003784	0.0008662	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>unclassified&nbsp;Burkholderiales>Burkholderiales&nbsp;Genera&nbsp;incertae&nbsp;sedis>Thiomonas"
"Burkholderia stabilis"	"S"	95485	8	NA	NA	6	5	NA	1	6	NA	4	8	NA	NA	0.00237	NA	NA	0.00237	0.00134	NA	0.0004247	0.002285	NA	0.001514	0.00231	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Burkholderia>Burkholderia&nbsp;cepacia&nbsp;complex"
"Burkholderia multivorans"	"S"	87883	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0003951	NA	NA	0.0003951	NA	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Burkholderia>Burkholderia&nbsp;cepacia&nbsp;complex"
"Burkholderia pseudomallei 7894"	"-"	441156	4	NA	NA	2	3	NA	1	NA	NA	NA	4	2	NA	0.001155	NA	NA	0.0007901	0.0008043	NA	0.0004247	NA	NA	NA	0.001155	0.0008684	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Burkholderia>pseudomallei&nbsp;group>Burkholderia&nbsp;pseudomallei"
"Burkholderia pseudomallei B03"	"-"	1439854	2	NA	NA	1	NA	NA	NA	NA	NA	NA	2	NA	NA	0.0005774	NA	NA	0.0003951	NA	NA	NA	NA	NA	NA	0.0005774	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Burkholderia>pseudomallei&nbsp;group>Burkholderia&nbsp;pseudomallei"
"Burkholderia pseudomallei MSHR1153"	"-"	1437000	1	NA	NA	1	NA	NA	NA	NA	NA	NA	1	1	NA	0.0004342	NA	NA	0.0003951	NA	NA	NA	NA	NA	NA	0.0002887	0.0004342	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Burkholderia>pseudomallei&nbsp;group>Burkholderia&nbsp;pseudomallei"
"Burkholderia pseudomallei HBPUB10134a"	"-"	1306418	4	NA	NA	1	NA	1	2	1	NA	NA	4	3	NA	0.08237	NA	NA	0.0003951	NA	0.08237	0.0008493	0.0003808	NA	NA	0.001155	0.001303	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Burkholderia>pseudomallei&nbsp;group>Burkholderia&nbsp;pseudomallei"
"Burkholderia pseudomallei MSHR3965"	"-"	1435372	3	NA	NA	1	3	NA	NA	2	NA	1	3	1	NA	0.0008662	NA	NA	0.0003951	0.0008043	NA	NA	0.0007616	NA	0.0003784	0.0008662	0.0004342	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Burkholderia>pseudomallei&nbsp;group>Burkholderia&nbsp;pseudomallei"
"Burkholderia thailandensis 34"	"-"	1249664	3	NA	NA	3	NA	NA	NA	NA	NA	NA	3	NA	NA	0.001185	NA	NA	0.001185	NA	NA	NA	NA	NA	NA	0.0008662	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Burkholderia>pseudomallei&nbsp;group>Burkholderia&nbsp;thailandensis"
"Burkholderia sp. BDU8"	"S"	1385592	4	NA	NA	2	4	NA	1	1	NA	NA	2	3	NA	0.001303	NA	NA	0.0007901	0.001072	NA	0.0004247	0.0003808	NA	NA	0.0005774	0.001303	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Burkholderia>pseudomallei&nbsp;group"
"Burkholderia gladioli"	"S"	28095	10	NA	NA	10	2	1	NA	2	NA	NA	2	NA	NA	0.08237	NA	NA	0.003951	0.0005362	0.08237	NA	0.0007616	NA	NA	0.0005774	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Burkholderia"
"Burkholderia gladioli pv. gladioli"	"-"	32009	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0003951	NA	NA	0.0003951	NA	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Burkholderia>Burkholderia&nbsp;gladioli"
"Burkholderia glumae"	"S"	337	7	NA	NA	3	6	NA	4	3	NA	1	2	7	NA	0.00304	NA	NA	0.001185	0.001609	NA	0.001699	0.001142	NA	0.0003784	0.0005774	0.00304	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Burkholderia"
"Burkholderia glumae BGR1"	"-"	626418	7	NA	NA	3	6	NA	4	3	NA	1	2	7	NA	0.00304	NA	NA	0.001185	0.001609	NA	0.001699	0.001142	NA	0.0003784	0.0005774	0.00304	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Burkholderia>Burkholderia&nbsp;glumae"
"Burkholderia sp. YI23"	"S"	1097668	3	NA	NA	1	1	NA	1	2	NA	1	2	3	NA	0.001303	NA	NA	0.0003951	0.0002681	NA	0.0004247	0.0007616	NA	0.0003784	0.0005774	0.001303	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Burkholderia"
"Paraburkholderia caledonica"	"S"	134536	8	NA	NA	8	NA	NA	2	2	NA	NA	8	NA	NA	0.003161	NA	NA	0.003161	NA	NA	0.0008493	0.0007616	NA	NA	0.00231	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Paraburkholderia"
"Paraburkholderia sp. SOS3"	"S"	1926494	12	NA	NA	1	NA	NA	1	2	NA	1	12	NA	NA	0.003465	NA	NA	0.0003951	NA	NA	0.0004247	0.0007616	NA	0.0003784	0.003465	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Paraburkholderia"
"unclassified Ralstonia"	"-"	209769	2	NA	NA	1	NA	NA	NA	2	NA	NA	NA	NA	NA	0.0007616	NA	NA	0.0003951	NA	NA	NA	0.0007616	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Ralstonia"
"blood disease bacterium A2-HR MARDI"	"S"	1944648	2	NA	NA	1	NA	NA	NA	2	NA	NA	NA	NA	NA	0.0007616	NA	NA	0.0003951	NA	NA	NA	0.0007616	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Ralstonia>unclassified&nbsp;Ralstonia"
"Cupriavidus pinatubonensis"	"S"	248026	16	NA	NA	16	NA	NA	2	NA	NA	NA	1	NA	NA	0.006321	NA	NA	0.006321	NA	NA	0.0008493	NA	NA	NA	0.0002887	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Cupriavidus"
"Cupriavidus pinatubonensis JMP134"	"-"	264198	16	NA	NA	16	NA	NA	2	NA	NA	NA	1	NA	NA	0.006321	NA	NA	0.006321	NA	NA	0.0008493	NA	NA	NA	0.0002887	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Cupriavidus>Cupriavidus&nbsp;pinatubonensis"
"Cupriavidus oxalaticus"	"S"	96344	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0003951	NA	NA	0.0003951	NA	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Cupriavidus"
"Pandoraea apista"	"S"	93218	4	NA	NA	4	NA	NA	NA	NA	NA	NA	NA	1	NA	0.00158	NA	NA	0.00158	NA	NA	NA	NA	NA	NA	NA	0.0004342	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Pandoraea"
"Pandoraea vervacti"	"S"	656178	2	NA	NA	2	NA	NA	NA	NA	NA	1	2	2	NA	0.0008684	NA	NA	0.0007901	NA	NA	NA	NA	NA	0.0003784	0.0005774	0.0008684	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Pandoraea"
"Janthinobacterium sp. 1_2014MBL_MicDiv"	"S"	1644131	20	NA	NA	2	3	NA	6	8	1	9	20	15	NA	0.006513	NA	NA	0.0007901	0.0008043	NA	0.002548	0.003046	0.0002587	0.003406	0.005774	0.006513	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Oxalobacteraceae>Janthinobacterium"
"Herbaspirillum sp. meg3"	"S"	2025949	21	NA	NA	21	6	NA	6	8	NA	2	16	10	NA	0.008296	NA	NA	0.008296	0.001609	NA	0.002548	0.003046	NA	0.0007568	0.00462	0.004342	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Oxalobacteraceae>Herbaspirillum"
"Collimonas arenae"	"S"	279058	10	NA	NA	8	7	NA	2	10	NA	3	9	8	NA	0.003808	NA	NA	0.003161	0.001877	NA	0.0008493	0.003808	NA	0.001135	0.002599	0.003474	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Oxalobacteraceae>Collimonas"
"Herminiimonas arsenicoxydans"	"S"	204773	14	NA	NA	8	12	NA	4	4	NA	6	14	9	NA	0.004042	NA	NA	0.003161	0.003217	NA	0.001699	0.001523	NA	0.00227	0.004042	0.003908	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Oxalobacteraceae>Herminiimonas"
"Achromobacter xylosoxidans A8"	"-"	762376	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	1	NA	0.0004342	NA	NA	0.0003951	NA	NA	NA	NA	NA	NA	NA	0.0004342	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Alcaligenaceae>Achromobacter>Achromobacter&nbsp;xylosoxidans"
"Achromobacter sp. AONIH1"	"S"	1758194	4	NA	NA	3	NA	NA	1	1	NA	2	4	1	NA	0.001185	NA	NA	0.001185	NA	NA	0.0004247	0.0003808	NA	0.0007568	0.001155	0.0004342	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Alcaligenaceae>Achromobacter"
"Bordetella sp. H567"	"S"	1697043	2	NA	NA	2	NA	NA	NA	NA	NA	1	NA	NA	NA	0.0007901	NA	NA	0.0007901	NA	NA	NA	NA	NA	0.0003784	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Alcaligenaceae>Bordetella"
"Bordetella flabilis"	"S"	463014	2	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0007901	NA	NA	0.0007901	NA	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Alcaligenaceae>Bordetella"
"Bordetella genomosp. 8"	"S"	1416806	2	NA	NA	2	NA	NA	NA	1	NA	NA	NA	NA	NA	0.0007901	NA	NA	0.0007901	NA	NA	NA	0.0003808	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Alcaligenaceae>Bordetella"
"Bordetella bronchiseptica"	"S"	518	8	NA	NA	1	6	NA	2	NA	NA	NA	8	5	NA	0.00231	NA	NA	0.0003951	0.001609	NA	0.0008493	NA	NA	NA	0.00231	0.002171	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Alcaligenaceae>Bordetella"
"Bordetella pseudohinzii"	"S"	1331258	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0003951	NA	NA	0.0003951	NA	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Alcaligenaceae>Bordetella"
"Taylorella equigenitalis"	"S"	29575	22	NA	NA	7	7	NA	8	2	NA	4	22	7	NA	0.006352	NA	NA	0.002765	0.001877	NA	0.003397	0.0007616	NA	0.001514	0.006352	0.00304	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Alcaligenaceae>Taylorella"
"Taylorella equigenitalis ATCC 35865"	"-"	743973	7	NA	NA	7	5	NA	4	NA	NA	NA	6	NA	NA	0.002765	NA	NA	0.002765	0.00134	NA	0.001699	NA	NA	NA	0.001732	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Alcaligenaceae>Taylorella>Taylorella&nbsp;equigenitalis"
"Azoarcus sp. KH32C"	"S"	748247	9	NA	NA	9	4	NA	2	2	NA	3	8	5	NA	0.003556	NA	NA	0.003556	0.001072	NA	0.0008493	0.0007616	NA	0.001135	0.00231	0.002171	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Rhodocyclales>Zoogloeaceae>Azoarcus"
"Thauera sp. MZ1T"	"S"	85643	33	NA	NA	33	5	1	NA	1	NA	4	9	1	NA	0.08237	NA	NA	0.01304	0.00134	0.08237	NA	0.0003808	NA	0.001514	0.002599	0.0004342	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Rhodocyclales>Zoogloeaceae>Thauera"
"Thauera hydrothermalis"	"S"	2184083	6	NA	NA	5	6	NA	2	NA	NA	NA	NA	NA	NA	0.001975	NA	NA	0.001975	0.001609	NA	0.0008493	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Rhodocyclales>Zoogloeaceae>Thauera"
"Thauera aromatica"	"S"	59405	2	NA	NA	1	2	NA	NA	NA	NA	NA	1	NA	NA	0.0005362	NA	NA	0.0003951	0.0005362	NA	NA	NA	NA	NA	0.0002887	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Rhodocyclales>Zoogloeaceae>Thauera"
"Thauera aromatica K172"	"-"	44139	2	NA	NA	1	2	NA	NA	NA	NA	NA	1	NA	NA	0.0005362	NA	NA	0.0003951	0.0005362	NA	NA	NA	NA	NA	0.0002887	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Rhodocyclales>Zoogloeaceae>Thauera>Thauera&nbsp;aromatica"
"Nitrosomonas eutropha"	"S"	916	8	NA	NA	8	5	NA	NA	1	NA	NA	1	NA	NA	0.003161	NA	NA	0.003161	0.00134	NA	NA	0.0003808	NA	NA	0.0002887	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Nitrosomonadales>Nitrosomonadaceae>Nitrosomonas"
"Nitrosomonas eutropha C91"	"-"	335283	8	NA	NA	8	5	NA	NA	1	NA	NA	1	NA	NA	0.003161	NA	NA	0.003161	0.00134	NA	NA	0.0003808	NA	NA	0.0002887	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Nitrosomonadales>Nitrosomonadaceae>Nitrosomonas>Nitrosomonas&nbsp;eutropha"
"Nitrosospira lacus"	"S"	1288494	20	NA	NA	5	20	NA	NA	1	NA	NA	NA	1	NA	0.005362	NA	NA	0.001975	0.005362	NA	NA	0.0003808	NA	NA	NA	0.0004342	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Nitrosomonadales>Nitrosomonadaceae>Nitrosospira"
"Nitrosospira briensis"	"S"	35799	7	NA	NA	2	7	NA	2	2	NA	NA	1	NA	NA	0.001877	NA	NA	0.0007901	0.001877	NA	0.0008493	0.0007616	NA	NA	0.0002887	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Nitrosomonadales>Nitrosomonadaceae>Nitrosospira"
"Nitrosospira briensis C-128"	"-"	1266925	7	NA	NA	2	7	NA	2	2	NA	NA	1	NA	NA	0.001877	NA	NA	0.0007901	0.001877	NA	0.0008493	0.0007616	NA	NA	0.0002887	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Nitrosomonadales>Nitrosomonadaceae>Nitrosospira>Nitrosospira&nbsp;briensis"
"unclassified Nitrosomonadales"	"-"	1660158	15	NA	NA	7	14	1	4	9	NA	6	15	2	NA	0.08237	NA	NA	0.002765	0.003753	0.08237	0.001699	0.003427	NA	0.00227	0.004331	0.0008684	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Nitrosomonadales"
"Neisseria meningitidis M04-240196"	"-"	935593	7	NA	NA	7	5	NA	4	1	NA	3	6	4	NA	0.002765	NA	NA	0.002765	0.00134	NA	0.001699	0.0003808	NA	0.001135	0.001732	0.001737	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Neisseriales>Neisseriaceae>Neisseria>Neisseria&nbsp;meningitidis"
"Neisseria meningitidis WUE 2594"	"-"	942513	2	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	1	NA	0.0007901	NA	NA	0.0007901	NA	NA	NA	NA	NA	NA	NA	0.0004342	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Neisseriales>Neisseriaceae>Neisseria>Neisseria&nbsp;meningitidis"
"Neisseria gonorrhoeae MS11"	"-"	528354	6	NA	NA	3	6	NA	NA	1	NA	NA	2	NA	NA	0.001609	NA	NA	0.001185	0.001609	NA	NA	0.0003808	NA	NA	0.0005774	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Neisseriales>Neisseriaceae>Neisseria>Neisseria&nbsp;gonorrhoeae"
"Neisseria sp. KEM232"	"S"	655307	9	NA	NA	5	5	NA	2	9	NA	1	6	4	NA	0.003427	NA	NA	0.001975	0.00134	NA	0.0008493	0.003427	NA	0.0003784	0.001732	0.001737	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Neisseriales>Neisseriaceae>Neisseria"
"Neisseria polysaccharea"	"S"	489	11	NA	NA	3	11	NA	NA	NA	NA	NA	2	1	NA	0.002949	NA	NA	0.001185	0.002949	NA	NA	NA	NA	NA	0.0005774	0.0004342	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Neisseriales>Neisseriaceae>Neisseria"
"Neisseria subflava"	"S"	28449	15	NA	NA	1	15	NA	NA	NA	NA	1	4	2	NA	0.004021	NA	NA	0.0003951	0.004021	NA	NA	NA	NA	0.0003784	0.001155	0.0008684	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Neisseriales>Neisseriaceae>Neisseria"
"Neisseria sp. 10023"	"S"	1853278	12	NA	NA	1	12	NA	1	3	NA	6	NA	2	NA	0.003217	NA	NA	0.0003951	0.003217	NA	0.0004247	0.001142	NA	0.00227	NA	0.0008684	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Neisseriales>Neisseriaceae>Neisseria"
"Snodgrassella"	"G"	1193515	10	NA	NA	9	10	NA	1	1	NA	NA	3	NA	NA	0.003556	NA	NA	0.003556	0.002681	NA	0.0004247	0.0003808	NA	NA	0.0008662	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Neisseriales>Neisseriaceae"
"Snodgrassella alvi"	"S"	1196083	10	NA	NA	9	10	NA	1	1	NA	NA	3	NA	NA	0.003556	NA	NA	0.003556	0.002681	NA	0.0004247	0.0003808	NA	NA	0.0008662	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Neisseriales>Neisseriaceae>Snodgrassella"
"Snodgrassella alvi wkB2"	"-"	1196094	10	NA	NA	9	10	NA	1	1	NA	NA	3	NA	NA	0.003556	NA	NA	0.003556	0.002681	NA	0.0004247	0.0003808	NA	NA	0.0008662	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Neisseriales>Neisseriaceae>Snodgrassella>Snodgrassella&nbsp;alvi"
"Laribacter hongkongensis HLHK9"	"-"	557598	42	NA	NA	35	29	NA	8	12	NA	5	42	11	NA	0.01383	NA	NA	0.01383	0.007774	NA	0.003397	0.00457	NA	0.001892	0.01213	0.004776	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Neisseriales>Chromobacteriaceae>Laribacter>Laribacter&nbsp;hongkongensis"
"Chromobacterium group"	"-"	90153	146	NA	NA	25	146	NA	8	17	NA	6	22	18	NA	0.03914	NA	NA	0.009877	0.03914	NA	0.003397	0.006473	NA	0.00227	0.006352	0.007816	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Neisseriales>Chromobacteriaceae"
"Chromobacterium"	"G"	535	146	NA	NA	25	146	NA	8	17	NA	6	22	18	NA	0.03914	NA	NA	0.009877	0.03914	NA	0.003397	0.006473	NA	0.00227	0.006352	0.007816	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Neisseriales>Chromobacteriaceae>Chromobacterium&nbsp;group"
"Chromobacterium vaccinii"	"S"	1108595	41	NA	NA	9	41	NA	2	7	NA	1	9	7	NA	0.01099	NA	NA	0.003556	0.01099	NA	0.0008493	0.002666	NA	0.0003784	0.002599	0.00304	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Neisseriales>Chromobacteriaceae>Chromobacterium&nbsp;group>Chromobacterium"
"Chromobacterium rhizoryzae"	"S"	1778675	5	NA	NA	2	5	NA	1	NA	NA	1	1	1	NA	0.00134	NA	NA	0.0007901	0.00134	NA	0.0004247	NA	NA	0.0003784	0.0002887	0.0004342	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Neisseriales>Chromobacteriaceae>Chromobacterium&nbsp;group>Chromobacterium"
"Candidatus Kinetoplastibacterium blastocrithidii"	"S"	233181	2	NA	NA	1	NA	NA	1	NA	NA	NA	1	2	NA	0.0008684	NA	NA	0.0003951	NA	NA	0.0004247	NA	NA	NA	0.0002887	0.0008684	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>unclassified&nbsp;Betaproteobacteria>Candidatus&nbsp;Kinetoplastibacterium"
"Candidatus Kinetoplastibacterium galatii"	"S"	994695	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0003951	NA	NA	0.0003951	NA	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>unclassified&nbsp;Betaproteobacteria>Candidatus&nbsp;Kinetoplastibacterium"
"Candidatus Kinetoplastibacterium galatii TCC219"	"-"	1208921	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0003951	NA	NA	0.0003951	NA	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>unclassified&nbsp;Betaproteobacteria>Candidatus&nbsp;Kinetoplastibacterium>Candidatus&nbsp;Kinetoplastibacterium&nbsp;galatii"
"Candidatus Kinetoplastibacterium oncopeltii"	"S"	994696	3	NA	NA	1	2	NA	1	2	NA	2	3	1	NA	0.0008662	NA	NA	0.0003951	0.0005362	NA	0.0004247	0.0007616	NA	0.0007568	0.0008662	0.0004342	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>unclassified&nbsp;Betaproteobacteria>Candidatus&nbsp;Kinetoplastibacterium"
