"name"	"taxRank"	"taxID"	"Max"	"kraken2_classification_april_BC01.cladeReads"	"kraken2_classification_april_BC02.cladeReads"	"kraken2_classification_april_BC03.cladeReads"	"kraken2_classification_april_BC04.cladeReads"	"kraken2_classification_april_BC05.cladeReads"	"kraken2_classification_april_BC06.cladeReads"	"kraken2_classification_april_BC07.cladeReads"	"kraken2_classification_april_BC08.cladeReads"	"kraken2_classification_april_BC09.cladeReads"	"kraken2_classification_april_BC10.cladeReads"	"kraken2_classification_april_BC11.cladeReads"	"kraken2_classification_april_BC12.cladeReads"	"Max.1"	"kraken2_classification_april_BC01.cladeReads.."	"kraken2_classification_april_BC02.cladeReads.."	"kraken2_classification_april_BC03.cladeReads.."	"kraken2_classification_april_BC04.cladeReads.."	"kraken2_classification_april_BC05.cladeReads.."	"kraken2_classification_april_BC06.cladeReads.."	"kraken2_classification_april_BC07.cladeReads.."	"kraken2_classification_april_BC08.cladeReads.."	"kraken2_classification_april_BC09.cladeReads.."	"kraken2_classification_april_BC10.cladeReads.."	"kraken2_classification_april_BC11.cladeReads.."	"kraken2_classification_april_BC12.cladeReads.."	"lineage"
"Dysgonamonadaceae"	"F"	2005520	3	NA	NA	3	1	NA	1	NA	NA	NA	NA	NA	NA	0.001309	NA	NA	0.001309	0.0002985	NA	0.0004851	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Bacteroidia>Bacteroidales"
"Proteiniphilum"	"G"	294702	3	NA	NA	3	1	NA	1	NA	NA	NA	NA	NA	NA	0.001309	NA	NA	0.001309	0.0002985	NA	0.0004851	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Bacteroidia>Bacteroidales>Dysgonamonadaceae"
"Proteiniphilum saccharofermentans"	"S"	1642647	3	NA	NA	3	1	NA	1	NA	NA	NA	NA	NA	NA	0.001309	NA	NA	0.001309	0.0002985	NA	0.0004851	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Bacteroidia>Bacteroidales>Dysgonamonadaceae>Proteiniphilum"
"Marinifilaceae"	"F"	1573805	15	NA	NA	14	14	NA	13	15	NA	12	7	14	NA	0.006714	NA	NA	0.006109	0.00418	NA	0.006307	0.006369	NA	0.005084	0.002238	0.006714	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Bacteroidia>Marinilabiliales"
"unclassified Marinifilaceae"	"-"	1717716	15	NA	NA	14	14	NA	13	15	NA	12	7	14	NA	0.006714	NA	NA	0.006109	0.00418	NA	0.006307	0.006369	NA	0.005084	0.002238	0.006714	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Bacteroidia>Marinilabiliales>Marinifilaceae"
"Marinifilaceae bacterium SPP2"	"S"	1717717	15	NA	NA	14	14	NA	13	15	NA	12	7	14	NA	0.006714	NA	NA	0.006109	0.00418	NA	0.006307	0.006369	NA	0.005084	0.002238	0.006714	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Bacteroidia>Marinilabiliales>Marinifilaceae>unclassified&nbsp;Marinifilaceae"
"Mucilaginibacter sp. HYN0043"	"S"	2305508	15	NA	NA	15	4	NA	10	5	NA	3	4	8	NA	0.006546	NA	NA	0.006546	0.001194	NA	0.004851	0.002123	NA	0.001271	0.001279	0.003837	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Sphingobacteriia>Sphingobacteriales>Sphingobacteriaceae>Mucilaginibacter"
"Mucilaginibacter gotjawali"	"S"	1550579	9	NA	NA	6	5	NA	3	3	NA	5	9	5	NA	0.002877	NA	NA	0.002618	0.001493	NA	0.001455	0.001274	NA	0.002118	0.002877	0.002398	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Sphingobacteriia>Sphingobacteriales>Sphingobacteriaceae>Mucilaginibacter"
"Mucilaginibacter sp. BJC16-A31"	"S"	1234841	5	NA	NA	2	5	NA	2	1	NA	3	3	1	NA	0.001493	NA	NA	0.0008728	0.001493	NA	0.0009703	0.0004246	NA	0.001271	0.0009589	0.0004796	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Sphingobacteriia>Sphingobacteriales>Sphingobacteriaceae>Mucilaginibacter"
"Sphingobacterium sp. 21"	"S"	743722	21	NA	NA	21	2	NA	8	2	NA	2	2	3	NA	0.009164	NA	NA	0.009164	0.0005971	NA	0.003881	0.0008491	NA	0.0008473	0.0006393	0.001439	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Sphingobacteriia>Sphingobacteriales>Sphingobacteriaceae>Sphingobacterium"
"Sphingobacterium sp. ML3W"	"S"	1538644	22	NA	NA	18	18	NA	22	15	NA	18	8	16	NA	0.01067	NA	NA	0.007855	0.005374	NA	0.01067	0.006369	NA	0.007626	0.002557	0.007673	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Sphingobacteriia>Sphingobacteriales>Sphingobacteriaceae>Sphingobacterium"
"Sphingobacterium sp. G1-14"	"S"	2003121	91	NA	NA	1	NA	NA	91	1	NA	NA	NA	1	NA	0.04415	NA	NA	0.0004364	NA	NA	0.04415	0.0004246	NA	NA	NA	0.0004796	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Sphingobacteriia>Sphingobacteriales>Sphingobacteriaceae>Sphingobacterium"
"Pedobacter ginsengisoli"	"S"	363852	12	NA	NA	3	8	NA	12	9	NA	7	3	7	NA	0.005822	NA	NA	0.001309	0.002388	NA	0.005822	0.003821	NA	0.002966	0.0009589	0.003357	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Sphingobacteriia>Sphingobacteriales>Sphingobacteriaceae>Pedobacter"
"Pedobacter sp. PACM 27299"	"S"	1727164	6	NA	NA	2	6	NA	6	NA	NA	3	3	6	NA	0.002911	NA	NA	0.0008728	0.001791	NA	0.002911	NA	NA	0.001271	0.0009589	0.002878	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Sphingobacteriia>Sphingobacteriales>Sphingobacteriaceae>Pedobacter"
"Pedobacter heparinus"	"S"	984	2	NA	NA	2	2	NA	NA	NA	NA	2	NA	1	NA	0.0008728	NA	NA	0.0008728	0.0005971	NA	NA	NA	NA	0.0008473	NA	0.0004796	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Sphingobacteriia>Sphingobacteriales>Sphingobacteriaceae>Pedobacter"
"Solitalea"	"G"	929509	32	NA	NA	17	12	NA	26	12	NA	32	10	14	NA	0.01356	NA	NA	0.007419	0.003583	NA	0.01261	0.005095	NA	0.01356	0.003196	0.006714	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Sphingobacteriia>Sphingobacteriales>Sphingobacteriaceae"
"Solitalea canadensis"	"S"	995	32	NA	NA	17	12	NA	26	12	NA	32	10	14	NA	0.01356	NA	NA	0.007419	0.003583	NA	0.01261	0.005095	NA	0.01356	0.003196	0.006714	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Sphingobacteriia>Sphingobacteriales>Sphingobacteriaceae>Solitalea"
"Salinibacter"	"G"	146918	57	NA	NA	36	31	NA	56	43	NA	57	24	38	1	0.2899	NA	NA	0.01571	0.009255	NA	0.02717	0.01826	NA	0.02415	0.007671	0.01822	0.2899	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Bacteroidetes&nbsp;Order&nbsp;II.&nbsp;Incertae&nbsp;sedis>Rhodothermaceae"
"Salinibacter ruber"	"S"	146919	57	NA	NA	36	31	NA	56	43	NA	57	24	38	1	0.2899	NA	NA	0.01571	0.009255	NA	0.02717	0.01826	NA	0.02415	0.007671	0.01822	0.2899	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Bacteroidetes&nbsp;Order&nbsp;II.&nbsp;Incertae&nbsp;sedis>Rhodothermaceae>Salinibacter"
"unclassified Rhodothermaceae"	"-"	1196022	25	NA	NA	8	25	NA	9	5	NA	8	25	10	NA	0.007991	NA	NA	0.003491	0.007464	NA	0.004366	0.002123	NA	0.003389	0.007991	0.004796	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Bacteroidetes&nbsp;Order&nbsp;II.&nbsp;Incertae&nbsp;sedis>Rhodothermaceae"
"Rhodothermaceae bacterium"	"S"	2026787	8	NA	NA	8	1	NA	1	NA	NA	NA	NA	NA	NA	0.003491	NA	NA	0.003491	0.0002985	NA	0.0004851	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Bacteroidetes&nbsp;Order&nbsp;II.&nbsp;Incertae&nbsp;sedis>Rhodothermaceae>unclassified&nbsp;Rhodothermaceae"
"Chlorobi"	"P"	1090	53	NA	NA	17	22	1	53	30	1	34	33	22	NA	0.09363	NA	NA	0.007419	0.006568	0.09363	0.02571	0.01274	0.0002588	0.0144	0.01055	0.01055	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group"
"Chlorobia"	"C"	191410	53	NA	NA	17	22	1	53	30	1	34	33	22	NA	0.09363	NA	NA	0.007419	0.006568	0.09363	0.02571	0.01274	0.0002588	0.0144	0.01055	0.01055	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Chlorobi"
"Chlorobiales"	"O"	191411	53	NA	NA	17	22	1	53	30	1	34	33	22	NA	0.09363	NA	NA	0.007419	0.006568	0.09363	0.02571	0.01274	0.0002588	0.0144	0.01055	0.01055	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Chlorobi>Chlorobia"
"Chlorobiaceae"	"F"	191412	53	NA	NA	17	22	1	53	30	1	34	33	22	NA	0.09363	NA	NA	0.007419	0.006568	0.09363	0.02571	0.01274	0.0002588	0.0144	0.01055	0.01055	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Chlorobi>Chlorobia>Chlorobiales"
"Chlorobium/Pelodictyon group"	"-"	274493	18	NA	NA	5	3	NA	18	14	NA	13	4	11	NA	0.008732	NA	NA	0.002182	0.0008956	NA	0.008732	0.005944	NA	0.005507	0.001279	0.005275	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Chlorobi>Chlorobia>Chlorobiales>Chlorobiaceae"
"Chlorobium"	"G"	1091	18	NA	NA	3	3	NA	18	13	NA	12	2	11	NA	0.008732	NA	NA	0.001309	0.0008956	NA	0.008732	0.005519	NA	0.005084	0.0006393	0.005275	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Chlorobi>Chlorobia>Chlorobiales>Chlorobiaceae>Chlorobium/Pelodictyon&nbsp;group"
"Chlorobium chlorochromatii"	"S"	337090	18	NA	NA	3	3	NA	18	13	NA	12	1	11	NA	0.008732	NA	NA	0.001309	0.0008956	NA	0.008732	0.005519	NA	0.005084	0.0003196	0.005275	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Chlorobi>Chlorobia>Chlorobiales>Chlorobiaceae>Chlorobium/Pelodictyon&nbsp;group>Chlorobium"
"Pelodictyon"	"G"	1099	2	NA	NA	2	NA	NA	NA	1	NA	1	NA	NA	NA	0.0008728	NA	NA	0.0008728	NA	NA	NA	0.0004246	NA	0.0004237	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Chlorobi>Chlorobia>Chlorobiales>Chlorobiaceae>Chlorobium/Pelodictyon&nbsp;group"
"Pelodictyon phaeoclathratiforme"	"S"	34090	2	NA	NA	2	NA	NA	NA	1	NA	1	NA	NA	NA	0.0008728	NA	NA	0.0008728	NA	NA	NA	0.0004246	NA	0.0004237	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Chlorobi>Chlorobia>Chlorobiales>Chlorobiaceae>Chlorobium/Pelodictyon&nbsp;group>Pelodictyon"
"Chloroherpeton"	"G"	100715	4	NA	NA	4	4	NA	1	NA	1	1	2	NA	NA	0.001746	NA	NA	0.001746	0.001194	NA	0.0004851	NA	0.0002588	0.0004237	0.0006393	NA	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Chlorobi>Chlorobia>Chlorobiales>Chlorobiaceae"
"Chloroherpeton thalassium"	"S"	100716	4	NA	NA	4	4	NA	1	NA	1	1	2	NA	NA	0.001746	NA	NA	0.001746	0.001194	NA	0.0004851	NA	0.0002588	0.0004237	0.0006393	NA	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Chlorobi>Chlorobia>Chlorobiales>Chlorobiaceae>Chloroherpeton"
"Chlorobaculum"	"G"	256319	7	NA	NA	3	4	NA	7	2	NA	7	3	1	NA	0.003396	NA	NA	0.001309	0.001194	NA	0.003396	0.0008491	NA	0.002966	0.0009589	0.0004796	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Chlorobi>Chlorobia>Chlorobiales>Chlorobiaceae"
"Chlorobaculum limnaeum"	"S"	274537	7	NA	NA	3	4	NA	6	2	NA	7	3	1	NA	0.002966	NA	NA	0.001309	0.001194	NA	0.002911	0.0008491	NA	0.002966	0.0009589	0.0004796	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Chlorobi>Chlorobia>Chlorobiales>Chlorobiaceae>Chlorobaculum"
"Prosthecochloris"	"G"	1101	27	NA	NA	5	11	1	27	13	NA	13	24	7	NA	0.09363	NA	NA	0.002182	0.003284	0.09363	0.0131	0.005519	NA	0.005507	0.007671	0.003357	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Chlorobi>Chlorobia>Chlorobiales>Chlorobiaceae"
"Prosthecochloris sp. CIB 2401"	"S"	1868325	9	NA	NA	4	9	NA	8	1	NA	6	5	1	NA	0.003881	NA	NA	0.001746	0.002687	NA	0.003881	0.0004246	NA	0.002542	0.001598	0.0004796	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Chlorobi>Chlorobia>Chlorobiales>Chlorobiaceae>Prosthecochloris"
"Prosthecochloris sp. GSB1"	"S"	281093	19	NA	NA	1	2	1	19	12	NA	7	18	6	NA	0.09363	NA	NA	0.0004364	0.0005971	0.09363	0.009217	0.005095	NA	0.002966	0.005754	0.002878	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Chlorobi>Chlorobia>Chlorobiales>Chlorobiaceae>Prosthecochloris"
"Ignavibacteriaceae"	"F"	795749	12	NA	NA	6	4	NA	12	1	NA	1	1	1	NA	0.005822	NA	NA	0.002618	0.001194	NA	0.005822	0.0004246	NA	0.0004237	0.0003196	0.0004796	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Ignavibacteriae>Ignavibacteria>Ignavibacteriales"
"Ignavibacterium"	"G"	795750	12	NA	NA	6	4	NA	12	1	NA	1	1	1	NA	0.005822	NA	NA	0.002618	0.001194	NA	0.005822	0.0004246	NA	0.0004237	0.0003196	0.0004796	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Ignavibacteriae>Ignavibacteria>Ignavibacteriales>Ignavibacteriaceae"
"Ignavibacterium album"	"S"	591197	12	NA	NA	6	4	NA	12	1	NA	1	1	1	NA	0.005822	NA	NA	0.002618	0.001194	NA	0.005822	0.0004246	NA	0.0004237	0.0003196	0.0004796	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Ignavibacteriae>Ignavibacteria>Ignavibacteriales>Ignavibacteriaceae>Ignavibacterium"
"Balneolaeota"	"P"	1936987	3	NA	NA	1	1	NA	3	2	NA	1	1	1	NA	0.001455	NA	NA	0.0004364	0.0002985	NA	0.001455	0.0008491	NA	0.0004237	0.0003196	0.0004796	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group"
"unclassified Balneolaeota"	"-"	2489366	3	NA	NA	1	1	NA	3	2	NA	1	1	1	NA	0.001455	NA	NA	0.0004364	0.0002985	NA	0.001455	0.0008491	NA	0.0004237	0.0003196	0.0004796	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Balneolaeota"
"Candidatus Cyclonatronum"	"G"	2489367	3	NA	NA	1	1	NA	3	2	NA	1	1	1	NA	0.001455	NA	NA	0.0004364	0.0002985	NA	0.001455	0.0008491	NA	0.0004237	0.0003196	0.0004796	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Balneolaeota>unclassified&nbsp;Balneolaeota"
"Candidatus Cyclonatronum proteinivorum"	"S"	1457365	3	NA	NA	1	1	NA	3	2	NA	1	1	1	NA	0.001455	NA	NA	0.0004364	0.0002985	NA	0.001455	0.0008491	NA	0.0004237	0.0003196	0.0004796	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Balneolaeota>unclassified&nbsp;Balneolaeota>Candidatus&nbsp;Cyclonatronum"
"Bacillus mycoides"	"S"	1405	53	NA	NA	16	18	NA	5	6	53	2	8	4	NA	0.01372	NA	NA	0.006982	0.005374	NA	0.002426	0.002547	0.01372	0.0008473	0.002557	0.001918	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae>Bacillus>Bacillus&nbsp;cereus&nbsp;group"
"Bacillus amyloliquefaciens"	"S"	1390	869	NA	NA	8	6	NA	5	3	869	2	8	3	NA	0.2249	NA	NA	0.003491	0.001791	NA	0.002426	0.001274	0.2249	0.0008473	0.002557	0.001439	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae>Bacillus>Bacillus&nbsp;subtilis&nbsp;group>Bacillus&nbsp;amyloliquefaciens&nbsp;group"
"Bacillus atrophaeus"	"S"	1452	150	NA	NA	2	NA	NA	1	NA	150	NA	1	NA	NA	0.03882	NA	NA	0.0008728	NA	NA	0.0004851	NA	0.03882	NA	0.0003196	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae>Bacillus>Bacillus&nbsp;subtilis&nbsp;group"
"Bacillus paralicheniformis"	"S"	1648923	48	NA	NA	1	5	NA	NA	NA	48	NA	1	NA	NA	0.01242	NA	NA	0.0004364	0.001493	NA	NA	NA	0.01242	NA	0.0003196	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae>Bacillus>Bacillus&nbsp;subtilis&nbsp;group"
"Bacillus safensis"	"S"	561879	142	NA	NA	8	26	NA	8	8	142	10	11	10	NA	0.03675	NA	NA	0.003491	0.007762	NA	0.003881	0.003397	0.03675	0.004237	0.003516	0.004796	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae>Bacillus"
"Bacillus sp. Y1"	"S"	352858	7	NA	NA	7	1	NA	NA	NA	2	1	1	NA	NA	0.003055	NA	NA	0.003055	0.0002985	NA	NA	NA	0.0005176	0.0004237	0.0003196	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae>Bacillus"
"Bacillus sp. X1(2014)"	"S"	1565991	54	NA	NA	3	NA	NA	NA	1	54	NA	NA	NA	NA	0.01398	NA	NA	0.001309	NA	NA	NA	0.0004246	0.01398	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae>Bacillus"
"Bacillus cohnii"	"S"	33932	26	NA	NA	2	6	NA	10	11	26	9	2	3	NA	0.006729	NA	NA	0.0008728	0.001791	NA	0.004851	0.00467	0.006729	0.003813	0.0006393	0.001439	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae>Bacillus"
"Bacillus kochii"	"S"	859143	2	NA	NA	2	NA	NA	NA	1	NA	NA	2	2	NA	0.0009592	NA	NA	0.0008728	NA	NA	NA	0.0004246	NA	NA	0.0006393	0.0009592	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae>Bacillus"
"Bacillus coagulans"	"S"	1398	9	NA	NA	2	5	NA	2	1	9	1	NA	2	NA	0.002329	NA	NA	0.0008728	0.001493	NA	0.0009703	0.0004246	0.002329	0.0004237	NA	0.0009592	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae>Bacillus"
"Bacillus gobiensis"	"S"	1441095	7	NA	NA	1	1	NA	NA	NA	7	NA	1	NA	NA	0.001812	NA	NA	0.0004364	0.0002985	NA	NA	NA	0.001812	NA	0.0003196	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae>Bacillus"
"Bacillus simplex"	"S"	1478	1	NA	NA	1	NA	NA	NA	1	NA	NA	NA	NA	NA	0.0004364	NA	NA	0.0004364	NA	NA	NA	0.0004246	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae>Bacillus"
"Bacillus cellulosilyticus"	"S"	1413	4	NA	NA	1	NA	NA	1	NA	4	NA	NA	NA	NA	0.001035	NA	NA	0.0004364	NA	NA	0.0004851	NA	0.001035	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae>Bacillus"
"Bacillus methanolicus"	"S"	1471	1	NA	NA	1	NA	NA	NA	NA	1	1	NA	NA	NA	0.0004364	NA	NA	0.0004364	NA	NA	NA	NA	0.0002588	0.0004237	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae>Bacillus"
"Bacillus sp. 1NLA3E"	"S"	666686	51	NA	NA	1	1	NA	NA	1	51	NA	1	NA	NA	0.0132	NA	NA	0.0004364	0.0002985	NA	NA	0.0004246	0.0132	NA	0.0003196	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae>Bacillus"
"Bacillus lentus"	"S"	1467	3	NA	NA	1	NA	NA	NA	NA	1	NA	3	NA	NA	0.0009589	NA	NA	0.0004364	NA	NA	NA	NA	0.0002588	NA	0.0009589	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae>Bacillus"
"Bacillus thermoamylovorans"	"S"	35841	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0004364	NA	NA	0.0004364	NA	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae>Bacillus"
"Bacillus litoralis"	"S"	152268	4	NA	NA	1	NA	NA	NA	NA	4	NA	1	NA	NA	0.001035	NA	NA	0.0004364	NA	NA	NA	NA	0.001035	NA	0.0003196	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae>Bacillus"
"Lysinibacillus sp. Marseille-P5727"	"S"	2086577	25	NA	NA	23	25	NA	3	4	14	6	15	4	NA	0.01004	NA	NA	0.01004	0.007464	NA	0.001455	0.001698	0.003623	0.002542	0.004795	0.001918	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae>Lysinibacillus"
"Lysinibacillus fusiformis"	"S"	28031	14	NA	NA	4	NA	NA	NA	NA	14	NA	NA	NA	NA	0.003623	NA	NA	0.001746	NA	NA	NA	NA	0.003623	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae>Lysinibacillus"
"Lysinibacillus sp. 2017"	"S"	2169540	2	NA	NA	2	1	NA	NA	1	NA	NA	NA	NA	NA	0.0008728	NA	NA	0.0008728	0.0002985	NA	NA	0.0004246	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae>Lysinibacillus"
"Geobacillus thermoleovorans"	"S"	33941	4	NA	NA	3	1	NA	1	NA	4	NA	NA	NA	NA	0.001309	NA	NA	0.001309	0.0002985	NA	0.0004851	NA	0.001035	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae>Geobacillus>Geobacillus&nbsp;thermoleovorans&nbsp;group"
"Oceanobacillus sp. 160"	"S"	2052660	9	NA	NA	2	NA	NA	NA	NA	9	NA	NA	NA	NA	0.002329	NA	NA	0.0008728	NA	NA	NA	NA	0.002329	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae>Oceanobacillus"
