"name"	"taxRank"	"taxID"	"Max"	"kraken2_classification_august_BC01.cladeReads"	"kraken2_classification_august_BC02.cladeReads"	"kraken2_classification_august_BC03.cladeReads"	"kraken2_classification_august_BC04.cladeReads"	"kraken2_classification_august_BC05.cladeReads"	"kraken2_classification_august_BC06.cladeReads"	"kraken2_classification_august_BC07.cladeReads"	"kraken2_classification_august_BC08.cladeReads"	"kraken2_classification_august_BC09.cladeReads"	"kraken2_classification_august_BC10.cladeReads"	"kraken2_classification_august_BC11.cladeReads"	"kraken2_classification_august_BC12.cladeReads"	"Max.1"	"kraken2_classification_august_BC01.cladeReads.."	"kraken2_classification_august_BC02.cladeReads.."	"kraken2_classification_august_BC03.cladeReads.."	"kraken2_classification_august_BC04.cladeReads.."	"kraken2_classification_august_BC05.cladeReads.."	"kraken2_classification_august_BC06.cladeReads.."	"kraken2_classification_august_BC07.cladeReads.."	"kraken2_classification_august_BC08.cladeReads.."	"kraken2_classification_august_BC09.cladeReads.."	"kraken2_classification_august_BC10.cladeReads.."	"kraken2_classification_august_BC11.cladeReads.."	"kraken2_classification_august_BC12.cladeReads.."	"lineage"
"Candidatus Aquiluna sp. UB-MaderosW2red"	"S"	1855377	3338	530	39	1	6	1246	1122	1492	24	NA	846	3338	330	0.7326	0.1781	0.08549	0.1637	0.5639	0.1524	0.1426	0.2139	0.001362	NA	0.5839	0.3725	0.7326	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Micrococcales>Microbacteriaceae>Luna&nbsp;cluster>Luna&#x2011;1&nbsp;subcluster>Candidatus&nbsp;Aquiluna"
"Aurantimicrobium"	"G"	1705353	2219	654	82	4	9	1278	1610	2219	16	1	514	2083	255	0.8459	0.2198	0.1797	0.6547	0.8459	0.1563	0.2046	0.3181	0.000908	0.1393	0.3547	0.2324	0.5661	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Micrococcales>Microbacteriaceae"
"Aurantimicrobium sp. MWH-Mo1"	"S"	1987356	1598	441	55	1	7	843	991	1598	10	1	372	1302	193	0.6579	0.1482	0.1206	0.1637	0.6579	0.1031	0.1259	0.2291	0.0005675	0.1393	0.2567	0.1453	0.4285	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Micrococcales>Microbacteriaceae>Aurantimicrobium"
"Aurantimicrobium minutum"	"S"	708131	213	213	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	0.07158	0.07158	NA	NA	NA	NA	NA	NA	5.675e-05	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Micrococcales>Microbacteriaceae>Aurantimicrobium"
"Microbacterium"	"G"	33882	869	276	46	1	NA	398	458	583	2	2	189	869	32	0.2786	0.09275	0.1008	0.1637	NA	0.04867	0.0582	0.08357	0.0001135	0.2786	0.1304	0.09697	0.07104	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Micrococcales>Microbacteriaceae"
"Microbacterium sp. str. 'China'"	"S"	2103230	706	212	36	NA	NA	315	360	427	1	NA	142	706	22	0.098	0.07124	0.07891	NA	NA	0.03852	0.04575	0.06121	5.675e-05	NA	0.098	0.07878	0.04884	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Micrococcales>Microbacteriaceae>Microbacterium"
"Microbacterium hominis"	"S"	162426	71	53	5	NA	NA	48	45	71	NA	NA	20	58	2	0.01781	0.01781	0.01096	NA	NA	0.005869	0.005718	0.01018	NA	NA	0.0138	0.006472	0.00444	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Micrococcales>Microbacteriaceae>Microbacterium"
"Microbacterium aurum"	"S"	36805	65	8	2	NA	NA	29	30	65	NA	NA	15	62	2	0.01035	0.002688	0.004384	NA	NA	0.003546	0.003812	0.009318	NA	NA	0.01035	0.006918	0.00444	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Micrococcales>Microbacteriaceae>Microbacterium"
"Microbacterium sp. No. 7"	"S"	1714373	7	1	NA	NA	NA	1	7	5	NA	NA	NA	7	1	0.00222	0.000336	NA	NA	NA	0.0001223	0.0008895	0.0007168	NA	NA	NA	0.0007811	0.00222	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Micrococcales>Microbacteriaceae>Microbacterium"
"Microbacterium sp. XT11"	"S"	367477	6	1	NA	NA	NA	NA	1	NA	NA	NA	6	6	1	0.004141	0.000336	NA	NA	NA	NA	0.0001271	NA	NA	NA	0.004141	0.0006695	0.00222	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Micrococcales>Microbacteriaceae>Microbacterium"
"Pontimonas"	"G"	1434032	111	40	4	NA	NA	66	72	44	NA	NA	18	111	4	0.01344	0.01344	0.008768	NA	NA	0.00807	0.009149	0.006307	NA	NA	0.01242	0.01239	0.00888	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Micrococcales>Microbacteriaceae"
"Pontimonas salivibrio"	"S"	1159327	111	40	4	NA	NA	66	72	44	NA	NA	18	111	4	0.01344	0.01344	0.008768	NA	NA	0.00807	0.009149	0.006307	NA	NA	0.01242	0.01239	0.00888	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Micrococcales>Microbacteriaceae>Pontimonas"
"Gryllotalpicola"	"G"	1195526	417	37	8	NA	NA	189	171	417	1	NA	124	397	33	0.08558	0.01243	0.01754	NA	NA	0.02311	0.02173	0.05978	5.675e-05	NA	0.08558	0.0443	0.07326	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Micrococcales>Microbacteriaceae"
"Gryllotalpicola sp. 2DFW10M-5"	"S"	2419771	417	37	8	NA	NA	189	171	417	1	NA	124	397	33	0.08558	0.01243	0.01754	NA	NA	0.02311	0.02173	0.05978	5.675e-05	NA	0.08558	0.0443	0.07326	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Micrococcales>Microbacteriaceae>Gryllotalpicola"
"Agromyces"	"G"	33877	431	29	5	NA	1	174	218	349	1	NA	106	431	3	0.09398	0.009745	0.01096	NA	0.09398	0.02128	0.0277	0.05003	5.675e-05	NA	0.07316	0.04809	0.00666	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Micrococcales>Microbacteriaceae"
"Agromyces sp. 30A"	"S"	2080742	423	25	3	NA	1	168	213	343	1	NA	105	423	3	0.09398	0.008401	0.006576	NA	0.09398	0.02054	0.02707	0.04917	5.675e-05	NA	0.07247	0.0472	0.00666	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Micrococcales>Microbacteriaceae>Agromyces"
"Agromyces flavus"	"S"	589382	4	2	1	NA	NA	3	4	3	NA	NA	1	3	NA	0.002192	0.0006721	0.002192	NA	NA	0.0003668	0.0005083	0.0004301	NA	NA	0.0006902	0.0003348	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Micrococcales>Microbacteriaceae>Agromyces"
"Agromyces aureus"	"S"	453304	4	2	NA	NA	NA	3	1	2	NA	NA	NA	4	NA	0.0006721	0.0006721	NA	NA	NA	0.0003668	0.0001271	0.0002867	NA	NA	NA	0.0004463	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Micrococcales>Microbacteriaceae>Agromyces"
"Rathayibacter"	"G"	33886	23	23	2	NA	NA	3	3	3	NA	NA	2	3	1	0.007729	0.007729	0.004384	NA	NA	0.0003668	0.0003812	0.0004301	NA	NA	0.00138	0.0003348	0.00222	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Micrococcales>Microbacteriaceae"
"Rathayibacter tritici"	"S"	33888	21	21	2	NA	NA	1	1	NA	NA	NA	NA	2	1	0.007057	0.007057	0.004384	NA	NA	0.0001223	0.0001271	NA	NA	NA	NA	0.0002232	0.00222	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Micrococcales>Microbacteriaceae>Rathayibacter"
"Rathayibacter toxicus"	"S"	145458	3	2	NA	NA	NA	2	2	3	NA	NA	2	1	NA	0.00138	0.0006721	NA	NA	NA	0.0002446	0.0002541	0.0004301	NA	NA	0.00138	0.0001116	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Micrococcales>Microbacteriaceae>Rathayibacter"
"Clavibacter"	"G"	1573	21	21	4	NA	NA	12	10	13	NA	NA	4	11	1	0.008768	0.007057	0.008768	NA	NA	0.001467	0.001271	0.001864	NA	NA	0.002761	0.001227	0.00222	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Micrococcales>Microbacteriaceae"
"Clavibacter michiganensis"	"S"	28447	21	21	4	NA	NA	12	10	13	NA	NA	4	11	1	0.008768	0.007057	0.008768	NA	NA	0.001467	0.001271	0.001864	NA	NA	0.002761	0.001227	0.00222	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Micrococcales>Microbacteriaceae>Clavibacter"
"Salinibacterium"	"G"	235888	13	13	NA	1	NA	4	7	3	NA	NA	4	6	NA	0.1637	0.004369	NA	0.1637	NA	0.0004891	0.0008895	0.0004301	NA	NA	0.002761	0.0006695	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Micrococcales>Microbacteriaceae"
"Salinibacterium sp. CGMCC 1.16371"	"S"	2079791	13	13	NA	1	NA	4	7	3	NA	NA	4	6	NA	0.1637	0.004369	NA	0.1637	NA	0.0004891	0.0008895	0.0004301	NA	NA	0.002761	0.0006695	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Micrococcales>Microbacteriaceae>Salinibacterium"
"Agrococcus"	"G"	46352	50	9	3	NA	NA	24	35	27	1	NA	13	50	1	0.008972	0.003024	0.006576	NA	NA	0.002935	0.004447	0.00387	5.675e-05	NA	0.008972	0.005579	0.00222	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Micrococcales>Microbacteriaceae"
"Agrococcus carbonis"	"S"	684552	36	6	1	NA	NA	16	24	15	1	NA	5	36	NA	0.004017	0.002016	0.002192	NA	NA	0.001956	0.00305	0.00215	5.675e-05	NA	0.003451	0.004017	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Micrococcales>Microbacteriaceae>Agrococcus"
"Agrococcus jejuensis"	"S"	399736	13	2	2	NA	NA	5	8	7	NA	NA	8	13	1	0.005521	0.0006721	0.004384	NA	NA	0.0006114	0.001017	0.001003	NA	NA	0.005521	0.001451	0.00222	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Micrococcales>Microbacteriaceae>Agrococcus"
"Curtobacterium"	"G"	2034	19	9	4	1	NA	11	7	17	NA	NA	6	19	NA	0.1637	0.003024	0.008768	0.1637	NA	0.001345	0.0008895	0.002437	NA	NA	0.004141	0.00212	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Micrococcales>Microbacteriaceae"
"Curtobacterium sp. MR_MD2014"	"S"	1561023	16	7	4	1	NA	8	6	15	NA	NA	5	16	NA	0.1637	0.002352	0.008768	0.1637	NA	0.0009782	0.0007624	0.00215	NA	NA	0.003451	0.001785	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Micrococcales>Microbacteriaceae>Curtobacterium"
"Curtobacterium pusillum"	"S"	69373	3	2	NA	NA	NA	3	1	2	NA	NA	1	3	NA	0.0006902	0.0006721	NA	NA	NA	0.0003668	0.0001271	0.0002867	NA	NA	0.0006902	0.0003348	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Micrococcales>Microbacteriaceae>Curtobacterium"
"Frondihabitans"	"G"	447237	34	8	3	NA	NA	16	20	27	1	NA	14	34	3	0.009662	0.002688	0.006576	NA	NA	0.001956	0.002541	0.00387	5.675e-05	NA	0.009662	0.003794	0.00666	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Micrococcales>Microbacteriaceae"
"Frondihabitans sp. 762G35"	"S"	1446794	22	7	3	NA	NA	10	13	21	1	NA	8	22	3	0.00666	0.002352	0.006576	NA	NA	0.001223	0.001652	0.00301	5.675e-05	NA	0.005521	0.002455	0.00666	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Micrococcales>Microbacteriaceae>Frondihabitans"
"Microcella"	"G"	337004	128	8	1	NA	NA	63	52	45	1	NA	21	128	NA	0.01449	0.002688	0.002192	NA	NA	0.007704	0.006608	0.006451	5.675e-05	NA	0.01449	0.01428	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Micrococcales>Microbacteriaceae"
"Microcella alkaliphila"	"S"	279828	128	8	1	NA	NA	63	52	45	1	NA	21	128	NA	0.01449	0.002688	0.002192	NA	NA	0.007704	0.006608	0.006451	5.675e-05	NA	0.01449	0.01428	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Micrococcales>Microbacteriaceae>Microcella"
"Mycetocola"	"G"	76634	7	7	1	NA	NA	1	6	1	NA	NA	NA	4	NA	0.002352	0.002352	0.002192	NA	NA	0.0001223	0.0007624	0.0001434	NA	NA	NA	0.0004463	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Micrococcales>Microbacteriaceae"
"Mycetocola sp. 449"	"S"	2079792	7	7	1	NA	NA	1	6	1	NA	NA	NA	4	NA	0.002352	0.002352	0.002192	NA	NA	0.0001223	0.0007624	0.0001434	NA	NA	NA	0.0004463	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Micrococcales>Microbacteriaceae>Mycetocola"
"Leifsonia"	"G"	110932	24	5	1	NA	NA	14	14	23	2	NA	6	24	1	0.004141	0.00168	0.002192	NA	NA	0.001712	0.001779	0.003297	0.0001135	NA	0.004141	0.002678	0.00222	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Micrococcales>Microbacteriaceae"
"Leifsonia xyli"	"S"	1575	14	3	NA	NA	NA	6	7	7	1	NA	4	14	NA	0.002761	0.001008	NA	NA	NA	0.0007337	0.0008895	0.001003	5.675e-05	NA	0.002761	0.001562	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Micrococcales>Microbacteriaceae>Leifsonia"
"Cryobacterium"	"G"	69578	5	3	NA	NA	NA	2	2	NA	NA	NA	1	5	NA	0.001008	0.001008	NA	NA	NA	0.0002446	0.0002541	NA	NA	NA	0.0006902	0.0005579	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Micrococcales>Microbacteriaceae"
"Plantibacter"	"G"	190323	16	3	NA	NA	NA	2	6	2	1	NA	4	16	1	0.002761	0.001008	NA	NA	NA	0.0002446	0.0007624	0.0002867	5.675e-05	NA	0.002761	0.001785	0.00222	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Micrococcales>Microbacteriaceae"
"Plantibacter flavus"	"S"	150123	16	3	NA	NA	NA	2	6	2	1	NA	4	16	1	0.002761	0.001008	NA	NA	NA	0.0002446	0.0007624	0.0002867	5.675e-05	NA	0.002761	0.001785	0.00222	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Micrococcales>Microbacteriaceae>Plantibacter"
"Lysinimonas"	"G"	1434018	13	2	NA	NA	NA	13	3	6	NA	NA	NA	11	NA	0.00159	0.0006721	NA	NA	NA	0.00159	0.0003812	0.0008601	NA	NA	NA	0.001227	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Micrococcales>Microbacteriaceae"
"Lysinimonas sp. 2DFWR-13"	"S"	2419774	13	2	NA	NA	NA	13	3	6	NA	NA	NA	11	NA	0.00159	0.0006721	NA	NA	NA	0.00159	0.0003812	0.0008601	NA	NA	NA	0.001227	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Micrococcales>Microbacteriaceae>Lysinimonas"
"Microterricola"	"G"	518733	4	2	2	1	NA	4	2	2	NA	NA	NA	1	NA	0.1637	0.0006721	0.004384	0.1637	NA	0.0004891	0.0002541	0.0002867	NA	NA	NA	0.0001116	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Micrococcales>Microbacteriaceae"
"Microterricola viridarii"	"S"	412690	4	2	2	1	NA	4	2	2	NA	NA	NA	1	NA	0.1637	0.0006721	0.004384	0.1637	NA	0.0004891	0.0002541	0.0002867	NA	NA	NA	0.0001116	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Micrococcales>Microbacteriaceae>Microterricola"
"Micrococcaceae"	"F"	1268	709	709	122	3	3	317	290	369	4	2	148	294	16	0.491	0.2383	0.2674	0.491	0.282	0.03876	0.03685	0.0529	0.000227	0.2786	0.1021	0.03281	0.03552	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Micrococcales"
"Arthrobacter"	"G"	1663	415	415	73	1	3	198	200	258	3	1	95	174	11	0.282	0.1395	0.16	0.1637	0.282	0.02421	0.02541	0.03698	0.0001702	0.1393	0.06556	0.01942	0.02442	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Micrococcales>Micrococcaceae"
"Arthrobacter crystallopoietes"	"S"	37928	376	376	66	1	1	163	128	198	3	NA	87	153	10	0.1637	0.1264	0.1447	0.1637	0.09398	0.01993	0.01627	0.02838	0.0001702	NA	0.06004	0.01707	0.0222	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Micrococcales>Micrococcaceae>Arthrobacter"
"Arthrobacter sp. ERGS1:01"	"S"	1704044	20	20	4	NA	NA	8	12	9	NA	NA	6	8	NA	0.008768	0.006721	0.008768	NA	NA	0.0009782	0.001525	0.00129	NA	NA	0.004141	0.0008927	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Micrococcales>Micrococcaceae>Arthrobacter"
"Arthrobacter sp. YN"	"S"	2020486	10	8	2	NA	NA	10	9	5	NA	NA	1	3	NA	0.004384	0.002688	0.004384	NA	NA	0.001223	0.001144	0.0007168	NA	NA	0.0006902	0.0003348	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Micrococcales>Micrococcaceae>Arthrobacter"
"Arthrobacter alpinus"	"S"	656366	31	6	1	NA	2	15	31	23	NA	1	NA	5	NA	0.188	0.002016	0.002192	NA	0.188	0.001834	0.003939	0.003297	NA	0.1393	NA	0.0005579	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Micrococcales>Micrococcaceae>Arthrobacter"
"Arthrobacter sp. ATCC 21022"	"S"	1771959	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000336	0.000336	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Micrococcales>Micrococcaceae>Arthrobacter"
"Auritidibacter"	"G"	1160973	221	221	35	1	NA	78	65	88	NA	NA	41	66	4	0.1637	0.07427	0.07672	0.1637	NA	0.009538	0.00826	0.01261	NA	NA	0.0283	0.007365	0.00888	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Micrococcales>Micrococcaceae"
"Auritidibacter sp. NML130574"	"S"	2170745	221	221	35	1	NA	78	65	88	NA	NA	41	66	4	0.1637	0.07427	0.07672	0.1637	NA	0.009538	0.00826	0.01261	NA	NA	0.0283	0.007365	0.00888	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Micrococcales>Micrococcaceae>Auritidibacter"
"Renibacterium"	"G"	1645	25	25	3	NA	NA	11	6	3	NA	NA	2	7	NA	0.008401	0.008401	0.006576	NA	NA	0.001345	0.0007624	0.0004301	NA	NA	0.00138	0.0007811	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Micrococcales>Micrococcaceae"
"Renibacterium salmoninarum"	"S"	1646	25	25	3	NA	NA	11	6	3	NA	NA	2	7	NA	0.008401	0.008401	0.006576	NA	NA	0.001345	0.0007624	0.0004301	NA	NA	0.00138	0.0007811	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Micrococcales>Micrococcaceae>Renibacterium"
"Pseudarthrobacter"	"G"	1742993	19	19	5	NA	NA	11	4	12	1	NA	2	6	NA	0.01096	0.006385	0.01096	NA	NA	0.001345	0.0005083	0.00172	5.675e-05	NA	0.00138	0.0006695	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Micrococcales>Micrococcaceae"
"Pseudarthrobacter chlorophenolicus"	"S"	85085	19	19	5	NA	NA	11	4	11	NA	NA	1	6	NA	0.01096	0.006385	0.01096	NA	NA	0.001345	0.0005083	0.001577	NA	NA	0.0006902	0.0006695	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Micrococcales>Micrococcaceae>Pseudarthrobacter"
"Rothia"	"G"	32207	5	5	NA	1	NA	NA	4	2	NA	NA	NA	1	NA	0.1637	0.00168	NA	0.1637	NA	NA	0.0005083	0.0002867	NA	NA	NA	0.0001116	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Micrococcales>Micrococcaceae"
"Rothia mucilaginosa"	"S"	43675	3	3	NA	NA	NA	NA	1	NA	NA	NA	NA	1	NA	0.001008	0.001008	NA	NA	NA	NA	0.0001271	NA	NA	NA	NA	0.0001116	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Micrococcales>Micrococcaceae>Rothia"
"Sinomonas"	"G"	596707	2	1	NA	NA	NA	1	2	1	NA	NA	1	1	NA	0.0006902	0.000336	NA	NA	NA	0.0001223	0.0002541	0.0001434	NA	NA	0.0006902	0.0001116	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Micrococcales>Micrococcaceae"
"Sinomonas atrocyanea"	"S"	37927	2	1	NA	NA	NA	1	2	1	NA	NA	1	1	NA	0.0006902	0.000336	NA	NA	NA	0.0001223	0.0002541	0.0001434	NA	NA	0.0006902	0.0001116	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Micrococcales>Micrococcaceae>Sinomonas"
"Kocuria"	"G"	57493	2	1	NA	NA	NA	1	2	1	NA	NA	NA	1	NA	0.000336	0.000336	NA	NA	NA	0.0001223	0.0002541	0.0001434	NA	NA	NA	0.0001116	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Micrococcales>Micrococcaceae"
"Micrococcus"	"G"	1269	5	1	1	NA	NA	1	5	NA	NA	NA	NA	NA	NA	0.002192	0.000336	0.002192	NA	NA	0.0001223	0.0006354	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Micrococcales>Micrococcaceae"
"Micrococcus luteus"	"S"	1270	5	1	1	NA	NA	1	5	NA	NA	NA	NA	NA	NA	0.002192	0.000336	0.002192	NA	NA	0.0001223	0.0006354	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Micrococcales>Micrococcaceae>Micrococcus"
"Dermabacteraceae"	"F"	85020	103	102	9	NA	NA	50	103	47	1	NA	31	76	NA	0.03428	0.03428	0.01973	NA	NA	0.006114	0.01309	0.006737	5.675e-05	NA	0.02139	0.008481	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Micrococcales"
"Brachybacterium"	"G"	43668	38	38	9	NA	NA	24	14	14	NA	NA	4	17	NA	0.01973	0.01277	0.01973	NA	NA	0.002935	0.001779	0.002007	NA	NA	0.002761	0.001897	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Micrococcales>Dermabacteraceae"
"Brachybacterium sp. VR2415"	"S"	2017485	2	1	NA	NA	NA	2	NA	1	NA	NA	NA	NA	NA	0.000336	0.000336	NA	NA	NA	0.0002446	NA	0.0001434	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Micrococcales>Dermabacteraceae>Brachybacterium"
"Brachybacterium ginsengisoli"	"S"	1331682	1	1	NA	NA	NA	1	NA	1	NA	NA	NA	NA	NA	0.000336	0.000336	NA	NA	NA	0.0001223	NA	0.0001434	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Micrococcales>Dermabacteraceae>Brachybacterium"
"Dermabacter"	"G"	36739	88	64	NA	NA	NA	26	88	33	1	NA	27	59	NA	0.02151	0.02151	NA	NA	NA	0.003179	0.01118	0.004731	5.675e-05	NA	0.01863	0.006584	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Micrococcales>Dermabacteraceae"
"Dermabacter vaginalis"	"S"	1630135	88	64	NA	NA	NA	26	88	33	1	NA	27	59	NA	0.02151	0.02151	NA	NA	NA	0.003179	0.01118	0.004731	5.675e-05	NA	0.01863	0.006584	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Micrococcales>Dermabacteraceae>Dermabacter"
"Intrasporangiaceae"	"F"	85021	42	42	5	NA	1	23	16	29	1	NA	19	29	6	0.09398	0.01411	0.01096	NA	0.09398	0.002812	0.002033	0.004157	5.675e-05	NA	0.01311	0.003236	0.01332	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Micrococcales"
