"name"	"taxRank"	"taxID"	"Max"	"kraken2_16s_classification_august_BC01.cladeReads"	"kraken2_16s_classification_august_BC02.cladeReads"	"kraken2_16s_classification_august_BC03.cladeReads"	"kraken2_16s_classification_august_BC04.cladeReads"	"kraken2_16s_classification_august_BC05.cladeReads"	"kraken2_16s_classification_august_BC06.cladeReads"	"kraken2_16s_classification_august_BC07.cladeReads"	"kraken2_16s_classification_august_BC08.cladeReads"	"kraken2_16s_classification_august_BC09.cladeReads"	"kraken2_16s_classification_august_BC10.cladeReads"	"kraken2_16s_classification_august_BC11.cladeReads"	"kraken2_16s_classification_august_BC12.cladeReads"	"Max.1"	"kraken2_16s_classification_august_BC01.cladeReads.."	"kraken2_16s_classification_august_BC02.cladeReads.."	"kraken2_16s_classification_august_BC03.cladeReads.."	"kraken2_16s_classification_august_BC04.cladeReads.."	"kraken2_16s_classification_august_BC05.cladeReads.."	"kraken2_16s_classification_august_BC06.cladeReads.."	"kraken2_16s_classification_august_BC07.cladeReads.."	"kraken2_16s_classification_august_BC08.cladeReads.."	"kraken2_16s_classification_august_BC09.cladeReads.."	"kraken2_16s_classification_august_BC10.cladeReads.."	"kraken2_16s_classification_august_BC11.cladeReads.."	"kraken2_16s_classification_august_BC12.cladeReads.."	"lineage"
"Ethanoligenens"	"G"	2056	2	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	0.0002949	0.0002949	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0002244	NA	"Bacteria>Firmicutes>Clostridia>Clostridiales>Ruminococcaceae"
"Fastidiosipila"	"G"	2058	11	1	NA	NA	NA	NA	11	4	1	NA	NA	3	NA	0.001194	0.0002949	NA	NA	NA	NA	0.001194	0.0005267	5.729e-05	NA	NA	0.0003366	NA	"Bacteria>Firmicutes>Clostridia>Clostridiales>Ruminococcaceae"
"Fournierella"	"G"	25665	19	1	NA	NA	NA	3	19	3	NA	NA	NA	3	NA	0.002063	0.0002949	NA	NA	NA	0.0003247	0.002063	0.000395	NA	NA	NA	0.0003366	NA	"Bacteria>Firmicutes>Clostridia>Clostridiales>Ruminococcaceae"
"Anaerobacterium"	"G"	11349	9	1	1	NA	NA	NA	9	4	NA	NA	NA	1	NA	0.001983	0.0002949	0.001983	NA	NA	NA	0.0009771	0.0005267	NA	NA	NA	0.0001122	NA	"Bacteria>Firmicutes>Clostridia>Clostridiales>Ruminococcaceae"
"Clostridiaceae 1"	"F"	1869	1719	282	78	NA	NA	1266	995	1719	19	NA	334	497	54	0.2298	0.08316	0.1547	NA	NA	0.137	0.108	0.2264	0.001089	NA	0.2298	0.05576	0.1126	"Bacteria>Firmicutes>Clostridia>Clostridiales"
"Clostridium sensu stricto 1"	"G"	1873	1298	239	65	NA	NA	1027	768	1298	9	NA	264	365	41	0.1816	0.07048	0.1289	NA	NA	0.1112	0.08338	0.1709	0.0005156	NA	0.1816	0.04095	0.08551	"Bacteria>Firmicutes>Clostridia>Clostridiales>Clostridiaceae&nbsp;1"
"Clostridium sensu stricto 9"	"G"	1891	12	12	5	NA	NA	10	11	9	NA	NA	5	9	NA	0.009916	0.003539	0.009916	NA	NA	0.001082	0.001194	0.001185	NA	NA	0.00344	0.00101	NA	"Bacteria>Firmicutes>Clostridia>Clostridiales>Clostridiaceae&nbsp;1"
"Clostridium sensu stricto 12"	"G"	1876	80	8	2	NA	NA	62	40	80	1	NA	13	23	NA	0.01053	0.002359	0.003966	NA	NA	0.006711	0.004343	0.01053	5.729e-05	NA	0.008944	0.00258	NA	"Bacteria>Firmicutes>Clostridia>Clostridiales>Clostridiaceae&nbsp;1"
"Clostridium sensu stricto 11"	"G"	1875	37	4	NA	NA	NA	14	37	27	1	NA	4	9	NA	0.004017	0.00118	NA	NA	NA	0.001515	0.004017	0.003555	5.729e-05	NA	0.002752	0.00101	NA	"Bacteria>Firmicutes>Clostridia>Clostridiales>Clostridiaceae&nbsp;1"
"Clostridium sensu stricto 2"	"G"	1884	18	3	NA	NA	NA	18	6	7	NA	NA	NA	5	NA	0.001948	0.0008847	NA	NA	NA	0.001948	0.0006514	0.0009218	NA	NA	NA	0.000561	NA	"Bacteria>Firmicutes>Clostridia>Clostridiales>Clostridiaceae&nbsp;1"
"Clostridium sensu stricto 13"	"G"	1877	43	3	2	NA	NA	21	22	43	1	NA	11	12	NA	0.007568	0.0008847	0.003966	NA	NA	0.002273	0.002388	0.005662	5.729e-05	NA	0.007568	0.001346	NA	"Bacteria>Firmicutes>Clostridia>Clostridiales>Clostridiaceae&nbsp;1"
"Proteiniclasticum"	"G"	1895	16	2	NA	NA	NA	13	11	6	NA	NA	2	16	NA	0.001795	0.0005898	NA	NA	NA	0.001407	0.001194	0.0007901	NA	NA	0.001376	0.001795	NA	"Bacteria>Firmicutes>Clostridia>Clostridiales>Clostridiaceae&nbsp;1"
"Clostridium sensu stricto 5"	"G"	1887	14	2	NA	NA	NA	9	10	14	NA	NA	NA	7	NA	0.001844	0.0005898	NA	NA	NA	0.0009742	0.001086	0.001844	NA	NA	NA	0.0007854	NA	"Bacteria>Firmicutes>Clostridia>Clostridiales>Clostridiaceae&nbsp;1"
"Clostridium sensu stricto 7"	"G"	1889	6	2	NA	NA	NA	2	5	6	NA	NA	1	6	NA	0.0007901	0.0005898	NA	NA	NA	0.0002165	0.0005428	0.0007901	NA	NA	0.000688	0.0006732	NA	"Bacteria>Firmicutes>Clostridia>Clostridiales>Clostridiaceae&nbsp;1"
"Sarcina"	"G"	1896	9	2	NA	NA	NA	5	8	9	NA	NA	3	3	NA	0.002064	0.0005898	NA	NA	NA	0.0005412	0.0008685	0.001185	NA	NA	0.002064	0.0003366	NA	"Bacteria>Firmicutes>Clostridia>Clostridiales>Clostridiaceae&nbsp;1"
"Anaerobacter"	"G"	1870	9	1	1	NA	NA	1	3	9	NA	NA	NA	NA	NA	0.001983	0.0002949	0.001983	NA	NA	0.0001082	0.0003257	0.001185	NA	NA	NA	NA	NA	"Bacteria>Firmicutes>Clostridia>Clostridiales>Clostridiaceae&nbsp;1"
"Clostridium sensu stricto 3"	"G"	1885	40	1	2	NA	NA	17	20	40	1	NA	5	5	12	0.02503	0.0002949	0.003966	NA	NA	0.00184	0.002171	0.005267	5.729e-05	NA	0.00344	0.000561	0.02503	"Bacteria>Firmicutes>Clostridia>Clostridiales>Clostridiaceae&nbsp;1"
"uncultured"	"G"	1899	13	1	NA	NA	NA	9	7	13	1	NA	NA	8	NA	0.001712	0.0002949	NA	NA	NA	0.0009742	0.00076	0.001712	5.729e-05	NA	NA	0.0008975	NA	"Bacteria>Firmicutes>Clostridia>Clostridiales>Clostridiaceae&nbsp;1"
"Lachnospiraceae"	"F"	1987	773	193	24	NA	1	655	773	579	35	NA	114	366	49	0.1022	0.05692	0.0476	NA	0.09025	0.0709	0.08392	0.07624	0.002005	NA	0.07843	0.04106	0.1022	"Bacteria>Firmicutes>Clostridia>Clostridiales"
"Blautia"	"G"	1992	143	30	4	NA	1	118	143	82	4	NA	35	61	5	0.09025	0.008847	0.007933	NA	0.09025	0.01277	0.01553	0.0108	0.0002292	NA	0.02408	0.006844	0.01043	"Bacteria>Firmicutes>Clostridia>Clostridiales>Lachnospiraceae"
"Agathobacter"	"G"	25644	46	24	NA	NA	NA	46	26	12	NA	NA	8	13	5	0.01043	0.007078	NA	NA	NA	0.004979	0.002823	0.00158	NA	NA	0.005504	0.001459	0.01043	"Bacteria>Firmicutes>Clostridia>Clostridiales>Lachnospiraceae"
"uncultured"	"G"	2021	118	21	3	NA	NA	85	118	117	2	NA	14	46	2	0.01541	0.006193	0.00595	NA	NA	0.009201	0.01281	0.01541	0.0001146	NA	0.009632	0.005161	0.004171	"Bacteria>Firmicutes>Clostridia>Clostridiales>Lachnospiraceae"
"Roseburia"	"G"	2012	60	17	1	NA	NA	57	60	23	1	NA	4	21	2	0.006514	0.005013	0.001983	NA	NA	0.00617	0.006514	0.003029	5.729e-05	NA	0.002752	0.002356	0.004171	"Bacteria>Firmicutes>Clostridia>Clostridiales>Lachnospiraceae"
"Lachnoclostridium"	"G"	11308	27	8	2	NA	NA	16	27	11	1	NA	2	16	2	0.004171	0.002359	0.003966	NA	NA	0.001732	0.002931	0.001448	5.729e-05	NA	0.001376	0.001795	0.004171	"Bacteria>Firmicutes>Clostridia>Clostridiales>Lachnospiraceae"
"[Ruminococcus] torques group"	"G"	14377	22	7	1	NA	NA	19	22	17	NA	NA	1	6	2	0.004171	0.002064	0.001983	NA	NA	0.002057	0.002388	0.002239	NA	NA	0.000688	0.0006732	0.004171	"Bacteria>Firmicutes>Clostridia>Clostridiales>Lachnospiraceae"
"Lachnospiraceae NK4A136 group"	"G"	11319	59	7	2	NA	NA	33	59	56	3	NA	6	27	9	0.01877	0.002064	0.003966	NA	NA	0.003572	0.006406	0.007374	0.0001719	NA	0.004128	0.003029	0.01877	"Bacteria>Firmicutes>Clostridia>Clostridiales>Lachnospiraceae"
"[Eubacterium] hallii group"	"G"	11338	14	7	NA	NA	NA	13	14	2	NA	NA	1	3	NA	0.002064	0.002064	NA	NA	NA	0.001407	0.00152	0.0002634	NA	NA	0.000688	0.0003366	NA	"Bacteria>Firmicutes>Clostridia>Clostridiales>Lachnospiraceae"
"Butyrivibrio 2"	"G"	11300	6	6	NA	NA	NA	4	4	2	NA	NA	2	NA	1	0.002086	0.001769	NA	NA	NA	0.000433	0.0004343	0.0002634	NA	NA	0.001376	NA	0.002086	"Bacteria>Firmicutes>Clostridia>Clostridiales>Lachnospiraceae"
"Fusicatenibacter"	"G"	11305	23	4	1	NA	NA	18	21	5	1	NA	3	23	NA	0.00258	0.00118	0.001983	NA	NA	0.001948	0.00228	0.0006584	5.729e-05	NA	0.002064	0.00258	NA	"Bacteria>Firmicutes>Clostridia>Clostridiales>Lachnospiraceae"
"[Eubacterium] ruminantium group"	"G"	11340	6	4	NA	NA	NA	1	6	5	NA	NA	1	3	NA	0.00118	0.00118	NA	NA	NA	0.0001082	0.0006514	0.0006584	NA	NA	0.000688	0.0003366	NA	"Bacteria>Firmicutes>Clostridia>Clostridiales>Lachnospiraceae"
"Hespellia"	"G"	1999	2	2	NA	NA	NA	NA	1	NA	NA	NA	NA	1	NA	0.0005898	0.0005898	NA	NA	NA	NA	0.0001086	NA	NA	NA	NA	0.0001122	NA	"Bacteria>Firmicutes>Clostridia>Clostridiales>Lachnospiraceae"
"Dorea"	"G"	1997	13	2	NA	NA	NA	13	10	2	NA	NA	2	4	NA	0.001407	0.0005898	NA	NA	NA	0.001407	0.001086	0.0002634	NA	NA	0.001376	0.0004488	NA	"Bacteria>Firmicutes>Clostridia>Clostridiales>Lachnospiraceae"
"Acetitomaculum"	"G"	1989	3	2	NA	NA	NA	NA	2	2	NA	NA	NA	3	NA	0.0005898	0.0005898	NA	NA	NA	NA	0.0002171	0.0002634	NA	NA	NA	0.0003366	NA	"Bacteria>Firmicutes>Clostridia>Clostridiales>Lachnospiraceae"
"Lachnospiraceae ND3007 group"	"G"	11317	6	2	1	NA	NA	5	4	6	4	NA	NA	1	NA	0.001983	0.0005898	0.001983	NA	NA	0.0005412	0.0004343	0.0007901	0.0002292	NA	NA	0.0001122	NA	"Bacteria>Firmicutes>Clostridia>Clostridiales>Lachnospiraceae"
"Lachnospiraceae NK3A20 group"	"G"	11318	6	2	NA	NA	NA	2	2	6	1	NA	NA	2	NA	0.0007901	0.0005898	NA	NA	NA	0.0002165	0.0002171	0.0007901	5.729e-05	NA	NA	0.0002244	NA	"Bacteria>Firmicutes>Clostridia>Clostridiales>Lachnospiraceae"
"Lachnospiraceae UCG-004"	"G"	11324	2	2	NA	NA	NA	2	1	1	NA	NA	2	NA	NA	0.001376	0.0005898	NA	NA	NA	0.0002165	0.0001086	0.0001317	NA	NA	0.001376	NA	NA	"Bacteria>Firmicutes>Clostridia>Clostridiales>Lachnospiraceae"
"Lachnospiraceae XPB1014 group"	"G"	11331	3	2	NA	NA	NA	3	1	1	NA	NA	NA	1	NA	0.0005898	0.0005898	NA	NA	NA	0.0003247	0.0001086	0.0001317	NA	NA	NA	0.0001122	NA	"Bacteria>Firmicutes>Clostridia>Clostridiales>Lachnospiraceae"
"Tyzzerella 3"	"G"	11335	30	2	NA	NA	NA	17	19	30	1	NA	1	18	NA	0.00395	0.0005898	NA	NA	NA	0.00184	0.002063	0.00395	5.729e-05	NA	0.000688	0.002019	NA	"Bacteria>Firmicutes>Clostridia>Clostridiales>Lachnospiraceae"
"[Ruminococcus] gauvreauii group"	"G"	11342	9	2	NA	NA	NA	6	9	4	NA	NA	2	4	1	0.002086	0.0005898	NA	NA	NA	0.0006495	0.0009771	0.0005267	NA	NA	0.001376	0.0004488	0.002086	"Bacteria>Firmicutes>Clostridia>Clostridiales>Lachnospiraceae"
"Anaerocolumna"	"G"	25646	15	1	NA	NA	NA	8	15	14	1	NA	1	7	NA	0.001844	0.0002949	NA	NA	NA	0.000866	0.001629	0.001844	5.729e-05	NA	0.000688	0.0007854	NA	"Bacteria>Firmicutes>Clostridia>Clostridiales>Lachnospiraceae"
"Vallitalea"	"G"	2017	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0002949	0.0002949	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Firmicutes>Clostridia>Clostridiales>Lachnospiraceae"
"Marvinbryantia"	"G"	2005	1	1	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	0.0002949	0.0002949	NA	NA	NA	NA	NA	0.0001317	NA	NA	NA	NA	NA	"Bacteria>Firmicutes>Clostridia>Clostridiales>Lachnospiraceae"
"Anaerosporobacter"	"G"	1990	14	1	NA	NA	NA	6	11	14	NA	NA	NA	1	NA	0.001844	0.0002949	NA	NA	NA	0.0006495	0.001194	0.001844	NA	NA	NA	0.0001122	NA	"Bacteria>Firmicutes>Clostridia>Clostridiales>Lachnospiraceae"
"Lachnoclostridium 10"	"G"	11310	1	1	NA	NA	NA	1	1	NA	NA	NA	1	1	NA	0.000688	0.0002949	NA	NA	NA	0.0001082	0.0001086	NA	NA	NA	0.000688	0.0001122	NA	"Bacteria>Firmicutes>Clostridia>Clostridiales>Lachnospiraceae"
"Lachnoclostridium 5"	"G"	11312	21	1	1	NA	NA	12	14	21	NA	NA	NA	5	1	0.002765	0.0002949	0.001983	NA	NA	0.001299	0.00152	0.002765	NA	NA	NA	0.000561	0.002086	"Bacteria>Firmicutes>Clostridia>Clostridiales>Lachnospiraceae"
"Anaerostipes"	"G"	1991	23	1	NA	NA	NA	23	12	5	1	NA	1	2	1	0.00249	0.0002949	NA	NA	NA	0.00249	0.001303	0.0006584	5.729e-05	NA	0.000688	0.0002244	0.002086	"Bacteria>Firmicutes>Clostridia>Clostridiales>Lachnospiraceae"
"[Eubacterium] ventriosum group"	"G"	11341	9	1	NA	NA	NA	9	2	1	1	NA	1	NA	1	0.002086	0.0002949	NA	NA	NA	0.0009742	0.0002171	0.0001317	5.729e-05	NA	0.000688	NA	0.002086	"Bacteria>Firmicutes>Clostridia>Clostridiales>Lachnospiraceae"
"[Eubacterium] oxidoreducens group"	"G"	11339	1	1	NA	NA	NA	NA	1	1	NA	NA	NA	1	NA	0.0002949	0.0002949	NA	NA	NA	NA	0.0001086	0.0001317	NA	NA	NA	0.0001122	NA	"Bacteria>Firmicutes>Clostridia>Clostridiales>Lachnospiraceae"
"Catonella"	"G"	1994	4	1	NA	NA	NA	1	4	3	NA	NA	NA	1	NA	0.0004343	0.0002949	NA	NA	NA	0.0001082	0.0004343	0.000395	NA	NA	NA	0.0001122	NA	"Bacteria>Firmicutes>Clostridia>Clostridiales>Lachnospiraceae"
"Epulopiscium"	"G"	1998	21	1	1	NA	NA	14	19	21	1	NA	8	13	NA	0.005504	0.0002949	0.001983	NA	NA	0.001515	0.002063	0.002765	5.729e-05	NA	0.005504	0.001459	NA	"Bacteria>Firmicutes>Clostridia>Clostridiales>Lachnospiraceae"
"Cellulosilyticum"	"G"	1995	6	1	NA	NA	NA	2	1	6	NA	NA	NA	1	NA	0.0007901	0.0002949	NA	NA	NA	0.0002165	0.0001086	0.0007901	NA	NA	NA	0.0001122	NA	"Bacteria>Firmicutes>Clostridia>Clostridiales>Lachnospiraceae"
"Lachnospiraceae UCG-008"	"G"	11328	5	1	NA	NA	NA	3	5	1	NA	NA	1	5	1	0.002086	0.0002949	NA	NA	NA	0.0003247	0.0005428	0.0001317	NA	NA	0.000688	0.000561	0.002086	"Bacteria>Firmicutes>Clostridia>Clostridiales>Lachnospiraceae"
"[Eubacterium] eligens group"	"G"	14372	3	1	NA	NA	NA	3	3	NA	NA	NA	NA	2	NA	0.0003257	0.0002949	NA	NA	NA	0.0003247	0.0003257	NA	NA	NA	NA	0.0002244	NA	"Bacteria>Firmicutes>Clostridia>Clostridiales>Lachnospiraceae"
"Christensenellaceae"	"F"	1866	213	40	3	NA	NA	130	142	213	6	NA	28	122	1	0.02805	0.0118	0.00595	NA	NA	0.01407	0.01542	0.02805	0.0003438	NA	0.01926	0.01369	0.002086	"Bacteria>Firmicutes>Clostridia>Clostridiales"
"Christensenellaceae R-7 group"	"G"	11283	179	40	3	NA	NA	113	127	179	6	NA	25	118	1	0.02357	0.0118	0.00595	NA	NA	0.01223	0.01379	0.02357	0.0003438	NA	0.0172	0.01324	0.002086	"Bacteria>Firmicutes>Clostridia>Clostridiales>Christensenellaceae"
"Family XIII"	"F"	1957	90	33	7	NA	NA	64	77	90	1	NA	9	33	2	0.01388	0.009732	0.01388	NA	NA	0.006928	0.00836	0.01185	5.729e-05	NA	0.006192	0.003702	0.004171	"Bacteria>Firmicutes>Clostridia>Clostridiales"
"[Eubacterium] brachy group"	"G"	11296	26	16	4	NA	NA	19	26	24	NA	NA	NA	11	NA	0.007933	0.004719	0.007933	NA	NA	0.002057	0.002823	0.00316	NA	NA	NA	0.001234	NA	"Bacteria>Firmicutes>Clostridia>Clostridiales>Family&nbsp;XIII"
"Anaerovorax"	"G"	1958	48	13	2	NA	NA	30	39	48	1	NA	5	19	1	0.006321	0.003834	0.003966	NA	NA	0.003247	0.004234	0.006321	5.729e-05	NA	0.00344	0.002132	0.002086	"Bacteria>Firmicutes>Clostridia>Clostridiales>Family&nbsp;XIII"
"Family XIII AD3011 group"	"G"	11293	5	3	1	NA	NA	5	5	3	NA	NA	4	2	1	0.002752	0.0008847	0.001983	NA	NA	0.0005412	0.0005428	0.000395	NA	NA	0.002752	0.0002244	0.002086	"Bacteria>Firmicutes>Clostridia>Clostridiales>Family&nbsp;XIII"
"Family XII"	"F"	1952	160	30	9	NA	NA	68	107	160	1	NA	18	53	1	0.02107	0.008847	0.01785	NA	NA	0.007361	0.01162	0.02107	5.729e-05	NA	0.01238	0.005946	0.002086	"Bacteria>Firmicutes>Clostridia>Clostridiales"
"Acidaminobacter"	"G"	1953	117	22	6	NA	NA	39	71	117	NA	NA	10	48	NA	0.01541	0.006488	0.0119	NA	NA	0.004222	0.007708	0.01541	NA	NA	0.00688	0.005385	NA	"Bacteria>Firmicutes>Clostridia>Clostridiales>Family&nbsp;XII"
"Fusibacter"	"G"	1954	41	8	3	NA	NA	29	34	41	1	NA	8	5	1	0.00595	0.002359	0.00595	NA	NA	0.003139	0.003691	0.005399	5.729e-05	NA	0.005504	0.000561	0.002086	"Bacteria>Firmicutes>Clostridia>Clostridiales>Family&nbsp;XII"
"Family XI"	"F"	1936	61	15	1	NA	NA	61	27	40	1	NA	7	12	3	0.006603	0.004424	0.001983	NA	NA	0.006603	0.002931	0.005267	5.729e-05	NA	0.004816	0.001346	0.006257	"Bacteria>Firmicutes>Clostridia>Clostridiales"
"Sedimentibacter"	"G"	1947	11	5	NA	NA	NA	2	1	11	NA	NA	NA	3	NA	0.001475	0.001475	NA	NA	NA	0.0002165	0.0001086	0.001448	NA	NA	NA	0.0003366	NA	"Bacteria>Firmicutes>Clostridia>Clostridiales>Family&nbsp;XI"
"Tepidimicrobium"	"G"	1949	2	2	NA	NA	NA	1	1	1	NA	NA	NA	1	NA	0.0005898	0.0005898	NA	NA	NA	0.0001082	0.0001086	0.0001317	NA	NA	NA	0.0001122	NA	"Bacteria>Firmicutes>Clostridia>Clostridiales>Family&nbsp;XI"
"Tissierella"	"G"	1950	5	2	NA	NA	NA	1	3	5	NA	NA	2	1	NA	0.001376	0.0005898	NA	NA	NA	0.0001082	0.0003257	0.0006584	NA	NA	0.001376	0.0001122	NA	"Bacteria>Firmicutes>Clostridia>Clostridiales>Family&nbsp;XI"
"Soehngenia"	"G"	1948	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0002949	0.0002949	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Firmicutes>Clostridia>Clostridiales>Family&nbsp;XI"
"Sporanaerobacter"	"G"	11292	8	1	NA	NA	NA	5	3	8	NA	NA	2	2	1	0.002086	0.0002949	NA	NA	NA	0.0005412	0.0003257	0.001053	NA	NA	0.001376	0.0002244	0.002086	"Bacteria>Firmicutes>Clostridia>Clostridiales>Family&nbsp;XI"
"Anaerococcus"	"G"	1937	5	1	NA	NA	NA	1	2	5	1	NA	NA	2	NA	0.0006584	0.0002949	NA	NA	NA	0.0001082	0.0002171	0.0006584	5.729e-05	NA	NA	0.0002244	NA	"Bacteria>Firmicutes>Clostridia>Clostridiales>Family&nbsp;XI"
"W5053"	"G"	25639	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0002949	0.0002949	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Firmicutes>Clostridia>Clostridiales>Family&nbsp;XI"
"Eubacteriaceae"	"F"	1928	64	7	2	NA	NA	13	49	64	NA	NA	NA	28	NA	0.008428	0.002064	0.003966	NA	NA	0.001407	0.00532	0.008428	NA	NA	NA	0.003141	NA	"Bacteria>Firmicutes>Clostridia>Clostridiales"
"uncultured"	"G"	1935	24	5	NA	NA	NA	6	24	10	NA	NA	NA	4	NA	0.002606	0.001475	NA	NA	NA	0.0006495	0.002606	0.001317	NA	NA	NA	0.0004488	NA	"Bacteria>Firmicutes>Clostridia>Clostridiales>Eubacteriaceae"
"Garciella"	"G"	1933	10	1	NA	NA	NA	NA	NA	10	NA	NA	NA	NA	NA	0.001317	0.0002949	NA	NA	NA	NA	NA	0.001317	NA	NA	NA	NA	NA	"Bacteria>Firmicutes>Clostridia>Clostridiales>Eubacteriaceae"
"Acetobacterium"	"G"	1929	29	1	1	NA	NA	6	16	29	NA	NA	NA	22	NA	0.003819	0.0002949	0.001983	NA	NA	0.0006495	0.001737	0.003819	NA	NA	NA	0.002468	NA	"Bacteria>Firmicutes>Clostridia>Clostridiales>Eubacteriaceae"
"JTB215"	"F"	1985	21	5	NA	NA	NA	NA	NA	13	NA	NA	21	13	NA	0.01445	0.001475	NA	NA	NA	NA	NA	0.001712	NA	NA	0.01445	0.001459	NA	"Bacteria>Firmicutes>Clostridia>Clostridiales"
"Defluviitaleaceae"	"F"	1924	4	4	NA	NA	NA	1	2	NA	NA	NA	NA	2	NA	0.00118	0.00118	NA	NA	NA	0.0001082	0.0002171	NA	NA	NA	NA	0.0002244	NA	"Bacteria>Firmicutes>Clostridia>Clostridiales"
"Defluviitaleaceae UCG-011"	"G"	11287	4	4	NA	NA	NA	1	2	NA	NA	NA	NA	2	NA	0.00118	0.00118	NA	NA	NA	0.0001082	0.0002171	NA	NA	NA	NA	0.0002244	NA	"Bacteria>Firmicutes>Clostridia>Clostridiales>Defluviitaleaceae"
"Gracilibacteraceae"	"F"	1975	12	4	1	NA	NA	9	6	8	NA	NA	3	3	12	0.02503	0.00118	0.001983	NA	NA	0.0009742	0.0006514	0.001053	NA	NA	0.002064	0.0003366	0.02503	"Bacteria>Firmicutes>Clostridia>Clostridiales"
"Lutispora"	"G"	1977	12	2	1	NA	NA	5	4	6	NA	NA	3	NA	12	0.02503	0.0005898	0.001983	NA	NA	0.0005412	0.0004343	0.0007901	NA	NA	0.002064	NA	0.02503	"Bacteria>Firmicutes>Clostridia>Clostridiales>Gracilibacteraceae"
"Gracilibacter"	"G"	1976	3	2	NA	NA	NA	3	2	2	NA	NA	NA	3	NA	0.0005898	0.0005898	NA	NA	NA	0.0003247	0.0002171	0.0002634	NA	NA	NA	0.0003366	NA	"Bacteria>Firmicutes>Clostridia>Clostridiales>Gracilibacteraceae"
"Syntrophomonadaceae"	"F"	2072	6	3	NA	NA	NA	5	6	5	NA	NA	NA	NA	NA	0.0008847	0.0008847	NA	NA	NA	0.0005412	0.0006514	0.0006584	NA	NA	NA	NA	NA	"Bacteria>Firmicutes>Clostridia>Clostridiales"
"Syntrophomonas"	"G"	2076	5	3	NA	NA	NA	2	5	2	NA	NA	NA	NA	NA	0.0008847	0.0008847	NA	NA	NA	0.0002165	0.0005428	0.0002634	NA	NA	NA	NA	NA	"Bacteria>Firmicutes>Clostridia>Clostridiales>Syntrophomonadaceae"
"Peptococcaceae"	"F"	2024	139	3	NA	NA	1	61	87	139	2	1	4	31	2	0.133	0.0008847	NA	NA	0.09025	0.006603	0.009445	0.0183	0.0001146	0.133	0.002752	0.003478	0.004171	"Bacteria>Firmicutes>Clostridia>Clostridiales"
"Desulfurispora"	"G"	2035	3	1	NA	NA	NA	3	1	NA	NA	NA	NA	NA	NA	0.0003247	0.0002949	NA	NA	NA	0.0003247	0.0001086	NA	NA	NA	NA	NA	NA	"Bacteria>Firmicutes>Clostridia>Clostridiales>Peptococcaceae"
"Desulfosporosinus"	"G"	2032	122	1	NA	NA	NA	23	59	122	1	NA	3	21	1	0.01607	0.0002949	NA	NA	NA	0.00249	0.006406	0.01607	5.729e-05	NA	0.002064	0.002356	0.002086	"Bacteria>Firmicutes>Clostridia>Clostridiales>Peptococcaceae"
"uncultured"	"G"	2041	12	1	NA	NA	NA	8	12	3	NA	NA	NA	4	NA	0.001303	0.0002949	NA	NA	NA	0.000866	0.001303	0.000395	NA	NA	NA	0.0004488	NA	"Bacteria>Firmicutes>Clostridia>Clostridiales>Peptococcaceae"
"Clostridiales vadinBB60 group"	"F"	11286	33	3	NA	NA	NA	4	10	33	1	NA	NA	6	NA	0.004345	0.0008847	NA	NA	NA	0.000433	0.001086	0.004345	5.729e-05	NA	NA	0.0006732	NA	"Bacteria>Firmicutes>Clostridia>Clostridiales"
"Clostridiaceae 4"	"F"	1914	14	2	NA	NA	NA	5	6	14	NA	NA	1	11	2	0.004171	0.0005898	NA	NA	NA	0.0005412	0.0006514	0.001844	NA	NA	0.000688	0.001234	0.004171	"Bacteria>Firmicutes>Clostridia>Clostridiales"
"Caminicella"	"G"	1915	10	2	NA	NA	NA	5	6	10	NA	NA	1	2	2	0.004171	0.0005898	NA	NA	NA	0.0005412	0.0006514	0.001317	NA	NA	0.000688	0.0002244	0.004171	"Bacteria>Firmicutes>Clostridia>Clostridiales>Clostridiaceae&nbsp;4"
"TSAC18"	"F"	2080	7	2	NA	NA	NA	7	5	5	NA	NA	1	3	NA	0.0007577	0.0005898	NA	NA	NA	0.0007577	0.0005428	0.0006584	NA	NA	0.000688	0.0003366	NA	"Bacteria>Firmicutes>Clostridia>Clostridiales"
"MAT-CR-H4-C10"	"F"	2022	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0002949	0.0002949	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Firmicutes>Clostridia>Clostridiales"
"Thermoanaerobacterales"	"O"	2112	6	2	1	NA	NA	5	6	2	1	NA	NA	2	NA	0.001983	0.0005898	0.001983	NA	NA	0.0005412	0.0006514	0.0002634	5.729e-05	NA	NA	0.0002244	NA	"Bacteria>Firmicutes>Clostridia"
