"name"	"taxRank"	"taxID"	"Max"	"kraken2_16s_classification_august_BC01.cladeReads"	"kraken2_16s_classification_august_BC02.cladeReads"	"kraken2_16s_classification_august_BC03.cladeReads"	"kraken2_16s_classification_august_BC04.cladeReads"	"kraken2_16s_classification_august_BC05.cladeReads"	"kraken2_16s_classification_august_BC06.cladeReads"	"kraken2_16s_classification_august_BC07.cladeReads"	"kraken2_16s_classification_august_BC08.cladeReads"	"kraken2_16s_classification_august_BC09.cladeReads"	"kraken2_16s_classification_august_BC10.cladeReads"	"kraken2_16s_classification_august_BC11.cladeReads"	"kraken2_16s_classification_august_BC12.cladeReads"	"Max.1"	"kraken2_16s_classification_august_BC01.cladeReads.."	"kraken2_16s_classification_august_BC02.cladeReads.."	"kraken2_16s_classification_august_BC03.cladeReads.."	"kraken2_16s_classification_august_BC04.cladeReads.."	"kraken2_16s_classification_august_BC05.cladeReads.."	"kraken2_16s_classification_august_BC06.cladeReads.."	"kraken2_16s_classification_august_BC07.cladeReads.."	"kraken2_16s_classification_august_BC08.cladeReads.."	"kraken2_16s_classification_august_BC09.cladeReads.."	"kraken2_16s_classification_august_BC10.cladeReads.."	"kraken2_16s_classification_august_BC11.cladeReads.."	"kraken2_16s_classification_august_BC12.cladeReads.."	"lineage"
"Actinomycetaceae"	"F"	421	14	10	2	NA	NA	6	11	6	3	NA	2	14	NA	0.003822	0.002852	0.003822	NA	NA	0.0006182	0.001142	0.0007467	0.0001702	NA	0.001302	0.001492	NA	"Bacteria>Actinobacteria>Actinobacteria>Actinomycetales"
"Actinomyces"	"G"	423	11	7	2	NA	NA	3	7	4	NA	NA	NA	11	NA	0.003822	0.001997	0.003822	NA	NA	0.0003091	0.000727	0.0004978	NA	NA	NA	0.001173	NA	"Bacteria>Actinobacteria>Actinobacteria>Actinomycetales>Actinomycetaceae"
"uncultured"	"G"	428	3	3	NA	NA	NA	NA	1	NA	NA	NA	1	NA	NA	0.0008557	0.0008557	NA	NA	NA	NA	0.0001039	NA	NA	NA	0.0006512	NA	NA	"Bacteria>Actinobacteria>Actinobacteria>Actinomycetales>Actinomycetaceae"
"Actinomycetales Incertae Sedis"	"F"	14204	10	3	NA	NA	NA	3	2	3	NA	NA	NA	10	NA	0.001066	0.0008557	NA	NA	NA	0.0003091	0.0002077	0.0003733	NA	NA	NA	0.001066	NA	"Bacteria>Actinobacteria>Actinobacteria>Actinomycetales"
"Candidatus Ancillula"	"G"	14205	10	3	NA	NA	NA	3	2	3	NA	NA	NA	10	NA	0.001066	0.0008557	NA	NA	NA	0.0003091	0.0002077	0.0003733	NA	NA	NA	0.001066	NA	"Bacteria>Actinobacteria>Actinobacteria>Actinomycetales>Actinomycetales&nbsp;Incertae&nbsp;Sedis"
"Micromonosporales"	"O"	672	29	13	1	NA	NA	9	12	29	2	NA	10	25	1	0.006512	0.003708	0.001911	NA	NA	0.0009273	0.001246	0.003609	0.0001135	NA	0.006512	0.002665	0.002023	"Bacteria>Actinobacteria>Actinobacteria"
"Micromonosporaceae"	"F"	673	29	13	1	NA	NA	9	12	29	2	NA	10	25	1	0.006512	0.003708	0.001911	NA	NA	0.0009273	0.001246	0.003609	0.0001135	NA	0.006512	0.002665	0.002023	"Bacteria>Actinobacteria>Actinobacteria>Micromonosporales"
"Micromonospora"	"G"	688	18	5	NA	NA	NA	5	4	18	NA	NA	6	12	1	0.003907	0.001426	NA	NA	NA	0.0005151	0.0004154	0.00224	NA	NA	0.003907	0.001279	0.002023	"Bacteria>Actinobacteria>Actinobacteria>Micromonosporales>Micromonosporaceae"
"Salinispora"	"G"	696	3	3	1	NA	NA	2	2	1	NA	NA	NA	3	NA	0.001911	0.0008557	0.001911	NA	NA	0.0002061	0.0002077	0.0001244	NA	NA	NA	0.0003198	NA	"Bacteria>Actinobacteria>Actinobacteria>Micromonosporales>Micromonosporaceae"
"Actinoplanes"	"G"	675	7	2	NA	NA	NA	1	4	7	1	NA	2	6	NA	0.001302	0.0005704	NA	NA	NA	0.000103	0.0004154	0.0008711	5.673e-05	NA	0.001302	0.0006396	NA	"Bacteria>Actinobacteria>Actinobacteria>Micromonosporales>Micromonosporaceae"
"Luedemannella"	"G"	687	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0002852	0.0002852	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Actinobacteria>Actinobacteria>Micromonosporales>Micromonosporaceae"
"Longispora"	"G"	686	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.0002852	0.0002852	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0001066	NA	"Bacteria>Actinobacteria>Actinobacteria>Micromonosporales>Micromonosporaceae"
"Pseudonocardiales"	"O"	735	14	9	NA	NA	NA	3	9	10	NA	NA	14	14	1	0.009117	0.002567	NA	NA	NA	0.0003091	0.0009348	0.001244	NA	NA	0.009117	0.001492	0.002023	"Bacteria>Actinobacteria>Actinobacteria"
"Pseudonocardiaceae"	"F"	736	14	9	NA	NA	NA	3	9	10	NA	NA	14	14	1	0.009117	0.002567	NA	NA	NA	0.0003091	0.0009348	0.001244	NA	NA	0.009117	0.001492	0.002023	"Bacteria>Actinobacteria>Actinobacteria>Pseudonocardiales"
"Crossiella"	"G"	745	2	2	NA	NA	NA	1	1	2	NA	NA	1	NA	NA	0.0006512	0.0005704	NA	NA	NA	0.000103	0.0001039	0.0002489	NA	NA	0.0006512	NA	NA	"Bacteria>Actinobacteria>Actinobacteria>Pseudonocardiales>Pseudonocardiaceae"
"Actinokineospora"	"G"	738	1	1	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.0002852	0.0002852	NA	NA	NA	0.000103	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Actinobacteria>Actinobacteria>Pseudonocardiales>Pseudonocardiaceae"
"Kutzneria"	"G"	749	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0002852	0.0002852	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Actinobacteria>Actinobacteria>Pseudonocardiales>Pseudonocardiaceae"
"Kibdelosporangium"	"G"	748	3	1	NA	NA	NA	1	NA	3	NA	NA	1	NA	NA	0.0006512	0.0002852	NA	NA	NA	0.000103	NA	0.0003733	NA	NA	0.0006512	NA	NA	"Bacteria>Actinobacteria>Actinobacteria>Pseudonocardiales>Pseudonocardiaceae"
"Actinorectispora"	"G"	14223	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0002852	0.0002852	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Actinobacteria>Actinobacteria>Pseudonocardiales>Pseudonocardiaceae"
"Amycolatopsis"	"G"	744	2	1	NA	NA	NA	NA	2	NA	NA	NA	1	2	NA	0.0006512	0.0002852	NA	NA	NA	NA	0.0002077	NA	NA	NA	0.0006512	0.0002132	NA	"Bacteria>Actinobacteria>Actinobacteria>Pseudonocardiales>Pseudonocardiaceae"
"Bifidobacteriales"	"O"	432	10	4	NA	NA	NA	4	2	6	NA	NA	5	10	NA	0.003256	0.001141	NA	NA	NA	0.0004121	0.0002077	0.0007467	NA	NA	0.003256	0.001066	NA	"Bacteria>Actinobacteria>Actinobacteria"
"Bifidobacteriaceae"	"F"	433	10	4	NA	NA	NA	4	2	6	NA	NA	5	10	NA	0.003256	0.001141	NA	NA	NA	0.0004121	0.0002077	0.0007467	NA	NA	0.003256	0.001066	NA	"Bacteria>Actinobacteria>Actinobacteria>Bifidobacteriales"
"Bifidobacterium"	"G"	436	9	4	NA	NA	NA	4	1	6	NA	NA	5	9	NA	0.003256	0.001141	NA	NA	NA	0.0004121	0.0001039	0.0007467	NA	NA	0.003256	0.0009594	NA	"Bacteria>Actinobacteria>Actinobacteria>Bifidobacteriales>Bifidobacteriaceae"
"Kineosporiales"	"O"	502	6	1	NA	NA	NA	NA	3	2	NA	NA	5	6	NA	0.003256	0.0002852	NA	NA	NA	NA	0.0003116	0.0002489	NA	NA	0.003256	0.0006396	NA	"Bacteria>Actinobacteria>Actinobacteria"
"Kineosporiaceae"	"F"	503	6	1	NA	NA	NA	NA	3	2	NA	NA	5	6	NA	0.003256	0.0002852	NA	NA	NA	NA	0.0003116	0.0002489	NA	NA	0.003256	0.0006396	NA	"Bacteria>Actinobacteria>Actinobacteria>Kineosporiales"
"Acidimicrobiia"	"C"	401	906	906	147	2	2	498	411	896	9	1	207	305	5	0.2865	0.2584	0.2809	0.2865	0.1756	0.05131	0.04269	0.1115	0.0005106	0.13	0.1348	0.03251	0.01011	"Bacteria>Actinobacteria"
"Microtrichales"	"O"	24483	879	879	138	2	2	456	350	701	5	1	166	223	5	0.2865	0.2507	0.2637	0.2865	0.1756	0.04698	0.03635	0.08723	0.0002836	0.13	0.1081	0.02377	0.01011	"Bacteria>Actinobacteria>Acidimicrobiia"
"Ilumatobacteraceae"	"F"	24486	795	795	126	1	2	360	285	449	5	1	98	167	5	0.2408	0.2268	0.2408	0.1433	0.1756	0.03709	0.0296	0.05587	0.0002836	0.13	0.06382	0.0178	0.01011	"Bacteria>Actinobacteria>Acidimicrobiia>Microtrichales"
"CL500-29 marine group"	"G"	24487	746	746	118	1	2	295	224	322	4	1	48	91	3	0.2255	0.2128	0.2255	0.1433	0.1756	0.03039	0.02326	0.04007	0.0002269	0.13	0.03126	0.009701	0.006068	"Bacteria>Actinobacteria>Acidimicrobiia>Microtrichales>Ilumatobacteraceae"
"uncultured"	"G"	24489	72	23	8	NA	NA	10	11	72	1	NA	22	24	2	0.01529	0.00656	0.01529	NA	NA	0.00103	0.001142	0.00896	5.673e-05	NA	0.01433	0.002558	0.004045	"Bacteria>Actinobacteria>Acidimicrobiia>Microtrichales>Ilumatobacteraceae"
"Ilumatobacter"	"G"	24488	53	21	NA	NA	NA	53	50	53	NA	NA	28	50	NA	0.01823	0.00599	NA	NA	NA	0.005461	0.005193	0.006595	NA	NA	0.01823	0.00533	NA	"Bacteria>Actinobacteria>Acidimicrobiia>Microtrichales>Ilumatobacteraceae"
"Microtrichaceae"	"F"	24490	125	42	7	1	NA	45	26	125	NA	NA	39	25	NA	0.1433	0.01198	0.01338	0.1433	NA	0.004636	0.0027	0.01556	NA	NA	0.0254	0.002665	NA	"Bacteria>Actinobacteria>Acidimicrobiia>Microtrichales"
"uncultured"	"G"	24494	84	20	2	NA	NA	22	9	84	NA	NA	22	13	NA	0.01433	0.005704	0.003822	NA	NA	0.002267	0.0009348	0.01045	NA	NA	0.01433	0.001386	NA	"Bacteria>Actinobacteria>Acidimicrobiia>Microtrichales>Microtrichaceae"
"IMCC26207"	"G"	24492	29	15	5	1	NA	12	16	29	NA	NA	8	6	NA	0.1433	0.004278	0.009555	0.1433	NA	0.001236	0.001662	0.003609	NA	NA	0.00521	0.0006396	NA	"Bacteria>Actinobacteria>Acidimicrobiia>Microtrichales>Microtrichaceae"
"Sva0996 marine group"	"G"	24493	12	6	NA	NA	NA	11	1	12	NA	NA	6	5	NA	0.003907	0.001711	NA	NA	NA	0.001133	0.0001039	0.001493	NA	NA	0.003907	0.000533	NA	"Bacteria>Actinobacteria>Acidimicrobiia>Microtrichales>Microtrichaceae"
"uncultured"	"F"	24495	78	27	5	NA	NA	32	21	78	NA	NA	15	21	NA	0.009768	0.007701	0.009555	NA	NA	0.003297	0.002181	0.009706	NA	NA	0.009768	0.002239	NA	"Bacteria>Actinobacteria>Acidimicrobiia>Microtrichales"
"Iamiaceae"	"F"	24484	49	8	NA	NA	NA	18	12	49	NA	NA	11	9	NA	0.007164	0.002282	NA	NA	NA	0.001855	0.001246	0.006098	NA	NA	0.007164	0.0009594	NA	"Bacteria>Actinobacteria>Acidimicrobiia>Microtrichales"
"Iamia"	"G"	24485	49	8	NA	NA	NA	18	12	49	NA	NA	11	9	NA	0.007164	0.002282	NA	NA	NA	0.001855	0.001246	0.006098	NA	NA	0.007164	0.0009594	NA	"Bacteria>Actinobacteria>Acidimicrobiia>Microtrichales>Iamiaceae"
"IMCC26256"	"O"	24482	157	24	8	NA	NA	20	40	157	1	NA	23	52	NA	0.01954	0.006845	0.01529	NA	NA	0.002061	0.004154	0.01954	5.673e-05	NA	0.01498	0.005543	NA	"Bacteria>Actinobacteria>Acidimicrobiia"
"Actinomarinales"	"O"	24478	32	2	1	NA	NA	21	19	32	1	NA	14	25	NA	0.009117	0.0005704	0.001911	NA	NA	0.002164	0.001973	0.003982	5.673e-05	NA	0.009117	0.002665	NA	"Bacteria>Actinobacteria>Acidimicrobiia"
"uncultured"	"F"	24481	29	2	1	NA	NA	16	15	29	NA	NA	13	22	NA	0.008466	0.0005704	0.001911	NA	NA	0.001648	0.001558	0.003609	NA	NA	0.008466	0.002345	NA	"Bacteria>Actinobacteria>Acidimicrobiia>Actinomarinales"
"uncultured"	"O"	24496	5	1	NA	NA	NA	1	2	5	1	NA	4	4	NA	0.002605	0.0002852	NA	NA	NA	0.000103	0.0002077	0.0006222	5.673e-05	NA	0.002605	0.0004264	NA	"Bacteria>Actinobacteria>Acidimicrobiia"
"Thermoleophilia"	"C"	844	440	268	41	NA	NA	146	128	440	3	NA	95	146	NA	0.07835	0.07644	0.07835	NA	NA	0.01504	0.01329	0.05475	0.0001702	NA	0.06187	0.01556	NA	"Bacteria>Actinobacteria"
"Solirubrobacterales"	"O"	849	245	245	36	NA	NA	88	73	183	1	NA	55	86	NA	0.06988	0.06988	0.06879	NA	NA	0.009067	0.007582	0.02277	5.673e-05	NA	0.03582	0.009168	NA	"Bacteria>Actinobacteria>Thermoleophilia"
"67-14"	"F"	24563	237	237	36	NA	NA	56	54	147	1	NA	49	70	NA	0.06879	0.0676	0.06879	NA	NA	0.00577	0.005609	0.01829	5.673e-05	NA	0.03191	0.007462	NA	"Bacteria>Actinobacteria>Thermoleophilia>Solirubrobacterales"
"Solirubrobacteraceae"	"F"	863	32	8	NA	NA	NA	32	19	32	NA	NA	6	16	NA	0.003982	0.002282	NA	NA	NA	0.003297	0.001973	0.003982	NA	NA	0.003907	0.001706	NA	"Bacteria>Actinobacteria>Thermoleophilia>Solirubrobacterales"
"Conexibacter"	"G"	24564	22	8	NA	NA	NA	22	15	11	NA	NA	4	8	NA	0.002605	0.002282	NA	NA	NA	0.002267	0.001558	0.001369	NA	NA	0.002605	0.0008528	NA	"Bacteria>Actinobacteria>Thermoleophilia>Solirubrobacterales>Solirubrobacteraceae"
"Gaiellales"	"O"	845	257	22	5	NA	NA	57	55	257	2	NA	40	60	NA	0.03198	0.006275	0.009555	NA	NA	0.005873	0.005712	0.03198	0.0001135	NA	0.02605	0.006396	NA	"Bacteria>Actinobacteria>Thermoleophilia"
"uncultured"	"F"	848	166	18	4	NA	NA	33	29	166	2	NA	27	27	NA	0.02066	0.005134	0.007644	NA	NA	0.0034	0.003012	0.02066	0.0001135	NA	0.01758	0.002878	NA	"Bacteria>Actinobacteria>Thermoleophilia>Gaiellales"
"Gaiellaceae"	"F"	846	82	4	1	NA	NA	23	23	82	NA	NA	12	31	NA	0.0102	0.001141	0.001911	NA	NA	0.00237	0.002389	0.0102	NA	NA	0.007815	0.003305	NA	"Bacteria>Actinobacteria>Thermoleophilia>Gaiellales"
"Gaiella"	"G"	847	82	4	1	NA	NA	23	23	82	NA	NA	12	31	NA	0.0102	0.001141	0.001911	NA	NA	0.00237	0.002389	0.0102	NA	NA	0.007815	0.003305	NA	"Bacteria>Actinobacteria>Thermoleophilia>Gaiellales>Gaiellaceae"
"Coriobacteriia"	"C"	809	17	17	2	NA	NA	11	11	16	NA	NA	4	14	NA	0.004849	0.004849	0.003822	NA	NA	0.001133	0.001142	0.001991	NA	NA	0.002605	0.001492	NA	"Bacteria>Actinobacteria"
"OPB41"	"O"	24561	11	11	2	NA	NA	7	4	NA	NA	NA	NA	4	NA	0.003822	0.003137	0.003822	NA	NA	0.0007212	0.0004154	NA	NA	NA	NA	0.0004264	NA	"Bacteria>Actinobacteria>Coriobacteriia"
"Coriobacteriales"	"O"	810	16	6	NA	NA	NA	4	7	16	NA	NA	4	10	NA	0.002605	0.001711	NA	NA	NA	0.0004121	0.000727	0.001991	NA	NA	0.002605	0.001066	NA	"Bacteria>Actinobacteria>Coriobacteriia"
"Coriobacteriaceae"	"F"	811	5	3	NA	NA	NA	1	2	1	NA	NA	NA	5	NA	0.0008557	0.0008557	NA	NA	NA	0.000103	0.0002077	0.0001244	NA	NA	NA	0.000533	NA	"Bacteria>Actinobacteria>Coriobacteriia>Coriobacteriales"
"Collinsella"	"G"	815	5	3	NA	NA	NA	1	2	1	NA	NA	NA	5	NA	0.0008557	0.0008557	NA	NA	NA	0.000103	0.0002077	0.0001244	NA	NA	NA	0.000533	NA	"Bacteria>Actinobacteria>Coriobacteriia>Coriobacteriales>Coriobacteriaceae"
"Coriobacteriales Incertae Sedis"	"F"	24540	3	3	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	0.0008557	0.0008557	NA	NA	NA	NA	NA	0.0001244	NA	NA	NA	NA	NA	"Bacteria>Actinobacteria>Coriobacteriia>Coriobacteriales"
"uncultured"	"G"	24543	3	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0008557	0.0008557	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Actinobacteria>Coriobacteriia>Coriobacteriales>Coriobacteriales&nbsp;Incertae&nbsp;Sedis"
"MB-A2-108"	"C"	829	50	6	NA	NA	1	29	11	50	NA	NA	14	48	NA	0.0878	0.001711	NA	NA	0.0878	0.002988	0.001142	0.006222	NA	NA	0.009117	0.005117	NA	"Bacteria>Actinobacteria"
"Nitriliruptoria"	"C"	830	1	1	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	0.0002852	0.0002852	NA	NA	NA	NA	NA	NA	5.673e-05	NA	NA	NA	NA	"Bacteria>Actinobacteria"
"Euzebyales"	"O"	831	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0002852	0.0002852	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Actinobacteria>Nitriliruptoria"
"Euzebyaceae"	"F"	832	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0002852	0.0002852	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Actinobacteria>Nitriliruptoria>Euzebyales"
"uncultured"	"G"	14229	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0002852	0.0002852	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Actinobacteria>Nitriliruptoria>Euzebyales>Euzebyaceae"
"Rubrobacteria"	"C"	839	4	1	NA	NA	NA	2	1	4	1	NA	NA	1	NA	0.0004978	0.0002852	NA	NA	NA	0.0002061	0.0001039	0.0004978	5.673e-05	NA	NA	0.0001066	NA	"Bacteria>Actinobacteria"
"Rubrobacterales"	"O"	840	4	1	NA	NA	NA	2	1	4	1	NA	NA	1	NA	0.0004978	0.0002852	NA	NA	NA	0.0002061	0.0001039	0.0004978	5.673e-05	NA	NA	0.0001066	NA	"Bacteria>Actinobacteria>Rubrobacteria"
"Rubrobacteriaceae"	"F"	841	4	1	NA	NA	NA	2	1	4	1	NA	NA	1	NA	0.0004978	0.0002852	NA	NA	NA	0.0002061	0.0001039	0.0004978	5.673e-05	NA	NA	0.0001066	NA	"Bacteria>Actinobacteria>Rubrobacteria>Rubrobacterales"
"Rubrobacter"	"G"	842	4	1	NA	NA	NA	2	1	4	1	NA	NA	1	NA	0.0004978	0.0002852	NA	NA	NA	0.0002061	0.0001039	0.0004978	5.673e-05	NA	NA	0.0001066	NA	"Bacteria>Actinobacteria>Rubrobacteria>Rubrobacterales>Rubrobacteriaceae"
"Armatimonadetes"	"P"	894	9727	4863	504	2	4	9727	5962	3322	58	2	34	186	160	1.387	1.387	0.9631	0.2865	0.3512	1.002	0.6192	0.4134	0.00329	0.2601	0.02214	0.01983	0.3236	"Bacteria"
"Armatimonadia"	"C"	895	9677	4853	503	2	4	9677	5894	3144	57	2	30	149	160	1.384	1.384	0.9612	0.2865	0.3512	0.997	0.6122	0.3912	0.003234	0.2601	0.01954	0.01588	0.3236	"Bacteria>Armatimonadetes"
"Armatimonadales"	"O"	896	9677	4853	503	2	4	9677	5894	3144	57	2	30	149	160	1.384	1.384	0.9612	0.2865	0.3512	0.997	0.6122	0.3912	0.003234	0.2601	0.01954	0.01588	0.3236	"Bacteria>Armatimonadetes>Armatimonadia"
"Armatimonadaceae"	"F"	897	9638	4821	499	2	4	9638	5856	3114	55	2	30	145	159	1.375	1.375	0.9536	0.2865	0.3512	0.993	0.6082	0.3875	0.00312	0.2601	0.01954	0.01546	0.3216	"Bacteria>Armatimonadetes>Armatimonadia>Armatimonadales"
"Armatimonas"	"G"	898	9638	4821	499	2	4	9638	5856	3114	55	2	30	145	159	1.375	1.375	0.9536	0.2865	0.3512	0.993	0.6082	0.3875	0.00312	0.2601	0.01954	0.01546	0.3216	"Bacteria>Armatimonadetes>Armatimonadia>Armatimonadales>Armatimonadaceae"
"uncultured"	"C"	14241	135	3	NA	NA	NA	23	39	135	1	NA	1	17	NA	0.0168	0.0008557	NA	NA	NA	0.00237	0.004051	0.0168	5.673e-05	NA	0.0006512	0.001812	NA	"Bacteria>Armatimonadetes"
"Chthonomonadetes"	"C"	899	18	1	NA	NA	NA	7	8	18	NA	NA	3	3	NA	0.00224	0.0002852	NA	NA	NA	0.0007212	0.0008309	0.00224	NA	NA	0.001954	0.0003198	NA	"Bacteria>Armatimonadetes"
"Chthonomonadales"	"O"	900	18	1	NA	NA	NA	7	8	18	NA	NA	3	3	NA	0.00224	0.0002852	NA	NA	NA	0.0007212	0.0008309	0.00224	NA	NA	0.001954	0.0003198	NA	"Bacteria>Armatimonadetes>Chthonomonadetes"
"Fimbriimonadia"	"C"	14237	14	1	NA	NA	NA	11	5	11	NA	NA	NA	14	NA	0.001492	0.0002852	NA	NA	NA	0.001133	0.0005193	0.001369	NA	NA	NA	0.001492	NA	"Bacteria>Armatimonadetes"
"Fimbriimonadales"	"O"	14238	14	1	NA	NA	NA	11	5	11	NA	NA	NA	14	NA	0.001492	0.0002852	NA	NA	NA	0.001133	0.0005193	0.001369	NA	NA	NA	0.001492	NA	"Bacteria>Armatimonadetes>Fimbriimonadia"
"Fimbriimonadaceae"	"F"	14239	14	1	NA	NA	NA	9	4	8	NA	NA	NA	14	NA	0.001492	0.0002852	NA	NA	NA	0.0009273	0.0004154	0.0009955	NA	NA	NA	0.001492	NA	"Bacteria>Armatimonadetes>Fimbriimonadia>Fimbriimonadales"
"Firmicutes"	"P"	1672	654390	2115	372	33	20	6621	7341	10010	654394	9	1721	4189	1284	37.12	0.6032	0.7109	4.728	1.756	0.6822	0.7624	1.246	37.12	1.17	1.121	0.4466	2.597	"Bacteria"
"Clostridia"	"C"	1859	6875	1669	287	NA	3	4701	4696	6875	127	1	1401	2491	1134	2.294	0.476	0.5484	NA	0.2634	0.4843	0.4877	0.8555	0.007205	0.13	0.9124	0.2655	2.294	"Bacteria>Firmicutes"
"Clostridiales"	"O"	1863	6852	1667	286	NA	3	4669	4664	6852	124	1	1384	2477	1134	2.294	0.4755	0.5465	NA	0.2634	0.481	0.4844	0.8527	0.007035	0.13	0.9013	0.2641	2.294	"Bacteria>Firmicutes>Clostridia"
"Peptostreptococcaceae"	"F"	2042	2462	662	110	NA	NA	1429	1438	2462	19	NA	680	770	833	1.685	0.1888	0.2102	NA	NA	0.1472	0.1494	0.3064	0.001078	NA	0.4428	0.08208	1.685	"Bacteria>Firmicutes>Clostridia>Clostridiales"
"Romboutsia"	"G"	11347	1565	437	74	NA	NA	881	849	1565	13	NA	444	451	464	0.9385	0.1246	0.1414	NA	NA	0.09077	0.08818	0.1948	0.0007375	NA	0.2891	0.04808	0.9385	"Bacteria>Firmicutes>Clostridia>Clostridiales>Peptostreptococcaceae"
"Paraclostridium"	"G"	14379	223	60	8	NA	NA	122	133	223	2	NA	60	75	81	0.1638	0.01711	0.01529	NA	NA	0.01257	0.01381	0.02775	0.0001135	NA	0.03907	0.007995	0.1638	"Bacteria>Firmicutes>Clostridia>Clostridiales>Peptostreptococcaceae"
"Intestinibacter"	"G"	11345	186	53	8	NA	NA	122	154	186	1	NA	46	73	137	0.2771	0.01512	0.01529	NA	NA	0.01257	0.01599	0.02315	5.673e-05	NA	0.02996	0.007782	0.2771	"Bacteria>Firmicutes>Clostridia>Clostridiales>Peptostreptococcaceae"
"Clostridioides"	"G"	25660	138	30	6	NA	NA	70	92	138	NA	NA	30	44	48	0.09708	0.008557	0.01147	NA	NA	0.007212	0.009555	0.01717	NA	NA	0.01954	0.00469	0.09708	"Bacteria>Firmicutes>Clostridia>Clostridiales>Peptostreptococcaceae"
"uncultured"	"G"	2049	84	30	3	NA	NA	71	57	84	NA	NA	29	29	34	0.06877	0.008557	0.005733	NA	NA	0.007315	0.00592	0.01045	NA	NA	0.01889	0.003091	0.06877	"Bacteria>Firmicutes>Clostridia>Clostridiales>Peptostreptococcaceae"
"Terrisporobacter"	"G"	11348	51	12	2	NA	NA	36	39	51	2	NA	12	23	18	0.03641	0.003423	0.003822	NA	NA	0.003709	0.004051	0.006347	0.0001135	NA	0.007815	0.002452	0.03641	"Bacteria>Firmicutes>Clostridia>Clostridiales>Peptostreptococcaceae"
"Proteocatella"	"G"	2046	10	9	2	NA	NA	10	1	1	NA	NA	6	9	NA	0.003907	0.002567	0.003822	NA	NA	0.00103	0.0001039	0.0001244	NA	NA	0.003907	0.0009594	NA	"Bacteria>Firmicutes>Clostridia>Clostridiales>Peptostreptococcaceae"
"Paeniclostridium"	"G"	14378	37	5	NA	NA	NA	13	26	37	NA	NA	11	10	3	0.007164	0.001426	NA	NA	NA	0.001339	0.0027	0.004604	NA	NA	0.007164	0.001066	0.006068	"Bacteria>Firmicutes>Clostridia>Clostridiales>Peptostreptococcaceae"
"Peptoclostridium"	"G"	11346	28	5	2	NA	NA	17	18	28	NA	NA	9	13	7	0.01416	0.001426	0.003822	NA	NA	0.001751	0.00187	0.003484	NA	NA	0.005861	0.001386	0.01416	"Bacteria>Firmicutes>Clostridia>Clostridiales>Peptostreptococcaceae"
"Tepidibacter"	"G"	2048	15	4	2	NA	NA	9	10	15	NA	NA	1	4	3	0.006068	0.001141	0.003822	NA	NA	0.0009273	0.001039	0.001867	NA	NA	0.0006512	0.0004264	0.006068	"Bacteria>Firmicutes>Clostridia>Clostridiales>Peptostreptococcaceae"
"Peptostreptococcus"	"G"	2045	7	2	NA	NA	NA	6	3	7	NA	NA	NA	4	2	0.004045	0.0005704	NA	NA	NA	0.0006182	0.0003116	0.0008711	NA	NA	NA	0.0004264	0.004045	"Bacteria>Firmicutes>Clostridia>Clostridiales>Peptostreptococcaceae"
"Ruminococcaceae"	"F"	2050	1214	361	49	NA	NA	813	841	1214	35	NA	149	465	165	0.3337	0.103	0.09364	NA	NA	0.08376	0.08735	0.1511	0.001986	NA	0.09703	0.04957	0.3337	"Bacteria>Firmicutes>Clostridia>Clostridiales"
"Faecalibacterium"	"G"	2057	205	71	8	NA	NA	205	139	120	5	NA	41	107	159	0.3216	0.02025	0.01529	NA	NA	0.02112	0.01444	0.01493	0.0002836	NA	0.0267	0.01141	0.3216	"Bacteria>Firmicutes>Clostridia>Clostridiales>Ruminococcaceae"
"uncultured"	"G"	2071	175	53	4	NA	NA	112	160	175	3	NA	23	80	1	0.02178	0.01512	0.007644	NA	NA	0.01154	0.01662	0.02178	0.0001702	NA	0.01498	0.008528	0.002023	"Bacteria>Firmicutes>Clostridia>Clostridiales>Ruminococcaceae"
